"","X","user","review"
"285",284,"james","my least favorite dostoevsky novel is also his most popular here in the u.s.it is horribly predictable, and it beats the horse to death, or at least raskolnikov's dilemma. 20 pages was all it would have taken to get his point across - 100 with embellishments."
"289",288,"Carena","This book was on my to-read list for a long, long time. I expected a psychological thriller straight from the mind of the criminal, but I was seriously disappointed. I forced myself through the whole book thinking that it would ""get better soon"", but it never did. I was bored to death. "
"292",291,"M"," Early Emo. "
"295",294,"Andrew John Pixton","This was interesting but like most classics, became long and dry. The conversations are articulate, like an ode to words, but then they get carried away resulting in monologuing. But I liked it as an exploration of the psychology of criminals.But here's my thoughts on the concept behind the story (spoilers). The main character has this theory that he wants to test, like a good philosopher. His theory means that there are certain people who are so above average, who are so exceptional, that to them everything is permitted. They have no moral restrictions. An interesting, if appalling idea. What I like about it, is that this is really just the philosophy of criminals. When someone commits a crime, he makes himself an exception to the rule. The same applies to large scale immorality like genocide or tyranny.I like the psychological paranoia he goes through after, also characteristic of criminality or tyranny. Aside from the view being self-defeating and unethical, it fails because someone is exceptional because they are moral rather than the other way around. His criteria for an exceptional person is to accomplish some greater deed or to fulfill some achievement. He says Napolean was such an individual. Well, Napolean failed and even had he succeeded, being brilliant does not justify a conquest. But Ruskolnikov's criteria for himself is his own idea, of being exceptional. He's exceptional because of his theory about exceptionalism. Circular logic.So it was an interesting and dry book. He was a pretty badass character (I always like those) until the end, when he turns himself in. Favorite quote of the book: “We're always thinking of eternity as an idea that cannot be understood, something immense. But why must it be? What if, instead of all this, you suddenly find just a little room there, something like a village bath-house, grimy, and spiders in every corner, and that's all eternity is. Sometimes, you know, I can't help feeling that that's what it is.” "
"296",295,"Brian Godsey","It's more tedious than Anna Karenina even though it's half as long, and the analysis of criminal psychology the back cover of the book bragged about was disappointing. However, I liked the supporting characters---no matter how one-dimensional they were---and the way they interacted with each other and with Raskolnikov. Overall, it's a good book."
"298",297,"Starr","My father-in-law suggested I read this book. To humor him I did. It was torture while reading, but looking back I don't know that I've ever read a more though provoking novel."
"299",298,"Mary Findley","It's good when a man actually is eaten away by his own guilt to the point where he gives himself away, but I'm not sure that's realistic. "
"300",299,"Richard Beaty","All the reviews of this book made it sound like a true classic that was great in character study. I was really disappointed. It became very boring to me and seemed like it would never end. I'm glad to have read it just to know what it is about. But, it is not a book I would read again."
"306",305,"Nurul Nadzirin","I thought it quite tedious. The length was comparatively decent, but I felt like it was twice of that. There were too many sub-characters and sub-stories than I'd like to read about. One thing I rather enjoyed was reading a good part of the prose, especially during the two instances of altercations between Looshin and the main characters. However 100 pages before the end I had tired of the whole story, and just wished for the last page to come quicker. It is certainly not a bad book, though, although I am too tired after finishing the book to expand on that. Yawn."
"307",306,"Rhea","Crime and Punishment, for me, took some warming up to as probably every long, foreign novel might. Much of the novel dealt with the condition of Russia at the time, so being able to understand what was going on required some background knowledge, some historical research. At certain points, I found myself just counting away the pages and not really taking in any of the substance on them, probably just from lack of understanding or familiar ground. As Raskolnikov became psychologically more ill, as did I. However, certain characters served to really save the reading for me - Porfiry Petrovich and Svidrigailov, for example. Each character was a well-depicted model of some type of psychological shortcoming. Analyzing their emotions and actions was really the redemption of the novel for me. "
"310",309,"Shane Smith","I did not like this book very much at all. It was too long and had terrible character development for the length. There were too many subplots and tangents that I didn't feel really help the story.I never felt engaged or involved and I had trouble getting into the story each time I started again. I'm not even really sure why it's a classic ""must read"" type of book. I don't really feel enlightened or better prepared for life or even more well-rounded afterwards. "
"311",310,"Deborah","Long, drawn out, and boring."
"314",313,"silvia ","Os Russos! Os Russos! É a modos que politicamente incorrecto dizer mal de um clássico, ou pelo menos é difícil faze-lo sem sermos automaticamemente apelidados de estúpidos. Dito isto corro o risco de afirmar que não percebi bem o porque de crime e castigo ser um clássico incontornável da literatura. Entendo a importância histórica para a literatura russa. Mas o dilema filosófico, psicológico e moral, que é a premissa da narrativa, é fraquinho. Raskolnikov é uma personagem detestável e ao mesmo tempo absolutamente desinteressante. Cruel, fraco, caprichoso, histérico, mimado. Não me foi possível interessar-me pela luta interior do protagonista quando este me aborrecia de morte. O meu problema talvez seja um abismo cultural e temporal, tudo na história me parece demasiado exagerado, desproporcional, hiperbolizado e fundamentalmente irreal. Mesmo dando o desconto para a natureza emocional dos russos e acreditando que no século XIX estivessem constantemente a beira do histerismo não consigo ler aqui um estudo profundo da psicologia humana quando as personagens não me parecem reais. A redenção final extremamente moralista e piegas foi a gota de água. (E depois de tudo isto, tive de baixar a minha cotação inicial para 2 estrelas)"
"318",317,"Heather Gray","so far I hate this book :)"
"319",318,"Theresa","Wasn't a huge fan of the plot. I was interested in some of the characters (Dounia, Sonia, Razumihin), but I didn't particularly like anything about the main character."
"320",319,"Jennifer Marie","Depressing."
"321",320,"Juliette","It was hard work reading this book, but was on my 'to read' list. Coming to grips with the character names and variations of their names was difficult, and some parts were very drawn out meaning you really had to read in long sittings, rather than short bursts. Within its complicated story, it did come together at the end. I'm glad I read it. "
"328",327,"Janalee","not enjoyable at all. I forced myself through it. very dank and grey."
"329",328,"Bubulater","Very tough to keep then names straight."
"334",333,"Sebastian Knight","Phew, did it. Part of the time I was in delirium myself with 39C"
"335",334,"Ed Holden","Everything I have to say about Dostoevsky can be summarized by this Onion article about the film adaptation of another one of his novels:http://www.theonion.com/articles/film..."
"338",337,"Huda Aweys","Deep novels carry a lot of conflicts .. I liked it ! ...  ركزت الرواية على العقاب النفسي و الإجتماعي الرادع الذي يلحق بـ(المجرم) جنبا الى جنب مع العقاب المادي كما يعتقد ديستوفسكي! ،و لكن في خضم عرضه المتعاطف ذاك ، غاب عنه التعرض الموضوعي لتلك النفوس التي طبعت على الإجرام و التي لا يعنيها من قريب او بعيد تلك النماذج التي ذكرها ها هنا في روايته تلك "
"339",338,"Cristin","The dream sequences are exceedingly well written...wish I could enjoy it, but this beefy Russian baby sickens me and plagues me with a sticky fever..."
"341",340,"Anita","Reading this was punishment enough. I love the classics but I'm not a huge Russian lit fan."
"343",342,"Rebekah","Very well written, kind scary to get into the mind of an axe murder."
"345",344,"Christian Holub","I was not a fan. The dialogue was grating, the plot drawn out to breaking point, and none of the characters were all that likeable (or even 3-dimensional). If it was condensed into a 2 or 300-page thriller it would probably be much better, but as it is, it personifies why most people hate reading literature's so-called 'classics.'"
"348",347,"Ebru","bukowski'nin dediği gibi:""Dostoyevsky'nin SUÇ VE CEZA'sına katılmıyorum, hani kimseyi, şartlar ne olursa olsun öldürmemelisin meselesi."""
"351",350,"Mary-Jane","Not such an uplifting book especially as the story goes on. "
"360",359,"Tracey","Reading now. When I pick it up it holds my interest, but its easy enough to put down again. This is going to take awhile."
"361",360,"Kjell Anderson","This is the first Dostoyevsky that I've read and I have to say I wasn't blown away by it. I found the novel bloated - with a lot of material that added little to the story. The language was beautiful in parts but this novel really doesn't compare with Tolstoy's best works like War and Peace and the Death of Ivan Ilyich."
"363",362,"Martin","The book has six parts and an epilogue. The first part, leading up to the murder, grabbed me by the balls. Parts 2 to 4 bored me to death, as each character is introduced and proceeds to talk for pages at a time, never taking a breath. Each character represents different currents in 1860s Russia (Hedonist, Nihilist, Rationalist, Christianist, Modernist) and hence speaks in the voice of the theory they symbolize. BORING! Part 5 started to pull me back in, during a funeral (you know I love a bad funeral) in which the widow continuously insults her landlady to the point of being evicted, at which point she goes totally mad in a Borderline Personality way and starts doing all sorts of crazy stuff in the community. Part 6 was great, as the Hedonist character says all sorts of lewd and wildly inappropriate stuff that I found pleasurable to read. The epilogue almost converted me into a fan, but then turned treacly. Overall, the protagonist is supposed to be redeemed by his new found faith given to him by the love of a former hooker with a heart of gold. No thanks. "
"365",364,"Yas","This book started off really well, and for the first few chapters I believed this was going to be a 5* book. Wasn't to be. From the half way point, it started to get boring, the plot that had been pretty thin in the first place had amounted to nothing and the book really started to drag to the point where it felt like a chore to pick it up so it was time to say enough is enough.. Not what I was hoping for at all."
"367",366,"Manda Graham","Gave up after about 200 pages as it went so slow. Enjoyed the way it was written but couldn't go on."
"368",367,"Kimberly Kay Mcbride","Just torture....I HAD to read it for a class, but I found it so dark and depressing that I wanted to just start coloring the pages with crayons to brighten my life as I read."
"369",368,"Ogo Igweonu","Not really interesting"
"370",369,"Adam Hewitt","This novel is full of scenes of people saying nothing for such long periods of time that it’s often, frankly, unbelievable . The characters pause their conversations just to think/stare/consider for ‘one minute’, ‘two minutes’, and at one point even ‘ten minutes’ – socially awkward doesn’t begin to cover it.I found it weirdly distracting, because they were usually all so bloody talkative, monologuing for page after page.The second half of this book is far superior to the first, which apart from the titular ‘crime’ really does not have much going on – far too much Jane Austen-style social positioning and ponderous clearly-doomed courtship chat, without the wit, coupled with an awful lot of faintly inexplicable woe-is-me.I appreciate that Dostoyevsky has written a carefully-structured and philosophical, artful take on redemption, sacrifice, misery and justice – but as a story, it’s rarely compelling.In saying that, there is a fantastic dream/memory sequence about a mob killing a horse, some vivid hallucinatory wanderings post-‘crime’, and some semi-interesting scenes of provincial life in St Petersburg 150 years ago.The second half of the book has much more going for it, once our (anti-)hero Razkolnikov has regained the majority of his senses. His friend Razumihin, who would have been the protagonist had this been another kind of novel, mostly sticks by him, although why is not always obvious…but the plot becomes clearer, there is some genuine humour and emotion, and the occasional sense of threat or suspense. The central philosophical idea of this book is interesting and explored in extreme detail. But I can’t recommend it as a novel."
"373",372,"Ilham Sajid","روايه اكثر من رائعه باسلوب سهل وذات معاني قيمه ومفيده انصح بقرائتها "
"384",383,"Roberta Goodman","I read this novel was I was 19 years old of my own free will. Having heard how heavy a read it was from others, I resolved I would get through it and I did in three weeks. I admit, I trudged through it. At times, I felt I was being tortured to the same degree as Dostoyevsky's main character, Raskolnikov, was torturing himself. I would only recommend reading this book to someone who can handle page upon page of mental anguish like only the great Russian authors can dish out. "
"387",386,"Ki","PO-- the murder is desbribed, and if you have a good imagination...It's the longest three days you will ever read. I believe it is worth reading, and has interesting ideas to discuss and enjoy, but it is no easy book."
"393",392,"Denise Hardin","good story though some of the characters were tiresome."
"395",394,"Jen3n","Crime and Punishment: in which we slog endlessly for eleventy-billion pages over the existential angst of the Russian peasantry.Arrrgarrgarrg....On the other hand, it IS a classic and it is beautifully written, so this gets two stars instead of just one."
"401",400,"Josh Paul","I found Crime and Punishment generally boring, and at times barely coherent.This isn't a problem with Dostoevsky or the translation (I read The Idiot, Demons, The Brother's Karamazov, and Notes From the Underground - all by the same translators). It may just be that I am no longer at a proper point in my life to appreciate Dostoevsky.Like all of his books Crime & Punishment is a polemic, and like most of what he wrote post 1864 it's a fundamentally conservative polemic. That said, Dostoevsky is a generally affable conservative - his characters are typically sad, rather than angry, about the ostensible horrors of liberalism.What Crime and Punishment lacked - to my mind - was a strong central character. Raskolnikov is neither likable, like Alyosha K. or Prince Myshkin, or articulate enough in his evil to be interesting, like the the Underground Man, Stavrogin, or Pyotr Stepanovich Verkhovensky.Dostoevsky is a writer for people who want to be challenged in certain ways. At his best he can force you to acknowledge your own moral failings and consider your own complicity in immorality of the sort he writes about. The trouble is that because Raskolnikov is such an unlikable character he is difficult to relate to, or really care about much one way or another.I should note that if I'd read Dostoevsky's books in reverse order I might be saying all this about the Idiot instead. Given how similar much of his work is it may just be that the points he's making are tiresome to the point that they go in one eye and out the other nowadays."
"405",404,"Sadiq sagheer","3 words for this book: boring, boring and boring "
"406",405,"Jessica Videira","Although the plot line of this novel was pretty good, I just couldn't get into it. The beginning of this book was good and I enjoyed it, but as it progressed it just went downhill. Parts of this story seemed to drag on for way too long and the ending was very predictable. "
"407",406,"James McDaniel","Dostoyevsky accomplished something remarkable here. He created a book in which I care about the fate of literally none of the characters. Usually there are at least a couple. No here though. Raskolnikov particularly was annoying as all hell, but not even so much that I wanted bad things to happen to him. I just totally didn't care how his story ended. The only reason I finished it was so that I could say that I read the book. It did not hold my interest. It was overly psychological at the expense of developing the characters into real people whose lives I am concerned with. In stark contrast to this book stands East of Eden, my favorite book of all time. In that book, I cared deeply about every single character. Steinbeck made each one of them come to life and jump off the page. The characters in Crime and Punishment were utterly wooden and either two or one dimensional figures.It got 2 stars because Svidrigailov's character was (as they go) actually sort of cool. The way he exited the book (not saying how) was also bad ass."
"410",409,"Nishma Malde","I have tried to read this book several times over the years and failed. Furthest I got was about 70% of the way through. It all just becomes monotonous after a while."
"415",414,"BubblesTheMonkey","Raskolnikov continually annoyed me throughout the book although the story was interesting enough to keep reading through to the end (although I mainly did it to pass my lit&comp class). I was a little surprised that I could relate with him at all. I was kind of glad when it ended, though. "
"422",421,"Lizbeth","I couldn't finish it is not my sty at all"
"423",422,"Yaaresse","This is one of those situations where you fell like you're supposed to give a classic five starts because a) It's a classicb) We've been programmed by legions of literature professors to pretend to swoon over classics to prove our claims of literacyc) We think it makes us look smart. There's this weird propensity people have on public review sites to want to look far more intellectual (or angsty or ""deep"" or ""with it"" -- depends on the genre) than we really are. It's the same reason everyone claims to have read Stephen Hawking's A Brief History of Time even though it consistently shows up on lists as one of the most abandoned reads ever. I'm sure there are legions of people who truly were moved by this book. I'm not one of them. If being unable to hang with the Russian authors and their brooding, verbose, deeply depressed state means I'm an intellectual lightweight, so be it. At least I'm not perpetually miserable, which they all certainly seemed to be. "
"428",427,"Lennox Brown","I'll be honest, I really struggled with this classic of modern literature. The first 1/3 of it is fantastic and involves the story of a young college student who decides to kill his landlady. After the deed is done, there is a cat-and-mouse game with the police during an interrogation that is gripping and competes with many modern day thrillers.And then everything changes. Our man wanders out of the police station and into a whole other novel. He hooks up with a family full of alcoholics and starts worrying about what kind of guy his sister is going to marry and the whole murder story is tossed aside. This always reeked to me of bad writing. It seemed to me that Dostoyevsky didn't know where else to take the story and just pulled another out of the drawer to tack onto the end. Much like the Beatles did on their later albums where bits and pieces of different, unrelated songs were tacked onto each other in ""medleys"" because they couldn't be bothered to actually develop the songs anymore. And because they are The Beatles, this is ""brilliant"" rather than ""lazy"".As it turned out, that's exactly what happened. Dostoyevsky had two short stories and lots of debts. One was the story of the man killing his landlady, another was the unrelated story called ""The Drunkards"" about a family of alcoholics and he just put them together in a ""medley"". But these two stories don't fit together. Their theme and tone are completely different and I never felt like they fit together very well.Granted, many think I'm daft and don't get the underlying meanings of the novel. Perhaps I'm not enough of an intellectual, but I am a writer and I do recognize lazy writing when I see it. What irks me so much is that the original story he starts with is so good and completely sucked me in. If he'd just finished that one he would have had me. As it is, it is now a badly dated novel written in a fashion that the author would never get away with today. Today's readers demand tightly-plotted, focused writing that doesn't deviate from the promises of what the story will be in the beginning.Am I wrong?"
"431",430,"Melissa Andrews","Not sure why this book didn't do it for me, as it's got a four-star average. I ""read"" it as an audiobook, and it dragged in several places. I did make it through the entire thing, and I was glad I finished it, but I didn't feel anything really for Raskonikoff (sp? since it was an audiobook and the characters are Russian, I'm not even going to pretend I know how to spell the names). If I were to compare this to ""Les Mes"" - not that they are comparable in any way other than they are huge classic tomes - I loved ""Les Mes"" - the characters there really had my attention and I was really rooting for the protagonist. In C&P, I was like, ""Ok, who cares if they catch him or not"". I know that must sound like heresy. My favorite characters were Rasumeken (sp?) and Sryligylov (sp?) - Martha's husband. Donia (sp's) first fiance was really a crud, and his character was well done - you really disliked him.Not one that I'd say I must read again. But not awful."
"438",437,"Ashishg","I started reading this book because it is universally considered one of the top most Classics. I finished it because I had already invested reading 300+ pages of this tome. Book has a very strange quality about it. It is interesting in each individual chapter, yet on the whole story still doesn't move much. It goes on and on on unrelated parts and at some point starts annoying the reader on the point of it all. One thing which confused me is that all names are long Russian names and only parts of which are used at any one time. Say, a character is named 'A B C D' then he is referred as 'A B', 'B D', 'A C' etc. even in same paragraph and becomes difficult to track if same person is being talked about. (http://en.wikipedia.org/wiki/Crime_and_Punishment#Characters) Further, overall large part of story is very emotional and goes on in minds of protagonists. Whole characterization seems unsympathetic and in the end I couldn't be bothered to care about it anymore. May be it requires reading between the lines and I could imagine others finiding this a masterpiece."
"439",438,"Jennifer Porter","didn't finish this, too gruesome of an idea and just plain crazy"
"440",439,"Frederick","Never finished it. Part of the versing me in the classics birthday set."
"446",445,"Glenn Short","I finished it and that was an accomplishment on it's own. This story is a good example of how it is always better to tell the truth or in the alternative, never murder someone.This book had some basic problems for me. The largest being that all the characters had at least two names and I had a difficult time keeping them straight. I could not empathize with the main character because of his actions. I did feel sorrow for his family and the fact that his actions put them through the wringer. I think that the main character did realize the wrongfulness of his actions and he becomes a better person for the future. I found the entire book dark and forbidding although the scenes that transpired at the very end of the book gave me hope for the future."
"450",449,"Kari","Giddy I get to put this in, ""Holy Jesus I finished it and I never have to read it EVER again!!"" category.Let me recap this book for you so you don't have to waste your life on it.Guy kills woman and feels really, really no really REALLY bad about it. And he obsessively talks about it to the point I wanted to kill him. Trust me I wouldn't have felt bad about it either.Wow, until I wrote this I had no idea how annoying I found this book.It gets two stars though because....Fine I'll admit its good Victorian writing. Its better then most of the rot from that time period. The characters are believable (for this genre). If you are the angst driven type and your looking for yet another existionalist moment your going to love this book.The rest of us? Do yourself a favor go read, hell I don't know. Dr. Suess or something you'll thank me for it. "
"456",455,"Mahdieh"," قهرمان داستان دانشجوی جوانی است، به نام راسکولنیکوف که به سبب نداشتن امکانات مالی ناگزیر از ترک دانشگاه شده است. به سبب فقر ‌و علاوه بر آن -مخصوصا- به سبب ملاحظات اعتقادی، ‌به آنجا کشیده می‌شود که پیرزن رباخواری و خواهر او را می‌کشد. بخش اساسیی که سپس همه حوادث رمان به آن گره می‌خورد مبتنی بر پیچیدگی انگیزه‌هایی است که این جنایت را به بار می‌آورد. روح راسکولنیکوف تقریباً مانند آیینه‌ای است که علتهای اصلی آشوبهایی را که مشخصه عصر او و سرزمین او بود، با آمیختن آنها به یکدیگر، ‌منعکس می‌کند. این علتها ناشی از آرمانهای اجتماعی مارکس و نظریه «ابرمرد» نیچه و نیز عرفان مسیحایی انکار نفسی بود که داستایفسکی عمیقاً در روح ملت روس احساس می‌کرد.دو اندیشه در روح راسکولنیکوف، ‌به نحوی تقریباً آزارنده،‌ پیوسته یکی جانشین دیگری می‌شود: یکی کار نیکی است که او خواهد توانست با پولی بکند که پیرزن رباخوار پنهان کرده و آن را از تیره‌بختانی دزدیده است که از روی ناچاری به او متوسل شده‌اند‌ و دیگری قدرت تصاحب این پول به هر وسیله ی ممکن و صرف آن در راه عادلانه‌ترین مقاصد. قدرتی که از آنِ روحهای برتر و فارغ از هرگونه اخلاق قراردادی است. این دو نظریه به کلی متضاد با یکدیگرند؛ ‌یکی متوجه آرمانی بشردوستانه است و دیگری متوجه نظریه« ابرمرد»ی است که انسانها را قویاً به دو گروه تقسیم می‌کند: مردمان عادی و «برگزیدگان». با این همه، به نظر راسکولنیکوف‌،‌ می‌توان این تضاد را با جنایت از میان برداشت. وانگهی از یک سو راسکولنیکف با یک سلسله نمونه‌هایی که از همه جهات مؤید احساسات درونی اویند خود را در این اندیشه راسخ می‌یابد. در حقیقت،‌ از ازدواج شرم آوری آگاه می‌شود که خواهر،‌ برای اینکه بتواند به او یاری دهد و آرامش مادرش را در روزگار پیری تأمین کند،‌ به آن تن در داده است (بنابراین ، ‌قتل پیرزن رباخوار خواهد توانست روح شریفی را از بدبختی نجات دهد)؛ از سوی دیگر،‌ جوان به یک دلیل تاریخی هم در تأیید نظریه خود درباره «برگزیدگان» توسل می‌جوید. موفقیت ناپلئون از روزی آغاز شد که امپراتور آینده برای دفاع از قانون اساسی، ‌بی‌اندک تردیدی،‌ جمعیت بی‌دفاعی را به رگبار گلوله بست. او از این چنین نتیجه می‌گیرد که تنها کسی که می‌تواند صاحب استقلال روحی کامل باشد شایسته کارهای بزرگ است. این استقلال، ‌در عین آنکه او را در مقامی برتر از عامه مردمان جای می‌دهد، به او امکان می‌دهد که زندگی مردم را در دست خود بگیرد و کسانی را که برای اهداف عالی‌تر ناتوان یا زیان‌آورند قربانی کند. از این رو، راسکولنیکوف نقشه خود را با خونسردی کسی که خیال را واقعیت می‌پندارد طرح می‌کند و آن را به اجرا در می‌آورد و خسته و مانده از کوششی که به کار برده است، محل جنایت را با غنیمت بسیار ناچیزی ترک می‌گوید. از همان لحظه در عمق وجود خود احساس می‌کند که شکست خورده است. پولی که ربوده است حتی برای برآوردن اندکی از آرمان عدالت‌خواهی او نیز کفایت نمی‌کند. وانگهی اعصاب لرزان او حکایت از آن دارد که آن استقلال اخلاقیی را که همواره فضیلت اساسی روحهای برگزیده می‌دانسته است هرگز به دست نیاورده است.با این همه، ‌راسکولنیکوف نمی‌خواهد اعتراف کند که شکست خورده است: او می‌داند که نتیجه از مقدمات فراتر رفته است و اشتباه دردناکی را در خود نهفته دارد؛‌ ولی او در اقدام خود پافشاری می‌کند. بنابراین، زندگی‌اش در دو زمینه متمایز گسترش می‌یابد: یکی عمیقاً عاطفی که در آن سرشت او،‌ که به نحوی غریزی همبسته بینوایان است،‌ خودنمایی می‌کند؛ دیگری زمینه‌ای است که در آن نظریه نا روشن او جریان دارد. وجه خارجی رمان گرد موقعیتی که او ایجاد کرده است می‌چرخد. این وسوسه آزارنده و دغدغه خاطر، او را ترغیب می‌کند که خود را به جویندگان قاتل معرفی کند و آشکارا به جنایت خود اعتراف کند تا بتواند آن را مورد بحث قرار دهد و توجیه کند و از عذاب وحشتناک وجدان رنج می‌برد، ‌چندان که به فکر خودکشی می‌افتد. قاضی پورفیری پتروویچ که کار رسیدگی به ماجرای قتل را بر عهده دارد به راز او پی می‌برد،‌ ولی منتظر می‌ماند تا راسکولنیکوف خود به گناه خود اعتراف کند. می‌خواهد او را دستگیر کند که ناگهان اعتراف دروغین کارگری مبتلا به توهم که خود را قاتل معرفی می‌کند، وضع را پیچیده می‌سازد. ابهام ماجرا،‌ پس از یک سلسله وقایع که مهم‌ترین آنها ملاقات راسکولنیکوف و سونیا مارملادوف،‌ دختر جوانی که تن به روسپیگری می‌دهد تا به خانواده خود کمک کند و برادران خردسالش را از گرسنگی نجات دهد، ‌گشوده می‌شود. سونیا با وجود زندگی یأس‌آمیز خود پاکی ضمیرش را حفظ کرده است، ‌و همین است که راسکولنیکوف را دلبسته او می‌کند. سونیا او را ترغیب می‌کند که نزد پلیس به گناه خود اعتراف کند. ولی مدتی می‌گذرد تا سرانجام این تصفیه روح صورت می‌گیرد. راسکولتیکوف محکوم به تبعید به سیبری می‌شود،‌ ولی همچنان معتقد است که جنایتی مرتکب نشده است،‌ بلکه فقط اشتباه کرده و قتل بیهوده‌ای انجام داده ‌است. سونیا همراه او به تبعیدگاه می‌رود، ‌و همین حضور سونیا است که او را از وسوسه می‌رهاند و سبب غلبه قطعی احساس همبستگی انسانی او می‌شود.  در پیرامون این واقعه وقایع دیگری با همان شدت درامی روی می‌دهد: مانند مورد خانواده مارملادوف،‌ که پدر الکلی و خشن آن،‌ تنها با شیفتگیی که به زن دومش، ‌کاترینا ایوانوونا،‌ و عشقی که به دختر خود،‌ سونیا، دارد زنده است، در عین آنکه می‌داند که زندگی هر دوی آنها را با فقر و عیب خود تباه کرده است. در مقایسه با او،‌شخصیت کاترینا برجستگی می‌یابد. کاترینا دخترخوانده خود را وادار به خودفروشی می‌کند، ‌ولی شبی را درکنار او در گریستن بدبختیهای خود و بوسیدن دست او به نشانه سپاس‌گذاری می‌گذراند. به موازات اینها وقایع دیگری روی می‌دهد که مربوط به دونیا، خواهر راسکولینکوف است؛‌ دونیا قبول کرده است که با مرد مرفه و ناتراشیده‌ای به نام لوگین ازدواج کند. پس از آنکه برادرش موفق می‌شود که ازدواج به شکست بکشاند، ملاکی که دونیا یک چند در خانه او آموزگار بوده است درصدد اغفال او برمی‌آید و برای ازدواج با او زن خود را مسموم می‌کند. این جنایتکار یک شب موفق می‌شود که دختر جوان را به خانه خود بکشاند. دونیابا رولور از خود دفاع می‌کند و مرد که به شناعت کار خود پی می‌برد خود را می‌کشد"
"458",457,"Lynn Timberlake","Read it in highschool. At the time it was just ok."
"461",460,"Christoffer","Classic 19th century. It is well known that Dostoyevsky needed to write a few hundred pages before he gets going with the plot. Crime and Punishment is no exception. It is however interesting to note that Dostoyevsky had great faith in psychology as an instrument of crime, which is clearly expressed in Crime and Punishment. Nevertheless, Dostoyevsky remains a writer for those with special interests, and those who are pretentious assholes (which however are more fond of quoting Dostoyvesky rather than reading him)."
"464",463,"Rodaina Al Sholah","so dark novel and full of unnecessary details..I'm glad that I finished it and I have no intend to read again for Dostoyevsky at least for a while.."
"465",464,"Sabra","I just don't like Russian lit. But had to read in college."
"466",465,"Dan Kuehner","To be fair I suspect my version was a really bad translation."
"471",470,"Albatla","I think I wronged the book by reading it in a bad translation :("
"477",476,"Tom Hughes","I had to stop at page 240. Slow to start, then intense, then internal suffering (for both Raskolnikov and I) for the seemingly last 400 pages. I loved the comedy, the plot, the intricacies of the relationships between the characters, but found myself too often distracted and unable to keep track of all the characters with their name, casual name, and their relevance to the story. I really wanted to finish this book, but unfortunately, I felt that I was I reading at 1/2 the speed with 1/2 the interest, so I was probably enjoying it 25% of how much I might typically enjoy a book. Furthermore, it was an opportunity to embrace a style of living I hope to more fully integrate into my life, of moving on from things in which I don't feel engrossed."
"478",477,"Meredith Giovanelli","I liked the first 300 pages but then I lost interest...it was 500 pages of the protagonists dreary, drawn out decline and half the time I wished I had the good sense to die like the pawn broker did in the first 50 pages (not that she had much of a choice but still)."
"480",479,"Khoi San","I found this book tiring to read. I got hold of a 1963 translation and by God was it difficult to complete reading it. I'm not saying its a bad book just not interesting enough for me to finish reading it. Ain't nobody got time for that!"
"485",484,"Abdulmajeed","كثير الوصف، قليل الأحداث.عُرِف عن كتب دوستويفسكي بأنها-و أقتبس- (تكاد تخلو من العقدة).ممل جداً، لم أنهه رغم لهفتي لقرائته عندما اشتريته.هذا الكتاب يكاد يكون حصراً للمتعمقين في الفلسفة و الأدب.قرأت ثلثه وأحسست بأن قرائته عبء رغم أن الكتاب (رواية)!"
"491",490,"Rhod","I know this is a well respected classic, but such a downer - especially at this time of year. I read a kindle version, but couldn't find it listed. I just couldn't get into the story - sorry. "
"494",493,"Nikki","I thought this book went back and forth from being really intriguing, to really long and boring. It was fascinating psychologically, but lacking in story-line, in my opinion. In the end, though, I'm glad to have read it! "
"499",498,"Jessica Baumgartner","I hated and loved this book. Some of the points made in it were ingenious but there are so many scenes that dragged on and on leading up to the end, where many readers can sum this book up as an unexpected push for Christianity. Not being of that faith the whole book felt like a farce. "
"500",499,"Amélie","Enfin fini ! Ce fut long et laborieux, mais j'en suis venu à bout.C'est très verbieux, beaucoup de digressions, de petites histoires qui n'apportent rien à l'intrigue au premier abord. Je ne dis pas que c'était inintéressant, j'ai juste eu beaucoup de mal. Je pense comprendre pourquoi c'est un classique, mais personnellement, ça ne m'a pas plu plus que cela. Un ou deux personnages étaient sympathiques, le reste... bof. Et le personnage principal m'insupporte, donc voilà, ça, c'est fait.Je ne suis pas mécontente de l'avoir lu, mais je ne retenterai pas l'aventure, et pour ce qui est de la littérature russe, j'essaierai peut-être à l'avenir des choses plus modernes. Le rythme sera peut-être plus à mon goût !"
"503",502,"Mary-ruth","i could barely get through it it was so detailed and monotonous "
"508",507,"Siria","Crime and Punishment—the most thrilling and satisfying Russian novel I've read since I was enthralled by War and Peace.Please note that I'm wearing my Sarcasm Hat today."
"510",509,"Beccamonstrosity","I think I ought to give the book a second chance, though the translation we were given in school was very poor and left those unfamiliar with the Russian culture of apparently having at least five nicknames per character threw everyone off. Our 11th grade teacher droning on and tearing everything apart the way she does also contributed to my disliking of the book."
"513",512,"Tracey Sinclair","I'm afraid I couldn't get into this at all..."
"516",515,"Allen","This book starts off well, but sure ends slow - too slow. Read the first 200 pages, but don't bother with the rest of the book. There are fascinating things about the criminal mind, but this book drags on way too much. There wasn't much of a draw past the first couple hundred pages. There wasn't anything to keep me interested. "
