"","X","user","review"
"926",925,"Owais","I decided to give a look at http://en.wikipedia.org/wiki/How_to_W... before reading this book. I also extensively read the reviews on this website (and this review might be influenced by one of them).I did not read the whole book, and quickly scrolled through the pages. The examples seemed to be interesting, and the ideas author says (as summarized on Wiki) should definitely work. But for me it's more of a deception. Sure, I do need to use these skills at office, relatives, strangers.. but for friends and at least those whom I trust, I can't get the gist of things like:1- Don't criticize, condemn, or complain. (Get a therapist? We all have down times, I am sure if there is trust, a friend shall listen to me, unless I overdo it)2- Never show others that you are not interested in what they have to say. (Pure deception!)3- The only way to get the best of an argument is to avoid it. (Depends upon how you define argument, but difference of opinions and their respect is how you start trusting people and learning about life)4- Make the other person happy about doing what you suggest. (For business OK, for a trusted friend, no!)I read another book, in which the concept was more about character building, no quick self-fixes. This book while definitely should be used in work settings, businesses, maybe even families, but for those whom you trust, for me its more of a deception. My cup of tea!"
"965",964,"K.J. Kron","I actually like what this guy says - but it's pretty simple and considering all teh other books out there, I'd recommend others."
"971",970,"Linda Pettit","Too long ago--about 8th grade--"
"983",982,"Dylan Rankin","I'll save you the trouble of wallowing through the mass of surplus analogous 'evidence'. Simply be genuinely pleasant to be around, that's his crux, and I have to admit the books gives a real feeling of being spoon feed against ones will. If you really absolutely must 'indulge' in this particular self help tripe then I will permit a brief skim of the first few chapters, after which it devolves into teachings obviously aimed at fostering annoying passive aggression.If you want a real eye opener to the way REAL people think and act not the sterile automatons Dale Carnegie postulates where the word 'sorry' is a universal spell of omnipotent friend making, then read the 48 Laws of Power by Robert Greene. Can I rate a book 1 and a half??? "
"993",992,"Abdullah Alharbi","While the core of this book is valid and the principles work, reading it felt like it was telling how to be manipulative in a way. Even though the book kept emphasizing on being sincere and talk from the heart, most examples were given in a business context, it is not about people you meet in the street, it is not about friends who have nothing to do with your work, it's mostly about business and business only. That made me feel like the aim is not the moral itself, but rather, what morals can get you."
"1016",1015,"Oyu","just starting to read it... I will review it later"
"1034",1033,"Ashik","Interesting ideas in this book, but the book is very very repetitive. Just read the wikipedia article on this one."
"1037",1036,"Mary Robles","Self help books are good but not always what I like to read. "
"1045",1044,"Dhclaw","I sincerely doubt that this could actually help anyone make friends. It didn't help me overcome my shyness nor made me more appealing to others. Perhaps the only good thing about reading a book like this is forcing yourself to try harder around people throughout the process.So there's motivation, however the further you are, the weaker it gets, because the read is quite boring."
"1065",1064,"Glenda","Yes, I am a graduate of the course ... around 1989 or 1990 as I recall. Can you tell?"
"1069",1068,"Jamessteeleii","Read, ignore the blatant altruistic undertones, and take the practical implications of behavioural change in the dealing with difficult people."
"1088",1087,"Ashley Marmaro","I'm reading this for work. I was told it was written in the 1930s and I don't doubt it. The examples the use in the book are quite amusing because of the time period it was written in."
"1113",1112,"Gabriel Olmeda","Two great books I read this year kept referencing this book Susan Cain's Quiet and Stephen Coveys' 7 Habits so I decided to read this book. With that said, I already knew I had a bias against the ideas of this book. It was nice to take a step back into history but this book is apart 100 years old and our ideas of psychology have changed. This book is the greatest promoter of the ""personality ethic"" where you need to change outwardly to be effective. That in my view is a quick fix where I agree with Covey we need to start from within. Also Susan Cain mentioned how this book also promoted the ""extrovert ideal"" which is about how we emphasize extroversion in society. This books is all about this. Dale Carnegie writes simple things one can do to win friends like smiling or giving a compliment before criticism. He also kept mentioning how it had to be sincere. I believe sincerity comes from within not what you display outwardly so by this Carnegies method is outmoded. The writing was a bit annoying, it was as if someone just googled a smattering of anecdotes and quotes about subjects. There was little cohesion between the references just that it followed his chapter theme. Since it was almost 100 years ago I admire how much research he did. He even went into Chinese philosophy. All in all there are some hidden gems but this book should not be tired any longer as a must read for winning friends it is outdated. "
"1144",1143,"Pavel Tugarinov","мерзенькая книженция:)"
"1150",1149,"Jay Greiner","like i needed this. i was instructed to read. seriously, guys."
"1157",1156,"Messengerlikeyou","How to get your own way...what more can I say. All about self, good read if your a sociopath or psychopath and want to manipulate others. "
"1163",1162,"Kaitlyn Hughes","This should be titled ""How to Try to Manipulate Adults and Hope They are Idiots and Don't Pick Up On It."" For the love of God that was excruciating. The entire book could have been written as a 20 page essay, but it was a 300 page essay that dragged on and on with unrealistic example after unrealistic example: ""I walked into this guy's office and complimented the wood work, he talked about it for an hour then invited me to his house for dinner, then without me even asking he gave me the biggest sale I've ever made!"" Seriously. That is what I read in every chapter. It was annoying to what I thought would be no end. Just be nice to people and they'll like you! I gave this two little stars only because the points he made were good-ish. However, they could have been jotted down in bullet form, saving me my sanity, and a few hours of my life. Thank God it's over and I survived."
"1168",1167,"Manolina","I listened to this book and it was an ok experience; nothing new. The narration is old style.If we truly applied the points mentioned in our daily life we will benefit greatly."
"1206",1205,"David Darson","This was a book I won in a contest. All I can say is, it was worthless contesting in that contest and it was even more worthless reading this book. "
"1217",1216,"James Preston","It was an okay book I thought. Not sure if his examples and stuff are very realistic. Seemed like it was more a book full of people that got really lucky once in a while. The marriage advice at the end seemed good though."
"1221",1220,"Arsjaad","I can imagine that individuals who aren't familiar with the material presented in this book might find this a great and helpful book. But as a person who has been graduated in the field psychology, used be a salesman, and read many books related to this topic, I personally couldn't find any intriguing and interesting information.Skimmed + Read it till page 100 within 35 minutes. Not much to find. Also a lot of unnecessary long stories, but I guess that's the way the writer tries to make sense to the reader, especially back in those days."
"1263",1262,"J. Schmidt","Most of it is pretty much common knowledge you learn in primary school nowadays."
"1268",1267,"Sean","I'm afraid I started skimming by halfway through, then just stopped outright. The core ideas presented are sound, but the presentation is deeply flawed. Bland anecdote after bland anecdote, none adding deeper value to the point."
"1270",1269,"nanto","this was buku kojonya Mr. SKKB, the natural born salesman in the world. Does it work dude?"
"1276",1275,"Pktechgirl","He's not wrong, but his suggestions are of little value for all but incompetent extroverts. "
"1299",1298,"corina","this book feels quaint to read now that it's like 60 years old or something with stories involving Abe Lincoln and Andrew Carnegie and the Saturday Evening Post. it's overall message of think about things in terms of how other people feel and what they want, while it doesn't sound that impressive an insight, is in fact something i could do more often. the downside of this book is that it starts to make me feel manipulative and manipulated-- when i compliment people before asking them for favors, am i bending them to my will? when people listen to me complain do they really care or are they just trying to seem like a friend? i guess this is the danger of learning how to win friends and influence people."
"1314",1313,"jamilah","قريته قبل خمس سنوات ، جميل جداً ملهم يعطيك طاقة ايجابية . "
"1326",1325,"Nino","When I began this book I knew it wasn't for me but my friend recommended it to me so I read it.. I found the book boring at most times .Book was badly written,full of unnecessary stories.Maybe there are some good advise and most of princeples are really good for life.. but if your are doing all this things because you have read it here .. You have chosen wrong way to befrind people.At the end you will only become fake person."
"1335",1334,"Geo Vittoratos","I am the sort of person that can talk to and relate to anyone so I didn't find this very useful. I don't really get the idea that relationships should be about getting you ahead... they should be about actually being interested and caring about other people. "
"1353",1352,"Chuck Via","My dad gave me this book to read when he found out i was/am painfuly shy. Gave lots of good tips and ideas about how to meet people the biggest thing i remember from it is to just say hi and smile people like nice people..."
"1356",1355,"Matthieu","Advice provided is a bit obvious and cheap, no ??"
"1377",1376,"Pedro Martinez Del Paso","No me gusta la argumentación que emplean este tipo de libros por ejemplo: ""A es la causa de B, como podemos ver de estos 2 o 3 casos"". Creo que debería ser ""A es la causa de B, como lo hemos visto en un estudio con 1000 casos"". Lo que no me gusta es el estilo de argumentación. Me paso lo mismo con los libros de Malcom Gladwell. Sin embargo todo lo que dice el libro me parece bueno y util. Un poco ""cliché"" y cosas que para mi son medio obvias, sin embargo ciertas. "
"1378",1377,"Patrick Phillimore","This book has some helpful advice, but a better title would be ""How to not be an Asshole"" because most of the advice is just ""be a nice person"". To be fair, I'm not a fan of self-help books because they feed egocentricity."
"1383",1382,"Brett Richardson","Meh."
"1385",1384,"Robert Donahue","Not a bad book for a shy, sheltered kid in the 80's, but our modes have changed to much now."
"1386",1385,"Zacaro Caro","reminds me of the family guy episode where the dog writes a best seller in an hour."
"1389",1388,"Artem","I felt that this book had not a lot of value in terms of material. Maybe because of my previous encounters with psychology, in general, and social psychology, in particular. Personally, I felt that it spelled out somewhat obvious truths. However, this is a perfect FIRST book to read when just starting to get into psychology. Then the facts and the advice are much less straightforward, hence much more interesting and engaging. Recommend for those who have never read anything (or read very little) on social psychology, for everyone else - you should definitely familiarize yourselves with it but I recommend you spend 10 minutes listening to it on Blinkist or something like that, instead of reading the whole damn thing."
"1395",1394,"Vikas Chourasia","Good"
"1428",1427,"Jeanette  ""Astute Crabbist""","My sister recommended this book to me when I was in high school. It has some good points, but mostly it recommends insincerity in order to get people to like you or close the deal. Pretend to be more interested in people than you really are."
"1440",1439,"Margaret Gaudio","This book was less informative than I expected it to be. Instead of giving you ideas for how to do the points suggested in the book, they told of how it had worked for this person or this person. I was kinda bummed out. Sure, it was a good way to help you remember the points, but in application of daily life, not so much.I ended up not totally finishing the book, though I read over half of it, and it was a really quick read, I just got bored. I looked at the main points, and was done with the book."
"1467",1466,"Eman Abulhassan","قرأته مترجم للغة العربية ...لا يوجد فيه الكثير من الافادة"
"1475",1474,"jkwon","i feel, therefore i am"
"1499",1498,"Mary Lowd","There are worthwhile ideas in this book, but they're bogged down by a massive number of unnecessary anecdotes, poor logical connections, and the basic feel of sifting through propaganda."
"1551",1550,"Mediaman","This outdated book is essentially a guide to how salespeople can win over clients by making the client feel important, talk about himself, feel listened to, etc. Long ago this was probably revolutionary but now it's just the way everyone sells. The problem is that this book's concepts are so simple (""remember the person's first name"") that they sound like your grandfather patting you on the head, telling you to just smile and people will treat you nicely the rest of your life. It just ain't that easy!The biggest failure in the book is that it doesn't actual tell you HOW to achieve any of the ""principles"" he espouses. Some blanket statements are made about what to do or not to do, but overall concepts are rarely given practical illustrations and instead the author talks about Lincoln or some distant politician/businessman/millionaire who applied the principle and suddenly life was a success. Impractical.What I conclude after reading this is that society was changed by the author (whose real name isn't Carnegie) and this book, but it wasn't in a good way. It tells the salesperson to be genuine and patient but resulted in people being fake and pushy. Despite the words that are used, the ultimate point that is pushed is that you need to make others ""feel"" important and listened to in order to get what you want. That's very different than yourself actually feeling that others are more important and interesting than you are."
"1569",1568,"Jessica ","shrug."
"1572",1571,"gonk bukan pahlawan berwajah tampan","punya temen kost, ngakunya ini buku dari jaman bapaknya dulu.wuiih...kertasnya dah menyoklat, bekas banjir di tiap lembarnya. buku kojo keluarga temenku rupanya. Pikirku anggota keluarganya kebanyakan berprofesi sales, pun bapaknya atau dirinya tak ada yang jadi sales. "
"1573",1572,"Kenny","How to Win Friends and Influence People is really showing it's age. It's full of anecdotal stories involving horses-drawn carts and the American civil war, which are really hard to relate to in this day and age.The main points of the book mostly boil down to do unto others, don't antagonize anyone and be genuinely nice to people.Good advice, but the book didn't need to be this long to get those points across."
"1575",1574,"Symmonz","There were several tidbits of wisdom here, and perhaps this would have been more effective for the times and generation that Carnegie lived in, however I found it to be outdated and self-deprecating. In a nutshell, the idea is to gain the appreciation and feelings of others by putting yourself down and them up, even if they are wrong and/or rude. Having made many whole-hearted attempts to apply many of these suggestions in the modern workplace, I can say these are ""theory good"", but don't work on people who already feel exceedingly entitled and as though they know everything already. My advice for readers would be to take out and apply some of the gems, but use the rest with common sense."
"1585",1584,"Kizia","I couldn't help but compare it to the 7 Habits of Highly Effective People. I felt the principles being taught were presented in a way that makes it seem manipulative. Also, the examples provided didn't help me much in thoroughly understanding the concepts and how to apply it in present time. Nevertheless, I believe some of the principles do hold true and will work if done sincerely and correctly. But the book wasn't life changing for me nor was it very enlightening. "
"1587",1586,"Lubby","I decided to read this book to better understand the people who preach from it so frequently, and I think my opinion can be summed up as follows: On the one hand, this book presents some useful techniques in handling people and improving oneself. On the other hand... people with mental illnesses just have reeaaaally huge egos. Apparently. Because parts of this book are scarily outdated. (Which would be fine if some people didn't treat this book as their bible...)"
"1626",1625,"Shirley Wang","Interesting but likethis is what's wrong with America and capitalism "
"1642",1641,"John Doe","Holy shit, this book made my jaw hurt. It's filled with those saccharine false sweetness that eventually lands you in emergency with your teeth falling out. That's of course impossible, but it did give me a severe allergy for anecdotes.I'll pass for now."
"1648",1647,"Caed Scott","Got halfway and stopped when I realized that the second half is kinda intended for businessmen and not everyday use. Stuff in the first half of the book seems like it would be quite useful if you used it with caution, lest you become one of those terrifying all-charisma half-people that tend to creep people out more than charm them.Also, this book could be easily trimmed down to a quarter of its size - it's 5% advice and 95% anecdotes corroborating that advice. If you want to save yourself a lot of time, just read the summaries at the end of each chapter while assuming that Dale knows what he's talking about."
"1660",1659,"Tu","Làm sao để làm đẹp lòng người và nhờ đó mà chiếm vị trí trong những mối quan hệ bạn bè làm ăn là đại ý của cuốn này. Đã nghe danh best seller từ lâu rất lâu nhưng giờ mới có dịp đọc. Cuốn này thích hợp cho những ai cho rằng mình chưa đủ khôn khéo trong ứng xử và mong muốn được xây dựng một hình ảnh ôn hoà cho bản thân trong mắt người. Ai có hướng ""tu"" sẽ thích.Có mấy đoạn đọc rất ngao ngán, tiêu biểu đoạn Dale Carnegie trích ví dụ của một ông hội trưởng của một ngân hàng ở New York có thói quen kiểm điểm bản thân vào mỗi tối thứ bảy trong phòng làm việc kín để từ đó mà mắc ít lỗi hơn với đối tác. Usch! Nặng về facts để dạy về tâm; cuốn này rất thị trường là vậy.1 sao thì hơi quá đáng, vì trong quá trình đọc mình cũng lụm lặt được những lời hay ý đẹp. Nhưng 2 sao, để đồng ý là cuốn sách ok thì cũng ko đúng, vì cái quan điểm nhấn chìm cái tôi trong hành trình đi thoả mãn cái chúng ta thì mình ko thể theo được. 1,5 sao :-P"
"1669",1668,"Max","All of Dale Carnegie's advice in this book is good, but most of it strikes me as trite in this day and age. When he wrote it, I'm sure it was a refreshing change from the 'etiquette manual' styles of self improvement books that preceded it. Now, though, platitudes like 'when you want someone to do something, tell them why it'll benefit them, rather than why it'll benefit you' seem obvious enough that writing them down doesn't seem worthwhile.There are definitely still a few gems in here, but you'll have to wade through a lot to get to them. "
"1699",1698,"Stacy Mar","absolute, out-dated nonsense!pretty much...be a pushover and everyone should flock to you!"
"1700",1699,"Lesli","I tried. Twice, and couldn't get through it. The repetitions, the meandering stories just killed it."
"1703",1702,"Barnabas Piper","When i first read this book I really liked it, but in time I have begun to think more an more that it was more a book about positive manipulation. How to get people to think you like them and to feel good enough about you to engage in profitable business. There are certainly principles worth remembering, but it is largely a book of empty advice. "
"1721",1720,"Benoit Dupont","This book teaches you how to make contact with people and impress them with simple tips.The examples (85% of the text) are boring but each chapter is resumed in one sentence so you don't have to read the entire book."
"1723",1722,"Rares Cristea","For what it is this book I guess it's a great one. I think of it not so much of a self-help book, but as a leadership for dummies kind of book. The title may be misleading as this book won't help you make 'real' friends, but buissness parters, or co-workers.Carnegie really sells his ideas with this book. It is filled with stories akin to those in Testimonials section of self help websites of today about his proven methods.To be read with a hint of skepticism. "
"1753",1752,"Mohamed Elnoman","How to manipulate people should have been the title, however the book doesn't have the information that it promised, all it provide is simple information that every human being should have known by nature, stuff like don't tell people that they are wrong, admit your faults, smile to people and memorize their names, try to put your self in the other person shoes before judging them I don't know how anybody is going to make it in life without knowing this stuff !"
"1773",1772,"Natasha (Diarist) Holme","Some interesting advice, though a lot of it advocating pretence, and saturated with presumably unconscious pro-capitalism and pro-male language."
"1778",1777,"Issa Belle","A typical self help book. Useful, but I think you don't have to read a book to realize that you have to be nice to people if you want to win friends or influence people. Easy to say but hard to do it."
"1809",1808,"Murph","""The principles taught in this book will work only when they come from the heart. I am not advocating a bag of tricks."" - Dale CarnegieDespite Carnegie's intentions this book reads like a bag of tricks; The examples that he uses, the titles of the chapters, and even the title of the book suggest that. If someone follows every single principle in this book the way they are described they would be the biggest manipulative asshole. In fact, I'm pretty sure I've met a few people that probably love this book. There are some good things in here, but the goal should be to make yourself more likable, not to ""win"" or ""influence"" people. If you read the book from this perspective you may be able to translate some of these principles into useful ideas. There is a lot of repetition in the book so I've tried to reduce them down to what I think is most helpful.Here is what I came away with:* Don't be a complainer or criticizer. Don't condemn people. No one like that shit and no one respects that type of person; even the people who will listen to it.* Identify things that you truly appreciate about people and always let them know.* Identify what other people desire and support them. Find creative ways to incorporate their desires with your own. Work together to find the best way to meet them.* Everyone is unique and has something interesting to add to your life. Figure out what it is. Encourage them to talk about themselves to find out. Explore what they find interesting.* Smile, it is one contagious thing that people will be happy to catch.* Show people that you value and respect them: call them by their name.* Focus on understanding others and seeing things from their perspective; look for common ground. Highlight the good points they make.* Take responsibility for your actions and promptly admit when you are wrong.* You can't convince people; Let them adopt ideas themselves and inject their own* It is more helpful to assume people have good motives. Find ways to see others in the best light.* Be enthusiastic about what inspires you and share that with others* Challenge people in a way that inspires them* Correct people in a way that builds them up and encourages them. "
"1829",1828,"Taymara Stephania  Jagmohan","these were the days. these were the days when you chose books because they possessed the pink of covers, and the most promising of ink colors.Not such a good book, but it was fulfilling. ; )""books before boys"". hahahahhahaa.Yours truly and ever blossoming,Taymara."
"1833",1832,"Joey","bought it for a penny, was interested in it because of charles manson. turned out to be a total let down. don't waste your time,"
"1836",1835,"Gazelle","For most of the serious readers its the cheesiest book one can read! (So as it was to me) But Com'on! If you are a marketer and business is something that you have to cope with every single day it is better to handle it with some kind of care and respect towards the ones you have to deal with. Why do most of us assume many Marketers and business man and women are creeps? Cause in the way they act something make us feel they look at us from above, that we are nothing but a bunch of money to them. So is that bad that someone wrote a book at 30's and recommend a more respectful and caring behavior towards people? You can judge that by yourself!"
"1859",1858,"Maxime","More than a bunch of common sense what I liked when reading this book is that it actually gives a sort of explanation on how many Americans communicate. Great to read on a sociological point of view, and some advises are actually quiet worth trying."
"1875",1874,"Katy","It was an okay book. I felt that I needed to read it just because it is such a popular book. It's a bit dated, most of the referenced stories are from the early 1900s. Mr. Carnegie is a fascinating man, and the information is pretty good. It would still be helpful today, but it needs to be updated to include the online communication.Maybe there is an updated book, but the one I read seemed like a first edition. Again, the info can still be used today, just wished it could translate better."
"1879",1878,"Kailin","It has taken me too long to get through reading this book, and I have now decidedly re-shelved it for the future. Because it was written so long ago, the language is a little hard for me to swallow and digest. Hence my snail-pace reading in this. There may be some day when I might re-open this book again and continue reading."
"1884",1883,"Milly","A bot too dated to be relevant anymore, but the basic principles are good."
"1890",1889,"Fanny","When this book became available at my local library, I was ecstatic! Finally I would get to read THE business book that everyone is talking about!I was severely disappointed. The whole book repeats itself a lot, and give advice that, while good, is very much a part of the common sense realm. I still got a few things from it (and read it entirely), so it is worth a read, but don't let the hype get to you!"
"1895",1894,"Jessica Crawford","I have a problem with the general tenents of this book - that manipulating people to get what you want is the way to go. Instead of creating a path for your goals using mindfulness and compassion, and a true desire to hear others and make yourself heard, this book preaches deceit. Not a fan. "
"1901",1900,"Marc Nissen","Heard many good reviews about this book. Kind of a bible for sales which maybe was in early years. Now for me it is not up to date anymore and I find all examples given (and too often repeated) fairly not out of this century. I did not enjoy reading it and I felt a little brainwashed."
"1902",1901,"هبوش","نفس أفكار ديل كارنجي ولكن بلسان إبنتهإخراج الكتاب جيد .. المعلومات مكرورة وعاديةالكتاب لم يضف لي أي قيمة ، ولكن أعتقد أن فيه ما يفيد لمن لم يقرأ سابقاً ويريد كتاباً بسيطاُ في مجال العلاقاتشخصياً : حسيت أنو حلو الواحد يرجع يتذكر بهالعجقة أنو هو مراهق :)"
"1908",1907,"Suzy","I freely admit that my objectivity has been skewed by bitterness. Having applied (read: considered) the techniques outlined and valiantly fought off the urge to gag at the many sugary scenarios provided by Carnegie...I find that my level of popularity/social success has remained unchanged! Hopes: dashed. Friends won: nil. People influenced: hopefully many through this review --> do not entrust the delicate job of your fragile ego-building to this book! "
"1910",1909,"Klyemann","I normaly don't like ""self-help"" books, so it's quite ironic that my first review is of one.I first found this book on one of the ""life-changing books"" lists on the web and after some more googling I saw that noumerous people still consider it an eye opener even though it was written almost 80 years ago. So naturally I was interested.Given the high expectations I had of this book, there was little chance I wouldn't be dissapointed, but I didn't expect it to be so predictable. Most of the advice are nothing more than common sense: be nice, make other people feel important, don't argue... Nothing a well-rounded person doesn't know already.The most annoying thing about this book, thoug, was that it read like a TV commercial. You know what I'm talking about: ""I couldn't sleep, I bought this mattress and now I sleep like a baby"". The whole book is full of anecdotes that follow along this lines. ""I wanted a better pay, so I made my boss feel important and he promoted me,"" or: ""I wanted to sell my product so I was nice to my potential buyer and he bought my whole stock."" Reading this bull**** was a real pain.The only reason I give this book two stars is becaus I acknowledge that there are still some people out there who aren't familiar with these basic concepts of human communication."
"1935",1934,"Oeystein Hanssen","If you want to win friends and influence people, the single most important thing you should do is to be nice. Kind of obvious, but in certain situations it may be harder than you think.To help you, Carnegie introduces behavioral principles you can apply in ""any"" situation to: - Handle people- Make people like you- Win people to your way of thinking and- Change peopleThe entire book pretty much consists of stories that exemplifies how people have applied the various principles to get what they want. Although a powerful way of communication, it may be a bit too much storytelling in my opinion. But I get why he did it.I'm sure one may be able to influence people by applying various of these principles, but I would be careful not to use all of them on real friends. Sincerity is pretty important in relationships. But the book could teach you a thing or two about how to properly handle arguments with real friends, too. Looking at it as a ""business"" book (which I believe was Carnegie's main focus, as well), I'm sure the book can help you win ""friends"" and influence people you have a professional (or casual/shallow) relationship with."
"1939",1938,"Tirthankar Chakraborty","I found this dusty old book years back in my grandfather's collection. Never cared about making friends, but tried some of the techniques to influence my mother into not making me study as much when I was younger. Didn't work. Thus, the low rating. "
"1958",1957,"Pam","Much of this book is very outdated. Many people would be skeptical if you tried to manipulate them in this way. However, many good things were in this book and it does deserve a read."
"1966",1965,"Nick Griffiths","A bit out of date, but mostly good. ""Become genuinely interested in people"" and learning to listen properly is timeless good advice, but ""don't criticise"" isn't."
"1970",1969,"Latifa Al-harbi","نصحية ممتعة من عمي"
"1986",1985,"Marquess","I have heard about and have been recommended this book so many times throughout the past few years but I resisted. I resisted because the title sounded like it could have just as easily been ""How to Manipulate People."" Yet, I read it because I have been assured time and time again that that is not the case and the advice contained within is quite valuable. They were right. This book is not really about manipulating people. Carnegie stresses this numerous times and every principle must be carried out sincerely. The advice isn't bad either. If you are new to the world of business relationships or maybe are not confident in your day to day conversations with acquaintances then this book can be really helpful and I think that is why it receives such high praise. Dale Carnegie's writing style is great. It is clear and easy to read. The book flows effortlessly.Still, I have a few complaints. The book is way too long for what it is. Each chapter could be trimmed down to just the principle of the chapter, a few choice excerpts, and maybe one example to drive the point home. Instead Carnegie repeats himself and offers way too many examples which are hardly convincing. It is all anecdotal evidence and some of it is so extraordinary that it is hard not to be skeptical of the advice. Even then, the principles aren't entirely unique each chapter. More often than not a principle is the same exact advice as a principle in a previous chapter. Other times, it is such a slight difference you wonder why two principles were not combined to one. The primary reason this book gets such a low score is that even though it was a short and quick read I feel it wasted my time. I only held out and finished it because it was so short and I just wanted to be able to have said I read it and form a fair opinion of it. Another reason is that while I think Carnegie means it when he says we should be sincere in all our interactions his principles contradict that. For example, one principle says we should ""become genuinely interested in other people."" This is something we can do genuinely with some people, for sure. But not everyone. It is insincere to say that we can be genuinely interested in EVERYbody and the mere fact that we are becoming interested on others based on a principle that we read in a book is a little insincere isn't it? Finally, it is poor advice with regards to real friendships. Carnegie's view of ""friendship"" is a utility for business. It is really a shame that people might read this book and think it is a way to carry yourself to making true friends that care about you. It is anything but that. It is a path towards making functional business relationships that benefit both parties. Trying to follow this advice in normal life will only succeed in surrounding yourself with self-centered people who don't care about you. Please remember that this book is not ""a way of life."" It was a way of life for Carnegie because his life was business and that is why he describes his book as such. In conclusion, it's okay advice (but only with business relationships). I see why it is given so much praise but I don't really like how it is presented and do not think it is advice that helps you express yourself as interesting or sincere. I also think there are people who will read this and believe it to be a way of life and approaching all relationships when that is not the case. It is a way of approaching functional business relationships not real friendships."
"1989",1988,"Geku","While most the one-liner tips and tricks to manipulate people - while being absolutely sincere [sic] - into giving you what you want seem timeless, the examples and explanations are outdated and the only true value I'd assign to this book in this century is historical. It offers a pretty fascinating view into the lives of American men in the first half of the 20th century, but all it really tells you is to be nice. Or trick people into thinking that you are.Fun fact: Charles Manson used what he learned from this book in prison to manipulate women into killing on his behalf. So there's that."
"2000",1999,"John Weston","It had a lot of good principles, but I seemed seemed to me that a lot of it was how to munipipulate people, instead of influence them. "
"2007",2006,"Rachel Jackson","For all the things I've heard about this book, it was a letdown. How To Win Friends And Influence is repetitive and boring, and completely undermines the premise of basic human relationships.Dale Carnegie spends the entire book telling the reader how to manipulate people — that's the gist of it. He positions it under the guise of being helpful in business relationships and making friends with people, but all it really is is a way to get ahead in life by positioning people where you want them. I didn't like how his message is only to please people so they please you. That sounds nice, but what if we try being nice to one another without ulterior motives? What an idea! One of his rules is to make other people like you by becoming genuinely interested in them. Why not be interested in them and not expect anything in return? Teaching men — and it's only men, naturally — to suck up to people to get what you want seems like a dumb thing to be a bestseller."
"2018",2017,"Nivaria Ramirez","Libro que te hace reflexionar muchísimo sobre la forma de tratar a los demás. Lo que más me ha gustado, ha sido el final, donde se relata la dura y cruda vida que tuvo el autor y aún así, consiguió el éxito. Todo merece su tiempo y todos tenemos la oportunidad de aprovecharlo. No suelo leer este tipo de libros pero te maravillas al comprender lo importante que es ser empático. Lo recomiendo a todos aquellos que somos un poco egoístas y egocéntricos, y todos lo somos alguna vez. Yo incluida, por supuesto."
"2024",2023,"shaan","I deeply regret the hour I spent reading this bourgeois crap and wish I had instead done something productive with my time, like dousing my neighbor's car in cooking oil then lighting it on fire. "
"2030",2029,"Aly Anwar","""Don't criticize, condemn, or complain."" Well , I decided to stop reading the book after reading this, however I managed to see Dale's point of view.""Why prove to a man he is wrong ? Is that going to make him like you ? Why not let him save his face? He didn't ask for your opinion.He didn't want it, why argue with him !?Always avoid the acute angle. "" Then I asked myself : Is it really going to work? Alas , the deepest urge in human nature is the desire to be IMPORTANT , the desire to be APPRECIATED.So yes , it works ; cause you simply give the other person that desire he needs.Second question will be : Don't you find it such a negative behavior ? I mean how can you live without condemning , criticizing , or complaining!Then I said okay maybe the concept he is talking about is regarding to the good things (Never criticize something that is good).Then I read this "" The only way to get the best of an argument is to avoid it""How can you be so surrendering Dale Carnegie !!!2 stars are for the awesome information regarding to dealing with people and influencing them , -3 stars for the surrendering messages in this book. "
"2042",2041,"Xatolos","""Always mention the good and never mention the bad""Pretty much sums up this book. It's got a few tidbits but for the most part its quite far from reality. It's designed to sell by making things sound good and work in your favour. But it ignores reality and assumes everyone wants to work, work hard, isn't greedy, lazy, wouldn't ever steal, or even be a psychopath. You know, real world people. While not everyone will be bad, but to assume everyone is good is a fatal flaw this book. It never points out you need to also realize that while for some you need to help build up, but for some people you just need to learn how and when to cut and take your losses."
"2048",2047,"Zac","This is a book written for assholes who don't know to naturally be kind. I've worked with businessmen who've obviously read this book or done one of the conferences, and they come off as phoney actors playing the role and following the equation of being a nice person. The best part of reading this book was learning to recognise the signs of someone who is normally a jerk, but who is trying to manipulate the people around them to behave a certain way. "
"2056",2055,"Stephan Engels","In my opinion the ideas outlined in this book aren't that useful in every day life. I f you're a salesperson or in politics, then you might find it it'll have some pointers. Just have compassion for other people and be true to yourself. To quote a favorite person: Do no harm, but take no shit."
"2060",2059,"Ahsan","This book did not help me win friends and influence people.I think Dale Carnegie may have oversold a bit with the title. A more appropriate title would have been 'How to have no defining characteristics, and opinions'.Was it just me, or did anyone else read this entire book with a thick, british accent?"
"2079",2078,"Ana","It was good to be reminded of some of what makes one endearing to others. However, maybe because of all the hype I was expecting more. Most of what the book talked about is so common sense. I kept expecting more from it and it never delivered. I was not able to finish reading it and chose to move to the next book on my list."
"2090",2089,"Brigette","It was good advice. I think this would've made a much better book if it was 1/3 the length..."
"2123",2122,"Matt Sutton","struggled to read. didn't finish. therefore, I am doomed."
