"","X","user","review"
"221",220,"Amy H","This review is specific to the audiobook version only. I must say I was disappointed in this audiobook. The reader of the book really ruined it for me. His whiny rendition of Jonas made me wonder if he'd ever heard a 12 year old boy speak. He sounded eerily like Calliou, the four year old PBS character. Also, the sound of a grown man mimicking a young girl's giggle and baby noises is incredibly creepy. I'm not sure why he felt the need to add in the sound effects instead of just reading the book. Additionally, the music frequency and selection was odd. It was hard to focus on the book with all of the distractions, let alone to like the main character.I tried to pick up a copy of the book, hoping I would be able to get a better result reading it myself. Unfortunately, I couldn't shake the reader's obnoxious voice of Jonas from my head. I'll have to let some time pass and try again."
"222",221,"Ali","I read this for class and honestly I did not like the book. I had no choice but to finish the book because it was for a grade. I just didn't like how the society was controlled and how they killed off the seniors because they were too old. The government was similar to that of Communism and I just did not like how the civilians go about things because of the strict laws they live by."
"223",222,"Bryan457","A disturbing book with an unsatisfying ending."
"224",223,"Makayla","didnt like it! boaring!!!!!!!!!!"
"225",224,"Logan","How to describe this book? Take the hunger games.Subtract the standoffish yet likable main character, the romance and the very idea of love, the slightly comical mentor character, the fact that everybody fully understands the atrocities that are going on except the people with the power to stop them, the emotional attachment to the characters undergoing the torment because of the fact that they are in the age group of the target reader, the single all powerful person overseeing everything and enjoying it, the open act of rebellion against said person, the death of the perfect character, and a happy, if slightly disappointing, ending.Add in a dull main character who is chosen rather than volunteering to save a loved one, a dull mentor with emotional problems, the fact that anybody who knows what happens to those who are ""released"" has already been ""released,"" the fact that two people with huge power and understand the problems with the Community chose not to use that power to change anything, the fact that ""love""is not the right word to use with family, the main character running from the problems, the emotional indifference toward the characters dying because they are too old or too young and the reader is not familiar with them, a small tearjerker or two, and a vague ending."
"226",225,"Alexanne ","Downright creepy. "
"228",227,"Kim","I am not sure what I expected from this book, but I was very disappointed in it. I was told it was good, but I cannot agree. The concept was interesting. As a whole I can't recommend. "
"229",228,"Kevindex","well this book was kinda lame it draged on and and on"
"230",229,"extrapulp","Nasal, Monotonous, Flat - Disappointing.And dear heavens - it's becoming a movie. Featuring Jeff Bridges and Meryl Streep... and no less than Taylor Swift. Gah!For the incapable of coping - ignoring the following warning will only save you from reading this book:***THIS POST CONTAINS SPOILERS***The nasal and flat characters of this story. The very life, color, emotion was drained out of each of them. I know, that was the point. They gave up these things so that they could have ""better"" lives.The ""1984"" meets ""Logan's Run"" atmosphere permeated the entire turning of events. No end in sight. Although I pictured mostly the cheesy outfits of the ""Logan's Run"" movie. The ""precision of speech"" and the absolute droning manner of the dialogue continued to wear me down. Things like ""comfort object"" ""requisition of ..."" ""bicycle port"" after being said a few times I tuned them out completely.I could predict what the next words were going to be throughout the story - so consistent was the dialogue. I knew what ""release"" was from the start. I wasn't surprised to learn it was death.The whole numbering thing, the age and numbering thing, the numbering age and dress and social thing. I got it - I understood the point, but the author would beat every example into the ground - as if I might have forgotten. It was monotonous.I know, that was the point.Then Jonas meets the Giver - and I think - AHA! Here's the answer! And then the memories come and I think - AHA! Here it comes! But Jonas flees with Gabriel and they drift off into the eternal snows - ""or maybe it was just an echo.""So 1) Did they die? 2) Did they find ""elsewhere""? 3) Was Jonas just playing make-believe the whole time?It was like one of those movies that after sitting through the whole thing the main character wakes up from a dream. It left me feeling cheated.And then I saw it was written in 1993 - I could have almost forgiven the book if it came from an earlier era - the '50's or '60's I could have almost forgiven it... almost."
"231",230,"Elizabeth Hoffe","I hated this book! It creeped me out and was hard to follow. I do NOT recommend this book to ANYONE!"
"232",231,"DreamingWithBooks","Un libro que tuve que leer obligada por el colegio y que no disfrute para nada. Estaba muy mal escrito y era muy aburrido, no porque tuve que dar cientos de dictados y orales sino porque me dormía con cada página que iba leyendo!No lo recomiendo para nada "
"233",232,"Mekayla","dumb"
"234",233,"Nikki","As often happens, I am in the minority when it comes to this book. I truly do not understand the high ratings of this book as I found it to be extremely tedious, dull and overall aggravating. First of all, I definitely caught on to the religious/Christian leanings of the book. The ending in and of itself had heavy imagery of the Christian variety--lights/Christmas tree(s), the child arriving and cue the eye roll. Also, the ""releases"" which occur, especially the one involving the newborn, definitely reminded me of anti-abortion propaganda. I don't know if the author purposely wanted this to be evoked, but I would not be surprised.Since this book is marketed to children I found the aforementioned release scene a bit disturbing for a young child, but I found another scene more disturbing. When Jonas first meets the ""giver"" he is put into a room with him, where no surveillance is allowed. Okay...a little bit of unease with this but let us continue eh? Then the ""giver"" tells Jonas to take off his tunic (warning bells people!!) and lie down on the bed face down (WTF?). He then proceeds to touch this young boy of twelve to give him ""memories"". And of course, Jonas is told he cannot tell others of his talks etc. with the ""giver"". Hmmm, this definitely seems like a great message to give kids.....yup, nothing pervy about it at all.And for more tame annoyances: there is no background to how this community came to be. If you are going to create a worthy dystopian world you need background. Also, the characters were flat and not interesting at all. This is of course part of the society and the lack of normal feelings etc. but it makes it extremely hard to care or to find the book entertaining.Obviously I don't recommend the book, especially not for young children who could easily receive poor messages (refer to pervy scene)."
"235",234,"Sarah Sassone","Before I read Lolita, this was the only chilling book I had ever read. This book freaked me out as a teenager and I have never revisited it. Maybe if I do someday I will not resent it as much, but I don't plan on reading it again any day soon. "
"236",235,"Stacey Stevens","I was disappointed with this one. I remembered it being a recommended book in school and comes up on several ""must read"" or ""important literature"" lists today, so I wanted to check it out. I had to go back and see when it was written because it was SO similar to other dystopian books (1984 in particular). Sadly, this one came after many of those and felt extremely unoriginal as a result. The end was not satisfying either, so I was disappointed overall. Fortunately, it's a short read!"
"237",236,"Roxanne","I did not like this book at all! It is a story about government control and the story goes no where. The characters discuss how things could be different and then it just ends. I chose to re-read this book because I didn't understand it as a 6th grader some odd years ago. I wanted to see why I didn't understand it at that time and now I know that it was never meant to be understood. I don't think the author even knew where she was going with this story...at the back of the book she's asked several questions and it's clear she doesn't have a path for this story. Her answers are vague and refer to the reader as the one to decide what happens in this story. Would not recommend this book and will definitely not allow my child to read this as part of a school ciriculum."
"238",237,"Waleed Eldebsy","Shallow and pointless .. complete waste of time."
"239",238,"K D","Not my kind of fiction. Actually, I didn't finish it -- and I don't feel one bit guilty."
"240",239,"Akaemi","Ok, I don't know why this won an award. I will admit that the story intrigued me, but the end was so anticlimactic that I just didn't get it. I was left with a sense of WTH??? Maybe its too deep of a book for me, but honestly, it felt like the author kinda gave up on the story. someone explain to me if i'm missing something."
"241",240,"Hansini","It was very strange and awkard for me to read as a 6th grader! "
"242",241,"Quinn L","This is probably the worst book in the universe. The Giver has absolutely the worst ending of the century. Who the heck wrote this book? I am very disappointed in how there was no action in the whole book. This book creeps me out because of the fact everyone is controlled by weirdo rules. This book was hard to finish and it doesn't even end. You sit down every night wondering what the heck is wrong with the ending. The Giver maybe got good reviews but if you want a good book save your popcorn because eeks! Why on earth does Jonas like that creepy girl with apple hair doesn't make no sense. Gabriel also gives me creeps due to the fact he is invincible. I got bored reading the first couple of words even the title is what the heck. Do you like a book with no evidence just repeat and boringness. I am telling you save your money and time for something else that doesn't include creepy Muppet resembling characters in black and white. Jonas has no character traits at all I know for sure is Jonas is a boy with attitude. Don't read a book with this story because well just don't read something that may make you read something else sue aside like this. "
"243",242,"Jenny Esquibel","This book was horrible!! It took a good idea and NEVER built on it. I did not bond with any of the characters and the ending of the book was even worse. I was literally upset I paid to read this book. I haven't disliked a book in a very long time and I am even more disappointed that teachers are asking their kids in school to read this. I gained nothing from reading it, if others are, then they are desperately trying to make something out of nothing. "
"244",243," Marla","1996 Rebecca Caudill Young Reader's Book Award.I started and stopped reading this book twice. But even though I couldn't finish reading this book, I enjoyed the audiobook."
"245",244,"Kat Capocasale","ugh"
"246",245,"Kayla Lahti","Don't waste you're time with this dystopia knock-off. Read Orwell instead."
"247",246,"Insertnamehere","I hate open endings."
"248",247,"Natasha Hermiz","It was boring."
"249",248,"Greta","I can not imagine why children are forced to read this book. "
"250",249,"Mugen","Too kiddish and cheesy dialogues. The events are really lame. The opening scene of the book describes a boy who ""felt afraid"". Someone is talking in a loudspeaker so the boy starts thinking of a past incident. [we wonder wat is happening at present because of which he is so afraid]Finally after a few pages he is still afraid and a plane flies overhead. Another flashback.Then people drop their bikes and rush to nearby building. Another flashback - this one ultra-lame where he is sitting with his family ""to discuss feelings"" and he is fighting with his sister on who goes first. Kid describes his lame feeling, sis describes her cheesy thoughts. His mother describes meeting a returning convict and feels ""angry, frustrated and guilty that she could not make a difference in his life"". dad, sis and kid all catch her hands and comfort her.At this point I stopped reading."
"251",250,"Sarahanne","I'm glad I didn't read this as a child. As an adult, it upset me and I did NOT like it. As a child, it would have really haunted me. I know some people love this book. Just putting my voice into the mix. Just because you CAN image a scenario doesn't mean it makes a good book."
"252",251,"Steven Magadan","In the ending it gives the reader a chance to choose whether Jonas sees a positive future or if he doesn't. Sometimes its not good to give the reader a choice, rewrite the book and make it so Jonas sees a confirmed, happy ending. "
"253",252,"Rain","Very simplistic writing style does nothing to hide the fact that the characters are underdeveloped and the plot extremely linear. When most think of a book of literary fiction, it has a conclusion that cements the authors views on a particular theme. In the case of this book, more philosophical questions were posed that gave no definite answers. I read a copy with a Q&A with Lois Lowry on the back, and she gave the impression of not having any answers on where she stood with any of the novels themes. This would be fine, if she were looking to instigate a discussion, but she wrote on such a rich genre, that any discussion would invariably lead to cross references with 1984 and Brave New World. The climax of the book was more on an anticlimax, as well. There was no confrontation, no aha moment where the themes become clear. In fact some of the well known themes of the novel are not themes at all, merely underdeveloped ideas. Lowry could have made wonderful use of the Bildungsroman, and shown Jonas' transformation through the receiving of memories in order to shape an adult ready to take action. But the entire novel takes place in the course of a year, making the boy's maturity surprising and in some cases unbelievable. This book is the subject of the eighth grade English class I am teaching, and it is obvious why the material is not fit for an honors course. I found the text to be boring and flat, rather than. Touting the complexity of language Lowry tries to idealize in the novel. "
"254",253,"Jeffrey Reed","A book with immense potential that challenges the very heart of morality, the Giver fizzles at the end. Lowry wrote the first act of a story and then hastily ended it without any sense of closure.I wanted it to be Ender's Game or Hunger Games. It came out like a poorly crafted rip off of the short story 'the Lottery'."
"255",254,"Leandro Guerrero","The Giver Lois Lowry i didnt like the book it seem boring and kind of made no sense at the end. being controled by the government Jonas and the Giver.being controlled by the government. i would recommed this book to other people my friends.because it might seem good to other people maybe."
"256",255,"Evan","I did not like how the bok it is writen. I did not like the idea of utpea."
"257",256,"Sydney Clifton","I really have no intrist in this book. I will not recomended thid book to anyone!!"
"258",257,"Alias Pending","The Giver barely qualifies as a story... in fact, no, it doesn't, now that I think of it. It has a beginning, a little bit of middle and a stopped typing. It's mostly set up. And for all the time it spends setting up, there is just a rough sketch of a world presented here. It is as if someone promised to tell you the greatest metaphor ever, and then"
"259",258,"Alisa","I didn't like this book. I felt that it was slow moving, and not a very happy book. If you enjoy though provoking books, then it's good. I read to enjoy myself though."
"260",259,"J. Litt","Read this for school. Twice. Do not read. You will explode."
"261",260,"Siani Twikz-Boykin","The Giver was about a boy named Jonas who has a little sister named lily and they travel far away from and saves the world. This is very interesting and boring at the same time. I would recommend that you read it first, before you agree with my opinion.To me this book was very boring. I had no fun reading this book. Now in a way I think this was a okay book. It had some great settings and a awesome plot. So I do recommend you read this book."
"262",261,"Grace","I read this book because I knew that everyone in school had to read it and I had heard the name thrown around. I wanted to read it so that the next time it was mentioned I would know what people were talking about and I would be able to join in. I knew nothing about the book, or the author and started it with a completely open mind and with no expectations. I despise this book on so many levels. I had to read it in one sitting so that I could get it over with fast, and the only reason I actually finished it was for the reason above -- so that I could join in when other people talked about it, but know it was so that I could tell them how much I hated it.I was not impressed with the quality of writing and the plot did not feel well thought out in the least. I felt like the author didn't understand or know anymore than the reader, and didn't care to think it through or explain anything. "
"263",262,"Jack","The setting was a bit weird. I also don't like these type of books. I prefer nonfiction or biography."
"264",263,"Amanda Landry","I will volunteer to write the ending of this novel, Jonas is set up for greatness to change the world, but the book just ends. "
"265",264,"Ashley","So I read this book in the seventh grade and I wasn't really sure what to expect. First off, I'm not even really certain what it was about. I haven't read it since then, but I have no interest in ever reading it again. I most likely didn't understand what the book was about, but it was just plain weird. If I didn't have to read it for school then I wouldn't have gotten past the first page. Obviously, it's not my kind of book but a lot of people say it's the best book they've ever read. I don't know, but I wouldn't recomend this book to anyone unless they have interests in philosophy or something of the sort. All in all, this is, and I'm certain when I say this, my LEAST favorite book. Ever."
"266",265,"Rorshach Sridhar","I'm sorry, but I just do not like dystopian novels. While their origins may have some truth, the execution is usually very poor as it replaces real, human emotion with a behaviorist argument that the environment will radically effect someone to the point that you wouldn't call them a human anymore. And while I'm all for exposing children to the harsh realities of the world, making them read pure lies isn't a good way.The book itself runs on a huge plothole. What is the point of The Giver? If the society aims to suppress all emotion and run things in their new ways, why do they risk exposure of their truths by keeping these old memories? It doesn't make sense despite being central to the book (hint hint, look at the title)."
"267",266,"Nihal","Honestly, it was the most boring book I've ever read. It deserves 0 stars."
"268",267,"Jenny O","I did not enjoy this book"
"269",268,"Kat","We had to read this book in 8th grade. I rlly hated it!!"
"270",269,"Michael","I thought this was a very well written novel full of excitement and suspense. It made me question everything I believed in and I look forward to reading more novels by this exceptional novel....*end of sarcasm* What in the world was this? I did not have a clue who was Jonas and his family were all nutcases in the beginning. They kept talking about these certain procedures and assignments they had to do. I was so confused that I questioned my own intelligence. WHAT A SURPRISE, THE RAVING REVIEWS! UGHHH this book lacked everything a good book has. I personally hate that I was convinced to read this ""awesome"" book and I waited years for me to get my hands on it. I thought about giving it a two but my annoyance did not prompt me to do that. Jonas seemed to the be the only one that had potential, but even he was not sane in the head either. All of this gibberish about December, this and December that; I was hoping that all of the characters died in December.Ridiculous,cringeworthy, laughable, exhausting, overhyped, etc there are not enough adjectives to describe this. EPIC FAIL!"
"271",270,"A. Barclay","I honestly did not like it. I really thought the story dragged on (especially with always giving the memories - I know that is what the book is all about). This one just wasn't as action packed as what I thought it was going to be. I am a reader who loves a good crush / love story and this most definitely was not it. "
"272",271,"Alejandro Guerrero","I didnt like this book because it was borring for and it was a difficult language to understand. "
"273",272,"Moriah Writes-a-lot","What a disappointment. The first part of the novel is well written and the world is greatly imagined. The idea of the village is wonderful, enchanting, and full of potential. The climb to climax (since I am out of school and intelligent words fail me) is unstable and shaky. I told myself the ending would be much better, this book, after all, has won an award. But the only thing worse than the crescendo is the climax. Of all the possibilities to take out of this wonderful world what results is ""That's all?"" feeling. On top of that the end is unsatisfying and why I can't explain to you why or to what level this suckiness takes place I do advise you to avoid it. The only good news is that this book was short."
"274",273,"Halie","This book SUCKS... i will never force any child to read it because it was 3 terrible months of my life i will never get back. if its not clear I HATE THIS BOOK!!!!!"
"275",274,"Adam","some shoddy piece meant to stimulate the sixth grade mind. FUCKING WRONG! all it did was get the mormon girl say she doesn't want to die cause then she'd never meet joseph smith or whatever. star trek five did a better job dealing w/ mortality. and that my friends is sad as ""f"""
"276",275,"Kaija","i was horrible we had to read this in class and it was really bad in my view one star."
"277",276,"Judy Mohr","I had high hops for this book, inspired by the beautiful story portrayed in the movie. Unfortunately, this book failed to deliever on many different levels. I found the constant shift in events disjointed, giving no real flow to the story. In addition, I found that the ending of the book was rushed. While there was significant amount of world building at the beginning, I feel the story failed to use the world around them and the concepts within. It was a wonderful story, just poorly told."
"278",277,"Karina","Hmmm...I did not like this book at all. Maybe I'm just slow but there were MANY parts that confused the heck out of me and made NO SENSE. I will not be reading the rest of the books in this series. "
"279",278,"Schoolnerd=)","I didn't really like it. It wasn't entertaining to me at all. I appreciate the different take the author took, but the book just wasn't to my liking."
"280",279,"alex","People should stop making kids read this."
"281",280,"Savannah","Not one of the best books I've ever read."
"282",281,"Kelly Sommers","This Si Fi book is one that many children have read in junior high. December is the time of the annual Ceremony at which each twelve-year-old receives a life assignment determined by the Elders. Jonas has been chosen for something special. His selection leads him to an unnamed man-the man called only the Giver. Given his lifetime assignment at the Ceremony of Twelve, Jonas becomes the receiver of memories. It was then when he discovered the secrets about his community. I am not a big Si Fi person, so I did not care for this book. Actually I have not many anyone else who has cared for it either. I probably would not have my children read this in the future. "
"283",282,"Brucie!","DO NOT READ THIS BOOK!!! I hated it! There is nothing uplifting about this book, it is dull and sad and pathetic. There are some disgusting parts and I DO NOT RECCOMEND THIS TO ANYONE IN THEIR RIGHT MINDS!!!"
"285",284,"Brenna Skirata","Now I remember why I disliked this book when I was younger: unfulfilling plot and deeply annoying ending. "
"286",285,"Tamara","I did not like this book. Ms. Lowry can say what she wants about the Hunger Games trilogy and the Divergent series, but I was not horrified by them like I was with her telling of killing the newborn baby. I can't get the image out of my head. To me, it is sick and twisted."
"287",286,"Kate","Really didn't love this one. It left me thinking too much in a negative way. "
"288",287,"Garnett","Very depressing to read. I was teaching a class where 8th graders were reading it and told me it was so sad and depressing. I read some of it!"
"289",288,"Joelle Benavidez","I really ejoyed this book!"
"290",289,"Arthur Bowie","Terrible ending"
"291",290,"Destiny","This book was boring and stupid. I did not enjoy this book at all."
"292",291,"Jack Smolen","poop"
"293",292,"Luz","I distinctly remember hating this book when I was younger, but I couldn't remember why, so I picked it up again. Somewhere out there my younger self was telling me to put it down and walk away, but I didn't. I should've. I know that now.It starts with promise. This is a proper take on dystopia. That makes it great, amazing, because often people confuse a dystopia with a post-apocalypse setting. This was dystopia. And yet... the ending was horrible. What's the point of introducing a world so wrong and corrupted if you're not going to fix it? If you're just going to leave it behind, and then leave the safety of the characters as questionable? What's the point? I understand that it has a companion piece but it is meant to be a standalone, not a series, and on that basis I wouldn't recommend this book to anyone. It's a huge disappointment. The ending cheats you out of a good story. Don't bother with it. Really, don't. I, personally, didn't bother with the rest of the ""series"". "
"294",293,"Mircea","NEW REVIEW: I changed my opinion and gave it 1 star from what I gave initially. I am appalled that so many people gave it high marks - it resembles me of the sameness Louis was talking about. I'll try to make my new thoughts shorter than Kelly's review:Release in another community as it started is OK however interpreted as euthanasia is not OK for small children even to be exposed to the concept. I agree with the fact there is an escape to in becoming more close to nature but the author does not take a position on it. Second, for a young child I think learning is the most important think, and for children to learn how to kill elders is definitely at least not pedagogical.Sorry, I don't have the precision of language ;-)OLD REVIEW: Great thriller. Very powerful. Well worth it of it's american medal. I even had a nightmare from it. As the latest YouTube sensation said a little drama is good for a small town however it is debatebale if scary books are for children. It started innocently by describing an Utopian society, then you discover the 12 year old ceremony, the beyond normal, somewhat quantic perception abilities of Jonas the main character that made him the receiver, the sameness, the precision of language, the giver, the and the release procedure - a synonym of euthanasia. Toward the end it was black like it's cover by the fact that it had elements that could be real. I found Harry Potter more positive in message. Finally, I am not sure that I did a good thing giving it as a gift to a 12 year old who can project and identify with situations from the book. I did that before reading the book. Anyway I enjoyed it and I hope my little friend will too specially since I heard she likes scary stories."
"296",295,"Klf Barrett","No ending.....WHat?"
"297",296,"Don","This was required reading when I was studying to be a teacher. I was horrified when I realized this book was being pushed to children, which was all the more baffling because it won a Newbery. I did some checking and found that for the last 30 years most of the Newbery winners went for books that undermine decent values. Most middle-schoolers wouldn't be particularly shocked by anything in this book, but that is most likely because they are jaded from overexposure already."
"298",297,"Emer Tannam","boring. is it just me or was it smug? imagine this world. but ours is better, right? good for us.at least it was short."
"299",298,"Shawna","Not my favorite book by all means. I picked it up because of the ""Award winner"" sticker. It was interesting, the author's vision of utopia. I disliked the ending. Did the hero make it? I will never know. Augh! :)"
"300",299,"Denise","I really didn't like this book. I've read the classic utopian society writings, which are depressing themselves especially when you read between the lines as to what they are really hoping to promote, but this book develops the concept as if this society has existed for many generations. It's scary and thought-provoking, to be sure, in light of the direction of country is taking currently. Still, I don't think it ends well, and I wouldn't say it was a great literary piece though I know it has won awards. It's worth reading because of the subject but it wasn't enjoyable reading for me."
"301",300,"Ruth","Progressed well and was interesting initially. However, it seemed to me that the writer thought there was a shortage of paper in the world, as it feels like he tried to finish up the story within a few pages at the end... A big let-down."
"302",301,"Maria Hernandez","This book had soooo much potential...had so many undertones. "
"303",302,"Idalis","HATED IT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
"304",303,"Uriana Zeta","I really didn't like this book at all. Which is sad, because people talk so highly of it. Not for me. Also didn't like that the next books in the ""series"" had nothing to do with the first book. That is not a series."
"305",304,"Samuel","very odd,disturbing simply hated it."
"306",305,"Celine Parker","I know a lot of people found this interesting, but honestly I was very bored. The storyline was not as gripping as I'd hoped based on the hype surrounding this book."
"307",306,"William","The Giver By Lois Lowry was an very boring book and I did not enjoy it. The reason I don’t like this book is it doesn't have an real climax, and what climax it does have happens To late in the book. This story is set in an area sealed off from the world where there are no feelings or memories. The main character is an preteen kid named Jonas. The conflict in the book is that the government kills people that are unnecessary to the community and don’t allow creativity. I would not recommend this book to others. All though this book has won an award I think it is boring and slow with no real climax or conflict. "
"308",307,"Meghan Taylor","I didn't really care for this book. It was bland. Just like Jonas' world. The whole book annoyed me, and made me want to chuck it across the room. I highly suggest you don't read it, it's not worth the time."
"309",308,"Maureen","ok. there are many better books. this book kinda didn't go anywhere for me. slightly boring."
"310",309,"Sheila López","Un libro corto y rápido. Esa es la misma idea que creo que hizo la autora. Escribir y contar la historia rápidamente. Demasiado rápido para mi gusto. Un libro que te deja destemplado. Una lástima, porqué pensaba que tenía buenas referencias y... fue una desilusión. Tal vez, es que está ideado para una lectura más... ¿juvenil?, tal vez.. ¿sencilla?"
"311",310,"Aubree","Boring and predictable. "
"312",311,"Josie","HATE IT SOOOOOOO SAD"
"314",313,"Jeanne","I liked it better the first time I read it, when it was called Anthem (by Ayn Rand). "
"315",314,"Kellie","I have to say, I absolutely HATED this book! I had to read it in my 7th grade class, and had to actually get up AND LEAVE CLASS it upset me so much! I am not into the whole ""perfect society"" and ""everyone is equal"" concept of life. Frankly, I find that a tad bit creepy. I couldn't even finish the book, I was so mortified. However, if you're into futuristic books and stories, i'm sure you would like this just fine. In my personal opinion, this is the type of book that either you hate it or absolutely love it. And with me, I couldn't see what was so great. I apologize if i offend any of the ""Giver Lover's"" out there, this is just my personal opinion."
"316",315,"Valerie","Did not finish."
"317",316,"Donna Davis","*spoiler alert*Wow. I was cruising right along with this story, but then I hit 2 snags.The first was not a personal one, but since this is so very commonly used in schools, I had a real issue with elementary kids dealing with a doctor injecting newborn babies' brains with a deadly chemical because they were imperfect. If this were billed as a book for adults, I'd give consider that a choice for the reader, but Lois Lowry writes for kids, and it is in just about every classroom and library shelf, starting around grade 4 and spiraling upwards as the US's literacy level declines.The second is the ending, which is unforgivably ethnocentric. Here's the spoiler. If you don't want to know how the book ends, stop reading RIGHT HERE. The unforgivably ethnocentric ending is when the child escapes from his artificial world to the REAL world, and he sees the icon (I think they say ""symbol"", not sure) that represents ALL OF HUMANITY. READY???? It's a Christmas tree. And that is why I hate this book. It is so unfair, and promotes an untrue idea because Lois Lowry forgot that not everyone is like her."
"318",317,"Cat Women","I think that The Giver was a book filled with action, and and many page tuners. There were a lot of times where I got lost in the book, because there were so many lead ins that I didn't understand. If you like action this would be a good book for you. I would also recommend this book to teens and adults, because there are many different lenses that you can look through while your reading. There is so much action in this book that there is always something happening to keep the reader interested. Because of that I often found myself lost or confused. Part of that is why I per sonly did not like the ending, because it leaves you hanging with many different ideas of what could have happened. "
"319",318,"Nicole Blais","This book ended in a disturbing way, and I could not recommend it for a young adult."
"320",319,"Laughing Longhair","A las, I came to this book as an adult, and try as I may could not find the characters likable or interesting. It was just grating on my to read so I stopped. I know others who highly recommend it. "
"321",320,"Tyrone Nelson"," The Giver by:Lewis Lowry I did not like the book book ""The Giver"", because it was boring to me and it's not my type of book at all. The main setting of the book was in a place call the ""society"" were everyone is the same the main characters are Jonas. "
"322",321,"Nina","I didn't really like it, though I'm not exactly sure why...I guess it just...bored me."
"323",322,"Curious ","meh......"
"324",323,"Prity Malhotra","Being Born & brought up in India where there are daily news flashing on your Tv screens on how a 5yr oldd Girl was Gangraped, kids murdering their parents, riots & massacres done purposely by Politicians etc etc the dystopian world erected by lois lowry seemed perfectly fine & sane to me comparitively. Yes there was no freedom given to people regarding their careers, sexual livess,, relationships etc but was the society functioning perfectly with practically zero crime rate..then why this fuss ? Now coming to the Characters...Most of the Characters in this book are dead boring no matter what their age is..so its really hard to give a F about them. Thhe author didnt even care explaining how Giver, the main character possesed the powers of acquiring memories of others & how he could transfer the same powers to Jonas.1 more irritating thing is that there no jokes or small chuckles to keep the reader entertained..The only thing that I liked abt this BOok was its climax for which I am giving it a 1 star."
"325",324,"Ryan","Boring and lame."
"326",325,"Samir Rahaman","Bad."
"327",326,"Donna Ollis","I didn't care for this book..not sure just why. "
"328",327,"Mamie","This book had so many disturbing subjects and descriptions I wouldn't have continued to the end except I was reading it to a student for a book report. "
"329",328,"Nate Durst","This book was definitely the worst book I've ever read. I'd rather have looked through a picture book. It made no sense at all. And it told of a boring world that was soooooooooo regulated that it made the whole book boring.I gave it one star but if Goodreads would let me I'd not give it any stars, nothing , squat.#waterkills"
"330",329,"Anita","Didn't like it one bit. I'm shocked that it's rated so highly. "
"331",330,"Nadia ","The writing was so crisp I got afraid it would fall off if I touch my e-reader too much.This was probably 'Happening' back in 1993, but now? Nah!"
"332",331,"Cassandra Majors","I hated this book. i found it to be weird and disturbing and the whole Community thing was bizarre! I also didn't get the giver and the not seeing color and ick! Hated it! Still hate it and it is a reader used in my Middle School!"
"333",332,"Brian Hough","It was a great premise, it was well written, but it disappointed with an abrupt ending that made the entire journey pretty worthless. If he wrote one more chapter Iit might change the experience greatly. "
"334",333,"Cesar","Nonsense. "
"335",334,"Yant Jennifer"," A liberal friend wrote, ""The giver is a beautifully crafted masterpiece of liberal propaganda."" I wholeheartedly agree. Propaganda is communication aimed toward influencing the attitude of a community. An example of the books brilliance is that while the entire book is about death, (euthanasia, abortion, suicide, genetic engineering, drugs, complete government control) you will not find these words in the book."
"337",336,"Aiden","This book was ok"
"338",337,"Juliana","I hated this book!!!! It was predictable and boring and it even says that the world has no color in the first few sentences! (It says seething like an apple is the same dull or something shade as his tunic) it was a horrifying little book, and I personally think we should have read, say, Fahrenheit 451 instead. "
"339",338,"Chanika","I think I just missed the boat on this one. I thought it was ridiculous and uninteresting. I don't see what all the fuss is about. "
