,user,review
295,Dimitris Hall,"Under the spreading chestnut treeI sold you and you sold meThere lie they, and here lie weUnder the spreading chestnut treeI always loved how, in the book, pop prolefeed songs are manufactured by computers; no human creativity is needed. I involuntarily recall this tidbit whenever I listen to the newest radio hit these days. I originally read Nineteen Eighty-Four (the original title, though understandably usually shortened to 1984) in Greek a few years back. 10 days or so ago I felt a need to return to it in English and did so in audio book format, read by Simon Prebble.They say that Brave New World describes our world much better than 1984 does, that the blissful ignorance is much more prominent in our society than 1984's ""boot stamping the human face"". I've always held at heart that our own dystopia in the making is the neat blend of the two: the blissfully ignorant sex, drugs and genetically determined human strata, go hand in hand with a government that is in love with power and has merely chosen this more subdued but no less effective way to prolong its ever-lasting dominion.In this world, wars never end; the enemy is unbeatable and ever-present. Bombs go off randomly every now and again just to allow your mind to come in terms with this fact. Telescreens follow the population everywhere. Nowadays people even take little telescreens with them and have feelings of withdrawal if they are ever separated from them. Those who control the present control the past, and those who do so, do it very, very well. So well, in fact, that public opinion can be swayed one way or another in a matter of weeks or even days -- so little do people actually remember, so easily do they forget. Relativism is used as the end-all be-all argument to support that might is right following sickening twists of logic: that there is no nature ""out there"", thus truth is dictated by the government and the government only. A similar argument hides behind the saying ""who wants to ban fascist groups is against freedom of speech and a fascist themselves!"" The encouragement of doublethink, of which the above is but an example, ultimately has people holding two contradicting beliefs at the same time: ""I'm not a racist, but everybody knows that our race is more advanced"" or ""war is peace, freedom is slavery, ignorance is strength"". In a similar vain, the government body that is responsible for hitting people and quenching peaceful protests is named ""Ministry of Citizen Protection"" and the one which makes sure that everyone starves is called ""Ministry of Development"", releasing false figures to mask the facts and manipulate the masses. They are allowed to do so; there are no real laws, since the judiciary body is also controlled by the government. What about the proles where the hope for revolution lies? They're either too busy surviving to actually think for themselves or they're blindly consuming the ""prolefeed"" the party is providing them with, including of course their own propaganda. ...oh, sorry about that. I got carried away there and started describing our own living, breathing 2012.This is definitely one of the masterpieces of the 20th century and is one of absolute favourites. It stands as a beaming symbol of the totalitarian societies of the past and of political oppression, violence, propaganda, hunger for power etc. Orwell's vision was so ironically vivid, realistic and reverberated with so many that his name has even come through this book to stand for a whole arrangement of things that smack of real-world totalitarianism. Even if he did write it for a different world than what exists more than half a century later, it's evident that when it comes to human societies, old loves die hard; whether it is totalitarian socialism/communism or hardcore neo-liberal capitalism, it makes little difference. The essence, displays Orwell masterfully, remains the same. Reading 1984, especially for a second time, I got the same feeling Winston, the protagonist, gets from reading a certain book in the book itself: that he had always known about these things and that he was grateful that he had found someone who could articulate them for him.Parts of 1984 are extreme, I'll admit. Part Three is a punch in the gut every time. I just wanted to lie in a fetal position in the corner of my room after first reading it. It is that hopeless, that horrible. I can't believe that states like Oceania et al. could be set up and maintain themselves on force, pain and hatred alone; call it conscience, call it a belief that people are basically good, I just can't see such a place existing. It's too evil to exist! That said, I can't think of a way that such a regime, if already having been set up properly, could fall, either. Not to mention that in many ways, our own world and reality is full of unnecessary evil. Who's to say if it's within the bounds of possibility for the next logical step in this progression of evil and imbalance to be taken?This nightmarish inevitability hidden within, the terror of the idea that if someone really wanted to create IngSoc and Oceania, he could, is what plays with my mind and I believe with every reader's mind. We might, like Winston, think that such a world is just a work of dystopian fantasy; if we look around us carefully, we just might realise that the absoluteness of the pain, the torture and the future being described as ""a boot stamping on a human face forever"" might not be such absurd ideas after all.The owner of the boot is creating his shoelaces made of hatred and fear as we speak. What if we could create our own artificial shortage of shoelaces?"
296,Birgitte Bach,Skræmmende aktuel! 
297,Brian Whittaker,"Brilliant - creepy, dark, engaging and very thought-provoking. I have never been moved by a novel as much as this one. "
298,Angela,"My all-time favourite novel. I've lost count how many times I've read this (and judging from my book lists, it's well overdue another reread). I know it's grim and depressing, that doesn't stop me from reading it or from going to watch it in the theatre (5 times, 3 different productions) and watching the film. Little background story for you. I first heard about this book when I was about 12 years old. The high school I attended had a seperate section of books which the Sixth Formers could take out. This was in that section. I asked my school librarian if I could borrow it and she said I was too young and wouldn't understand it. I thought ""BITCH! Who the hell is she to dictate to me what I can and cannot read?!"" So, I saved up my weekly pocket money (which was about £2/£3) and when I had enough I went to the bookstore in town after school and purchased a copy. I read this novel over the course of that weekend, taking notes to relay to the school librarian. On Monday morning, I told the librarian that I had bought and read '1984' and gave her my notes. She looked at them and said ""Oh, you did understand it"". I then asked her if I'd proven myself to be able to take out the Sixth Form books (I now wanted to read 'Brave New World') and she said I was too young and wouldn't understand them. From that day on, I started using the public libraries a hell of a lot more, and if I had any problems taking out books, my mother would insist that I was allowed to read what I wanted.*UPDATE* Re-read this novel as it had been a good few years since I last picked it up. There's a reason why this is my all-time favourite novel; it has everything I want in a work of literature, not to mention it's bloody terrifying. "
299,Somerandom,"Okay, this book quite literally terrified me. I mean I was upset for the peeps in Hunger Games and the like, but holy hell this book hit me like a ton of bricks.(Now it should be noted that I never mentioned Hunger Games at all. Why would I? Nope, never did I ever type such a thing!)Winston isn't particularly memorable, but perhaps that's kind of the point. He is just another drone from sector 7B (whoops, wrong reference) I mean a worker for the Party, an outer Party member, if you will. Who goes to painstaking lengths to appear like a grey conformist blob with no discernible personality other than he thinks he's crazy for going against the grain.The world of Oceania is really the main character and what a main character it is. Hypocritical, all knowing, self aware, vindictive, hate filled, power hungry, desolate and destructive. It tears at the very essence of humanity with ease and with the precision of a freaking surgeon. It was horrifying. The prose is usual (or I'd imagine it's usual, but this is only my second helping) Orwell. Sort of matter of fact. Like a lecturer telling you a cautionary tale. The ideas presented, whilst seeming to be a sort of mockery, has grains of truth to them and lead to disastrous consequences. The world of 1984 is not only terrifying because of it's deeds, but for what they stand for and what they hope to achieve (and succeed.) It's terrifying in an existential way, in a way that is hopeless and crushing. A true essential Dystopian. Now I'm going to cut this review out here, before the Thought Police can get me. "
300,Maddie,https://enchantingpages.wordpress.com...
301,Javier,"Thought-provoking.The main character, Winston Smith, lives in a totalitarian society in which there's no privacy and every movement (even every facial gesture) is controlled with telescreens (TV + camera) and microphones. Whenever a citizen expresses discontent towards the government (embodied by the mysterious figure of Big Brother), he gets arrested and ""vaporized"" (he gets killed and all records of his life are erased, so it is as if he never existed). Anyway, this character thinks that the system is wrong and at the beginning of the book he starts writing a diary expressing his discrepancies with Big Brother. He knows that if someone finds the diary, he'll be vaporized.The story of this character is interesting. However, what I find really interesting is the setting itself. Right from the beginning, you get to know the slogans of the party. The first time I read them, I tried to figure their meaning out unsuccessfully, but they got explained later. At some point of the story, Winston gets a book where the whole system he's living in is explained. When he starts reading it, the book changes its style completely and suddenly, you find yourself in front of a very interesting and profound essay about politics (and I'm serious).There are many things and definitions that got my attention: the concept of doublethink, the mutability of the past, the names of the ministries, the new official language... This last one is pretty interesting. At the time Winston's story takes place, his society is in the process of changing the official language from English to Newspeak. Newspeak is a language based on English, but utterly different. Its purpose is to limit the options of its speakers in a way that they can't think against Big Brother. For example, one of the peculiarities of Newspeak is that the vocabulary is utterly reduced, so you have less options to express your thoughts. In addition to this, every word has only one meaning. In the end, you get a language in which you can say sentences which are correct syntactically but are absurdities. An example of this would be the sentence ""all mans are equal"" (mans = men). This sentence in Newspeak - while being syntactically correct - it is as absurd as saying ""all men are redhaired"", because ""equal"" in Newspeak means equal in size, height, weight and many other things, not only ""equal in rights"" (in fact, such a term cannot be formulated in Newspeak). There are many more details about it that you can find in the appendix of the book. As soon as the first reference to Newspeak appeared on the story, I read the entire appendix and I enjoyed it very much.As a final note, I must say that this book is really dark and some people might find it a bit disturbing. The book (specially towards the end) gets a bit violent and savage. There are also some sexual scenes that could be argued as necessary for the story, but they could have been hinted in a subtler way. And finally, in my opinion, 1984 should be thought-provoking, so take it only if that's what you want."
302,Gonçalo Garcia,π/10 - O Big Brother não é o mesmo sem a Teresa...
303,Arb,4.9/5
304,Mark King,A book that sets the tone for all similar books to follow. A truly chilling tale of how the future is slowly panning out. The only fault is with the title as 2024 may be nearer the time when its tale will come true. We are all sleep-walking into a world were privacy is no longer a guarantee against control from others. 
305,Holly,Even better from the future! 
306,Chris Cruz," Book Review: 1984 by George Orwell (Read at your own risk, Spoliers might appear)  War is Peace, Freedom is Slavery, Ignorance is Strenght  It was a bright cold day in April, and the clocks were striking thirteen………………..  For whom, it suddenly occurred to him to wonder, was h writing this diary? For the future, for the unborn. His mind hovered for a moment round the doubtful date on the page, and then fetched up with a bump against the Newspeak word doublethink. For the first time the magnitude of what he had undertaken came home to him. How could you communicate with the future? It was of its nature impossible. Either the future would resemble the present in which case it would not listen to him, or it would be different from it, and his predicament would be meaningless.  Thouthcrime does not entail death, thougthcrime is death.  Altering the Past, As soon as Winston had dealt with each of the messages, he clipped his speakwritten corrections to the appropriate copy of the Times and pushed them into pneumatic tube. Then, with a movement which was as nearly as possible  uncounsious, he crumpled up the original message and any notes that he himself had made, and dropped them into  the memory hole to be devoured by the flames. What happen in the unseen labyrinth to which the pneumatic tubes led, he did not know in detail, but he did know in general terms. As soon as all the corrections which happened to be necessary in any particular number of the Times had been assembled and collated, that number would be reprinted, the original copy destroyed, and the corrected copy placed on the files in its stead. This process of continous alteration was applied not only to newspapers, but to books, periodicals, pamphlets, posters, leaflets, films, sound tracks, cartoon, photographs, to every kind of literature or documentation which might conceivably hold any political or ideological significance. Day by Day and almost minute by minute the past was brought up to date. In thi way every prediction  made by the Party could be shown by documentary evidence to have been correct.  Don’t you see that the whole aim of Newspeak is to narrow the range of thought? In the end we shall make thought crime literally impossible, because there will be no words in which to express it. Every concept that can ever be  needed will be expressed by exactly one word, with its meaning rigidly defined and all its subsidiary meaning rubbed  out and forgotten.  Has it occurred to you Winston, that by year 2050 at the very latest, not a single human being will be alive who  could understand such a conversation as we are having now? The alteration of the past is necessary for two reasons, one of which is subsidiary and so, so to speak, precautionary The subsidiary reason is that the Party member, like the proletarian, tolerates present-day conditions partly because he has no standard of comparison. He must be cut off from the past, just as he must be cut off from foreign countries because it is necessary for him to believe that he is better off than his ancestor and that the average level of  material comfort is constantly rising.  Doublethink means the power of holding two contradictory beliefs in one’s mind simultaneously, and accepting Both of them.  Dark, depressing, this is how I will describe this great work of Eric Blair aka George Orwell. This is one of the best and on on the top of the list among the dystopian novel that had been written and published. Many are still amaze on how Orwell Orwell describe in details on how liberty, freedom were totally wipe out in this fictional novel. The masses exist to serve state aka Big Brother. Opposition were not totally wipe out and anyone caught thinking or in the act of rebellion will dealt by the State. For how can they revolt when all the means to revolt were totally wipe out the government and all the  infrastructure of the society were use not to benefit the masses but to enslave them and spy on them. Privacy has no place in the society. Where independent though and thinking are not allowed and all must have the same thinking. The masses  only exist at the pleasure and whim of the Big Brother. Truly this book will really make you cry and pity the main character Winston Smith who tried to rebelled against the Big Brother but he was not successful and the worst he was tortured and brainwash and he finally submitted and love Big Brother in the end of the story. You been people, let us not allowed our  freedom and liberty to be taken from us.  Christopher Cruz, February 16, 2014 "
307,Asu,"""SENİ GÖRÜYORUZ"""
308,Vidya Chinnappa,"Remember how Joey and Rachel from FRIENDS hid the books Little Women and The Shining in their fridge? I'm going to do that to this book... Apart from the fact that I really loved the way the author wrote an imaginative world(not far long) and its story line, I was really scared at how much he could be right about our future. The intolerance and justification of ""proper living"" may wreck havoc on humanity and to believe that it might happen in our future really freaked me out. It maybe one of the most mind blowing and scariest book I've ever read. I never understood the popularity behind this book. But now I got it. We need to wake up and take it as a warning. "
309,عمرو أحمد,"رائعة بكل معنى الكلمة , لولا بعض الاخطاء الطفيفة التى لا لم أدرك أكانت من الكاتب ام من المترجم أم أنها من توهماتي ... لن أتحدث عن الرواية لأنها بليغة بما يكفى للتعبير عن ذاتها , ولكنني أقول أننى شعرت بأن المعاناه التى عاشاها البشر فى هذا العالم الخيالى تحت وطأة الاشتراكية , نعيشها نحن أو يعيشها أغلب العالم وفى أعتي الديموقراطيات الليبرالية , حيث يتم قهر الانسان بطريقة أكثر حرفية و أقل قهرية ولكن بتلقائية شديدة , وبكامل رغبة الإنسان , فالأخ الكبير فى الرواية او المركز صار موزعا فى العديد من الاشخاص والاشياء ما بين الاعلام و الشركات عابرة القارات وأحلام الاستهلاك أو حتى الخداع الديموقراطي الذي تمارسه أغلب الأحزاب فى عالمنا الديموقراطي الحر , حيث تضيق رقعة حياة الانسان الخاصة الى أن تكاد تختفى , ويزداد المسار ضيقاً وتحدداً ولكن الأنسان يجتازه بكامل إرادته فلم يعد الاستبداد موجها وواضحاً فى عالمنا , بل صار متخفياً فى ظلال الترغيب ودافعا فىإتجاه أكثر غرائز الإنسان ضرورية , وعشوائياً ومن دون إتجاه , وإذا حاولت الخروج عن المسار فلن يعبأ بك أحد لأنك من ستنتهى حتماً إذا لم تعد الي مسارك المرسوم . ولكن فى النهاية : لا غالب إلا الله ."
310,Ambar Parashar,Few books make you think beyond the horizon. A book which will surely let us know difference between utopian and dystopian society. Psychological thriller to some extent. 
311,Jasmine,"I decided to read 1984 at the very beginning of the summer. When I finally got it, it was the fastest book I read this summer. I loved the main character, Winston, and how he broke the harsh rules of his society even when monitored onscreen almost 24/7. It almost made it seem like a spy or undercover operation, with the punishment for failure was your own brain (literally and/or figuratively). Maybe I'm just someone who would like this type of book regardless, but I have to say that 1984 sends a huge message to our current world and our own ever changing society. Sure some of it might have gone too far and was a bit unrealistic, but I think that Orwell went over the top on purpose. He wanted to show society as a living, breathing thing with infinite power. The ruling class, called the Party, controls every aspect of truth telling. This is demonstrated by Winston's work rewriting records and articles to twist the past in favor of the Party. History is manipulated closely so no one can gather evidence about the Party's hypocritical actions. This ability to accept two different contradicting ideas is what is known as 'doublethink'. The people are expected to accept the illogical ""facts"" when the truth is obvious. The concept of doublethink is as crazy as it gets. However, society will change and who knows what will happen in the future. Even though 1984 is past, Orwell's vision of a nightmarish world keep 1984 one of the best books ever read. Even though you might not like the story, keep in mind that you have the ability to voice your own opinions. In the future, the ones in power might say that 2+2=5 and you WILL accept it."
312,Myron,"After having read Animal Farm it was clear Orwell was disappointed with the way Communism had eventuated in Russia. 1984, to me, is Animal Farm projected into the future where Orwell discusses what life would be like if this form of Communism/Socialism had taken over the world. As expected, he paints a bleak future.The book begins by throwing the reader into Winston Smith's life in 1984 London where the Party has created a dystopia. Orwell takes the reader through Smith's thoughts, feelings, emotions and actions as he attempts to avoid the Thought Police while keeping his sanity. Big Brother is watching.As a read the book is well paced throughout except for small patches in Part Two where things slow down a lot. Nevertheless after Part Two things really pick up and the book becomes very brutal, rewarding the reader for having gotten through the difficult parts of the book. The plot of 1984 has you questioning whether this kind of dystopia is possible and whether Winston is making the right decisions. There are many elements of 1984 that have been seen in dictatorships today, however other areas are too unfeasible. The idea that all proles will never make a noise, especially when rockets are landing amongst them is not very realistic. Nevertheless the plot is entertaining and thought provoking.Smith is made to be a very sympathetic character to the reader due to the situation he is put in. However for me personally, whenever he has problems they can usually be traced back to his own bad decisions. This does not take away from the plot though, it is an understandable character flaw.Still, with these small issues 1984 is a great book to read and, as long as it is not taken too seriously, will be very entertaining. "
313,Saurabh Goyal,"The meaning of some books is over-interpreted and over-determined. 1984 by George Orwell is one such book. What new can be said about the book that has not been said already? I have two takeaways.First, the book peels off layer by layer the deep paradox of modernity. On one hand, we aspire for a world of individuality, liberty and self-affirmation. On the other, the modern institutions like state, capitalism, socialism, nation etc. make the individual look insignificant. It is as if the individual does have free-will so long as he wills the pre-determined choices for him. Winston, the protagonist in the book, has a mutiny in his heart and mind. But in the face of overwhelming harsh reality outside, the mutiny loses all steam and hope. Second is the profound questions, do we really know our own selves? Are our feelings, emotions, love, hate and culture our own or is it all shaped outside of us? Is our individual nature original or second-handed? The book does not answer these questions. But it leaves you with them to meditate on. The most horrifyingly tragic part of the book was when the “Party” makes Winston and Julia, two lovers, give up on each other. It is not the adversity that breaks a person down; we all encounter some in one form or another. But it is rather the idea that the world can be so harsh that it will take away your power to deal with the adversity on your own terms. That it will deny you even a dignified struggle to redemption. And when that happens life loses all meaning; desires and dreams lose their motivating sheen; resentment and outrage seem futile constructs in a world without a hope of justice. And that is how party break down the rebels. It corrodes the most intimate and most sacred part of one’s self. I happened to read this book at a time when A Dalit student in Hyderabad University, Rohith Vemula, committed suicide. His extraordinarily profound and moving suicide note touches the very themes that 1984 is about. Rohith’s letter was calmly indignant at a world which denies individuality, at Indian society which dehumanizes the marginalized and dispossessed, at moral vocabulary which is more an illusion than a concrete reality, and at humanity caught up in petty power struggles, forgetting stars, nature and idealism.Both 1984 and Rohith’s letter are deeply discomforting. They challenge our easy and lazy ideas about life. They leave you with few answers and great questions. If the purpose of writing is to evoke thinking rather than give instructions, both these writings score full marks."
314,Himal Kotelawala,"Read this 15 years ago. Depressed the hell out of me. Fantastic book, but not something I'd pick up for a second time."
315,Devon,"Devon LaufferMrs. CarteauxEnglish One Honors Period C19 September2014SPOILERS1984 Book Analysis	George Orwell’s critically acclaimed book 1984 is a master piece about a future 90 percent of the world are like mindless sheep, believing whatever they’re told. If any sign of intelligence is spotted, the person is “removed”. The protagonist, Winston, is trying to survive in this world full of dictators. 1984 is full of ideas about human nature, the human mind, and the meaning of life. However, the main theme is ""this is what the future will look like if humans don’t change their ways."" 1984 is a great novel with its ideas and story, but is incredibly grim, dark, and it definitely doesn’t a happy ending. 	Every day, Winston goes to work and revises history to make Big Brother (a dictator who is actual the upper class) seem genius and compassionate. There, he falls in love with Julia, another worker. Love is strictly forbidden, unless it is a love of Big Brother. In order to get married, Winston and Julia join a secret organization called the Brotherhood, which is devoted to killing Big Brother. After receiving a book with all of the Brotherhood’s ideals, Winston and Julia are caught. As it turns out, the Brotherhood is just a way to catch people that are against Big Brother. Over the course of time, Winston and Julia are tortured and tortured until, through mental warfare, they are both brainwashed into loving Big Brother. In fact, Winston’s last thought was “But it was alright, everything was alright, the struggle was finished. He had won the victory over himself. He loved Big Brother,” (Orwell 298). 	1984 is easily a classic like George Orwell’s Animal Farm, but like Animal Farm, it doesn’t sugar coat anything. It continuously shows the bad side of human nature and how future like this might have happened, though it is incredibly unlikely. 1984 is ultimately a great mind-bending book with a large touch of reality. "
316,Ash,"This is one of those books that everyone has read and is spoken a lot about. One of the main reasons why I liked this book was that it was very thought provoking. I would say more than the story, I loved the way Orwell has tried to put across a nice social message. It was very disturbing, no doubt. At some point, I was really thinking whether I should skip the torture part. But I still continued because of the way it was written. I had hoped against all hopes that something good or miraculous might happen at the end. But the ending came in as a shock. The last line shook me completely. This is about a government, much worse than any. Very scary and totally unimaginable. ""Power is not a means, it is an end"" being the motive. Sometimes while reading I forgot that this was fictitious because of the way in which he goes into details. He completely justifies why such a party came into existence or why they are the way they are. Even their slogans make lot of sense when you understand what they mean. I usually don't like books which preach or talk about politics or society but this book really impressed me.  This is probably the most disturbing and depressing book I have read so far.My Favs:"" War is peace, freedom is slavery, ignorance is strength"" ""Who controls the past, controls the future: who controls the present controls the past""""History has stopped""""Nothing exists except through human consciousness""""Power is in tearing human minds to pieces and putting them together again in new shapes of your own choosing""""Stupidity was as necessary as intelligence, and as difficult to attain""MUST READ Updated: I watched the movie recently and it was even more disturbing to actually see all the torture. But it stuck to the book completely. A very nice adaptation of the book."
317,Kay Coughlin,Brilliant commentary on the fragility of privacy in the shadow of a massive political movement. Many of the issues in the story are entirely too relevant in America today. That a political party might exist unapologetically solely for the perpetuation of its own power is a concept that is playing out even now (though today it is still cloaked in the guise of being for the benefit of the people). Individual rights must be protected at all costs - for who among us has the individual influence to stand against Big Brother?
318,Naman Bansal,"This book beautifully portrays a dystopian world and shows the thirst for power that party has. And the most beautiful part, if you want to control the reality, control the past and thoughts of people. Then reality only exists in their own mind, not outside.This book is worth reading over and over again."
319,Lynn,THINK: it is not illegal yet.
320,Taylor Findlay,"WOW. WOW WOW WOW WOW WOW. I am stunned that I have never picked this up before. I read Animal Farm a long time ago and it still remains to be one of my favourite books of all time, and a book that really taught me something about society. Now, Animal Farm will always be a little better in my eyes, but 1984 blew me away.I'm not going to get into spoilers or anything of the sort, but 1984 really got me thinking, and I love when a book can do that. I found myself questioning my own society, and the similarities between my real-life society and this dystopian society. The sad part of it was, I didn't see too many differences. While our society may not be as out loud about the tricks and trades the government has over us, it is still there.George Orwell got me thinking and shocked me at every page turn. Easily a 5/5 stars here, no question."
321,Şeyma,"anlatmakla, yorumlamakla olmaz alın okuyun. yok böyle bi kitap..."
322,Gail Tilton,"I first read this back in the early 1970s for a college history class called ""Science Fiction as Social Criticism"", and liked it a lot. It gained renewed interest in 1984, but I don't remember reading it again at that time. Now 66 years after it was written and 27 years since 1984, it's quite fascinating reading in the context of current world events. If you've never read it, try it. And if you read it a long time ago, read it again. "
323,Lucy,"Let me tell you a story: we had three different English teachers when I was in year 11, because they kept leaving. This was the last book assigned to us by the second of those teachers. One day, after we were finally finished with Empire Of The Sun (which was unanimously hated), our teacher took us into the storage room so we could pick a book WE wanted to study. The instant we saw Harry Potter and the Goblet of Fire, opinion was once again unanimous. But our teacher thought that was too young for our age group and decided she'd pick a book herself, obviously not realising that 16 year olds are MUCH more likely to do their homework if it's a book they WANT TO READ IN THE FIRST PLACE. But I digress. This was the book our teacher chose for us.She chose it because it was her favourite, and her replacement considered it a favourite as well. My class was one of those ones where no matter what book was picked, everyone except for one person hated it. I was that one, every time. Lord of the Flies, Macbeth, Hamlet, even the one Geoffrey Robertson book we studied the next year...I enjoyed them all. (Not that I ever finished Lord of the Flies and I suspect I won't like it as much when I do finally re-read it.) Nineteen Eighty-four is no exception.It's been years now since I read it and I can't remember specific details, but it has stuck with me for five years. It was my first ever dystopia, and I'd never read anything even remotely like it, which is probably part of the reason I loved it so much. Despite all my gushing: this is not a hopeful book, or a happy one. The characters are not likeable. It doesn't have a happy ending. But once it's in your head it will never leave, and the longer it sits there the more you realise how brilliant it is. YA dystopias have nothing on Orwell. To this day I have never been more shocked by an ending than I was by this one: the last four small, unbelievably hard-hitting words left me overcome by a kind of crawling, frigid horror of the kind that you usually only feel after waking up in the small hours after a nightmare.This is not the best book I've ever read, or my most favourite. But I can only thank that teacher for assigning this book because I wouldn't have read it otherwise and I would have never had the chance to be blown away by this. I think this may be the book that renewed my faith in reading, as pretentious as that sounds. (I must have read only mediocre books in my early teen years, because I remember not reading as much then as I did when I was small, or as much as I do now.) It's tremendously relevant even today in terms of government, war and censorship - eerily so; or disappointingly, when you consider that obviously nothing much has changed in 66 years - and will remain very very important for a long time. "
324,Rajesh,"A chilling book. Far more terrifying than some of the horror books out there.I have often wondered what goes on in some of the countries under totalitarian governments. This book gave me an answer. It is very readable even though it can be very depressing at times. It is a book which does not celebrate the human spirit, but rather defines its boundaries."
325,Terrol Williams,"One of those books that are incredibly important to read and yet very difficult to get through, in this case because it is so discouraging. Much has been said and written about Orwell's prescience, and the immeasurable cultural influence he has had, to the degree that ""Orwellian"" has become a common adjective. The world Orwell creates is richly imagined enough that reading the book offers a taste of what it must have felt like under the watchful eye of Big Brother.As I read I realized why this was never assigned in any of my English classes through high school and two college degrees in literature. Of course the great value of this book isn't literary, it's cultural and political. And the most alarming part of Orwell's ""prophetic vision"" isn't that we have little or no privacy today (true as it may be), but that privacy hasn't been taken from is, it has been voluntarily surrendered. Contemporary culture rushes forward and flings privacy on the altar of external validation, whether on reality television, blogs, twitter, or, most ubiquitously, Facebook (of which I am a relatively active participant). We sign up to have every purchase tracked by companies, whether online or through ""perks"" programs. There is much convenience in these programs, as companies cater marketing to our personal needs and desires. They get better at predicting what we will want to purchase and to make those things more readily available to us. Invasive email and phone screening by the NSA probably helps efforts to track down terrorists and other criminals. But of course every time we yield another corner of our privacy we lose something that is difficult if not impossible to reclaim.1984 is as thought-provoking as any book I've read this year."
326,Daniel Splittchinzki,"It is now evident to me why 1984 is a literary classic. It is not for memorable characters, or for beautiful language, or because of a mass appeal. 1984 is not, as I wrongfully predicted, about a crazy hypothetical omnipotent police state, nor about a lone revolutionary. 1984 is about what it is to be human. It is about belonging to society. It is about the meaninglessness and helplessness and mundaninity of life. Throughout the ending of this, I could not help but recalling the ending of The Stranger.""Nothing, nothing mattered, and I knew why. So did he. Throughout the whole absurd life I'd lived, a dark wind had been rising toward me from somewhere deep in my future, across years that were still to come, and as it passed, this wind leveled whatever was offered to me at the time, in years no more real than the ones I was living. What did other people's deaths or a mother's love matter to me...we're all elected by the same fate...For everything to be consummated, for me to feel less alone, I had only to wish that there be a large crowd of spectators the day of my execution and that they greet me with cries of hate.""I loved the philosophy behind 1984, but I cannot excuse Orwell's mid-novel essay, in which he re-hashes and spells out every single idea presented within the novel so far. It is dull, redundant, and completely brakes the established cadence of the novel.plusgood lol"
327,Tiffany K.,"This was my first speculative fiction novel. I am in a state of shock at how enjoyable this book was and didn't know what to expect at first. The first quarter of the book had my mind blown so many times at how eerie the whole thing was. And how much of it could be so true it's scary. How an idea could get under your skin and inside your mind. This book was so good in so many ways. However it did get to a point of extreme boredom somewhere in the middle where Winston read ""the book"" and I remembered flipping the pages to see how much of this long repetitive explanation of what The Party was doing was left. Other than about 10 or 20 pages of this, I absolutely loved this book. It sets out to define, in the crudest way, that every man is for himself and no emotion or feeling in the world could betray his very basic instinct to survive. And how it's even possible to brainwash the non-believers. If you think about it, you could even relate to some of the fundamental principles of the book to what is happening around you... I would recommend this book!"
328,Erica Hasselbach,Still my all time favorite book. The theme of the novel will never become out dated. I'm just so glad to finally have my own copy. 
329,Carla Kovach,What can I say. I love this book. It's one of my favourites.
330,Wafa,"إن الحرب، إذا ما قيست بمعايير الحروب القديمة، هي مجرد خداع ودجل، بل هي أشبه بالمعارك التي تنشب بين حيوانين من الحيوانات المجترة تأخذ قرونهما أثناء نطاحهما زاوية تجعل أحدهما عاجزا عن إلحاق الأذى بالآخر.لكن بالرغم من هذا الزيف فإنها ليست خلوا من المغزى، فهي تلتهم الفائض من السلع الاستهلاكية كما تسهم في الحفاظ على المناخ الفكري الخاص الذي يحتاج إليه المجتمع الطبقي. وكما سيتضح فيما بعد فإن الحرب قد أصبحت شأنا داخليا محضا، ففي الماضي كانت الفئات الحاكمة في جميع الأقطار، ورغم إدراكهم لمصالحهم المشتركة ومن ثم سعيهم إلى تحجيم مدى الخراب الذي تسببه الحروب، يقاتل بعضهم بعضا وكان الغالب دائما ينهب المغلوب، أما في وقتنا الراهن فلم يعد الاقتتال ينشب بينهم مطلقا، وإنما أصبحت كل فئة حاكمة تشن الحرب على رعاياها ولم يعد هدف الحرب هو الاستيلاء على الأراضي أو الحيلولة دون ذلك، وإنما الحفاظ على بنية المجتمع سليمةعلى ما هي عليه.ومن ثم فإن كلمة "" الحرب "" ذاتها باتت مضللة ولا تؤدي المعنى، وإذا شئنا الدقة يمكننا القول بأن الحرب لم تعد حربا بعدما صارت إليه من ديمومة واستمرار. أما ذلك التأثير الذي ظلت تمارسه على البشرية فيما بين العصر الحجري وأوائل القرن العشرين فقد تلاشى ليحل محله شيء مختلف تماما. "
331,Lilly Minasyan,"Oh.My.God! What a book! This changed my life for once and all. I can not believe that someone could rate this book 1 or two stars. I hope that this book will never become a reality. I think I would definitely be in Ministry of Love. The way George Orwell wrote this book was in-depth. I was clenching my teeth when Smith was suffering. It felt like i could feel everything he was going through. I don't think he betrayed Julia. I don't believe he meant it, even if he says in the book. And he never loved the Big Brother. I think (for me) they did not break his spirit. I will recommend this book to every ignorant person I know in my life. This book will be one of those books which will show how grateful we should be that no one can really control your mind and emotions. They can't get inside of you. "
