"","X","user","review"
"333",332,"VV","I like books with unreliable narrators and even with unlikeable characters, but I thought this book was poorly executed and there was not much to enjoy. It seemed like the chapters were written as diary entry-style confessionals, so there was no reason for Megan to be so vague in hers, it just seemed like deliberate stalling tactics. The main twist was so painfully obvious from early on that Rachel's inability to see it was just baffling and frustrating. The female characters were so badly written, it was cringeworthy and frankly astonishing that they were written by a female author. The mystery was weak and the characters were worse. "
"334",333,"Alaverge Mora","nope."
"335",334,"María Calvo","Horrible. De verdad, es de lo peor que he intentado leer en mi vida. Le deseo todo lo mejor a su escritora, pero no me ha gustado nada. "
"336",335,"Jill Elizabeth","I almost always finish a book I start reading. I couldn't finish this one. Another review called it a hot mess and I have to agree. I hated everything about it. "
"337",336,"Marianne Stehr","When will I learn to stop waiting for these hyped up novels. I could not get past page 132 on this one. The writing was so slow and dull, I couldn't get the sense of the ""psychological thriller"" that this is acclaimed to be. I am glad I got it from the library so that I don't need to demand a refund!! This book had so much potential, the storyline should have lead to a wonderful story, but instead it was like watching a bad movie and finally saying enough is enough, I didn't even peek, I don't know what happened and I don't care, that is how bad this book was. In my opinion, poorly written, poorly executed and professionally marketed to be the next big thing..it is not!"
"338",337,"Cathy Simonds","Fortunately a quick mess to read - it made me crave a vodka/tonic every time I picked it up. "
"339",338,"Vi","Very poor writing."
"341",340,"Mike Dennisuk","The worst book I read last year. Bad writing, poor character development and predictable plot."
"343",342,"Pamela J","The voices of the three female narrators are virtually indistinguishable. The all start of whiny and weak and conveniently ""become"" strong, which here in the span of the book's pages, means they realize the men they love are assholes. Independence, sisterhood, and epiphanies reign supreme for two, while the price of all three costs one her life."
"344",343,"Anna Hakopian","Pre-reading: Let's see what the hype is all about. The holds list for this book is still at 135. I am seeing it everywhere. Ok, finally I have my copy let's start!Now: I hate my life.This book was so predictable and unoriginal, per se. Like while I was reading it, I thought ""Hey this reminds of Gone Girl"" (even though I've never read the book but have seen the movie a thousand times). Also, some of the stuff I was able to predict with no sweat. Halfway into the book I read some GR reviews, and hey they also compared this to Gone Girl and called it predictable. I went into this book blind; I knew nothing about the plot. So what is it about?Literally a girl on the train who spends a good portion of the book stalking people. They make you feel sorry for her. I feel sorry for myself for remembering the characters' names for once. You get to the point in your life where you can't remember at least the main characters name because you've read so many. #readingproblemsMain character is Rachel and her enemy, per se, is Anna. I thought this was a mystery book. Apparently I was horribly wrong. It's a thriller, like Gone Girl. Everyone is pretty despicable in the book. No one has redeeming qualities. I would say it's a lot more similar to Big Little Lies but I actually liked that book despite its flaws. This book doesn't have anything for me to enjoy it. Overall I was annoyed by it, but I didn't hate it. Of course mysteries always draw me in because I want to know at least what happened since I already read that far into it. But I said it was predictable. Well yea but I still like it when everything is summed up into a monologue. Or when Morgan Freeman comes in to explain everything that's going on. "
"346",345,"Haneen Zara","a terrible terrible one star read with very dislikeble characters and the narration so banal i didnt even know half the time when i dosed off.uuuufffffffff i HATE the protagonist so much!!"
"347",346,"Molly Lyon","I got sucked into the hype, again. This was dreadful for me, I didn't want to pick it up. The characters were unlikeable, the plot tedious and the writing style dull. Definitely not a fan of The Girl on the Train"
"348",347,"Barbara Ann Perry","To much like Gone Girl.It seems this is much like a draft of Gone Girl. I don't particularly like the chapters of each person telling their story. Only finished because I paid for it. Over priced."
"350",349,"Kacey","I didn't finish this book as of yet. I'm 47% through and I keep hoping we're at the end. I'm bored. The characters all suck. I don't care if the girl is dead, or who killed her if she is. Nobody is worth saving, send them all to jail. Not a single person is making me feel sympathetic and invested. I hate Rachel's drunken stalkerish fanatical obsession to her ex and this couple she doesn't even know.I hate Megan's vagueness and her whiny restless behavior.I hate Scott and his lack of substance and backbone.I hate Tom and his cheating pettiness.I hate Anna and her wife-stealing ""I'm such a wonderful person"" contradiction.The investigators all appear to be crappy people as well.Not only were none of the characters worth getting to know, the story starts out with no information or background, and continues on and on with vague hints on the characters behavior and personalities that just makes you dislike them more and care even less for them. Megan, my dear, just stay missing. Scott, crumble, you seem to be good at it. Tom, Anna- good luck, though neither of you will ever be able to trust one another- you're both cheaters that don't care about ruining a marriage to get what you want. Drink your heart out Rachel, try not to drunk call the investigators next. "
"351",350,"Carisa Burns","Boring, slow, 2 dimensional characters, unimaginative"
"352",351,"Delores Alger","Could not get into this book."
"353",352,"Francesca Tuccella","La narrazione scorre senza problemi, tanto che si riesce a leggere metà libro senza nemmeno accorgersene.Per tutto il resto: noia e banalità,soprattutto il finale.E i personaggi? Uno peggio dell'altro."
"354",353,"Eunice","At first, I thought this book was such a brilliant idea. One dissapearance, three POV, all of them females. The first one Raxhel a troubled person that has not overcomed her divorce from Tom, whom now lives in the old house they used to live with Anna (2nd POV) and her new daughter. Rachel developed a serious alcoholic problem and on top of that has becomed obsessed with Anna and Tom's neighbors. One day it turns out, Megan, the object of Rachel's obsession dissapears, and Rachel wakes up to the news of her dissapearance unable to recollect the night before due to one of her alcoholic blackouts, but sure that she got off the train in the station near to her house. The idea seems nice, but the execution is poor. All the characters are annoying, unidimensional and frankly quite stupid. There are no real development of these stories and although the resolution of the story is VERY OBVIOUS, it is also so weak and doesn't have a real effect because the lack of empathy with the characters. cliffhangers at the end of the chapters are painful to read... They are supposed to be there to plant a seed of doubt but they are so obvious! Some people have said this is equal to .gone girl and I feel offended by it. There is no craft in this book as gone girl, no moral dilemma, no nothing... "
"355",354,"Beccy Noall","I couldn't wait to finish this book, not because it was gripping, but because I didn't like it at all. The concept was good, but I don't think the author capitalised on that. I didn't like or connect with any of the characters; the mystery didn't feel like a mystery; it was very slow moving and I was bored the whole way through. In conclusion, I wouldn't recommend this book to anyone, and it won't be sitting on my bookshelf next to my Agatha Christies. Unfortunately, I think even a rating of one star is too much. Just my opinion though :) "
"356",355,"Evgeny","У Голливуда совсем закончились идеи, если они хотят снять фильм по этому роману: картонные персонажи и главной героине совсем не хочется сопереживать. "
"357",356,"Adrianne","So bad. Just. Bad. "
"358",357,"Reiko","The current trend of unlikeable characters in a twisty plot is tired and uncompelling. I guess it's my idealistic appreciation of people that makes me find these pathetic, lonely, one dimensional people unbelievable and boring, but in my opinion the only saving grace of this book was the semi interesting plot."
"360",359,"Edward Bond","Major disappointment.From the reviews and hoopla surrounding this book,I was looking forward to a great read.Totally wrong. This disjointed story was difficult to follow.I had no idea where the author was going.Could never get any interest in it. The characters were poorly developedAvoid this piece of junk."
"361",360,"Desiree Koh","There are a ton of great books written about murders being committed on trains or at least, plotted on a train. This is not one of them. I'm hard-pressed to spend any more time on this, because it doesn't deserve any more attention. It's banal, bogus, pedestrian, and has no platform, other than the fact that it's a one-dimensional Gone Girl wannabe that needs to be gone, girl. The writing is lazy, I guessed the ""twist"" 60 pages out - it's as predictable as a Japanese bullet train schedule - and not a single character is endearing or someone to donate sympathy to. Reading it felt like being on the train to Lhasa - you are nauseous by the utter lack of craft and skill by the author, and there is nothing else enjoyable about the ride or to alleviate the boredom, yet you stay on because you're curious about what awaits at the end. The only salvation is that thankfully, this is a one-way ticket."
"363",362,"Lauren Henderson","Here we have proof of why I stay away from super-hyped books...Original Review: This is the story of a bunch of batshit crazy, selfish, whiny, weak women with interchangeable voices that you just really don't like at all by the end. I will admit that I read this very quickly because I wanted to find out who the killer was, but I was able to guess that pretty early on. So then it just turned into me wanting to know if I was right. I WAS!!!! I can't say I hated this book, but I can say that there's really not much I liked about it. The timeline is insanely confusing, the characters are all blah - I mean I don't have a problem with liking characters whose actions/motives I don't agree with, but everyone in this book is just extremely annoying. A couple days later after further contemplation: Last night, I explained this book in detail to my husband, and saying everything out loud made me realize how bad this book really is and how much I truly hated this book... so I take it back. I do hate this book. I honestly don't give one star ratings often. I have to really passionately dislike a book.. it's like that.This book is so convoluted, and in general none of the characters are likeable or well developed, not even the men. Also, there are some plot holes.. or maybe just holes in Rachel's crazy thinking. Like how she always saw a sinister smile on everyone's face, and the story never followed through with why that was. Because obviously all of the suspects aren't the killer, so what was it that she saw in them?"
"364",363,"Christopher Granholm","I didn't like it! Part of it concerned a drunk and I don't like reading about drunks having been one myself! So I was turned Off from the start!"
"365",364,"Kim Perry","Easy to read and for the most part was enjoyable, however the narrative was heavily dictated by the protagonist getting drunk all the time that just left me feeling like it was a lazy plot line. As for the ending it left me as a reader feeling lied too. Paula Hawkins tried to create a ""twist"", however the character chapters are predominately personal from the prospected of that partiuclar character, so once the ""twist"" was revealed it just felt wrong. The narrative in relation to other events didn't seem plausible. A writer can manipulate their reader of course, but I just felt lied to for the sake of trying to create a twist. Am I the only person to think this?!?"
"366",365,"MsLis","NG"
"367",366,"Mkahn","Did not like to spend my time with this book. But had to finish it. Was a letdown."
"368",367,"Greg Fairley","HorribleOne of the worst books i have read in a long time. Do not waste your time or money. Z"
"369",368,"Claudia","I am definitely in the minority in not enjoying this book. I think about 90% of the people in my book club gave it 4 or 5 stars. But for me, it's hard to like a book when I can't stand any of the characters. Rachel is an alcoholic and I tried to be sympathetic to her but she made one stupid decision after another, even when she wasn't drinking. Pretty much everyone else in the book is a terrible person. I love mysteries and read a lot of them, and this one did not keep me guessing. It was pretty clear to me early on who done it and that takes the fun out of reading. I also thought the ending was pretty standard thriller material. "
"370",369,"Michele","Did not like it - couldn't get past the first 50 pages - quit because I didn't like the style of writing and just couldn't connected to the story. It seemed like too much teenage ramblings to me. Obviously, many other readers really enjoyed this book; it just wasn't a good fit for me."
"371",370,"Natalie Henry","i had somewhat high hopes for this book before i started it. there was so much hype surrounding it and it too was on a ""gone girl"" comparison list. the idea behind the premise is great and i did really want to like it, but sadly i think that's where my praise for this one ends. the more i think about this book, the less i like it. i think it's pretty safe to say that the author hates women. the twist fell totally flat with me, also. by the time i was 2/3 of the way through, i just wanted it to be over. the main character - rachel - is written as this weak, pathetic shell of a woman. (regardless of the fact that she's a drunk) i feel like her story at least arcs a bit. the anna character is even worse. sadly, she's believable as an actual person - just not the kind of person you'd want to know. the author portrays both rachel & anna as these delusional women who are nothing without their man. (who happens to be the same person, and don't even get me started on him) i can't believe anna's reactions to some of the things she finds out...honestly. i can safely say that i won't be recommending this book to anyone. at the end, it just left me feeling frustrated, a little angry and very disappointed. "
"372",371,"Alissa","Honestly, this book was so disappointing, I have no idea how it got this hyped up. As someone who quite enjoyed ""Gone Girl"" (and other psychological thriller/mystery/unreliable narration type books), I figured this would be right up my alley. I was so, so wrong.The author's writing style was plain at best; sloppy and repetitive at worst. The five main characters were barely developed and barely distinguishable from one another. They all lied and cheated over and over again and I quickly stopped caring. None of them were remotely likeable, relatable, or even close to realistic. The plot itself just ran in circles until I was bored and frustrated as hell. I forced myself to finish it just to see if it would surprise me and redeem itself. The ""big twist"" was hardly a twist at all, and I closed it feeling like I wasted my time. Save yourself the trouble - skip this read! "
"373",372,"Michela","Sul serio? E questo sarebbe il best-seller che sta vendendo milioni di copie in tutto il mondo? Davvero non capisco. L'ho acquistato per curiosità, a volte ci casco ancora in questi trappoloni editoriali. Ma ce l'avete una coscienza letteraria? Io la mia non so come smacchiarla dopo aver letto questo libro. Proverò a fare una seduta spiritica, e chissà qualche grande autore del passato proverà compassione per me e mi darà qualche scappellotto, guarendomi definitivamente dalla malattia ""oh ecco un best seller, devo averlo!"". Libro angosciante ma, soprattutto, prevedibile. Ho capito chi fosse il colpevole a metà racconto. Scrivere un giallo/thriller non è semplice. Cara Paula, vatti a leggere o rileggere Dieci piccoli indiani della Christie e impara. La scrittrice ha ammantato tutto di finta tensione claustrofobica, un 50 sfumature di grigio in salsa ""gialla"". All'inizio ti prende anche, però proseguendo nella lettura ti rendi conto che avresti fatto bene a spendere quei soldi per un classico. Ah, ovviamente ci stanno girando un film."
"375",374,"Steven","I'm not sure I've ever written anything on Goodreads.com, but I hated this book so much, I felt compelled to speak out. I listened to this novel in my car on a trip and it made me want to kill myself. The story revolves around three damaged women and how their lives intersect around the murder of one of the women. The main character, Rachel, is probably the most irritating. She's an alcoholic and relatively self-loathing. I get that, and that's certainly a valid set of characteristics for someone in a novel. But it didn't feel like the author had much to say about her situation. You can tell because we were forced to listen to her say the same damn things and go through the same self-loathing rant over and over again. Basically, if I were a woman, I'd be offended by this novel. Not because all the women were so damaged. People are damaged every day by all sorts of circumstances. But because all the female characters were so damn stupid! I'm hard pressed to think of a group of women who would do as many unrealistically ridiculous things. To say I groaned through this novel is putting it mildly."
"376",375,"Parvase","got tired of whoddunnits intentionally fooling us to sell books !"
"377",376,"Tim Jin","Ever since ""Gone Girl"" there has been a surge of books with the word ""Girl"" in their titles. They all tries to mimic the best seller from Gillian Flynn. I don't like when I'm reading the synopsis of a book that they keep referring to another book from a different author. They are trying to ride on the coat tails from other authors' success. ""The Girl on the Train"" was very disappointing to me and I found it to be sluggish from the first word to its last. Base on my friends' recommendations, it wasn't a page turner for me. I found that the main character to not be intriguing at all and if I really wanted to listen to a drunk, divorce, middle age women (or men), I can entertain myself by going to weekly meetings at my local chapter. Maybe I miss Amy in ""Gone Girl"", but Rachel in ""The Girl on the Train"" wasn't so much of a mystery in my ears. It lacks in that psycho thriller that keeps you guessing at every page. I found the pace of the storytelling to be so slow. It barely held up to my attention. I did not care what happens next and how it ended. I just wanted to get to the end and move onto my next read.I really don't understand what is all the hoopla about over this book. I bought this book because of my friends and Audible kept showing the cover on their front page. Many of my friends has told me that they finish this book in a matter of days, so I was excited to start on it, but after the first few hours, I needed to force myself to listen.I really hope that the publishers will stop referring to Gillian Flynn's work, just because other authors' has a female character. It's getting really annoying and unnecessary. "
"378",377,"KellyP","these characters are all terrible people, I didn't care about any of them, by the end I just wanted to know who had done it and even that wasn't terribly satisfying as I had figured it out about 2/3 of the way through. "
"379",378,"JustAnotherHannah"," ...So I was almost halfway through this, hating my life,  hating the narrator . I was thinking that something hailed as original and thought-provoking by reviewers was  so boring  and filled with typical character profiles (a blonde, a messy and depressed alcoholic, a cheating man, a handsome therapist, a younger woman that was the other half of the cheating tango, etc.). I realized I kept longingly looking over at my stack of other books. I was trying to get through this one because it is due back to the library, but I just can't. Sorry, but I think this book is a trainwreck *shrugs* and it kinda plays on mental illnesses in the worst ways... Onward to some fantasy. *smiles and rubs palms together*"
"380",379,"Garrett","Boring & predictable; a chore to complete, filled with sketches of characters you never quite care about. The least thrilling ""thriller"" it has even been my misfortune to begin reading. Even ""Gone Girl"" (which this book is oft compared to) with its abysmal characters and plodding structure full of ""look at me"" pseudo-twists is better than this book, which is like looking at wallpaper. ""Meh"" out of five stars."
"381",380,"SusanM","Tedious, unappealing story. I should have stopped reading after the first chapter which was depressing. The author takes the longest route to make a point, and the characters thoughts and actions are repetitive. Do not recommend waste your time reading this book."
"382",381,"Kelley Dodd","Very predictable. The main character is a highly annoying and fairly unreliable alcoholic. I found no enjoyment in reading about her crazed conclusions or her obsessions with everything. Although highly incompetent, she kept trying to help... I think I hated her as much as the other characters in the book. (And for those frustrated with grammatical errors, this author splits her prepositional phrases constantly!)"
"383",382,"Krishna Shah","Seriously, compared to Gone girl. You have to have characters that are at least somewhat likeable. I could not stand any of the characters who were so messed up I couldn't root for any of them. I got halfway through the book and then went to the end to confirm who I thought was the killer. Sorry not Gone girl. I've noticed a lot of authors make the characters deeply flawed. That doesn't make for an interesting story unless there is something in them that allows us to like them a little. "
"384",383,"Susan Martin","The majority of the book was a real chore to read. I kept at it only because a friend encouraged me to do so. If you want a book to test your patience, this is it. It will drag your mood down below the cellar. "
"386",385,"Ines","Boring."
"387",386,"Dewkist Farm","Yuck. A waste of my reading time and my intellect. "
"388",387,"Ali6","Most everyone I know who read this book loved it, but I hated it. I listened to the audio book while commuting back and forth to work. the plot was interesting enough I suppose, but I hated each of the characters. Pathological liars who were deplorable people. I couldn't empathize with any of them. I spent 11 hours listening to the book. I guess it took my mind off the morning and evening rush hour traffic jam, but it was 11 hours of my life I'll never get back."
"390",389,"Lee","Mystery with a few twists. None of the characters had any redeeming qualities."
"391",390,"Engelbert López","Lo siento, pero este libro es totalmente ridículo.wtb, el final es predecible."
"392",391,"Annabelle","I give this book credit for pulling me in, but honestly the characters are poorly developed and I was left waiting for anything interesting to happen. The ending was a flat quick fix.I expected this to be as good as gone girl, but it was anticlimactic. Frankly this was a waste of a rainy day, which I could've spend reading something much better."
"393",392,"Dave","One of the worst books that I have ever read. All of the women are the same character with a different name and different circumstances. None of the characters do things that a reasonable person would do. Just awful."
"394",393,"Kearn","I have the same complaints as other reviewers with low star ratings. The characters were abysmal, unlikable and despicable people. The mystery wasn't difficult to figure out and the only reason I finished the book was to see if I was right. I can't recommend this book for anyone."
"395",394,"Mamma_t","Predictable. Boring."
"397",396,"Abby","Meh. This book was marketed as ""the next Gone Girl."" It is not. The writing is ok; the plot twists aren't really there, and it's not a psychological thriller. Whereas ""Gone Girl"" was twisted; in this book, you know one or more of the characters is the ""bad guy,"" but in the end you sort of say ""oh, ok."" I'd read Gillian Flynn's other books before picking this one up. I read it in a couple of days, but it doesn't nearly live up to the hype, and isn't worth your time."
"398",397,"Natalie Badolato","I just couldn't get into it. "
"399",398,"Naser","Boring.... "
"400",399,"Alix","New ""it book"" or not, I absolutely, utterly abhorred this novel.To be fair, a large part of that may be because, right from the beginning, I was having hideous flashbacks to the oh-so-fun time I had trying to slog through the drivel that was Gone Girl. But the more I read on, the more legitimate my reasons for drawing those parallels became...Case in point? This book has an entire cast of asshole characters. Maybe it's just me, but I personally find it very hard to muster up interest for a novel when there isn't a single character - even in passing - who isn't a complete and utter dick. I can't cheer for jerks. I can't care for jerks. I can't identify with jerks. I can't feel sorry for jerks (especially when every move they make is in validation of their oh, woe is me circumstances). I hate jerks.Then there's the whole unreliable narrator thing, which I'm not even going to get into (because I will end up literally sitting here typing all the livelong day). But suffice it to say, every viewpoint in this book - every. single. one - was the extreme definition of unreliable narrator. But it didn't work for me. My mind wasn't reeling with the ""what's the truth and what's a lie?"" mystery. I just didn't care. And I didn't care because all of the unreliable narrators in this book were... jerks. Self-serving, egotistical, downtrodden, and actually batshit crazy. But still just jerks.And then there's the story itself. To be frank, it just wasn't strong enough to keep my attention. Not one bit. The foreshadow - when employed - required not an ounce of brainpower to see straight through to the very end. And the ultimate baddie? Well, I had him/her/it (I won't spoil it for you by narrowing it down) pegged within one chapter of his/her/its introduction. So... yay.So while the premise going in sounded awesome, the execution was just bad. Overall? A waste of time. My time, anyway. Hated it."
"401",400,"Maanasa","EDITED REVIEW - I felt worse about having read this book after I slept on it.Pretty standard whodunit. It's a bleak novel, and the five main characters are all deeply flawed and unlikeable. I have never disliked a book merely because I wasn't a fan of the lead characters (See, e.g. Gone Girl) as long as I find other fascinating elements to appreciate, but this book doesn't really give me much to love even besides the characters. The prose is extremely functional (and not in a good Isaac Asimov way), the plot and the big reveal are not exactly charting new territory (adultery, alcoholism, domestic abuse, suburban housewife ennui), and the characters never really rise above the level of caricatures. I found myself wondering why this book has been garnering such positive reviews.This is the book equivalent of a Lifetime movie, and the comparisons being made to Hitchcock's Rear Window are completely uncalled for except in the most basic of ways (someone saw something related to a crime through a window). Similarly, this book is absolutely not on the same level as Gone Girl, which is stylistically far superior to and far more cleverly plotted than The Girl on the Train. Overall, I regret having wasted my time on such an insipid mystery novel."
"403",402,"Lauren Ravida","Most overrated book in existence. Reads as if it was a creative writing assignment for a year 9."
"405",404,"Eileen Higgins","Hoping for more, I felt disappointed. I was intrigued at first with the interesting addition of the train as the setting for the author's point of view. As Rachel physically revisits her past life each day on her daily round trip to London, she evaluates and reimagines how she could have changed her past. She creates new characters that would surround her in that fresh life and is shocked out of her stupor when she finds that the lives of her imaginary friends are just as difficult as hers. The book's characters, both real and imagined, fell flat in their caricatures of barrenness, depression, alcoholism, infidelity, jealousy, and murderer. Without believable backstories, it was impossible for their actions and this story to feel true. The author coupled these shadow characters with a story line that was predictable from the get-go. The ""good"" guy always turns out to be the bad guy, and sure enough he was. He just wasn’t bad enough to make me believe anything about this story. "
"407",406,"Jason Sam","One of the worst book I've read . The characters were uninteresting and the plot was too predictable. "
"408",407,"Renate","This book served as a sleeping pill for weeks. I only bothered to finish it, because it had been a gift. A totally redundant read, unless you are desperate to kill time."
"409",408,"Beverly Kent","I tried Gone Girl and couldn't, finish it, this book had such good reviews I thought I'd get it a try. I'm sorry I did. Where to begin? Poor character development, slim plot lines and no characters worth caring about. With so many good books, I'm sorry I wasted my eyes. Next time I will read the valuable reviews by other ""Goodreader"""
"411",410,"The Book Slayer","Delivering a huge dose of uninspired writing and a muddled plot, this book manages to be the most frustrating reading experience of the year. It's not an intriguing story, and almost immediately gives you the impression it could've been done heaps better. The book didn't live up to my expectations. All of it was unconvincing without any humour, with stuff that was either underdeveloped or just came out of nowhere without establishing the ideas properly.Rachel Watson catches a peak-hour train to London every day, always stopping in front of some houses while the signal changes. During this slight wait, she observes a particular couple named Scott and Megan Hipswell. At one point, on one train ride, Rachel observes Megan kissing another man. Then Megan goes missing, and maybe, just maybe, Rachel knows what happened.All of this is pretty farfetched, because Rachel is an alcoholic with memory problems, she's dumb and overweight, and she gets embroiled in this murder-mystery? Yeah right. It seems this author is just making this crap up as she goes along. Rachel's motivation to get involved is weak. Add to that the fact that her ex-husband conveniently lives down the road from Scott and Megan Hipswell. Yeah right.It's not good storytelling. It's cheap and it obviously lacked planning. If this was more blatantly a farce, I'd accept the unbelievable stuff, but you can tell this author lifted ideas from 'Gone Girl', 'Before I Go To Sleep' and 'The Silent Wife'. Just this poor imitation, this hodgepodge without any of its own ideas. Not once does Rachel have something memorable to say about life. She's the epitome of an unreliable narrator - so obviously drawn, with her memory problems. She's not likeable, she's not fascinating.The biggest problem is that there are three female narrators, all in first person POV, and they switch as a new chapter starts. Their names are Anna, Megan, and of course, Rachel. The flaw is, their voices are interchangeable, you can't tell them apart. You don't get to know them enough to differentiate between them, and a lot of their thoughts and actions are passive. It's just a stupid idea to have these three identical characters.Another problem that continually bugged me was the completely pointless habit the author has changing tense. ""She rides the train, she rode the train."" I'll never understand why authors can't stick to the one tense. It's jarring. It doesn't change things up, it serves no purpose. But of course this is a poorly written book, so I'm not surprised that the author is seemingly clueless when making these decisions.In summary, this is an inept thriller by an inexperienced writer. The reason I called the book frustrating was because the twist is crappy. I got suspicious halfway through, thinking Rachel has a multiple personality disorder (with Megan and Anna being her other personalities). Then there were these references to hypnosis, so maybe a doctor created some extra personalities within Rachel. But no.Towards the end, waiting for the big explosive mindfuck, I began to believe that the three narrators were voices inside a man's head (I believed this because a reviewer connected this book to Hitchcock). But nope. Instead, you get a generic, uninspired twist no sane person would care about. Trust me, it will drive you nuts.So you wait and wait for something amazing, wading through boring prose, unsatisfyingly shallow characterisation and disappointing mystery, with a low level of ideas throughout, and you end up wondering, ""Why is everyone giving this book 4 or 5 stars on goodreads.com?"" The book doesn't drag you along, there are zero effective red herrings to make the story compelling. I just kept asking the author, ""Where the hell are you taking this story?"" Then: ""How did this crap get published?""Enjoyment Factor: 0 starsMovie Potential: 1 star"
"412",411,"Denise MacDonald","I didn't get this book when it came out because of the Gone Girl comparisons. I liked Gone Girl but I haven't liked any book that was released after it that was said to be like it. This one was no different. I read it for two reasons: it was the pick for my book club this month and I found a free copy of it. I didn't like it for many reasons: 1. it was dragged out and boring 2. all of the characters were nasty- there wasn't even one I could root for just a little bit 3. I figured it out before the halfway mark 4. the end was anticlimactic 5. being compared to Gone Girl creates such a high expectation that it would have to be a pretty fantastic book to hit that bar. "
"413",412,"Jaymie","I thought this book was depressing and sad. Not one character was likable. As for the mystery part I kind of felt I knew the bad person and it wasn't like mystery clues..it was a drunk persons hazy memories. Kinda just made me feel blah and ick. I really didn't like ""Gone girl"" either and this made me feel the same way. Lots of F words and just sad pitiful characters. Not my thing! The part I did find interesting was the way she viewed peoples lives and how wrong she was. I think at times we have all done that. "
"415",414,"Sundi Pierce","Very depressing...I could not get into the characters and found my mind wandering because I just didn't care - not a good sign. Moving on to the next summer read."
"416",415,"Dawn Castor","I just didn't like anyone! and there's a million more books to read that I will love so I'm not wasting any more time on this one. "
"418",417,"JBLG","I hated this book! It reminded me very much of Gone Girl, but that book was fast paced and really interesting. This mystery was only ok and it was very slow moving. The characters were ALL dishonest liars with broken lives. Is this what the author truly thinks of humanity? Everyone in London and the surrounding areas is a misfit? The book was very dark and depressing and there was no redemption. I would not recommend this book to anyone and told my reading friends to take it off their list."
"419",418,"Krista","I was pretty disappointed in this book. Considering it's been so popular I had high expectations. It moves at a snails pace and the main character was so pathetic and annoying I wanted her to disappear. Plus, it's not much of a thriller if you can guess right away who did it. I say skip it."
"420",419,"Sonya","Tediously predictable plot; tediously unappealing characters. I finished it though, because, like the ""girl"" in the title, I was on a train. She wasn't a girl by the way, she was a woman in her thirties. "
"421",420,"Zöe Yu","Obviously I cannot like this book. The pace is not right for me. From the beginning to until the mid of the book, I was confused with all kinds of names, and 98% of the book is in a drunk and not clear way of looking at things. First, it's fine to ""listen"" to an alcoholic wrecked woman talking about her doubts, but gradually it felt like boring. And the boring pace goes on and on. People say the first draft would be like talking to yourself, and I would venture to say this is the case. It felt also like diary, but the style and structure of the book is a disaster. Last 2%of the book when everything comes to a clear mind, we'd know who is the murderer and we'd catch up with the author's suddenly running pace to know who did what to whom. I felt like a waste of time reading the beginning then. "
"422",421,"Maryann","Very disappointed in this book- especially since it was being compared to Gone Girl- which I really enjoyed! This book reads like teeth being pulled and it's painful- I was patient and kept waiting for it to get better but it never did- waste of money and time!"
"423",422,"Linda Holway","did not like, story was not enjoyable..."
"425",424,"Shawn","No. I did not like it. I don't understand why so many told me to read it. "
"426",425,"Emma Duncan","I usually can't be bothered trying to figure out who dunnit - I just have to keep reading and l'll get the answer. So you know it's a really bad who dunnit when even my lazy brain can see who it is before the end. Plus the women are all so pathetic. Do not bother with this book."
"427",426,"Hanz","snore"
"428",427,"Alexandria Fabbro","Book club choice, otherwise I'd avoid this book like the plague. It's an easy read, at least, largely due to the lack of any challenging vocabulary (although I was reminded about ""kerb"" midway through the book). Underdeveloped characters, no one you'd want to associate with (the detectives are OK, I guess), weak women defined by men/their love of a man/their desire to conceive. Shallow, vapid, and sadly stereotypical chicas (the men are all so computer savvy, while the women can't figure out how to clear their browsers, or if they have managed to figure it out, they forget to actually do so).There is no mystery or thrill, just annoyance.Just why is this book so popular?"
"429",428,"Sergiy Svitlooky","I picked this one only because it was hot listed by goodreads... From now on I should be more careful with that. What a waste of time and effort it turned out to be. Lazily constructed narration in the form of diary looks like a mean to make a reader feel pity for Rachel. Otherwise, no one would get why she is so miserable and useless. Apparently, this doesn't help. Rachel is a top of all useless and messed up characters in this book whom I don't want to know nothing about if met in real life. If you just cut off all the emotional paroxysms, all the useless words that don't give nothing to plot development, the novel would probably turn into a small story. As the plot progressed I really hoped there would be finally a good suspense, but all I got was just a wining by Rachel and the chain of irritating actions made by her. On the top of that all, we just have bunch of stupid girls whose problems, in the author's opinion are coming from horrible men that surround them. Feminism, seriously all this mess is just to prompt these ideas??? "
"433",432,"popKORN0725","0,5*"
"434",433,"Marianne","Made it about 3/4 of the way through and then made Jeanelle tell me the ending, which I'd guessed about 5 chapters in. Womp, not for me. "
"435",434,"Ellen Cannon","The book is soft trash. The characters are crazy. The plot is fast and tedious at the same time; but good enough for me to finish the book to find out what happens. If I want to try and be philosophical about the book, I'd say it's about wounded hearts left to themselves. "
"436",435,"Tony","Wow, this is a terrible book... It reads like someone deliberately set out to try and do a Rear Window/Gone Girl mashup with an overlay of convenient amnesia. In a nutshell, the story is about an alcoholic who commutes into London every day and imagines the lives of a couple she sees from the window of the train -- who also happens to live on the street the alcoholic woman lived on with her ex-husband. When the woman disappears, the alcoholic thinks she might have remembered seeing something. From that point on, it's one of those stories that is built around an unreliable narrator who might or might not have the key to the mystery thanks to her blackouts. Which might barely be forgivable if any of the characters were actually interesting or had depth -- but they don't. To be sure, there are plenty of books where key information is withheld from the reader in the interest of a gripping story, but this one is just clunky and bad."
