"","X","user","review"
"367",366,"Denabler","A replica of a supreme detective could be seen in Feynman. You might think it is absurd, but think what a detective does, he uses the know facts on clues and gets the case closed. I am a fan of really good detectives, and their arch rivals too. His experiments whether with ants or with call-girls were all the same. He came out as a learned man with new facts. I envy him, and adore him and I know him only by his book. He had truly opened up his heart and told every little thing that he had experienced. Being a bright student and smart individual is not related to how monetarily successful they are, but how rich they are intelectually. If you want to know someone who intellectual, dare devil, curious, scientific, hilarious, careless, lives the life for what it is, then READ THIS BOOK."
"369",368,"Alvaro Silva","I just knew of the existence of Professor Feynman about one year ago. When I was a child and then a teenager, I used to read the biographies of some of the finest minds in the world. In that way I met Newton, Leibnitz, Einstein and others who by now I can not remember their names. Those books always gave me the impression that those scientists were depicted as semi-gods, as apostles of the science, almost as saints, only virtues, no defects or mundane stuff. But it wasn't until recently that I started to look for biographies which could give a more human point of view of the lives of those people. I started my search looking for womanizer scientists or drunken scientists or very sociable scientists, people far away from the stereotype of the scientist. I found Richard Feynman and he captivated me. Even I found in the web a picture of Richard Feynman sitting on a table of a topless bar chatting with one of the girls of the place.http://electricspacekoolaid.tumblr.co...The things I can conclude after reading his book of anecdotes is that he was a very passionate man, he liked his physics and his girls, he gave a try to almost everything, sketching, playing bongos, biology, etc. He was a man who didn't fear to fail, to make mistakes (that is very important for me) and who didn't fear to challenge the authority. He did things in a playful way, only for the pleasure of doing them. He was a man always willing to share his knowledge and with the skill to explain things in plain English to the layman. In sum, a very charismatic and approachable character."
"372",371,"Bill Chandler","I have not read it. My error."
"381",380,"Imaginary","Главным делом жизни вашейМожет стать любой пустяк.Надо только твердо верить,Что важнее дела нет.И тогда не помешаетВам ни холод, ни жара,Задыхаясь от восторга,Заниматься чепухой.©Григорий ОстерКонечно, этой прекрасной и очень верной цитатой я вовсе не хочу назвать ни физику в целом, ни квантовую электродинамику в частности чепухой. Совсем нет! Просто эта книга навела меня на мысли о том, насколько же важно иметь свое Дело в жизни. Каждый самостоятельно отвечает на вопрос собственного существования, но, бесспорно, бесконечная любовь к конкретной созидательной деятельности делает жизнь несравнимо более осмысленной. С этой точки зрения я получала особое наслаждение от чтения (ведь, к сожалению, в повседневной жизни таких примеров не слишком много). Фейнман беззаветно любит физику, и, хотя речи конкретно о физике в этой автобиографии не так уж много, именно она, как мне кажется, придает ему сил. Живой ум и интерес к решению разнообразных задач приводит его в массу интереснейших ситуаций, описанных в этой книге. А чувство юмора и позитивный настрой делают эти рассказы невероятно смешными и увлекательными! :)Рекомендую абсолютно всем!"
"384",383,"Xack Fischer","I went into this book not knowing who Richard Feynman was, and by the end I was completely charmed. A must-read."
"386",385,"Chris Cameron","I was hoping for something closer to a biography, which this isn't, but I *really* liked the book. Quite entertaining, and I certainly will be reading more about Richard Feynman."
"395",394,"Lotz","
I'll never make that mistake again, reading the experts' opinions. Of course, you only live one life, and you make all your mistakes, and learn what not to do, and that's the end of you.
I can usually tell when I’m going to give a book 5 stars by one sign: I can’t shut up about it. Well, I couldn’t and can’t shut up about this book; it was simply great. This greatness sort of snuck up on me. I’d recently read a collection of anecdotes by a scientist (A Primate’s Memoir) and found it rather disappointing; plus, the whole idea of reading a book of stories about a great physicist, without learning any actual physics, seemed silly. But my skepticism had withered away by the end of the first chapter; I was entranced by the man, absolutely fascinated, and remained so the whole time.The subtitle of this book is perfect, because the two meanings of the word “curious” converge to encapsulate Feynman: he was curious in the sense of being odd, as well as curious in his love of learning. I was trying to figure out a way to describe Feynman’s personality, and this is the best I’ve come up with: Feynman is Huck Finn grown up to become a physicist. The qualities that make Mark Twain’s most famous character so endearing are also the qualities that endear Feynman to me: mischievousness, curiosity, cleverness, honesty, naiveté, friendliness, frankness, and an uncompromising moral principle. Like Huck, Feynman is always getting himself into absurd situations, and getting out of them with pure quickness of mind; like Huck, Feynman likes to fool other people and play tricks, but all without a hint of malice; and like Huck, Feynman will stick his neck out for what he feels is right.There are some hilarious stories in here, which I won’t spoil. But what was more impressive to me, was the amount of serious thought that could be found. Feynman’s criticism of the Brazilian school system—which relied overmuch on memorization by rote, and concentrated overmuch on passing tests, instead of teaching students how to make sense of the world around them—applies equally well to many aspects of the current U.S. school system. Equally relevant was Feynman’s chapter on the time he served on the board that oversaw the evaluation of math textbooks for the California school system; it was a Kafkaesque farce. But by far the most consistent intellectual theme that went through these reflections was an absolute distrust of pretension, reputation, convention, snobbery, prestige, and authority.In my own life, one of the most interesting, and also most difficult, lessons that I’ve had to learn is that people are not nearly as competent as they’d like you to believe. When I was a kid, I had a lot of faith in all sorts of things. I thought that if an ‘expert’ said something, it must be true; I assumed that there was a particular ‘expert’ in every type of activity, be it business or science, to ensure that things ran the way they were supposed to. In short, I had the comforting illusion that very smart people in very white lab coats were behind the scenes, ensuring that things ran smoothly. The world certainly cooperated with this illusion for a while (after all, that’s the whole basis of advertising); but it wasn’t long after meeting people in the ‘real world’ that this illusion imploded: the world is run by people underqualified and overconfident.I include this bit about myself because I don’t think I would have reacted so emotionally to this rather lighthearted book were it not that I had that experience. In a way, a distrust of all authority is Feynman’s central social message. He is constantly running into ‘experts’ who haven’t the slightest idea what they’re talking about. He goes to academic conferences full of pretentious windbags; he trusts the results of other people’s experiments, and later finds that they were seriously flawed.So any time somebody makes a claim, he decides to test it out for himself; and the few times he doesn’t do this, he gets into trouble. This realization, that most people are inclined to trust claims from authority, is integral to his almost supernatural ability to navigate unfamiliar situations; Feynman is so easily able to bluff his way through because people take his word for things. So this central insight—to always check for youself—is both the heart of his scientific attitude, as well as his way of effortlessly gliding through the world. His ability to crack safes, for example, wasn’t due to his knowing a lot about safes, but simply realizing that most people used their safes foolishly, not resetting the factory combination or setting it to something obvious. Most of us assume that we couldn’t figure out how to crack a safe; but Feynman did what he always did, and saw for himself whether he could: and he could!I honestly wish that this book was three times its length. Now, I must know more about Feynman. My favorite saints are the ones who would hate to be worshiped, and Feynman certainly would think this glowing review was nonsense. Well, perhaps it is; but the only way you’ll know for sure is by reading this book, and checking for yourself."
"397",396,"Russell","Amazing guy. I realised that's already read it but I'd forgotten loads of it, eg. Art/drawing, reviewing maths books for schools (What's the total temperature of the red,blue,green, red and violet stars? Aargh!)"
"398",397,"Dorota","One of the best books I have ever read, smart and funny."
"399",398,"Gonçalo Salgado","A lot of highlightening, so it was a excellent book!Ele diz: «Feynman, isso é muito interessante, mas que importância tem? Porque está a fazer isso?»«Ah!», digo eu. «Não tem absolutamente nenhuma importância. Faço-o apenas para me divertir.» ........«Os diagramas e todo o assunto que me fizeram ganhar o Prémio Nobel originaram-se nesse meu entretenimento com o prato oscilante.»"
"400",399,"Giovanni Calabro","This was highly entertaining. Very funny and Feynman is as humorous as he is brilliant. "
"401",400,"Harker US Library","Readers unfamiliar with Richard Feynman might envision a scholarly, soberly theoretical physicist scratching away on a blackboard full of formulas so complex that only he and, perhaps, Einstein can understand them. However, after finishing Surely You’re Joking, Mr. Feynman!, readers discover a radically different side of the Nobel prize winner. Whether Feynman is breaking into Los Alamos safes, drumming in an amateur band as part of Brazil’s annual carnival, or having the time of his life in a Las Vegas strip club, he remains fantastically dynamic. Throughout, the language in the autobiography is rather simple, yet one hears a truly genuine voice behind the words. In my opinion, this is a must-read, even for non-physics fans, since it traces the story of a genius in such a non-conventional, exciting way. – Agata S.’15"
"402",401,"Michael A.","Feynman's no-nonsense approach is refreshing. How wonderful it would be to find one of his drawings."
"405",404,"Dervishi","Brilliant book."
"407",406,"Peter Hua","hilariousphysicist, womanizer, artist, safecracker, codebreaker, ???"
"409",408,"Linda Larsen","Simply a wonderful book. I don't pretend to understand physics or math although I wish I could. But just reading about Dr. Feynman's ways of thinking about problems is fascinating. And the book is funny! I would give it ten stars if I could."
"410",409,"Jussi Mononen","A humane, funny, and moving self-biography of one of the greatest minds of the 20th century. A truly inspirational book which is at the same time laughing out loud funny."
"411",410,"Andrew Corrie","You won't learn much science in this book, but you get a lot of the puckish Feynman: funny, interesting, brilliant, maverick. "
"413",412,"Melissa Annrose","Enamored."
"414",413,"Granny","I read this book after seeing a brief bio of Feynman at the high school where I was subbing in Science. I immediately fell in love with a dead physicist. I still am. "
"415",414,"Ali Khan","A great insight into the creativity of Feynman's mind. His writing is simple yet engaging. I could not put this book down. The anecdotes of his youth are both brilliant and funny. Its inspiring to see what he accomplished by just hard work and a determined mindset. He paints the picture of the past really well, and its fascinating to imagine the world in the forties and fifties."
"418",417,"Ainun Nazrin","Membacanya, kadang-kadang mengingatkan saya kepada Sheldon Cooper."
"431",430,"Garrett","FUNNY AND ECCENTRIC! READ IT!"
"435",434,"Luwei","Really good! Good insight into the mind of a genius!"
"438",437,"Lee","An awesome piece of work. I had seen the reviews and remained skeptical by Richard Feynman had me laughing over and over --- normally about situations where people overwhelmed with his apparent genius that they missed the obvious (e.g. file cabinet lock picking). In other cases, the tables were turned on Feynman like how to mix paint --- hilarious! I am even laughing about why the title is what it is...an awesome piece of writing providing a glimpse inside the man."
"439",438,"Ed Bremner","just loved both his books"
"441",440,"Hiran","Every physics student must read at least the last chapter"
"443",442,"Hh","Read this book. Just do. It is fantastic."
"446",445,"Keith","Read when I was 13, I'm still often reminded of some of the anecdotes. Very enjoyable read. A wubba wah, a wubba wah..."
"449",448,"Joey Comeau","I am a big fan of chatty science books in plain english, and Feynman is the king of them. This is more like anecdotes from his life, though. It's a great look into the mind of an everyday genius."
"454",453,"Alexander Yakushev","Excellent autobiography from the famous person"
"469",468,"Kristi","Maybe the best book I have ever read!"
"470",469,"Andi","Pretty much, I think Feynman is an asshat. I don't find many of his antics all that funny. Creating a laugh at another's expense is never OK in my book. But, despite my personal objection to his version of humor, I enjoyed getting a look into the goings on in the physics community during his time. And, sophomoric humour aside, he does make some very thoughtful observations in regards to science AND to people. This book will definitely find its way onto my shelves."
"471",470,"Krollo","This book was pretty hilarious. Feynman shows everyone that he's awesome, yet oddly humble. There's something quintessential about his style of writing, combined with the writing, that makes this one awesome book."
"472",471,"Steve Mitchell","This collection of anecdotes from Richard P. Feynman was retold intermittently and informally to Ralph Leighton and transcribed and edited by Edward Hutchings. This book is not going to explain the origins of the universe but it is a masterful insight into the nature of scientific investigation and experimentation. The book also exposes Feynman as one of the most colourful and charismatic characters ever. He was – in no particular order – a Nobel prize-winning physicist, an artist, worked on the Manhattan Project, bongo player, practical joker, safe-cracker and a non-conformist genius. Genius is often a word bandied about to describe sports stars and actors when the description is not really justified; in Feynman’s case the word does not begin to describe what he was capable of. As well as possessing an immense understanding of his subject, he was also able to relay that to others with an infectious enthusiasm that just makes it a pleasure to find stuff out."
"473",472,"Samiul Alam Anik","A masterpiece. Must read for everybody."
"474",473,"Hank","Holy crap, this book will change your life. "
"475",474,"Mark Hershberger","I read this back in college, almost 20 years ago. I should probably read it again, but I remember admiring the man and his impish curiosity."
"482",481,"Ashish","Hilarious yet inspiring personality! Astonishingly told life story of mischievous Mr . Feynman.A humble person who rose to become aurguably the century's greatest physicist. Salute to the great mind!"
"484",483,"Ayush Joshi","a must read. defines feynman's genius ."
"487",486,"Riona"," My review: 5 stars My sister recommended this book to me and I have to say that I thoroughly enjoyed it! Although it's not the type of book I usually read, I'm very happy I did read it.What can I say? Feynman was a very, very funny man. The ways in which he presents his stories had me laughing at many points. Not only was he exceedingly smart, but he seemed to be a very fun person to be around. This book taught me a lot about him and his life that I didn't know before, and some little tricks that could help me!Don't worry if you're not a physics person. A very basic understanding (i.e. maybe around GCSE level) will be fine (for the majority) of this book. I'm only doing my GCSEs now and I could understand it! And don't worry about it being a boring autobiography by a boring man - this wasn't dull at all and I got thoroughly engrossed in it.I would definitely recommend this book, and I will be reading more by him."
"489",488,"Karen Grothe","Richard Feynman was quite a character as well as being brilliant. This book covers various stories from his life including his childhood; his time at MIT, Princeton, Los Alamos, Cornell, and Caltech; and the time he marched through the streets of Copacabana playing a frigideira with a samba band. He tells fascinating stories and has a great sense of humor."
"493",492,"Katherine Collins","This conversational account of Richard Feynman’s development as a physicist is disarming: you are so busy shaking your head over his goofy practical jokes and constant curiosity that you almost forget this is one of the most brilliant scientists of our time. No matter what the puzzle, Feynman wanted to figure it out. A must-read for anyone hoping to solve puzzles of their own."
"499",498,"Trixie","A delightful read. I got this well-worn copy from a fellow Feynman fan. I enjoyed it so much that I passed it on. "
"502",501,"Elisabeth Hobbes","A very clever man, far too clever for me however hard I try and however many times I read it. He's also incredibly funny and eloquent discussing his work in physics and his practical jokes. I read the introductory section about his childhood experiments to my son while giggling loudly. Exactly the sort of person I'd like to go for a drink with. "
"511",510,"Nitin K Chidambaram","An delightful collection of anecdotes about Feynman's life, hilarious yet inspiring."
"512",511,"Adela Novotna","This book makes you to love physics and its human side. It is written in a very kind way so that every layman can consult into life of one of the greatest physicist of the 20th century."
"518",517,"Pat Robins","A must read by a man of science who had great passion and tremendous sense of fun"
"519",518,"Ashok Ramaraj","Wonderful vignettes from the life of the Genius. Its funny, its memorable and its a highly entertaining read."
"522",521,"Cathy","Physics & fun. I wish more scientists could speak and write as engagingly about about science. "
"527",526,"Julia Selker","Inspiring, hilarious, honest. He's also kind of an asshole about women. But he's kind of a genius at most other things."
"531",530,"Sampurna Ray","Simply amazing!"
"532",531,"Temesgen Feseha","This book showed me deep curious nature of the man and scientists in general. He has this sense of exploring everything from Science, Art to Music. And he was really practical with his explorations.Although he sounds full of himself sometimes, i say, its still worth it!I deeply Enjoyed this book."
"534",533,"Angel  Popa ","Richard Feynman possessed one of the most interesting personalities. While, also being a genius in physics. It is not a surprise that so many people have felt attracted to him. As was demonstrated by the big crowds that attended his famous lectures on physics (according to what I had read). I loved reading this book; it was such an incredible experience for myself. I was laughing with his stories, but from time to time I stopped reading just to think of the lecture I was receiving through such a conventional and mundane stories. I can recall several stories from the book, but one that I enjoy remembering, it is the way that he rejected the offer to become a professor at the University of Chicago. This book provides a lot of laughs and also plenty of stories to think about the way we approach science and learning. In Feynman's words, ""They learn the concepts; but don't know how to connect them"". Also, Feynman made some criticism of the way people in science perceive the way science should be tough. The last chapter of this book where Feynman talks about the cargo cult is one of the chapters that I have reread the most in my life. I already lost the count, and I can almost recite it by hard. "
"541",540,"Subhojit","This book is delight! The semi-autobiography written in the form of witty anecdotes with loads of humour and a dash of cunning is a pleasure to read. Dick Feynman was undoubtedly the coolest guy ever in the field of science... albeit a rascal(a Noble Prize winning one at that!). From the picking of locks to picking up girls... from repairing radios by ""thinking"" to making an entire door vanish... not to mention visiting (ahem!) topless bars- he seemed to have a finger in every pie conceivable. In the words of the great Hans Bethe, ""Feynman was a magician"". Indeed he was; perhaps the only one of his kind! And this book too.. is one of its kind."
"542",541,"Torgny","Very funny."
"548",547,"Dennis Ross","Re-read after a number of years, and enjoyed it even more. Feynman gave the ""Messenger Lectures"" when I was a freshman at Cornell in 1964. This book will be discussed at my book club, April 9 2012"
"549",548,"Christopher Roemer","Dr. Feynman really show you don't have to conform to the stereotypic mold to be a physicist. Also how much fun and beautiful physics and science in general is. Just as a piece Picasso artwork is beautiful. "
"554",553,"Claudine Tan","I have never loved many books this much. One of my abs fans."
"555",554,"Ipoy","My all time favorite scientist. I love his unique personality. This book will make you laugh,confused, wondered, sad, anything! "
"556",555,"Laurie Fiess","This is one of my all-time favorite books. I've always been a bit of a science groupie and loved getting a peek into the head of a genius. Feynman tells his story in such an accessible way, and it's an amazing story. From his days as a student to his courtship and marriage, to his days at Los Alamos, it's one man's perspective of a very important crossroads in our history. Feynman later went on to head the Challenger Commission that investigated what caused the 1988 explosion, and he died shortly after that. His ""Feynman Lectures on Physics"" are still sought after by students and laypeople alike. "
"560",559,"Wanda","I am convinced that Feynman is my spirit animal. But on a serious note, I feel so inspired by his attitude towards life, scientific integrity, and exploration of his creative side! I was slightly rubbed the wrong way by some of his antics in the woman-chasing department (When respect fails in approaching women, that they don't dispense sex after drinks are inserted, resort to being a jerk! I guess in that era, the idea of consent wasn't really well fleshed out), but at the same time, I was positively wrecked by the love and sense of loss I felt from the recounting of his first wife's death. He was a flawed man, but was more fascinating for it; I can only hope to live a life so filled with mirth and discovery!"
"564",563,"Sky","If you've ever had the pleasure of watching a video where Mr. Feynman speaks- his characteristic style comes through in his words. This book is an absolute pleasure to read, not only because of his fun and upbeat style, but because he plainly shows the world that his intelligence is all about his curiosity and wonderment with the world around him. Inspiring and fun, this one has laughs, science, and amazing history as told by one of the 20th century's greatest physicists and scientists.A recommended read for the curious."
"565",564,"Brennon","I've read it six times already, and I decided to pop the audiobook back on today. Such an amazing life for such an extraordinary man. It reads like a good novel, not a biography. Very light on physics and mathematics (it speaks a bit about his Nobel prize-winning discovery briefly, but the rest of the book is pure antics), it really attempts to portray the human side to the mathematical genius that is a hero to so many of those of us who love physics. If I could be half the man that Feynman was, my life would hardly be wasted. 'Surely You're Joking' makes you laugh, and then it makes you want to join in the fun. A good read."
"567",566,"Matt Johnson","Disclaimer: I am a nerd, and I am made even nerdier by my enjoyment of reading biographies of nerds past. But as scientist (auto-)bios go, this is one of the best.The good news for lesser nerds than I is that the style is not overly science-y, but it is definitely indicative of the way Feynman's mind work. Many of the stories are great anecdotes for whipping out at cocktail parties (i.e., Feynman used to do work over lunch at strip clubs because [he claims] the food was cheap and people tended to leave you alone there). A fun read even for the non-technically-minded."
"574",573,"Tomboy/girl","All the stories are HILARIOUSbut people need to KNOW a little college level of math to understand this(doesnt mean you have to be in college... im 13 yrs old)"
"575",574,"Noladishu","A must read for science nerds. "
"583",582,"Alexander Sharafanenko","Лёгкая, но глубокая книга."
"585",584,"Aggie P","Feynmann was one of the best science writers out there and he did wonders to complex ideas brought down to earth. Who would have thought the man also had a scintillating sense of humor and wit! This is a book well worth reading many times."
"588",587,"Jane","Richard Feynmann was an incredible man, judging from this book. A great, quick read if you are looking for laughs and inspiration."
"597",596,"Amaan Cheval","I loved this book. Feynman's like the lovable quirky uncle who always has a good anecdote to share at the dinner table, and this book feels like a collection of all the anecdotes with a bunch of insights into his thinking process and opinions. Reads well, and is quite enjoyable!"
"598",597,"Kurtis Baute","Feynman was a genius. A hilarious, inquisitive, odd-ball, modest genius. This is not a book on quantum physics, nor a bragging autobiography of how this Nobel Laurette succeeded in so many ways; it is a book about the thrill of asking questions and trying to find the answers, about clever mischief, and an occasional lock-picking prank or bar-fight here or there. One of the greatest physicists in history tells his tale in a fun and matter-of-fact kind of way. When you read things like how he would go to a strip club to work on physics problems, you sometimes have to think: surely you're joking, Mr. Feynman!"
"599",598,"Szasza","This is probably one of the funniest books I've ever read, and it's about science. Well not really, as it is about a scientist, namely Richard P.Feynman, winner of the Physics Nobel Prize and hilariously witty genius. I loved this book, I loved the anecdotes, I loved the wittiness, I loved Mr. Feynman. Read this book. Now! Even if you have no clue about Physics, because I sure as hell haven't, and I enjoyed it very much."
"600",599,"Annette Abbott","Sorry, Richard, I'd like to say the reason I read this was because I wanted to know more about inner workings of a scientific mind. Truth be told, it was because I'd just finished my book club book and was still in the mood to read something -- this was at arms reach. Why this was in *my* office, I don't know -- my husband is the Caltech grad. Feynman was one of his professors.Though not a scientist, I'll admit I am a enough of a geek to enjoy all the Caltech Ditch Day stories and, ok, I'm a bit ""starstruck"" whenever I hear friends and family refer to personal encounters they've had with science heavyweights: Feynman, Einstein, Hawking... A Wikipedia knowledge coupled with such anecdotes sufficed through the years till I picked this book up. Some say he comes off a bit egotistical. True, but his voice is so casual and the anecdotes are so laugh-out-loud funny that you find yourself forgiving him. His autobiography doesn't require deep physics knowledge -- for me, that was a positive. I don't want details on why he received a Nobel Prize -- what I wanted to know was where he was when he got the news, what happened at the ceremony, etc. -- basically the tabloid coverage. Shallow, I know, but I'm being honest here. After finishing the book, I asked my husband so many questions about Feynman. He pulled a volume of the Feynman Lectures from one of his shelves and said ""Want to see something...?"" He then showed me an inscription saying ""Thanks for the music, Dick"" ""What does that mean?"" I asked. ""I made a music cassette for him. Why are you asking so many questions about Feynman anyway?"" ""No reason. Just something I read."" "
"601",600,"Bharathi Kannan","Last chapter: Touched. Other chapters: Mind-blown!"
"606",605,"Sujeet Gholap","What an apt title for the book! Jaw-dropping, eye-popping, simply amazing!!We've all had curiosities and eccentricities, and we've all seen those fizzle and die out as we grow. In Feynman's memoirs I found what an inexplicable joy it would bring only if we keep fueling our curiosity, our thirst for learning.He's funny, he's charming, he's a bomb of energy and inspiration! Having a penchant for drama, and a flair for showmanship, Feynman vividly brings alive those moments when he astonished his co-workers by opening their safes , when, as a child, he left people slack-jawed by ""fixing radios by just thinking"" and when he left a military building again and again without appearing to be entering it!Feynman touches upon a wide range of topics: each more interesting than the others! Hypnosis, lucid dreaming, isolation tanks, tribal rituals, folk music, education system, conventions and customs, scientific integrity, mind-reading ... you name it, Feynman would have something interesting to offer. Thoroughly entertaining, highly inspirational, and, at times, thought provoking, all I can think abut this book is ""Why didn't I read it before??"""
"608",607,"Kevin Shen","What an amazing character."
"610",609,"Berry","I found Feynman’s adventurous approach to life highly entertaining and enlightening."
"614",613,"Andy Klein","What a wonderful life and book. "
"615",614,"David Musgraves","An absolute classic for me. This was probably my tenth re-read, and my first in a number of years. His views on women are a bit antiquated, but it's all part of his ""what do you care what other people think"" philosophy. A must-read for anyone serious about science or education."
"622",621,"Randy Jensen","This has always been one of my favorite books. I wish I had found it earlier in life - it might have had an even bigger impact. As someone who has to figure out how everything works myself, it's great to know that this is a positive attribute!"
"623",622,"Cynthia","Feynman is just brilliant -- it's that simple."
"627",626,"Travis","Richard Feynman was an amazing fellow who accomplished great things. Yet, while reading his not really autobiography, you really feel like he's just another buddy at the office. A very smart, kind of odd, buddy, but a buddy none the less. Feynman is not just a great teach about physics, but also about life. A must read for any aspiring scientist and a good read for everybody else. "
"631",630,"Saif","It was a damn good read. He comes of so darn humble even though it's obvious he is one of the most accomplished geniuses of our time. Love the book."
"634",633,"Ariel","I don't mean to overstate, but this book changed my life. I should re-read it."
"635",634,"Brian Mikołajczyk","A great book where Feynman describes his adventures though life. Always searching for knowledge and always being mischievous, this book contains many anecdotes that are genuinely hilarious."
"636",635,"Chelsea Phillips","Brilliant! His approach to everyday questions was especially interesting. I'm inspired to pursue my casual interests with more intensity and to ask more questions when people make absurd sounding claims. All excellent things. "
"639",638,"Toan","đọc hồi ký/ tự truyện của những thiên tài như này chỉ càng thấy những thứ thiên tài là do thiên định :D"
"642",641,"Cesar Gonzalez","Loved it. Not really a biography per se, but a collection of wonderful anecdotes about Feynman's life. Feynman was a brilliant physicist with a zest for life, a mischievous streak, and a decidedly un-scientist personality. Read this book if you want to laugh, to be thoroughly entertained, and to learn a little something about how to live life."
"645",644,"Pieter Laeremans","Very interesting biography, funny, informative. "
"646",645,"Robsclone","Even if not a ""sciency"" person - this is entertaining, informative, and makes me want to be the type of person he describes himself as. A++, says me."
"647",646,"Andrej Karpathy","I love this book so much. I really want to give it 6/5. I read and re-read it often, and Feynman is one of my personal top heroes. "
"650",649,"Gizem","''Surely'' one of my all time favourite-books ever! I used to be an engineering student who does not enjoy physics classes and I wondered why some people loved it so much and what is so interesting about it. Then somehow I found this book.Feynman's mind, somewhat socially awkwardness (yes, the book's name is about that subject!), his curiosity, his writing style, everything made me think and enjoy, changed so many things for the better way for me.This book is simple, funny and beautiful. I guess so many readers will love this curious childish soul. "
"651",650,"William Herschel","Richard Feynman was really, really cool. In his book ""Surely You're Joking, Mr. Feynman!"" we get a collection of stories in a loose time line from childhood and up until he won a Nobel Prize. Most stories focus on humour but also focus on learning through understanding and curiosity.The writing is very casual, as if Feynman himself were telling you the story in person. Despite my favoring exceptional writing over anything, this collection really worked for me. Feynman has a lot of interesting experiences and his eccentricity was easy for me to relate to-- and maybe that's why I enjoyed this so much. It's a rare occurrence when I read about something and can really relate to it. It's nice. I plan to read more about him."
"653",652,"Shashank","An Excellent insight into the mind of the one of the most famous physicist of all time.A view into the great curiosity and way he enjoyed his life...Simply Entertaining."
"655",654,"Chris Kasper","Brilliant and witty! Feynman reviews scenes from his life and at the same time reveals how to live a good life in science."
"656",655,"Bram","This book is amazing! This book is not about physics. Instead, it is full of extremely funny stories about one of the greatest physicists of the 20th century.Some overlap with the book ""Feynman - The Pleasure of Finding Things Out""."
"657",656,"Noli Watson","Most people involved with science have probably run into Feynman's lecture on ""cargo cult science,"" which makes up the last chapter of this book. The whole affair is like that: casual, funny, deeply insightful. It's not really about physics--it's extremely accessible and written in an informal, spoken style, peppered with onomatopoeia and capslock. His thoughts on the Manhattan project are especially gripping. I can't recommend this book enough. "
"658",657,"TimV","One of my favorite snippets...While on the Manhatten Project, Feynman and his fellow scientists were kept under heavy security, with a guard carefully tracking their comings and goings. Check Out, Check In, Check Out, Check In. But Feynman found a hole in the fence. Check In, Check In, Check In. Check Out, Check Out, Check Out.This is also where he perfected his safe cracking technique. "
"662",661,"Jerad Acosta","One of my all time favorite books. This book has entertainment, life style and state of mind wrapped around some of the greatest moments leading up to modern physics.Feynman is well known for bringing elegance and simplicity into science without losing its awe-inspiring luster; I would argue this book shows he was just as capable of doing the same for everyday life.This is also a great book to come back too. I have this book straight through at least 3 times and have periodically dipped into a chapter for years"
"663",662,"Alessio","Brilliant."
"665",664,"Tmittman","Quick fascinating read by a Nobel Prize winner who remains an everyman when he clearly is not. What a guy. Led me to read several other works about him and by him. ""Genius"" is another biography about him which is worth a read. Can't remember the author. Tom"
