"","X","user","review"
"335",334,"Hilary","I don't understand why this is an american classic. I did not like it at all."
"336",335,"Lynne Hatter","Okay, I tried, really I did. But I just couldn't get myself to finish this book. I didn't like anything about this book, the story, the people the writer. Ok I am so not an intellectual."
"338",337,"Jessie Bigler","Unfortunately this book has now replaced Catcher in the Rye as my all time least favorite. I really had such high hopes, but I was let down. I can at least check it off my reading list! "
"339",338,"Tina","I didn't like the book. I found it bland and boring. It is a short novel with 9 Chapters and yet nothing much happened until the middle of Chapter 7! Although it was simply written it was hard to follow. Don't understand why it is considered one of the classic novels of the 20th century. I realize I am in the minority with my review. I did like the setting of the ""roaring 20's."""
"340",339,"Usra","دراما بائسة ، لم ترق لي بتاتا !"
"341",340,"Jackiesshrink","When I turned sixteen I realized that from that date on I would never again be forced to ride a rollercoaster or read The Great Gatsby. "
"342",341,"khloe keener","Literature or not, I can pretty much confess with clear conscience I despised reading this book. What attracts me to a book more than anything is character development. Deep, intricate people in whom I feel I am vicariously living enthrall me. These characters we're blase' to the max. Sure, there is a hidden theme throughout the book showing the folly of living for pleasure and acceptance, but I'm pretty sure they beat that horse dead by the end- which I WOULD say came far too quickly being I enjoy a good, long read- but not so much in this case. "
"343",342,"Ryan Potter","Not so great."
"344",343,"Dawn Tutt","A frivolous story about foolish people."
"345",344,"Leo","I really disliked this book because of the very slow pace that it moved at. It's a really good classic, but just not for me. It's about a guy who lives next to this awesome guy,Gatsby, and tells his friendship with him. Later, he finds out he may not be all that he is made out to be. I really hope the movie is better than the book was."
"346",345,"Faith Quick","i hate this book. there is no other way for me to say it. it is filled with hateful masochistic people who i don't like nor do i care what happens to. . i just can not get into a book where there is not one character i like or admire even a little. i have found through the years since i read this book in junior high that if i don't care about the main character in the book i don't end up liking the book. it could be the best writing ever written and i still wont like the book. the character doesn't even have to be the good guy. i just need to care what happens to them. for me that was the great gatsby. i don't care if he gets the girl because he turns into the very people he claims to hate. he is just as bad as the rich snobs that have shunned him from their pathetic little group. the girl is so empty, self centered, she is dull, boring, and utterly predictable. she holds no moral character, she is bare of any real emotion or original thought. this book almost ruined me for classics. luckily i kept reading other classic books like twain, steinbeck, and dumas. i wish i could like this book because so many people have come to love and admire it but i can not. i have tried many times in various stages of my life and the one constant factor is i hate the great gatsby."
"347",346,"Soham","Boring"
"350",349,"Abby","boo"
"351",350,"Austin Rietsch","With the various colors, imagery, and symbolism involves within this novel, the book becomes quite boring. Storyline is slow and almost has no climax. Emotions between characters is random and uneccesary. This book is nothing but symbolism, and is only for those who want to analyze deeply. Why this book was popular in the first place I know not."
"352",351,"Dwight Ternes","B.O.R.I.N.G"
"353",352,"Corey","Boring boring boring. I guess I read it in high school and I probably didn't see the point of it then either."
"354",353,"London Gillean","I won't ever understand the love for this book. Every character is awful."
"356",355,"Hotsnow","I read this once before in high school. Thought I might appreciate it more now that I thought I knew what a classic was. I didn't really like it as it seemed really boring after the previous book we read. One star"
"357",356,"Amber","Gotta say it: I hate F. Scott Fitzgerald. All of his books are about rich people and their petty stupid problems. Like I give a crap. Give me Faulkner any day."
"359",358,"Michelle Raven","No....just no. I cannot stand the book! One of the worst classics I have ever read! "
"360",359,"Valentine","I disliked this book intensely. I was forced to read t for my grade 12 English class. Now, usually I love the books we do in English (Shakespeare, To Kill a Mockingbird, Of Mice and Men etc) but I truly despised this book. Considering it is a classic lauded for its symbolism and meaning, I found it quite shallow. I hated or disliked every character with the exception of Nick. However Nick was not really a distinct character, merely a narrator the reader projects onto. The plot was nothing special, the characters were unlikable and lacked depth, the morals and themes of the story were forced.I am an avid reader and have read and loved plenty of classics, but I don't know why this book deserves such a title...how much effort does it take to write a book where the symbolism is so obvious and unsophisticated? We get it...colors are important. This book also committed the ultimate sin...it was boring! Nothing happened for the first half of the book and then a ludicrous ending occurred. By the end I was left staring blankly at the page thinking...that's it? Keep in mind that this is a fairly short book. Most books I read tell me plainly that I could never be an author (or at least not easily). I can think of compelling stories easily enough, but don't know how to translate it into a compelling book. However, after reading this, I began to think that the trick to receiving critical acclaim is to make your book dense, obscure and full of flowery imagery and symbolism."
"361",360,"Birdy","To be honest, I would rather drown myself in a pile of Justin Bieber's piss than read this ever again."
"362",361,"Cris","I am so bored, i still have 100 pages left and I'm not even curious.What a disappointment."
"363",362,"Kim Thomas","I hated every character in this book. Of course, I read it so long ago....perhaps I should read it again. Maybe age has mellowed me. Or maybe I shouldn't say I didn't like the book because of the characters. I really should judge the author's writing..............I mean, I say I didn't like, but I read the whole thing, didn't I?"
"364",363,"Jamie Cheng","This book was actually quite boring and very depressing. By far my least favorite lol I've never fallen asleep while reading."
"365",364,"Kristy","Another one of the terrible books I was forced to read in high school that contributed to my hatred of reading for years. I will never understand people's love of this book. This has to be one of my ""all time worst books ever read."""
"366",365,"Krista","I don't understand why everyone loves this book. I had to read it for high school English and every theme of the book resonates badly with me. I wrote an A+ paper on all of my issues with the moral dysfunction present. It just drove me nuts."
"367",366,"Aaron","boring"
"368",367,"Sonya","Yet another high school study that I didn't really care for. The plot to me was bland, though it was truthful for the time it was set in. The rich are off partying and being wasteful while the Depression lingers on."
"369",368,"Kristi"," Honestly, I hated it. The most interesting things in the book happened in the last three chapters and it was a chore to get there. There is not a single relatable or likable character in the book. It has a depressing ending. I don't understand why this book is considered a classic."
"370",369,"Yuna","didn't even finish it because i watched the movie :P"
"371",370,"Martha","AWFUL book. I stopped reading it. "
"372",371,"Allison Taylor","I did not like this book at all, but it was required reading my senior year of high school, so I had to read it."
"373",372,"David Wilkinson","I just don't like this book. I do not like the author, his wife, the teachers that made me read it, the people that celebrate it, those that act in movies based on it, or the entire system that allows free masons to run the country. "
"374",373,"Ann-Marie","I'm likely going to offend literature aficionados with this review, so I'll start with the upfront admission that I don't have a great deal of knowledge regarding the historical context of this book. Consequently, there could be a great deal of subtext I'm not picking up on. Nevertheless...The Great Gatsby's one of those books that you've either been required to read while at school (I wasn't) or is touted as one of the great fictional works that everyone really needs to read. So I read it.I found the characters frequently tedious and acting in patently ludicrous ways, so I struggled to regard them as especially believable. And if I don't find them believable, then I don't have a great deal of empathy for their situation. The fact that almost all of them got themselves into their own wretched mess made them even less pardonable. It was like teenage angst, but for people in their 30s and 40s who refuse to act with much logic or consideration. Everything's just a theatrical opportunity for histrionics and for them to dig themselves into even greater midlife crises.The narrator, Nick Carraway is probably the least irritating, but even he acted erratically in places in such a way that it just felt like it was to further the story rather than act in any congruent fashion.The story's a bit of a closed-loop universe in that there were a collection of convenient coincidences that tied the cast together. If the characters had been more enjoyable to read about, I wouldn't have minded this neat package approach, but it just left me feeling it was a pat ending and disgruntled that everyone was so mind-bendingly childish.Greater minds than I could probably tell you why this book is deemed ""one of the greatest works of American literature"", but I thought it was flat and unsatisfying."
"376",375,"Adam Jordan","Boring. Dumb. Pretentious. I know my opinion doesn't resonate with many people, but I can't stand this book."
"377",376,"Amanda Kaye","The main female character in this book made me so mad with how she acted that I couldn't stand how the book ended. It was very realistic, but I like happy endings with smart chracters. Daisy was just too stupid and she really ruined this book. That and the fact that we studied it in school."
"378",377,"Idamae Wallace","Ya...really lame!"
"379",378,"Crystal Carter","Wow. This book was just plain bad. Entire story could have been told in three paragraphs. The rest is just fluff. Really boring fluff. "
"380",379,"Rex Libris","The long and short: Jersey Shore in the Roaring 20's."
"381",380,"Zaldi","teserah deh mau deksripsinya bilang, ""buku sepanjang masa,buku yang harus dibaca sebelum kita meninggal dunia"" buat saya ini buku isinya percakapan semua..ga ada yang menarik"
"382",381,"Jean","Not my type.."
"383",382,"Mrs. Downs","GR Level: ?NOT AVAILABLEOkay- I'm not trying to offend anyone here, but what a waste of time. I think the writing itself was fantastic, but what kind of story line is that? Affairs, Gatsby the big fat liar face, murder. I didn't feel this book had any well developed characters, it didn't connect with me at all in any way. "
"384",383,"Marianne","I had to read this in high school and I'm still not sure why. Self-absorbed rich people in the Roaring Twenties are bored. That's nice. *yawn*"
"385",384,"Kimmy","Another one of those books I was forced to read in high school and HATED. Ugh how boring. God knows if Ill ever understand why this book is so popular. Like I said, maybe Im not deep enough lol"
"386",385,"Megan Jones","Blaaaaaaaaaaaaaaah! I don't want to read this book! >:O it sounds kind of good, but I rather not :/"
"387",386,"Tony","What was the point of this story again?"
"389",388,"Sarah Huddleston","When i read this book, am going to be honest here. I had no clue as to what i was reading. Now that i have read a lot more books i think that i should read this one again. "
"391",390,"Jessie","I tried to like it. I think the only line I ended up tolerating was ""Her voice is full of money."" "
"392",391,"Noel","I really enjoyed this book. It teaches a lot about how society an bring down a person. It is also a book about the American Dream and how the American dream is hard to obtain. Jay Gtasby is a very mysterious man and throws amazing parties, he is in love with Daisy but at the end of the book he is killed. It is a very interesting book and many people should read it recommend it."
"393",392,"Myersakrawiec","Hated this book. I thought the writing style was hard to follow and all the characters were awful people, even the narrator who realizes his the error of his ways. I only finished this book because it was a book club pick. Apparently, my review is out of the norm since the rest of my book club ""loved it"". It takes more than great description to make a great book to me! To start some characters who are worth reading about who are not completely vapid..."
"394",393,"Rony"," Heb helaas getracht mij in te leven in dit boek, maar ben er helaas niet in geslaagd. Noch de plot , noch de beschrijving van de leefwereld van de karakters heeft mij ook maar het minste kunnen boeien. Ik tracht maar te begrijpen waarom dit werk als belangrijk in de wereldliteratuur wordt beschouwd, maar ik slaag er niet in. Wat mij betreft waardeloos!"
"396",395,"Sharon Paterson","I did not like this book. Not in a box or with a fox.... The characters are terriblepeople doing bad things and I'm really not sure why I had to read this in high school. Plus a whole bunch of people die. I don't understand why people have Gatsby parties...did you even read the book? Poor Nick is the only decent one and he ends up moving away."
"397",396,"Heather Anderson","Dull and uninspiring. "
"398",397,"Sandra Salimbeni","I have tried to read this book several times, and can never finish it. I do not understand. I my try again some day."
"399",398,"Kaila","Didn't like it.. I had to read it for my English class, and I found it kinda boring."
"400",399,"Traci","I read this book in high school, and I hated it so much that I can't even remember why. My brain has ostracized it to the subconscious. I tried to read it again to remember why, but I couldn't stop rolling my eyes and I only got to page three before I put it down."
"401",400,"Maggie Baker","Hated! Moved too slow, topic was boring. This was a forced read in junior high. By forced reading I mean the it was in the curriculum and I had to really make myself read to be able to study what I had read."
"402",401,"Elina","Kultahattu"
"403",402,"Andrei","meh, too long"
"404",403,"Tracy","this was the most horrible book I ever had to read.....the only reason I read it was because I had to sophomore year in high school."
"406",405,"Laura-lou","The worst book of all time!I hate it! I hate it! I hate it! I hate it!I don't get what people like about this book?Why rave about something this boring?Some dude I know thinks is a work of complete genius and no matter how much I argue with him he just doesn't seem to get that it sucks!I did not find any little bit of this book interesting."
"407",406,"Ascel kadhem","I read it for my English class and didn't like it. Nothing special."
"409",408,"Sarah Maddaford","This is yet another one of those classics that I almost couldn't finish. I'm not a fan of this book or the characters. The story is slow and not very interesting."
"410",409,"Kim Slaney","This is meant to be a classic but it was so boring. This book would not get published if it had been written now. The story was bland and only towards the end, something happened. "
"411",410,"Adam82","After waiting nearly a decade to read this book, I highly disappointed in the plot and the ability of the writer. I am totally clueless why this is a great classic. "
"412",411,"Cathy","I know it's a classic, but I found it very boring. Maybe I was not mature enough for it at the time (high school) - it's now nearly 40 years later. I should probably give it another chance, but there are too many other books I want to read. Maybe someday."
"413",412,"Kellee","I guess ""great American literature"" isn't for me. I didn't like this book at all. Reminded me of why I hated reading for school!"
"415",414,"Bon Vivant","simply ""overrated""."
"416",415,"Betelgeuse","Recensione pubblicata su Cronache di BetelgeuseIl libro presenta, a mio parere, alcuni grandi difetti: # il protagonista, nonché narratore della vicenda, tende a estraniarsi dagli avvenimenti che lo circondano, impartendo giudizi su tutto e tutti. Purtroppo però è facilmente influenzabile, lasciandosi trasportare da simpatie momentanee, che distruggono così il suo ruolo di giudice supremo che vorrebbe invece assumere. # le descrizioni sono troppo pesanti, colme di particolari che appesantiscono le scene e allentano il coinvolgimento emotivo che il lettore dovrebbe sviluppare verso i vari personaggi. Se l’obiettivo era descrivere al meglio la società frivola e festaiola, i triangoli amorosi e i cambiamenti della società di quegli anni, anche gli ambienti che circondano i vari personaggi avrebbero dovuto essere presentati nello stesso modo. Invece il contrasto creato genera solo punti morti nella lettura. # le donne assumono due ruoli principali, come esseri facilmente influenzabili dal primo uomo facoltoso o come attaccate al denaro o alla fama. Nessuno dei personaggi femminili spicca per qualche qualità particolare, ma tendono a confondersi in un insieme uniforme senza alcuna distinzione.Nel complesso però la scrittura è fluida nei dialoghi e nelle riflessioni interiori del protagonista, unico punto di forza del romanzo."
"418",417,"Cristina","I read this in highschool"
"421",420,"Cathryn","Terrible book even if its considered a classic"
"422",421,"Borascal","AGain-- hated it in high school but perhaps now as an adult, I'll have a different take."
"423",422,"Avi Bank","Fuel for the fire. Trash. "
"424",423,"Sherry","I really hated this book. "
"425",424,"Jillx27","I didn't like this book. I didn't like the shallowness of the characters and the society they lived in. "
"426",425,"George Mckee","Had to read in high school. It was a struggle."
"431",430,"June Junebug","Because I was assigned this book my junior year of high school, I don't remember much from it. I only remember it being a very dramatic commentary on high society and about privileged white people complaining about nothing. I also remember Nick, whom I was told was supposed to be a ""common person"", but I couldn't associate myself with him either. Which was why I couldn't enjoy it because a)  I could not relate, b) I don't like reading about nihilistic, privileged, upper middle class people who don't do anything to mend their discontent with life, preventing the story from moving along, and c) I don't like reading about people sitting around pulling random prose out of their asses. I don't mind reading about wealthy people but these people threw away their riches and asked for more which is something I don't give a rat's ass about. What did that say to me at age sixteen? All rich, white people throw away their money and crave more fame and more of the glamorous things in life. It made me wonder why we weren't reading about rich, white people who did good in the world and why the high school never assigned any books with minorities in them. Another problem I had with it is that I don't remember anything about the women in the book except the fact that a woman named Daisy ran over somebody. Women being portrayed negatively and/or without solid personalities reads to me as not caring about female presence. However, because this was a few years ago, I am willing to give it another chance to amaze me and see if my opinion will change. To be continued..."
"433",432,"Mackenzie Larochelle","Talk about a slow paced novel, for something so small it seemed like reading one page took 30 mins. I had to get through that novel, instead of merrily reading it. I understood it, I just don't find its a significant book everyone should read."
"434",433,"Jorgina","I felt I had stepped in something icky and the end of this book. So hyped up as a classic and yet so disappointing. Other than the author's few beautiful lines and how he keeps the story going this book is JUST a compilation of rich people with too much money , too much time and too little scruples.Somebody tell me why, why, this book is recommended high school reading?"
"435",434,"Delia","I listened to the audio book, wondering if there was some complexity i missed in high school, some redeeming brilliance. a hollow and racist narrative that left me disgusted and uninterested."
"437",436,"Jaide","didn't care for. i had to look on spark notes to get what the story was really about. i really don't care for that sort of drama. it was way too superficial to me. i truly don't see how it is one of the best books ever. maybe there are alot of hidden meanings that i didn't get, which was crucial to that time. i didn't really know much about the 20s when i read it. still don't actually."
"438",437,"Gayle","The great American classic!! I must have missed something - on every page. The mediocre Gatsby - totally unsympathetic characters, bland and not even good writing. Timing is all over the place! But its probably my Kiwi perspective!"
"439",438,"Nellie Waddell","I read this junior year of high school and hated it. I thought the movie was dreadfully boring. My teacher wrote on my essay that I had missed the entire point. I reread it a few years later to see if I'd finally ""get"" it. Nope, still hatin'."
"440",439,"Brittny","This is the book that my dad and I use as a baseline for books. Anything is better than this book, neither of us enjoyed it at all."
"441",440,"Kaylee","I had to read this for English class. I really did not enjoy it, but analyzing it was a bit more fun!"
"442",441,"Mike Whitt","I wish zero stars was an option. Terrible characters and sad that this seems to be required reading for high schoolers considering the message it portrays. Down with Gatsby!"
"443",442,"Suzanne"," No"
"444",443,"George","This book is supposed to be one of the 100 classics of American literature. But, to me, it sounded like Charlie Brown's teacher in my ears. I didn't have the faintest interest in the era, the geography, nor lifestyle of the people. It just wouldn't get started in my brain. Why did I read it to begin with? Because it related to another book I've just finished. This ""classic"" falls in the category of DNF (did not finish), maybe I'll watch the movie and get the gist?"
"445",444,"Kevin","Tedious. The emperor has no clothes on!"
"446",445,"Maia B.","This book is ghastly. I cannot conceive what possessed me - after the hundredth page, when I was really hating it, some insolent demon tempted me to go on, and I did. I finished it. If I hadn't, I would have hated it less.The inevitable argument when someone doesn't like a ""classic"" is that he/she is ""a child"", ""narrow-minded"", or, my favorite, ""too immature to understand art."" Sorry. If you think any (or all) of these things, you probably like this book. That doesn't mean you're more mature than I am, though, or more open-minded, so please don't try that on me. It won't work.I mean, this is like the Robinson Crusoe of the twenties - dull, understuffed, intensely obnoxious characters and a protagonist who does next to nothing. (OK, Crusoe himself doesn't exactly do nothing. He has no emotions, though.)The CharactersNick Carraway: The protagonist who does next to nothing. No distinguishing characteristics, quirks, or even feelings.Gatsby Himself: Why is he great? Why is he so awesome? Beats the heck out of me. He's a rich guy who's in love with a witch. He has weird people skills. Oh, and he gives good parties.Daisy: Rich. And a nasty person. And really, who cares about her, because she's incredibly annoying.The Other Ones: Pretty sordid, the lot of them.I heard someone say that this book has ""the essence of true love."" Ah. Um. Jane Austen is true love. The Princess Bride is true love. Finding someone and spending the rest of your life with him/her is true love. (view spoiler)[Marrying someone else is definitely NOT true love, and RUNNING OVER A WOMAN and then speeding off in your car because you are too drunk/stupid/Daisy to notice/care is NOT true love. If it actually is, well then, we're all screwed. (hide spoiler)]Another common device of Gatsby-loving people is the defense that this is ""the great American novel."" Ah. Um. No. A great American novel is To Kill a Mockingbird, which is actually about Americans, not a tiny segment of the population (I'm talking about the sickeningly rich wackos who go to Gatsby's parties, and about whom the entire book is). Gatsby is the ""self-made man"", which, I'll grant, is a part of the ""American dream"", but I think another, and greater, part of the A. D. is to be happy once you've made yourself. Maybe...oh, I don't know, end up with the girl you love? A great novel is a book you can live by, and if anyone tried to live by this one, I really, really don't hold out much hope for them.The Bottom Line: Why this is called a ""classic"", and read in schools, and made a fuss over, I don't know. But basically, it is full of lies, shallowness, and characters with the depth of a sheet of paper, and so I am done with it. I'm glad I read it. I just don't ever want to read it again."
"448",447,"Rosita","The title unfortunately conjures up images of Takuya Kimura prancing frivolously in the Gatsby ads. I plunged into this book without reading the synopsis, and til halfway into it, I still had no idea where the story was heading. Perhaps that was why I didn't feel terribly engaged to the book. A successful and popular guy, Gatsby's devotion to Daisy was touching. Until something happens to him (which was quite late into the story), then it suddenly fell into place. Here was a guy who was loved by no one (not even the author himself). Ouch."
"449",448,"Silvia","I really can't understand how this book is one of the greatest american books... "
"451",450,"Jane","This book has no point. And what is up with all the colors?"
"452",451,"Philsy Denofrio","I hate the upper-class."
"456",455,"Jalyssia King","Not a big fan..."
"457",456,"Krishna Kumar","This is supposed to be Fitzgerald’s masterpiece, but I found it less than overwhelming. I guess the main problem is that the central character Gatsby remains too much of an enigma for too long and then the story pulls the rug from under him unnecessarily. His behavior is unrealistic, at least by today’s standards, and hence we cannot identify with him or his concerns. We couldn’t care less about the vapid narrator Nick Carraway’s problems and hence the book lacks a center of gravity.The shortness of the novel contributes to this problem. There is little time to develop the characters or the relationship between them. Perhaps this was intended to show how materialistic and shallow the characters are. But even if that is the case, there is no counter-point. There are a couple of instances where the narrator tries to introduce a more meaningful point of reference, but those plot points are never pursued. The dynamics between Jay Gatsby, Tom Buchanan and Daisy Buchanan are not explored enough and the background stories are left very vague.I also have concerns about how accurate in real-life some of the incidents could be. Perhaps this is an indication of how different today’s society is from that of the 1920’s. But many plot points are rather unbelievable and the characters do not respond or talk like normal human beings sometimes. Finally, I hate stories that have “convenient” death(s) that avoids the need for proper resolution of its conflicts. In real life, people have to make choices and live with them. Many novelists prefer the Greek tragedy approach where fate resolves all issues.Obviously books like these are pretty well written. There are quotable quotations galore. But truly, the emperor has no clothes. “The Great Gatsby” is a second-rate story disguised in fine clothes and helped along by a multitude of critics who somehow managed to find hidden meanings and symbolism in it. The myth of the novel has been so built up that the clear-eyed reader who points out the obvious is snubbed by so-called literary experts."
"458",457,"Emme","Don't see what my boyfriend sees in this book. I hated it in high school and i hate it now"
"463",462,"Hollyjo","read for class. pretty good if you like learning about characters but as a story not great."
"464",463,"Cowgirl4christ16","Hated this book"
"467",466,"Alyssa","Lets be honest, this book sucks. "
"468",467,"Tyler Tanner","This book was boring and i wouldn't ever recommend to sit down and read this for fun!"
"469",468,"Cynthia","Rich people are easily bored. They become whiny. Everyone wants what someone else has. They drink. Someone dies. Oopsie. Dear God, I hate this book. "
"470",469,"Pari n","The theme is good, but it is set on a wrong plot.I won't read any more of this author."
"471",470,"Aimee","I did not like this book. I don't know what all the hype is over this one, it was so boring took everything I had to finish it. I really thought it was going to be good and then I was super disapointed. "
"472",471,"Francesco","Questo libro viene sempre osannato come un capolavoro. Bene, a me ha fatto abbastanza schifo.Sia chiaro, l'atmosfera degli Anni Venti americani è tratteggiata divinamente, e i personaggi sono anche ben caratterizzati: è proprio la storia che non mi è piaciuta, il modo troppo lento e ""stagnante"" con cui i fatti vengono raccontati, l'eccessiva esagerazione e drammaticità dei comportamenti. "
"473",472,"Francesca","Sooooo boring!!!!"
"474",473,"Emma Schouten","I had wanted to read this book for a while, and eventually I had to read it for school. First of all, it wasn't about a magician/illusionist like I thought it would be. Call me stupid for thinking that but I definitely wasn't the only one. If you put 'the great' in front of a name, you expect a magician. So that was Disappointment #1.Now, after having read the book, I have to admit that it wasn't amazing. Sure, it was easy to read and easy to understand, but this story was just boring. Especially since I had high hopes. Daisy came across as an airhead, Tom as a brute, and Gatsby as a bit of child. Disappointment #2.If I never have to hear about it again after the end of the semester, I won't mind one bit."
"475",474,"Renee Houser","Boring, self absorbed characters."
"477",476,"Brkadms","Lease favorite book. This book put me to sleep in class inlease i was watching the movie. It's a classic sleep filling book :)"
"478",477,"Abbey","I read The Great Gatsby in high school like just about everyone was made to do, and I seriously disliked it. I later chalked that up to disliking both my teacher who made us over-analyze the blasted thing & the most other kids in my class, and I decided that I would re-read it someday to see if I liked it better when I was older.Well. I'm now six or seven years older, and I again had to read this for a class. And I still don't like it. I think I like Nick alright, but I don't understand why he ultimately likes Gatsby so much. Gatsby seems kind of, I dunno, flat (or something) to me. I can't get a clear picture of him. And his whole desprately waiting around for Daisy is ridiculous. Daisy and Tom and Jordan never seem to progress. The whole thing just seems very static to me. And I don't get why Nick & Jordan help Gatsby begin his affair with Daisy. I know it was the 20s, but still. I admit that it was well-written, and I think I like Fitzgerald's style. But I just don't like this book."
"479",478,"Joni","I'm not sure how this is a classic. Even for a story set in the 20's is seem a bit unrealistic. Perhaps I'm just naive."
"480",479,"Carriedubiel","Don't know why this is considered a ""classic"". I never liked Fitzgerald."
"481",480,"Siobbhan","ZZZZZzzzzzzzzz"
"482",481,"Jessica Tubman","Took me forever to get through this as it bored me to tears. I know it's meant to be a classic but my god I hated it. "
"483",482,"Tamma","I really liked the symbolism. It was neat to read the book and then watch the movie. "
"485",484,"Tammy","Classic? Just don't see it. I was bored."
"487",486,"Lorell","Who says the classics have any redeeming value?Full disclosure: I have not read this book in many years. I read this book in high school... twice... at gun point.This book was depressing and utterly without value."
"488",487,"Ben","Weirdly i read it very quick which is normally a sign that i'm enjoying it but i didn't. Just not my cup of tea. "
"489",488,"Rachel Johnson","So boring, I couldn't finish reading it. I made it through 86 of 140 pages. At that point, I gave up on it. If, after reading over half the book, I am still lost, not understanding the book, and waiting for something to happen, it's time to quit. I don't like reading books that make me feel like I need my high school English teacher to explain the point of the book to me. Maybe I'll see the movie instead. Or maybe I'll try reading the book again some day. Doubt it. "
"490",489,"Shalom","All I can say is, I didnt get it."
"491",490,"Jill Avery","I like the concept but just couldn't get into it. Sad, since its considered a classic."
"492",491,"Brad","The Great Gatsby wasn't really a book I would like to read. I understand why it was chosen for the roaring twenties because it was about what was going on in the 1920's, but it just wasn't that well of a book in my opinion because it just didn't have that same hook to it as most books do. I felt like I was reading history more than what normal books have. But that makes this book unique. It makes you think you are reading a history text book more than a actual book. Two things that make this book stand out are the Valley of Ashes, and The Eyes Of DR. TJ Eckleburg. Whenever you are ""walking through the valley of ashes,"" ""The Eyes of DR. TJ Eckleburg"" will always be looking down on you to make sure you are always safe. "
"493",492,"Frank Rogers","I gave it a one simply because I had to read this story when I was a kid and I almost turned my back on reading all together. It's not possible for me to enjoy a book about characters I don't care about. That is all."
"495",494,"Mckinnus","I have read this book twice and didn't like it either time (in my 20s and then again in my 30s). This book is a good view of people who are so in to themselves that only thier social circle matters. It's too hard to read about the priviledged who think they don't have enough. I'd rather read a Vougue magazine than this again."
"497",496,"Lois","I'm amazed that this was published! It's so boring and all the flowery language was putting me to sleep but I had to read for my English Lit. Exam! One of the worst books ever!"
"498",497,"Eva Gogola","Boooooo! That is all."
"500",499,"Ananya Gupta","Everyone is talking about ""the great Gatsby"" and since I did not read it in school, I took it upon myself to read it and then watch the movie.Keep in mind I don't really read classics and the only one I've enjoyed aas scarlet pimpernel.Going into it, I was not prepared for the amount of useless splendour the book is famous for talking about so it left a bad taste in mouth but that's just my opinion my friend did tell me it is that way but h my god it was mind rotting fluff and the world created in the book truly terrified me.But I guess that might be the motive of the book ."
"502",501,"Mike Gilmore","Didn't like. Didn't like either of the movies either."
"504",503,"Sarah Jungling","I truly dislike this book it is irrelevant to modern society and I don't understand why it is still taught in schools it's really not that great of a book. It is hard to follow and difficult to get through."
"505",504,"Damon","Horrible. The ""protagonist"" does want to make anything better he is just pissed that he isn't in the upper class. One long whine. "
"506",505,"Deshwi","Had to read this in high school. Boring."
"507",506,"Kim Schofield","tried and tried to read this-never could make it very far. bored."
"508",507,"Jeri","The back cover of this book says it ""stands as the supreme achievement of [F. Scott Fitzgerald's:] career."" That doesn't say much for his career. The first three-quarters of the book I kept wondering if there was any purpose in the story. Just a bunch of snooty people partying around, and about an affair. Now that I've finished the book, my opinion of New Yorkers in the 1920's is not too high--selfish, self-absorbed, pompous, etc. Frankly, I thought it a dumb story. I'm glad the book was short (180 pages)."
"510",509,"Wbutler","Probably the worst, most boring story I've ever encountered. I realize this is viewed by many as one of the great all-time novels but from my perspective, the characters were like paper, the story was lack luster, and the writing style seemed designed to put the reader to sleep. Worst of all, there was no point where I actually cared what happened to anyone in the story."
"511",510,"Bunny","I'm not a fan of this book at all. I find people look into the symbolism way too much and it doesn't leave me with a different sense of the world. Though it is highly rated, I am not a fan in the least. Highly overrated!"
"516",515,"Jackie","Had to read this for school, didn't care for it."
"517",516,"Martin","I didn't get it. Not a word of it. I'm supposed to understand that the book was filled with metaphors for the characters' moods and for the era in which it was set. Big deal. The book was just a big, fat hedonistic, solipsistic pile of nonsense and emptiness. I read through it because I was pot-committed due to its ""classic"" status, but had it been 20 pages longer, I would have gone the rest of my life without reading it. Now I have to find that great book that should have been read in the time I wasted reading this garbage."
"518",517,"Chloe Jewell","Boring......no offense.....but boring all the same"
"519",518,"Isabel","Let me start this review with a disclaimer: One of the reasons that I disliked this book so much was because it contained one of my own personal book pet peeves. I also had to read this book for school, which pretty much served to dampen any sort of excitement I might have felt to start this book. To begin I HATE pretty much any book with a weak or passive main character. Yeah I get that using a minor character to tell the story is an actual literary technique used in this particular book, however this only served to make me rather disinterested in everything. I want the characters in any of the books I read to offer some new, relatable, or thought provoking, thoughts, actions, and outlooks on life. I want to be excited or at the very least invested in my main characters. Nick, the main character, just seems to go along with everything. A lot of the times when Nick thought certain things, it didn't feel to me at all that he was actually thinking those things but that the author was trying to sound smart on a piece of paper. So by the end when some sorta exciting things happened, I honestly just did not care. Really wish I just shmooped this book."
"520",519,"Gem Oliver","What a load of tosh! Don't understand people's obsession with it, I don't want to see the film now!"
"521",520,"Matthew Clark","I hated this book as much as I hate anything by Jane Austen. Fitzgerald's Gatsby and anything by Austen just pisses me off. No good explanation for it, but it is no less true."
"523",522,"Ujjwol","I am definitely avoiding the ""classics."""
"524",523,"Phynix Bryne","I didn't like it. His wording confused me most of the time but the scenery was interesting. Going to watch the movie to see if it's as similar as the book. "
"525",524,"Simon","Bought the book at a book exchange expecting great things and was very disappointed. Thank goodness I got it cheap."
