"","X","user","review"
"390",389,"Michaël Yan","To some, this book symbolises the decay of the American dream . To others, it is a guide to living life to the full extent. To others, like me, book just seems like the glorification of arrogant mischief and complete disregard for any kind of decency. Perhaps that is what the author was trying to show: the zeitgeist of the post-60's, post-idealist, post-crisis world in which we were thrown in. But seriously, Thompson was a huge dick. Though I really enjoyed Thompson's writing style, I couldn't get out of my head the fact that this book felt like an excuse to be a total asshole to everyone. "
"392",391,"Wendy Hollister","I don't know why this man became famous as his behavior is appalling."
"394",393,"Steve McKee","Bizarre"
"400",399,"Shane","I went to Vegas to do research for a story I'm working on. I thought this book might give me some insight, since Thompson went there in the book to report on a convention, like me. It turned out the book was dumb. It's just 200 pages about doing drugs, written in a way that is more annoying than interesting. "
"410",409,"Kathryn Smart","The American Dream. Horatio Alger. ""When the going gets weird the weird turn pro.""Gonzo. Journalism that reads like a novel. "
"411",410,"Wayland Smith","Not for me, this one. Heavy drug use, rampant paranoia, and generally being a dick. I just couldn't get into this one. I'm aware some folks think it's a classic, but I just didn't really get anything out of it. I'm a bit puzzled by it, honestly, as Thompson's Fear and Loathing on the Campaign Trail was fantastic. Oh well, nothing works for everyone. "
"412",411,"Nealhonda","I read it to say that I read it. Ok. I read it."
"424",423,"Robbie Bashore","Meh. I can appreciate that this is good writing, and I imagine it's a great portrait of the drug culture of a certain era. Having read enough of the book to get a feel for its significance in literature, I prefer to move on to other things. I definitely read enough about unstable people wielding deadly weapons to fuel my nightmares for quite some time."
"425",424,"Michael Alexander","I was going to give it a one-star, but I remember that from time to time it was at least somewhat engaging. I think this book only appeals to people interested in drugs and are too afraid to do them or are current drug users. Overall, I would not recommend this book as fun as the lizard people were hang out with."
"430",429,"Benny Jas. Baker","So easy to read - front to back cover in 7-7 1/2 hrs.... LITERALLY!"
"431",430,"Rachel McQuoid","i actually prefered the movie but this book wasnt bad. its not typically my genre of choice but im glad i read it as it was very enjoyable."
"435",434,"Ella Eli"," Although I don't consider myself a conservative reader but this was certainly not my cup of tea. I decided to change my reading habits and this time I chose to listen to an audio-book. I choose a Russian edition. The narrator was convincing and record was filled with corresponding music and sound effects that added a lot of realism to the story. Unfortunately I didn't find anything worth spending time in this story - it was full with swear, illogical, delusional, junkie addicted nightmares and a total lack of useful information. The only somehow positive thing was that amount on information given about life of heavy drug addicts - so maybe someone would read it and choose not to start take drugs because of the pathetic and totally unsympathetic condition of morals and domestic lives of people who lost control over their addiction. "
"441",440,"Ellinor","While reading this book I always thought (or hoped) that there would be a sense behind all this. The book is really famous and also on the 1001 list so I was always looking for some hidden meaning behind all this. But, well, I couldn't find any. The book is written in a quite fluent style so I read it pretty quickly. The first part still made some sense, but the second part lacked it entirely. I was only fascinated by one thing: how can anyone take that many drugs and still be able to do anything? I don't think there is any drug the two protagonists didn't take (except maybe the ones that weren't invented then). That they were still alive after their trip (I love the double meanning :) is as much of a miracle as any of the Rolling Stones still being alive today!"
"452",451,"Gavin","Okay. I'll preface this by saying I don't read books that I know I'll truly loathe, so one-star books are ones I thought were fairly bad. Fear and Loathing was just so-so in my opinion. I don't think I've ever been in a position where I can identify with Thompson's crass, drug-frenzied actions, so that was immediately lost on me. And I'll go one step further and say that I was brought up to believe that spreading ill-will and calamity is generally the wrong thing to do. So yeah, I was pretty disgusted at times at this rare display of human behavior. Like Palahniuk in Fight Club, though, the writing style made the book tolerable. Oh and all that historical drug-culture documentation, yadda yadda yadda. I'm curious to see how the movie portrays these fine gentlemen.P.S. I read the Alchemist directly after finishing F. & L. How's that for a change of pace?October 2011 UPDATE: I watched the movie, and feel like this might be one of those rare cases where one should watch the movie first before reading the book. I feel like I now ""get it"" more than I did just picking up the book with no contextual (and perhaps visual) background."
"456",455,"Darcy McLaughlin","I think that the notoriety of this book has allowed it to coast through the current generation as a ""classic"" or important read. I think that it's very limited appeal is mostly to those who are involved in drugs or find drugs cool. There's nothing really here for anyone looking for coherence or even quality writing. Sure Thompson is definitely a fired up guy, but the entire book is basically like having that one friend who's always bragging about how wasted he got last weekend. I guess it was groundbreaking at the time, but it's dated now. "
"457",456,"Cheryl","I finished it. Not a fan. It was funny at times, but it was not a book I would read again."
"459",458,"Jamie Latshaw","This is my boyfriend's all-time favorite book, so I told him I'd give it a chance...I got through it, but it wasn't something that held my interest. There was almost too much drug usage going on for me to fully understand the plot. The movie is supposed to be pretty decent, so maybe this will be the ONE time where a movie is actually better than a book..."
"460",459,"Hannah","I think it's probable that I just didn't ""get"" this book. Not one I'd read again. Maybe it's just too American for me or perhaps it's just completely outside my experience to relate to the book in any way. It was an interesting read, funny and truly horrific at points. I think it says more about me than the book itself. "
"461",460,"Jamie Logan","Overrated, but Ralph Steadman's art is fantastic and outweighs my disappointment by a mile."
"464",463,"Nicole Radcliffe","I read it primarily to see how close the movie is to the book and to get more of an insight into Hunter Thompson's personality from a pscyh prospective. The book and the movie are almost identical so both really out there and so was he. "
"478",477,"Lucy","We chose this for our 2nd book club book, and appropriately our book club for that month turned into quite a wacky night though thankfully nowhere near as wacky as anything in the book. In terms of discussion of the book however, I didn't agree with the adulation my friends had for it. Although the book tries to suggest that it's purpose is a dissection of the American Dream, it seemed to me to mainly be Hunter S. Thompson's reminiscing about the drug culture in the 60's and lamenting the fact that things have changed. And that isn't something I can really relate to. The reason I was curious to read the book was the concept of gonzo journalism that it is so famed for (as I am studying to be a journalist myself), however there was too little journalism. And too much drug taking. I knew there would be a lot of drugs but the fact that every problem they encountered only arose from their constant drug induced state was just a tedious in the end. However, the book made me laugh out load several times, and I read most of it while on trains, and it amused me that a lot of things they said reminded me of my friends (""As your attorney!""), so I don't regret reading it at all."
"484",483,"Ism","I've always found Hunter S. Thompson hard to read. Hard to follow. And a little bit hard to understand the point of. Maybe someday I'll decide it's a brilliant idea to get incredibly high, and then try to read it again. Until then, it's sitting on the shelf, waiting."
"494",493,"Roisin","A following conclusion that if you want to do drugs in America, vegas (a town that certainly never sleeps at night) is the place to be. A story about two men and their adventures on acid is somewhat perplexing and strange that one can only conclude the story to be fabricated from the twisted minds of these individuals themselves. A story that in todays world would never have seen these men leave Las Vegas after the events that unfold during their time there."
"499",498,"Christina Packard","Somebody who knows about writing knows why this book is important. I don't, but I get the story. I just don't know why I really need to read of daily living. Seemed a bit outragous? Maybe for me, but not so much for him and his attorney. So on to see what's happening in someone elses life."
"504",503,"Angel Or","i liked some of the drug induced descriptions but i found it hard to get enthralled in the novel. maybe it was just ""too deep"" for me or something..."
"507",506,"Karla","I don't understand the fascination with this book. It lacked a story, for me. It was boring and hard to get through. Some scenes were better than okay but then it just got ridiculous. I don't know..."
"519",518,"Josh King","Upon finishing this novel it is hard to understand the whole point of it. The author depicts a wild drug fuelled journey through Las Vegas, but lacks direction. Comedic at times, the journalized adventure seems fun enough, but really the book comes down to an interesting character doing stupid stuff. What would help to make the book more interesting is having an insight into Hunter S. Thompson beforehand. He was a very interesting man, and if read as almost a biography of his adventures, the book proves the be excellent at what it is trying to achieve."
"526",525,"Chris Hearn","Narrated by one arsehole, who brags about how much drugs and drink he can take over a couple days with another arsehole. Like Bukowski, Kerouac et al, this is probably great stuff if you're a young white straight guy lacking in the identity department and need some inspiration to become an arsehole. I didn't read this when I was younger, I didn't miss much. Despite being written at about a fourth grade reading level, two stars, because I probably could have picked up a much worse book at the airport. And, I'll probably read Hunter S again some other time when I fly after an all-nighter, or am in hospital, etc.."
"530",529,"Jacob","I think you need to have done a fair bit of drugs to appreciate this one. "
"533",532,"Melissa Knific","I'm not quite sure what I expected, but I didn't enjoy this book as much as I thought I would. Maybe I should rent the movie..."
"538",537,"Sanchezhdz","Lectura alucinante de verano."
"551",550,"Kevin Saunders","I wanted to like this more than I actually did."
"553",552,"Denise","I know. It's wrong to give this two-stars. I'm just not a Hunter S. Thompson kinda gal. Dunno what gal is. But it ain't me. "
"563",562,"Sara Cole","A complete load of drug fuelled dribble. I had a healthy curiosity for about the first fifty pages and after that I found it incredibly boring. I just kept thinking this could be such a great story if the main character would just sober-up! I thought the story would end with an O.D. Guess I was surprised by the ending!"
"565",564,"Adrienne","Scary. A traumatic reading experience for me, despite it being a great book."
"567",566,"Pollopicu","A quick days-worth of reading. Funny in parts but not really my kind of read. I'd be interested in watching the movie to see how it's interpreted through film."
"568",567,"Patricia","It was an interesting read."
"569",568,"HeavyReader","Cassidy likes Hunter S. Thompson so much, I decided to read this book. It was ok. I wasn't so thrilled with the treatment of women.I am glad that Hunter S. found a way to make money of his drug use and nutso escapades. More power to him!"
"571",570,"Andy Dowling","'Square!' I hear you cry. Well you can call me all the geometric shapes under the sun but I'm immune to your Mr Men based abuse because the fact is I thought this book was just okay. There's a few undeniably funny set pieces and some interesting insights into America's political and social landscapes at the time; but there really is nothing worse than listening to someone regale you with tales of how WASTED they got maaaaaaan, which as far as I can see is what a lot of this book book boils down (then shoots up) to. Had I been the publisher, I would have insisted this be titled 'Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream (You Kinda Had To Be There)' Saying that I was utterly hooked by the attempted monkey purchase at the end, because I can relate to that in a big way. Who doesn't want a monkey for godsake? I hope there's a manuscript kicking about out there called 'Fear & Loathing On The Monkey Adoption Trail' cos I'll tell you right now, on this evidence: 5 stars. "
"573",572,"Kaylene","Too manic."
"583",582,"djcb","Classic book, but I'm not a big fan of 'gonzo journalism', and the stream-of-consciousness style of writing."
"584",583,"Jaquilyn","Great, great, great and CRAZY book. The ultimate drug binge road trip story. If you have seen the movie then you know what you will be reading, as it IS the movie...or should I say that the movie IS the book!! Which is great, being that books hardly ever resemble he movies they are made into. I would suggest reading the book first if you have yet to see the movie, it will be more of a thrill and you'll be able to create your own imagery before seeing the amazing depiction come to life on screen."
"585",584,"Lukasz Pruski","""[...] every now and then the energy of a whole generation comes to a head in a long fine flash, for reasons that nobody really understands at the time - and which never explain, in retrospect, what actually happened.""The epigraph is a fragment of the famous ""wave speech"" in Hunter S. Thompson's Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream"" (1971). Alas, the ""wave speech"", a passage about one-and-a-half-page long, is the only thing in the novel that raises above mediocrity. About 15 years ago I watched Terry Gilliam's failure of a movie based on this book and since then I have wanted to read the original work, thinking that Mr. Gilliam - one of my favorite directors - botched the screen adaptation. Well, now I know: Mr. Gilliam did a better job than Mr. Thompson.The plot is well known, so just a brief summary: Raoul Duke, a sports magazine writer, and his attorney and sidekick, Dr. Gonzo, travel to Las Vegas to report on an off-road race for motorcycles and dune buggies, and later to write about the District Attorneys' Conference on Narcotics and Dangerous Drugs. However, Mr. Duke, a self-proclaimed Doctor of Journalism, is unable to fulfill his professional duties as both he and Dr. Gonzo are permanently and massively high (so high that in real life they would end up in an ICU) on an impressive array of drugs: mescaline, LSD, cocaine, uppers, downers, raw ether, amyls, and of course gallons of tequila, rum, and beer. Oh, I forgot the pineal gland extract from a live human being. They hallucinate around the clock and use more drugs and alcohol attempting to interrupt the delirium.Clearly, Mr. Thompson wanted to write a definitive novel about the demise of the Great Dream of the Sixties and the decay of hippie culture. Yet one beautifully written passage (the above-mentioned ""wave speech"") does not redeem the whole text, whose only impact - as far as I can ascertain - is shocking and tantalizing the readers with descriptions of intense drug use and detailed depictions of hallucinations. Towards the end, there is another serious fragment in the novel, where the author probes the history and politics of the youth movement in the Sixties, until the ""orgy of violence at Altamont"" (December 1969) effectively ended the movement. The seriousness and depth of this passage is totally incongruous with the rest of the book. The ending is also strong and resonant, but all the good fragments add up to maybe five pages out of 200.One and three quarter stars."
"587",586,"P.e. lolo","Had to read it for an english class. Really was'nt that good, knew people that really lived that way. Guess I had a different take. Oh well."
"588",587,"C","Not my cuppa tea. Read 3/4 on vacation, I've been meaning to finish it, but not sure I'll ever truly be motivated enough to pick it up.At least better than the movie...the movie gave me a vicarious acid trip before we were 10 minutes in. I had to turn it off or hurl. :)"
"589",588,"Isabella","Felt I was on a drug trip too. Crazy read."
"590",589,"Gareth","Ravings of a loon"
"597",596,"Corrine","I just haven't done enough drugs at one time or have a penis....good, but not quite what I enjoy. Not a lot of identifying....maybe soon...."
"604",603,"Stuart Airs","This book was funny and at times a good read however it also was very repetitive. Its strange that a shoet book like this one could feel too long and boring."
"605",604,"Steve","I'm just amazed that, with all the infinite number of drugs taken, they did not kill themselves or other people. But all this is not the point of the book. It's really about America. It's basically saying that, if Las Vegas represents all the hidden, repressed desires of America, then indeed, America is a messed up place. Where the drugs are supposed to come in, I think, is that they were supposed to help Thompson and his lawyer achieve sort of a hyper-realized state where they could see, with crystal clarity, what this 'American Dream' was. Sort of like a microsope. What they end up doing is, tripping out on the stuff, trashing hotel rooms, causing scenes, disturbing normal folks and etc. And they get away with most, if not all of it, because that was considered semi-normal in Vegas. THEREFORE, implies Thompson, what kind of a messed up place normalizes people like him. But a critique to this book maybe, why couldn't he find out all this with out doing what he did? But I guess that's what Gonzo journalism is, putting yourself in the center of the story. "
"606",605,"anythingist","This book drained the life out of me. Was really not my piece of cake"
"608",607,"Katie Hoener","I certainly enjoyed parts... but felt it was too long, perhaps this was an essay? I am not as up on my Hunter S. Thompson as some. There is excellent writing in parts and laugh-out-loud moments, but it was not for me. "
"609",608,"Todd","I think I would have enjoyed this book more if it didn't remind me of my work so much. While reading this all I thought was yup this is how meth-heads act. The characters have pressured fast thoughts that are stupid but they think are fucking amazing. Also the parts where the characters keep referring to the fact that one of them is an attorney is really annoying and made me want to shoot myself in the face rather than listen to these drug addled crack addicts. I would recommend this book to anyone considering to be an ER nurse as this book will represent about 10% of your patient population. "
"614",613,"Cassie","I think I need to read this again to fully appreciate and understand what Thompson was trying to accomplish. Or maybe he wasn't trying to accomplish anything, it could just be the first hand account of his drug trip through Vegas. The illustrations are disturbing, but they'll make you laugh. I need another go around, or maybe find some narcotics to help me through it. "
"619",618,"Mollie","I'm sure the book is good in it's own right. And I know a ton of people loved it. But reading about a drug fueled crazytrain trip to Vegas, just isn't my kind of book. I didn't enjoy the subject matter but it was still strangely compelling and I had to finish reading just to see what else he was going to come up with. Hence the 2 stars instead of 1. "
"620",619,"Carlinda D'Alimonte","Over the top."
"622",621,"Lalune","It was shit"
"623",622,"Angela Mclaughlin","Let me just say this. I can appreciate Hunter S. Thompson. Hell, he was/is a cultural icon. But I have never done enough drugs to relate to this book. "
"627",626,"Riley","Bleh. Gonzo journalism had its time and place, I suppose, but I tend to categorize that place alongside the beat movement, dada, free jazz, and imagist poetry. As in: new and exciting in the moment; tired and rehashed to death 30+ years later. Neither Thompson nor his work, in my humblest of opinions, aged well (cf. his series of lectures at CU)."
"631",630,"KennyO","I read Fear and Loathing... with some reluctance and with relief that it didn't happen around me. The popularity and persistence of this book I ascribe to readers looking for vicarious thrills or (rarely) a how-to for misbehavior in excess. This was among the earliest Thompson works I'd read and it inspired me often to turn the page when I happened upon his byline. "
"633",632,"Catherine Woodman","not great literature, but a great tale of the time"
"636",635,"Joseph Donovan"," Funny in parts but I didn't get ot"
"638",637,"Mary Brownfield","Self-indulgent and not as clever as I would have thought. There is a reason why HST never won a Pulitzer."
"643",642,"Carolyn James","I tried my hardest; but I just don't get the hype here. Reading the synopsis it sounded right up my alley: a journalist and his lawyer on every drug imaginable in search for the American Dream in Vegas, sounds awesome, right? Nope!I found this book sloppy, incoherent, confusing, aburpt and tedious. I still don't get exactly what this man gets paid to do because he's traveling everywhere with a lawyer to cover events, yet never writes the stories down. Also, is this a true story or loosely based because some of the things they do, especially to young women, are pretty horrid. It seemed like every chapter would start simple enough on a drug high .....and then escalate within seconds... and then their main issue would disappear, all in about 8 pages each time. It was like being on a roller coaster that shot up like Drop Zone and then proceeded with tiny stomach lurching jolts. Not fun, not interesting, not my jam. "
"644",643,"Leah T","I found it hard to read, and after a while it became very repetitive. I read it because I had heard so many good things about the movie, but wanted to read the book first. "
"648",647,"Rita Arens","Couldn't get through it. I thought the first rule of fiction was not to create an unsympathetic narrator? "
"651",650,"Barbara","I got tired of the alcohol and drug induced meanderings."
"657",656,"Ana","Yeah, yeah, I know there is a movie available based on this book. And I am tempted to say... the book and the movie are equally... good? But the truth is, if I try to remember, I don't think I've ever seen the full film. I mean, I've seen it. But for some reason I can't remember the ending, so I don't know if I've seen the full film. Although maybe it is that it doesn't have a particularly clear ending? I say it because I did read the complete book. Hmm...Well, in case you don't know, the book's about the trip of two men (the author and his ""lawyer"") to Las Vegas, in a strange exploration of drugs and... is there really another point to this book? It isn't very clear to me. Ok, I'll confess that I have the book at home, but I don't have it here, so I illegally downloaded it from the internet - and so there might be a chance that the version I have is not the real and complete version, but still... what is the point?I am sorry to admit that my experience of drugs and people who do drugs colored my experience of the book, but... well, maybe it is that I was expecting it to have some sort of revelation or something... and it mostly seems like a series of episodes without heads or tails that lead nowhere... is it that maybe that maybe that's the point? And yes, I know a lot of people won't like what I'm writing because they are great fans of the movie because Johnny Depp, or whatever... but, seriously, what is the point? (I know I've repeated this many times in these few lines, but if you're going to criticize me, it better be because you have the answer). So, I had waited so long to read it, and there's such a big hype about the movie, and all that, that in the end for me it wasn't worth it. And I actually wonder if the people who claim to love the movie don't only like it because they feel they should, you know, cause it's what is expected of us, to be cool, and all that. Or maybe I have to see it again to figure out if I've seen the ending and to see if I can finally get some clarity...Meh. "
"670",669,"yangsta","It's funny"
"673",672,"Nicholas Marshall","Ok, but a bit repeditive"
"679",678,"Emily Mitchell","While I appreciated the flow of the writing itself and the authors unique individualistic prose I was not so enthralled with the progression of the story. The plot seemed to exist only on the minds of Duke and his attorney. The paranoia experienced by the characters simply did not transfer over to myself. Although interesting to say the least, throughout much of the book, I found myself wanting more. More conflict, more anything. I grew weary of drug addled thoughts and reference to the ""red shark"" and ""white whale."" My appreciation of the story that could have been is extensive but it just didn't translate well. It truly is beyond me how anyone could've read this and conjured up a movie out of it. In summation, the book was far too abstract for my own liking. That being said, it was still well done. The weight of the story proved to be a bit much for me but that doesn't mean that it can't be more appreciated by someone with further patience than I. "
"682",681,"Alyce","Not really my story. About a unlikable guy who takes a whole bunch of drugs the whole time."
"690",689,"Calye","It's 200 pages of a drug binge. I'm confused. How is this great literature? I kept reading hoping for more of a plot. The book did make me curious as to how it could be turned into a movie at all."
"697",696,"Danielle Porras","too...much...vomit..."
"698",697,"Richard Novak","Overrated in general?"
"700",699,"Brian LaCarrubba","I guess I missed a lot in this book. Maybe it was more about what I missed in my life, which was the wild drug experiences to relate to the frenzied stories told here. Not to say that there weren't moments of delicious irony, such as the crashing of a police convention focused on the evils of drug use. But on the whole could not find much joy in bouncing from one violent paranoid moment to the next. "
"701",700,"Dawn Wallhausen","This is sort of an iconic read, so I thought I should give it a shot. And the writing is decent. I kept thinking the same four things, though:1) How are they not dead?2) Is there ever a point where they ingest anything that's good for them (except grapefruit)?and3) Is there ever a point at which they have more blood in their veins than drugs?4) These guys are a-holes (towards women in particular, but also kind of in general). This does not make for a profound or even consistently enjoyable reading experience. I think this just wasn't really my thing."
"703",702,"Danny","One of the first novels I read and one of the few I've read more than twice.This one gets two reviews from me, my first impression and second read through 5 years ago(4&1/2 stars), and how i feel now about the book now.First i saw the film by Terry and thought little about it, it wasn't until i picked up a copy of Hunter's Kingdom of Fear that i actually wanted to get a copy of Las Vegas.Hunters style got me from page one, Duke was a blend of a younger Bryan(my step dad) with my sense of humor and at the time.... drug use. For me the book captured the crazy adventures of a couple of semi-intellects, maybe once they had great potential, following their hearts down the rabbit hole and like always, finding nothing and everything. much like myself at the time, blazing a trail like a demon but only in the wrong damn direction, destination.. self-destruction with maximum collateral damage.Now i look back, i can hardly read the damn thing. I have a seething hatred for drug use and anybody even remotely promoting the idea. Can't say i wouldn't be who i am or hold the beliefs i now do if i had never gone down that road Roul Duke took. But damage has been done, physically(I WANT THOSE BRAINCELLS BACK!) and emotionally(i thought they were friends, turns out their just vultures) and i would never want that on anyone. 2/5 - lucky your funny HST."
"704",703,"Ken Parkinson","Overrated."
"707",706,"Seth","Interesting insight into that type of world. Thought the writing was mediocre at best, and the plot seemed thin. But maybe that was the point? 2 stars instead of one for the sarcasm used, made me laugh out loud a few times."
"717",716,"Dean Brodhag","It was on my bucket list to see what all the notoriety was about Thompson's writing. After 60 pages I'd had enough to see. "
"719",718,"Lolanta","https://lolantaczyta.wordpress.com/20..."
"720",719,"A M","What a steaming pile of crap that was. I really don't have anything else to say about it. "
"734",733,"Stephanie Kapllani","I'm trying to branch out and read books I normally wouldn't so when I picked this up I thought I was going to hate it but surprisingly, I actually didn't. It was even really funny at some parts in a ""roll my eyes"" kind of way. However, after a while I got bored and it became a struggle to finish. Most of the time I wasn't even sure what the plot was and it was hard to understand what was actually going on through descriptions by their drugged up minds. I understand why this is an important work of literature that signifies the rising drug problem in the America in the early 60s but it just wasn't my type of book. Thompson is a good writer though. Moral of the story, don't do drugs."
"742",741,"Missy","This book is really crazy! I don't know if I would read it again, but it was fun to read once."
"743",742,"Will Biby","It's a ramble. If it stuck to its guns and kept on a path I think I would like it more. The end of part 2 feels like a complete shoehorn to make the piece more of a statement than what it is: an amusing drug-romp."
"749",748,"Kandi","I think you have to be in the mood to read this.Obviously, I wasn't because I have no feelings about what I just read..."
"750",749,"Paul Rees-jones","Self indulgent."
"754",753,"Janne Paananen","No jaah. Trippailumatkakertomus juuri niin hyvin/huonosti kuin Hunter S. Thompson sen vain osaa kertoa. Minulle hänen tyylinsä ei ole oikein koskaan uponnut. Sekavaa kerrontaa ja tajunnavirtaa höystettynä mielen sekoilulla ilman varsinaista muuta juonta kuin mennä paikkaan A ja pyrkiä sieltä hengissä takaisin paikkaan B. "
"756",755,"Collin","It's a big, long acid trip. I mean, it's not a trip to read it, it's a book about a literal acid trip (well, they take practically every drug known to man). It's ostensibly 100% autobiographical, which I find difficult to swallow. There are some parts where he goes a bit to social commentary, and I liked those sections a lot. As for the rest of it, from here on out if I want to learn what an acid trip is like I'll just take the d*** acid myself."
"757",756,"Instinct","Decent, but way over-rated. "
"758",757,"Kimberly Duncan","Kind of sickening in its gluttony. I don't get the hype."
"760",759,"Christopher Roth","I realize I'm very late to this party, but, really, I thought there would be more substance to this. Now that the memory of just how transgressive this book was when it was published has begun to fade, I'm not sure if this is really headed for any kind of pantheon. And, just so you know I'm not a hater, I thought Hell's Angels was a tremendous book. You learned something, and it had an eye-opening perspective on things. Fear and Loathing is just attitude."
"766",765,"Brandon Porter","Strange..."
"768",767,"Billy","I read it because I read Outlaw Journalist. He was a messed up man."
"775",774,"Madeline Spector","Don't leave this on your coffee table when the priest comes over for his annual house call..."
"778",777,"Art","A gifted and wildly imaginative writer no doubt. Probably even a breakthrough novel for it's time. Fast forward to 2007 and many copycats and movies later, the shock is numbed and the thrill is gone. "
"787",786,"Liza","Well, I got nowhere with this book... It was due back to the library two days ago and no renewals are possible (its on reserve by some other sucker). So, back to the library it goes, unread past page 20...I really can't comment on how good or bad the book is, since I never even got around to reading it. Just never got into it. So I guess it gets 2 stars for not being ""get-into-able"". "
"789",788,"Jared Doe","When a movie can be made where there is almost no discernible difference between page and screen you either have a tremendous filmaker, or a rather average writer. In this case it's both. Hunter S Thompson is an icon. His status, I believe, is predicated on reputation alone. He is the darling of early 20s liberals. He was one of my darlings. But if you really read his work you see his desperate attempt to be a new Beat Generation man. I found his work more engaging than Kerouac. But, like Kerouac, Thompson simply fails to say anything worthwhile. The wave speech is 'the moment' for the book. To me it seems as though American literature and culture in general came crashing down post-WW2 and the nation turned completely nihilist without realizing. The speech shows this degradation so perfectly. With the most empty words Thompson can find he expresses the emptiness that defines America then, now, and for however long it takes. That's not an achievement, it's a terrible tragedy. "
"805",804,"Marija Andreeva","2.5The book gets 2.5 only because of the good writing style of the author, which makes the book easy to read. He writes well and truly represents an era. But the topic is not my cup of tea. The whole process of explanation on every single page about the use of drugs and how they work is just not my kind of literature, even if he represents that period of time truthfully, even though it is considered a classic. The whole talking about drugs and nothing else just exhausted me. "
"806",805,"Sara Wall","I can appreciate others' love for this book, but it did nothing for me. It was hard to read, hard to relate to any of the characters, and I really didn't care to hear their stories. I know it's a classic and highly regarded, but not by me! "
"818",817,"Katie Stark","Read it on the insistence of a friend. Only 2 stars but still enjoyed it a lot more than I expected to!"
"824",823,"Willbur","This book did not do much for me. I gave it two stars, because I thought it was okay, but nothing special. I can see how someone who has gone through this type of experience or likes to experiment with drugs would love this, because they would have something to relate to. But in the end, there was no real story here.. there were times when i found it entertaining, but not very often. There was no climax, which to me made the book somewhat boring. I almost felt like i developed ADD while reading this, because all I wanted to do was get it over and done with. I would find myself zoning out when H. S. Thompson would go on his rants, and those were the parts I was really interested to read about. I just couldn't get into the book.. but at least i finished it.If you are the ultimate hipster and like to be out of the ordinary I can see you loving this book. Not because it is great, but because it is something you do not read every day.By the way, I really did like his writing style. It was very fluent and easy to read, so maybe one of these days I will pick up another one of his books, but hopefully something that i can really enjoy. "
"826",825,"Mikela","Many love this book but I'm not one of them. It's not that it's particularly bad but that I just didn't find a reason to justify reading it. The whole drug scene is just so boring and I couldn't relate."
"827",826,"Jerometed","The only part of this book I remember liking, or even remember at all, was his eulogy of the American Dream at the very end of the novel. Oh yeah, bat country."
"830",829,"Alin","American literature from the 60's on to today can be characterised by the following words: drink,smoke,drugs,sex,swearing,rambling,nonsense.Of course there are exceptions but if we're talking about the so called ""greats"" like Kerouac and company that's mostly what you'll get.While Fear and loathing doesn't stray away from that it doesn't present those things as good and doesn't have a pretty view on the America of those times.The descriptions of the people and places are honest,harsh and very funny.Thompson isn't a brilliant satirist but the situations he writes about are so crazy that you can't help smiling.While adding pictures to a book might be called childish,here they actually add up to the tone. If you're looking for an american book about the 60's generation,I'd suggest jumping over Kerouac and Mailer.Thompson sees things as they wore,and this is a quick,funny and decent read."
"832",831,"Dirk Heinz","Weaker than what I expected."
"835",834,"Chibimagic","It's surprising how true to the book the movie ended up being. Entire passages by Thompson are narrated verbatim, which really makes both the book and the movie. Unfortunately, the book ends up being much less entertaining: a lot of paranoia, violence, and irresponsibleness from some perverted moral high ground."
"836",835,"Kevin Douglas","Over rated."
"838",837,"Corey","It's okay, I guess. But why is this book such a big deal?"
"840",839,"Paul Lauria","boring drug-induced haze roadtrip to vegas"
"841",840,"Stacey","I wasn't blown away by anything about this book. Maybe it's because it's been built up as such a classic or maybe it's because it's just bad. I don't think it was bad because I thought it was so out there and wild and crazy. I thought it was bad because it pretended just writing about being wild and crazy makes it immediately worthwhile. Two guys testing their luck by breaking every law made while in Vegas and doing a bunch of drugs. I need more than this. The book really didn't have a plot. About two-thirds of the way through Thompson seemed to realize this and tried to give the book meaning with the ""American Dream"" concept, but it flatlined. On top of being pointless, it was also choppy. One good thing about the book: it was short and quick so I was able to end my suffering in a timely manner. "
"847",846,"Ckthinks","Much like the film, i didnt get it. The seemed to be no beginning and no end... it just started mad and then fizzled out. The middle was alright though."
"851",850,"Lisa ","I find myself impatient with the writing. So beat. If I wanted self-indulgence, I'd read Rebecca Goldstein's new book. I think I'll try Thompson's other books sometime though. I've heard good things about them. "
"854",853,"Yara Hatem","That is a.. very weird read. and not the good kind of weird.I felt I was on drugs just reading it. Things would go blurry for me as well at times. It was very hard to follow. Real things and ""drug"" things were kinda all over the place where I couldn't tell if he was imagining things or if they were actually happening. Which made my experience with the book all worse."
"857",856,"Matthew Levey","I figured his legendary status meant I had to finally read Hunter S Thompson but I found I could not get into this. Maybe it was innovative at the time, but has faced since then? the Fantasy rape scene certainly sticks out in light of current sensibilities. "
"858",857,"Karin","I couldn't finish this book. All the ""parkies"" (what we called stoners) in high school loved it....but I either didn't really get it, or just couldn't really relate. I should try again as a proper adult and see what I think. The movie was kind of good but also kind of boring, so I'm not super optimistic."
