"","X","user","review"
"252",251,"Chelsea Waddell","In the book 1984, George Orwell was writing around the time of 1948 which is around the time after world war II and the cold war period. I think that Orwell was trying to warn all of the world what could happen if something wasn't done about the spread of communism. So he wrote this book 36 years into the future. Everything was watched what you did what you thought even a twitch of your face could give you away to the ""thought police"". Winston the main character in this story was a man who was against the ""party"". The party which was under the rule of Big Brother was a horrific thing. Their goals were for children to turn against their parents and turn people against sex and relationships with people they wanted all you attention focused on Big Brother and the party. But, foolish Winston rebeled anyway. The rebel was brought about by the beginning of an affair with a woman he met named Julia. They began having secret meetings that involved sex, coffee, tea, and bread (all illegal things). But their fun was shortlived because little did they know the thought police had been keeping a close eye on Winston for seven years. After they captured Winston he was tortured into believing the lies of the party like 2+2=4. He was eventually shot his final thoughts being ""I love Big Brother"". This book was not my favorite. Many of the parts were very slow moving and hard to follow. I would recommend it to people who are really into history and communism and all that good stuff..."
"253",252,"Allegra Hailey Green","Oh dear. After hearing Big Brother references my whole life I wanted to read this book and understand why it was so important to society. I definitely did not expect that it would contain so much sex (though I guess if you wanted to control the world sex would be a good place to start?), when the government told him ""we shall abolish the orgasm"" I'm pretty sure I laughed until I cried (this was not supposed to be funny). The dystopian concept is interesting, but a lot of other authors have explored this type of society with more success in storytelling. I know this is a political novel, but if you're not studying politics don't read it. There is about 30 pages that does nothing other than dryly explain their whole political system. I got his point, I understood why the book has important historical value (warning against communism) but I really think it's out of touch now. "
"254",253,"Andrea Looney","This book was too intellectual for me. I was half way through it and still didn't understand what it was about. Had to give it up."
"255",254,"Yasir Ali","Didn't like it one bit."
"256",255,"Kat","This depressed me as a teen and I just hated it - read it just to do the work for school. oy."
"257",256,"AgusMetal","Terminó mi suplicio.Me ha parecido aburrido, demasiado irreal por mucho que se considere de ciencia ficción y a diferencia del resto de humanos no me ha gustado el final. Creo que era un tema muy interesante y del que se podria sacar mucho más partido. Hay canciones sobre este libro pensadas para la banda sonora de esta pelicula (David Bowie entre otros), incluso guiones que casi han dado sus frutos, pero nunca han llegado a buen puerto. Y lo entiendo. No se me ocurre ninguna manera de hacer una pelicula entretenida de este libro. Esta claro el mensaje que quiere aportar, y ese mensaje te lo explica muy claramente y no da lugar a dudas, pero no es mas que su visión de un posible futuro corrupto.De las tres partes que tiene el libro me quedo con la primera mitad de la primera, las primeras páginas de la segunda y algo de la tercera. El resto me ha parecido explicar y reexplicar lo ya explicado y entendido por el lector y darle vueltas y mas vueltas al mismo concepto. Parece uno de los politicos que tanto critica.En definitiva y es mi opinión, una estrellita, no merece dos."
"258",257,"Vampire-lk","So I had to read this for my British Lit class! I did not like the ending at all nor did I like the professor for that class! So FYI my rating/review is skewered because of that! My Prof said my critical analysis was too optimistic! True love can conquer anything & 2+2 will never equal 5! Seriously the guy just did not appreciate a different outlook! I had direct quotes to back up my essay & reasoning as to why I said what I did, but he could not appreciate my ideas & I received a lower grade then I should of on that assignment!!!!!!!! "
"259",258,"David Muneton","It wasnt my type of book. I thought it was boring, and I didnt understand it much."
"261",260,"Natalie","It sucked and I hated it. It was consistently bleak with no plot or character development; I felt as though I was reading a 300 page list of ways society could screw itself over rather than feeling as though I was reading a novel."
"262",261,"Nathan","I didn't like it. Not that I didn't get it. I got it. I just didn't like it."
"263",262,"Lucas","If people say that this ""was"" a great novel, then I may be more inclined to agree. However, since people told me it ""is"" a great novel, then I get to judge it by modern standards where it falls flat. I admit the descriptions are very well written and impressive, but the book for the first eight/ten chapters has no plot what so ever. It's too bad because it really grabbed my attention at the start but just dragged on for so long I gave up. It's really more of an elaborate essay than an actual novel.CuHnadian"
"264",263,"Kirsten Mcallister","I couldn't even finish this book. It was for school and I thought I would rather fail than be forced to read all if it. "
"265",264,"Natalia","Nothing interesting for a person who was born in the USSR and studied history. :-D"
"267",266,"Amber Clegg","I didn't like this book for a few reasons. Some parts I felt weren't necessary for the storyline. Like the details about their love affair. I found the beginning to be very boring, there wasn't much happening. I also disliked the ending, it left off very suddenly. Not only did he lose his personal battle, but he also lost all of his feelings for Julia. I wish the district had selected a better book for me to read this summer. Genre: Dystopian"
"268",267,"Alexis","I did not like it personally, it was slow, boring and depressing"
"271",270,"Brittney Porterfield","I know so many people loves this book but, I was so bored. I hate to admit I didn't even make it 100 pages. I am told it gets better and I don't doubt it. However, I can't make myself choke down the boring beginning to get to the interesting ending. I'm sure it's wonderful, I'm moving on though."
"273",272,"Neil Mckenzie-sutter","In the immortal words of Kevin Costner: ' ... rather than admit to a conspiracy or investigate further, the Warren Commission chose to endorse the theory put forth by an ambitious junior counselor, Arlen Spector, one of the grossest lies ever forced on the American people.' One of the grossest lies ever forced on the American people, what a great line. Strangely, however, I find this is also a fitting description of George Orwell's 1984.I don't understand how a book this awful managed to force itself so successfully on the English-speaking/reading public. This is a truly terrible book. The crux of the story is a prolonged torture sequence, which Orwell uses as proof to show that torture and totalitarian societies can make people think whatever they want, and also, strangely, mirrors Orwell's strategy of storyteller: namely, bashing his reader over the head with the same dumb points continuously until they have no choice but to agree with him. Of course if this was the conclusion Orwell wanted his reader to arrive at I'd buy him a beer and take everything back, but I don't think that was Orwell's thought process. My sense is that Orwell was a good man who genuinely cared about humanity, but I think it's also fair to say he was an idiot. At this point, I mean. I mean it's thirty years after 1984 and seventy-five years since the book was published, and clearly the world Orwell described just didn't happen. But on top of this, Orwell himself admitted that he misinterpreted certain events during WWII, essentially saying that he confused the collapse of the British Empire with a revolution and the end of society. I mean, alright, there's plenty of problems with our current system of government, but when is it that we can all agree Orwell GOT IT WRONG, because he really did. A lot of people are talking about this recent NSA spying controversy and talking about how this proves Orwell right. I'm not saying what the NSA was doing was right, because it wasn't, but my general opinion is that anyone who says the NSA IS BIG BROTHER, ABSOLUTELY WORD FOR WORD, BIG BROTHER, is hysterical, a clown and probably never read 1984 because aside from the monitoring and data collection, there are real significant differences between 1984 Orwell society and the modern day NSA.To give Orwell credit I don't think he wrote a very good prophecy for the future, but how an individual living in a highly technologically advanced society might feel. But in that case why didn't he just set the story in Soviet era Russia or East Germany. That might've been an interesting story. My sense is that the reason Orwell didn't set the story in Russia or East Germany was that he didn't want to or was incapable of doing any research.Altogether, a shoddy, lackadaisical, lazy exercise in fiction writing.Seriously, grow up people, find a new dystopia novel. Orwell got it wrong, plain and simple. "
"274",273,"Martin","	I Live in the Real WorldCan you recall an occasion when you’ve heard this said in good faith? without a superadded tone of belligerent outrage to boot? Whenever I hear that tone of aggressive don’t-you-tell-me! moral indignation, I know I’m hearing a vocal mask of bad conscience—hear it in my own voice I know it’s time to rethink seriously whatever I’ve just said.	A few years back I wrote to a National Post columnist about what I thought was a rather bizarre contention: that the trial and execution of Saddam Hussein was a triumph of natural justice. Her reply turned on that sentence: “I live in the real world”—a world, apparently, in which natural justice can embrace the assassination of three consecutive defence attorneys—no doubt to encourage the fourth—and, in general, trial proceedings that—I kid you not, look up the news reports of the time if you don’t believe me—resembled nothing so much as those of the Red Queen’s court in Alice in Wonderland. Apparently we’ve been wrong about Lewis Carroll all this time; he was actually a naturalist in the manner of Emile Zola.	Of course Lewis Carroll was writing about the real world—aspects of it I should say, that’s all any of us can claim—telling the truth but telling it slant as Emily Dickinson put it. Thought I don’t think the word totalitarian had been coined yet, the court of the Red Queen strikes me as a far more astute vision of totalitarianism than George Orwell’s 1984. Orwell imagines a middle level bureaucrat like O’Brien could be a philosopher prince—or is forced to pretend he does, since otherwise he can’t get out the reams and reams of argument he has to fall back on, lacking the skill to show the intricate apparatus of totalitarianism—instead he has to turn a character into his mouthpiece, improbably and at whew! length, so he can tell tell tell you what he thinks. It’s what happens when you send an impatient schoolmaster to do a novelist’s job (and his fervid misrepresentation of Gulliver’s Travels shows he was equally as capable a misreader of novels).	None of the attendants at the Red Queen’s court pauses in frenzied action to give a solemn exposition of its inner workings at a hundred pages’ length—the chop logic they speak very frequently conveys sense (hidden from themselves), but their words don’t explain the social order—they reveal it. So do their actions—principally variations of running around like chickens with their heads cut off, mainly in the devout hope that they can thereby prevent their actual heads from being, you know, actually cut off. Motions of that kind—paranoid, frenetic, scrabbling—are constant in Stalin’s Russia as well—from the lowest level at its outer to the highest level at its inner circle. A middle manager like O’Brien in such a maelstrom will have little time to concentrate his thoughts , what with the huge proportion of every working day and restless sleeping night that must be given over to metaphorically, and on some occasions perhaps literally (state occasions I’d be inclined to say, but that may be editorializing) pissing his pants with fear.	The curious thing about the columnist who argued the Red Queen’s court was an admirable model of natural justice is that she’s interesting and provocative—on the euthanasia movement, feminism and men’s rights, the rising tide of anti-semitism in polite society and (perhaps most worrying) public schools—whenever she engages with the world around her. Her occasional book reviews are a delight—where the subject isn’t overtly political—because she has far more practical aesthetic sense than most professional reviewers. It’s only when alarmist tendencies send her back to the entrenched redoubt of living in the real world that she ever talks solemn nonsense, as in a recent column commending realists (rightists) and savaging dreamers (leftists) in our society for their respective views on militant Islam. Apart from the fact that it was right-wing realists whose dream of miring the Soviet Union in Afghanistan precipitated the exponential leap forward in power and militancy of the Taliban and Al Qaeda, this is a classic example of an either /or question—“Are you a realist or a dreamer?”—that can only be coherently answered “Yes”. It’s possible to criticize a particular dream on any number of counts—it’s wishy-washy; too aggressively self-centred; so unfocussed it has no centre at all; seems high sounding and noble but would lead in practice to self-replicating (self-exploding) nightmares—but it’s pointless to criticize (or praise) anyone for being a dreamer if it’s impossible to discover a single example of a human being who isn’t."
"278",277,"Joey","horrible. save your time"
"279",278,"Madeline","It was THE WORST book I have ever read! I only had to read it for freshman English. Otherwise I wouldn't have taken a second look at this book! Horrible!"
"280",279,"Burkay","Popüler bir kitap, bu kadar övgüyü haketmiyor. Okurken çok ama çok sıkıldım.Çok daha iyi politik romanlar varTam olarak totaliterizm'i eleştirmemiş, çok taraflı yazılmış. Sadece sosyalizm eleştirilmiş. Gizliden gizliye kapitalizmi övmüş hatta. Propaganda kitabı okuyor gibi hissettim. "
"281",280,"Farrell","I didnt finish. It did not catch my attention. "
"282",281,"Riley Marushak","i did not enjoy this book. I literally had to force myself to read it because I wasn't entertained. It was sluggish throughout the whole book and the pace of the book was too slow for me. Utopia/DystopiaI Finished the book"
"283",282,"Shannon McCabe","bad in one word bad! I read this book twice and the second time it just got worse. I know people say it is a great novel but I just don't see why."
"285",284,"Eric","""And yet pure dystopian tales are as dull and unbearable as pure utopian ones. Consider the most famous pure dystopian tale of modern times,  1984, by  George Orwell.... I consider it an abominably poor book."" -  Isaac Asimov"
"287",286,"Lucia González ","I did not like this book at all. I suppose it was the insane sexism that fills the whole novel and that just wouldn't let me enjoy it, but it may also have been the fact that I found it so boring that I struggled to finish it. I get Orwell's idea, I get that it was written in the 40's but I just don't get why so many people love this book. It starts ok but then you have 40 pages of Goldstein's book that take you out of the novel completely and then it ends. But yeah, my main problem with this novel is that the sexism was both hidden and in plain view, I just can't enjoy a book that is so full of hate against women, I can't. "
"289",288,"Claire Walt","I just couldn't get into this book. I found it to be rather dull and boring."
"290",289,"Sean","1984, by George Orwell, was a tough read for me. I'm not sure whether I was born too late to relate to the language of Orwell's time period; or if I came to it with high expectations, following Christpher Hitchens frequent praise of Orwell's work. Whatever it was, I hate this novel and early on it became a real chore to read. I spent the majority of the novel telling myself, “One more chapter and it will pick up. One more chapter and it will be worth it,” yet it never did pick up and I finished it sorely disappointed. The torture scenes at the end of the book paled in comparison to the torture the author made me go through. I just wanted to call it quits but persevered out of my own stubbornness.In short: the book is slow, painstakingly so; The characters are boring; the dialogue is fleeting and mind-numbingly pointless when it does make an appearance; the ending is unsatisfactory. The book is more of a statement than a story; a good example of why an idea by itself doesn't guarantee a good read. Safe to say this has firmly put me off reading any other books by this author. Don't trust any five star reviews like I did. Reviewers are either just beginning to venture into the world literature and are yet to strike gold, or they think classics can do no wrong and deserves a higher rating.Would not recommend."
"291",290,"Quinn","If you want to find another reason to lose hope and fall into a deep depression- please! Read this book. I can't understand why so many radicals love this depressing and bleak distopian vision. Sure, it does outline some interesting concepts of ""double speak,"" government surveillance, mind control and all that, but really I could do without the detailed account of torture that takes up half the novel. "
"292",291,"Tim Dunn","I have to say....I never read this book in school, and I was really, really looking forward to reading it....but unfortunately I found it one of the more boring, dull, drab books I've ever read....maybe i missed the boat on it, I don't know, but for my own personal tastes this book was AWFUL!"
"295",294,"Ab2y ","WTF did i just read ? no offense but what was wrong with the writer ? do not get me wrong it is a well written book but ...I don't even know how to describe this fucked up shit (i don't usually curse this much) , why will someone imagine the future like this ? what hole did this writer crawl out of , that made him that messed up ?I am a very optimistic person , i imagine a really beautiful future and i hate pessimistic people , George Orwell you were a good writer but fuck yourself wherever the hell you are }:("
"297",296,"Libba Griffin","Disliked everything about this book. "
"298",297,"Jeana","I despised this book--reading it was boring, the concept not my thing. I can see why people end up being non-readers if this is the kind of thing they're forced to read in high school. I had no emotional attachment whatsoever, I didn't believe the love story at all, and this Winston was just a flat cardboard guy to me. I'm glad this is over! "
"302",301,"Samm","For a book I didn't like, I use many of the phrases and refer often to this book. Even now I feel like Big Brother is watching what I say and one day I'll have to be accountable for those things, even the things I think no one is paying attention to. I just hope I don't ever get locked up in a room holding my darkest fears..."
"307",306,"Alexandra La Vigne","read this book in school, well written but sometimes hard to follow. "
"308",307,"Reema","استغرقت مني .. يومينبلا فائدة !!ووصفه للشخصيات بلون الشعر والجسد وتكرار الوصف بدون اهمية للاسماءيزيد من صعوبة ربط الاحداث لم احبها بشكل عام :/"
"313",312,"Bonnie Jean","I have great respect for is book and for Orwell, and I understand the message he's trying to get across... but I really and truly hate this book. Which, in a perverse way, goes to show how well done the book is- if it was badly done, I would likely just feel ambivalent at the end. I actually probably ought to give this book more stars, simply for the fact that it caused me to hate it so thoroughly- just as I'm sure I'm meant to- but then that would imply that I actually like the book, which I don't. So I won't."
"314",313,"Elias","The theme is ok, but some parts too explicit for me. "
"317",316,"Stacy","this book was so depressing it made me cry...not a good cry, a depressed cry."
"320",319,"Jared Quist","This book was terrible! I just did not like it. Winston is disgusting. He is basically the exact opposite of everything I want in a protagonist. I understand the picture Orwell was trying to paint, but I certainly didn't like it."
"321",320," Marla","Fascinating concepts and often quoted book...Big Brother is watching, ""thought police,"" war for economic reasons, etc. but a whiny and tedious read that I finally got through on audiobook after 3 failed attempts over a 30 twenty year span.I'm glad that I check this book off my books that I've never finished, but in hind sight, I would only have read it as required reading."
"323",322,"Lizzie","Wonderful idea, horrible layout."
"324",323,"Keshav","For all the hype around this book, it's terrible. It's the classic case of a brilliant storyteller and great satirist [I'm talking, of-course, of Animal Farm] gone horribly wrong because he wanted to air a grandly idiotic philosophical/behavioral pet-theory. Instead of a plot you have meaningless discourses of some sort of post-capitalistic balderdash. Do not recommend. "
"326",325,"Drew","A cautionary tale to be taken to heart but it was a dreadful book. The story doesn’t go anywhere, the characters aren’t likable and at points it just drags on. I get it question everything, but wasn’t there an interesting way that the author could convey it? At one point Winston is reading a book about the current socio-economic which added nothing to the story. If you’re looking for an indictment of war, communism or the man this is your book. If you want something interesting just pass on this one."
"328",327,"Oliveoyl306","I found this a most depressing book. "
"330",329,"Whitney","The most booring book on the highschool freshman reading list. I should read it as an adult. Maybe I have changed my mind. "
"331",330,"Helen","Had to read this for A-Level English. Would not read it again!"
"332",331,"Drea","Can't really say I enjoyed it. I flew thru the first half of the book as it was interesting, but I struggled thru the second half as the story held no further intrigue. I am not sure what exactly it was I didn't like, but it could have been that I continuously compared it with Handmaids Tale by Margaret Atwood (which was amazing) and thus fell disappointed. "
"333",332,"Alisa","To be completely honest...I did not finish this book! I got through the first few chapters and couldn't keep my attention in it. It was long, wordy, and too much detail that I didn't feel was important. I also couldn't sense a progression of plot. I felt that if I have time to actually sit down and read something, I'd want it to be something I actually enjoy reading. So, I'll have to pick this up much much later in life."
"334",333,"Stephanie Post","This was read for another school personal project and I was in 4th/5th year so was about 15-17 years old. "
"335",334,"Grace","I hate the kind of world's that are so extremely different from ours in a bad way and this book made me realize that!"
"336",335,"Karol","Did not like it. "
"338",337,"Rorshach Sridhar","As I've made it clear, I hate dystopian novels, though 1984 is certainly the best one I've read (as of now). It begins very promising with a character that actually has human emotions, but rather than the novel consist of political commentary on the real world (which is what it aims to do) Orwell instead turns it into a lust-based love story with only ideas about the future state of the freedom of speech and press fully fleshed-out. Every other theme is half-baked, including its origins."
"341",340,"Julesmarie","This book single-handedly destroyed my ability to read books without knowing the ending in advance. I can't remember ever hating a book as much as I hated this one (which, I suppose, is an indication of how good it was). I just felt so horribly betrayed by the ending.I was a freshman in college when I read it and (view spoiler)[ when the character I'd been becoming attached to and rooting for turns his back on everything and gives in (hide spoiler)] I felt angry and hurt and betrayed enough that I literally threw the book across the room and collapsed in sobs. (I never claimed to not be overly-dramatic...)I understand the purpose behind that ending, and the book itself has led me to a fascination with dystopian novels, but I honestly HATED this. SO much.Perhaps with a re-read I might change my mind, but I can't get over the feeling of betrayal enough (even after 15 years) to be willing to give a re-read a shot."
"342",341,"Shilo","This book seemed like it would be perfect for me. I did not finish this book. The beginning was a bit rough. It was interesting to me that the character started to fight the man. Halfway through I knew how it would end and I was aghast. I wanted to be wrong. I rarely did this, but I flipped to the last chapter. I was disappointed by guessing where the story ended. "
"344",343,"Cailee","Had to read it for school. BORING!"
"346",345,"Alisha","Awful book! So confusing!"
"347",346,"Susan Clark","Had to read it in high school. Don't remember liking it at all!"
"350",349,"Karine","Very disappointing. 1984 is less sci-fi and more anti-Soviet propaganda, though it does, eventually, go beyond that. When there is action, it is interesting. However, there is so much political commentary (including a 30-page essay) that is occasionally thought-provoking but primarily tedious. The book feels outdated and only tangentally related to contemporary society."
"351",350,"Hannah De val","I have never been so scared of a book in my life. That being said, doesn't mean you shouldn't read it. Still as relevant today as it was in 1949. Look for the parallels to modern life. Might open your eyes a bit. "
"353",352,"Fatma Mansour","رواية سيئة جدا لدرجة انى مش قادرة اكلمها على الرغم من ان الفكرة كويسة لكن مكتوبة بشكل ممل و مبتذل اوى .. مش عارفه اذا كانت قرائتها بلغتها الاصلية ممكن تفرق و لا لا بس على كل حال انا مش حبها فمش هدور على النص الاصلى"
"354",353,"Karina","Finally finished this worthless, disturbing, and depressing book tonight. If I could give it no stars I would. I am sure this means I am intellectually lacking and a disappointment to my degree in English, but I hate this book and at this moment can find nothing good in it. "
"355",354,"Katy","I read this book in high school and it freaked me out. Very strange."
"357",356,"Sam","Too slow moving. Started to get boring."
"359",358,"Rebecca Lawrence","Seems good, probably better than good considering it's a classic, but I just couldn't get into it and thus didn't even make it halfway through. Maybe it's the fact that I can't relate and it seems like it's lacking something. Then again, what do I know, I'm just a teenager after all."
"360",359,"Janelle Thompson","To say this book stunk the fat one would be kind... 1984?!?!? More like ""Nineteen eighty I want some more!"" lol-- j/k. Seriously though-- big time stink fest."
"362",361,"Rai","Yeah.... nope, didn't like it."
"363",362,"Sonya","I know this is supposed to be a classic and blah, blah, blah but it literally bored me to tears. "
"366",365,"Diego Hernández","Realmente creo que no me encontraba en el mood correcto para leer un libro así. Me costó mucho trabajo terminarlo.Terminé odiando el final, a Winston, a Julia, a O'Brien... en fin, a la mitad de los personajes. Lo único rescatable en mi opinión, es el mundo tan perfectamente bien logrado que nos regala George Orwell. :"
"368",367,"Erin (Bluestocking Bookworm)","I never read this book in high school, unlike most of the masses.I am glad I didn't. I didn't enjoy it at all, and I felt like it had no real message hidden behind a lot of pretentious political writing.I might write a more thorough review later, but that is it for me for right now."
"370",369,"Mary Alice","This book that scared me in the sixties seems no more than bleak today. 1984 may have been prophetic when it came out in 1949, but not one single prediction has come true. And it is really no more than a science fiction novel, not even based on real science. It was hard to read through the torture sections and to see the many, many human beings who didn't have a trace of humanity or believability. 1984 is a distopia-type novel without even a hint of truth in it. That makes it completely unbelievable and un-haunting.I would have given this five stars when I first read it in high school around 1966, but it is ridiculous now."
"371",370,"Rose","Hated it."
"372",371,"Kelly Larson","way to depressing for me!"
"374",373,"Liberty","The first two thirds of this book left me less horrified than Brave New World, even though the reality of being spied on by your government all the time doesn't seem that far-fetched at all in this day and age. The last third was utterly disquieting, but I reject every single one of its assumptions about human nature."
"375",374,"Daphne","Terrible book. I have no idea why it's so popular."
"376",375,"Andrew Hershauer","I personally really didn't like this book all that much. ""1984"" did a grand job of portraying life under a utopian/dystopian society, but I didn't enjoy reading it. This story started off good, with the basis for the society, how people lived, how the world was run and how Winston felt about it. The middle was where the book lost my interest. Orwell focused a lot of time and effort on Winston and Julia's relationship, but their relationship wasn't at all interesting. It definitely looked like he tried, but they came out as cardboard and lifeless as relationships can get. Towards the end, I started skipping pages, it just got watt too confusing and boring. The book followed the life of a regular person in a Utopian society, so I expected it to end badly... but it really just ended up hurting my head."
"378",377,"Azeila Rose","I completely despise this book. Horribly written, horrible characters, horrible story telling. I do not see how people like this book. I won't lie. The idea for this book was promising. But from the first few pages I found myself hating the main character. And I can't stand a story if it's told through a character I hate. Winston had little redeeming qualities, which was odd since he is supposed to be the ""hero"" of this novel. Instead we get monologues about how he wants to rape women, how frail he is, how much he hates his life, whine whine whine. Ugh. Human life is also regarded with little to no value in this book. Winston is very selfish, as is Julia. All anyone in this novel cares about is their own skin. Don't get me wrong, I think it's good to have ""flawed"" characters. But when all of the characters are so desensitized to anyone's needs but themselves, it gets to the point of me not caring about them at all! It's okay to have selfish, even sociopaths in a story, but it was over done here and not realistic. One of my least favorite books of all time!"
"379",378,"Hamed","یه سر درد ِ وحشتناک"
"382",381,"Beckett Steven Cantwell","I didn't like this book. The story line didn't progress as much as the back of the book said it was"
"383",382,"Aspen","I did my research paper on this book senior year of high school. I've decided I'm not a fan of George Orwell's style. He is a fantastic author, but his books are just not the kind that I enjoy reading. "
"385",384,"Kimberley doruyter","this book really does suck.i think i'm gonna stop trying books like this."
"387",386,"Joy","Horrible - did not even finish reading it. Too dark."
"388",387,"Sunny Lu","actually i feel like this book is so boring...when i read it,i really don't understand. I knew in 1984, government use instrument named ”telescreens” to keep watch on people. Using telescreens, you can always know everything in the country, there is no secret no matter where you are or who you are, even what you do. Nowadays, Internet seems like telescreens and the government probably can take advantages of this kind of technology to know anything they want to know. Every filed of social life was strict controlled by the nation. Love and marriage was forbidden, arranged by the state; propaganda ""Ministry of truth"" rewrites history at anytime in order to meet the needs of the policy. The story of 1984 is thought provoking, Privacy is very important to us. All of us dreams of living in a free and safe country, where we can feel happy and satisfy. But there are always so many problems to disappoint us. Recently, people’ private information and individual life to be protected by regulations and law. Nation also need to respect her people’s privacy. Not only Internet, drug testing but also everything in our life. "
"390",389,"Theresa","This book was not what I thought it would be. I was really looking forward to reading it because so many have said how great it is. And there are so many cultural references that I wanted to get a handle on and understand. I hate to say it, but I found it to be quite boring and unsatisfactory in so many ways. Dark, dull and depressing is the best way for me to describe it. Most of it was utter nonsense to me. I just could not be drawn into the world the author had created. The descriptions of the political system and way of life were long, drawn out and completely uninteresting. I found myself skipping page after page because it just droned on and on endlessly. Ugh! Maybe this genre is just not my thing. I was curious; I wanted to like it, but I did not."
"392",391,"Nelly","Ugh, I just can't. I gave this book my customary 100 pages that I offer books I don't really like to see if maybe I'm wrong before I threw it into the pits of fire where it deserves to die. Maybe it's that I don't like dystopian fiction? I don't know, but the plot here was non-existent and the entire book was pretty much all political message. No thank you. I read the Wiki summary and that's enough for me. Next."
"397",396,"Jocelyn","Not as enjoyable as when I read it almost 30 years ago!"
"398",397,"sanjana","i stopped reading this book halfway through. it just reminded me too much of the current political situation (maher arar/guantanamo)..."
"399",398,"Hasmin","I wanted to like it. I actually enjoyed about half the book. After that, I found it alternately boring and depressing."
"400",399,"Maggie Mitchell","I picked this up because it sounded intriguing and I'm trying to broaden my reading horizons. Unfortunately, I found it very difficult to read - although I'm guessing it's the general ideas in the text that make it intriguing, more than the writing itself. I have to admit, the ideas are freaky as hell - and exceptionally thought-provoking - but for me at least, it doesn't really warrant struggling through the entire book."
"401",400,"April Gibson","Although a book when written was well before its time, I found it to be depressing and at times boring. "
"402",401,"Kellie","God awful. Hated it."
"405",404,"Fabio"," 1984. A classic boring book. The book started out great but nothing was happening. Its very descriptive and only gets action packed 2/3 through the book. 1984 is about a man named Winston who lives in a communist London. He joins the Brotherhood which wants to destroy communism together. He commits a thought crime because he thought that he was dead and the proles were the ones which would save the world. The book is just confusing and not good. I did not enjoy this book. I have to admit the cover withe the blue eye is awesome"
"408",407,"Gautama Siddartha","nope."
"409",408,"Judy","I threw this book against the wall after I read it. I have never done that since; I HATED this book!"
"410",409,"Hayden Udall","i thought the book was very boring. I didn't enjoy it at all because it didn't grab my attention in any way. There were no moments when i wanted to keep reading the book.Genre: Distopia"
"413",412,"Kristen Thorley","So depressing, they should not make innocent minds of young high school age teens read this. There is alot of good analogies that were relevant at the time and have made this a classic. Even so, it should come with a warning of a bad ending."
"416",415,"Guy Gleeson","I've looked at reviews of this book. And almost everyone seems to rave about it and give it 4 or 5 (mostly 5) stars.BUT I AM SORRY -IT IS NOT THAT GOOD!The entire first 'part' is such a drag. And then in Part 2 something actually begins to happen, but I just couldn't enjoy it.I know people will look at this score and be like ""Oh my God! This boy is insane, how can he not like such a masterpiece!?!?"" WELL, my simple answer to that is, I do not think it's a masterpiece, quite the opposite. I'm not going to say anything more about it because I know so many people love it and I'm not going to put it down any further.My final say on this book is it just didn't agree with me."
"417",416,"Rebekah","Read it the night before finals. Not as bad as suspected. Not good enough to be a book. Still better than Anthem."
"418",417,"Nicole Zamudio","1984 was one of the distopian books that I have to say I did not enjoy reading... :/ "
"419",418,"Margaret DC","the book where I learned I don't care for sci-fi"
"423",422,"Simone","I tried to read it but after almost two months and 206 pages I gave up.Way too grim, serious and tiresome.The repetitiveness of this book was unbearable, the story could have been 50 pages instead of 300, without losing anything major. I couldn't find a reason why I should read a detailed description and a critique of a fictional totalitarian society that does not exist, and it is unlikely to exist in the future (although you may never know). I have better ways to waste my free time. This book might have been useful, even brilliant, in 1949 when it was first published, but it's obsolete now.To make it even worse, there is also a very unconvincing love story between two unlikeable characters.Of course this novel is a valuable warning against being brainwashed by propaganda, or about the importance of preserving history, or the dangers of being watched by our government, blah blah blah...; but still, there is nothing here I haven't heard before."
"424",423,"Erik","This book is terrible. I do not understand why it is always rated so high, especially now that communism has collapsed. "
"425",424,"Phoebs Hussein"," ""War is peace."" Said.The book made me over think!Orwell was pessimistic, but look what's happening now, Syria, for instance.Excellent, yet a lot of disappointment.."
"426",425,"Yanna Diep","I actually really don't like that book that much because i don't get the book at all. The more I read the book the more i got confused and didn't understand what was going on. "
"429",428,"Lizzi Crystal","A world where goodness has absolutely ceased to exist, and animalistic depravity is the only ""freedom"" we can hope for. I love dystopian novels so I was expecting to love this, and was really surprised and disappointed by it. Orwell seemed to wallow in his own writing, asking us to take extreme interest in characters with no soul or empathy, and a dystopian world that tries so hard to be intellectually frightening it ends up seeming contrived. Orwell liked to sum up his world as:WAR IS PEACEFREEDOM IS SLAVERYIGNORANCE IS STRENGTH.I have to add,THIS BOOK GOES NO PLACETHE CHARACTERS ARE FLAT AND UNINTERESTINGI WAS BORN IN 1984 AND YOU COULD HAVE PAID MY BIRTH YEAR A BETTER TRIBUTE, MAN."
"430",429,"Lee Anne","Too depressing for me."
"431",430,"Marsmarkham","Classics are usually disappointing."
"432",431,"Lovisa","Torture. My English teacher made me read it and I'll never do it again after I've read it a second time because my teacher wants the class to read it twice. I haven't been reading a lot in my life but seriously this book is boring. It only got a star because there was a part written in Irish accent which was fun to read. :) non action, that's why I didn't like it. "
"433",432,"Tammie","I know a lot of people probably think I'm crazy for giving 1984 one star. Here's my reason. I read books for enjoyment and I like happy endings. For me this book was not enjoyable to read nor did it have a happy ending. I am still glad that I read it and I do appreciate what Orwell was saying when he wrote this. This is something that could certainly happen and we all need to be smart and vigilant in making sure that it doesn't."
"436",435,"Phoebe Fletcher","Too complicated"
