"","X","user","review"
"994",993,"Nenia *War of the Adorables* Campbell","Going through the reviews made me feel a little cowed because almost all of them are 4- and 5-star reviews and even the people who really didn't like it caved and gave it a ""3"" just because of its so-called literary merit. WHAT literary merit? I hadn't the faintest idea what was going on — and considering what the author was popping, I'm pretty sure HE didn't, either.From what I could get, this is the basic itinerary of Hunter and his gang.-Smoke, drink, and pop tabs while going over 100MPH in the desert.-Scare the crap out of the poor teenage boy hitchhiker they pick up (to the point where he jumps ship, preferring to take his chances WALKING in MIDDLE OF THE DESERT).-Smoke, drink, and pop tabs.-Buy guns and shit. Those lizards are watching you.-Kidnap young girl, feed her tabs, and RAPE her.-Smoke, drink, and pop tabs.-Go to hotel and act like total assholes.-Tell hotel concierge that aforementioned girl is a “patient” of theirs who's currently on lithium.-Smoke, drink, and pop tabs.-Freak out because you run out of coke — but it's OK, there's a convenience store with a clerk who'll sell you over-the-counters under the table.-Smoke, drink, and pop tabs. Snarf your ill-gotten prescription pills. Who cares what they're for or what they do? They're medicine and they're for your HEART, dammit. Why are my organs coming out of my stomach?-Buy some useless shit because you're an upper-middle-class waste of space and you can. Also, albino dogs rule. I don't know why. White dog. White rabbit. Maybe there's a connection? There isn't? I'm on acid, man. Of course there's a fucking connection. Drug logic. Speaking of which —-Smoke, drink, and pop tabs.-Insult some marines because the war is a fucking waste.-Smoke, drink, and pop tabs.-Laugh crazily at your own brilliance and hillarity. Then shop at the 1960s equivalent of Hot Topic and mope about how nobody understands what it's like to be living as a nonconformist in a conformist world. Console yourself with a Che Guevera T-shirt purchased at the GAP. Then see if you can smoke the fabric preservers.My God, what a loathsome man. I don't understand why people are saying that this book is the representation of the “American dream” or a brilliant criticism of American society. The only impression I was left with was of the ranting memoirs of a drug-addled sociopath who has no qualms about electrocuting his friend with a radio or selling their best friend's $100 dollar gun to pay a $30 dollar loan to that same friend (WTF). Sure, there were some really funny lines in this book, but it's a cringey kind of humor. Like when your best friend gets totally wasted and starts talking about all her sexploits of past years and everyone's laughing but you know they're never going to see her the same way again but she is ignoring all of your pointed signals to STFU while she's ahead and just carries on talking about the cucumbers and the rubber body suit? Just like that. But on acid."
"1022",1021,"Edward","For my tastes this book was to blurry and hard to follow."
"1027",1026,"Chris Jones","The opposite of engrossing"
"1038",1037,"Abdullah Alhomoud","What is this shit? Dude gets sent on a couple of writing assignments to Vegas, but instead decides to take the opportunity to fuck around, do a shitload of drugs, and pretend to look for the “American Dream”, which is just an excuse to be a self-entitled prick and a reckless party fiend.Is this supposed to be an ironic jab at the American lifestyle, an infiltration, a “look at me, I’m not one of you, but I can pretend to be” schtick? Because it’s not. Thompson just comes off as some privileged man fucking around because he can afford to, because he can get away with it. Maybe he would’ve found the American Dream if he had looked in the mirror.And his writing leaves a lot to be desired. He dedicates a large chunk of the book rambling on about his paranoid thoughts and what-if situations. I mean, sure, we all like to think about imaginary scenarios, but that hardly makes for reading material for anyone else. This story (if you can call it that) shouldn’t have left the author’s notebook."
"1052",1051,"Billcorcoran","You know, I just didn't like it. Reading about somebody's endless acid/LSD trips got boring after about 30 pages. Sadly the book went on like this for about 200 + pages."
"1066",1065,"Agriffith","I had a professor in college who was obsessed with the author - so we had to read this book. I must confess I skimmed it whenever possible due to it's disgusting content. Yuck!"
"1076",1075,"Kristie","I...didn't get this book at all. I'm left confused and irritated that I took 8 thousand years to read this thing. Shoulda just watched the movie. "
"1078",1077,"Ariel Metzmeier","I don't know if I've ever been so bored reading a book for fun. All I can say I took from this book is don't do drugs. Ever. "
"1082",1081,"Colin Wood","Tosh"
"1083",1082,"Warren Benton","Well I know lots of books are written and lots of books some people love and others do not. I thought this book was a complete waste of time. Sent on a journalistic endeavour to cover a race, two men set out on a trip from LA to Vegas. They go from one drug-induced moment to another. This is not easy to follow. It seems Thompson may have tried to really capture the druggies mindset. "
"1084",1083,"Marnie","Well, there's a few hours of my life I will never get back. People consider this a classic, a masterpiece, and other really impressive things. And perhaps it is, but it was totally wasted (no pun intended, but I kind of like it) on me. I would like to see the movie, though. "
"1091",1090,"Valentyna Pavlenko","what a trash..."
"1101",1100,"Mary-ann Nossent","Oh dear not one of the ones I was pleased to have been nominated at book club. Loathed it!"
"1126",1125,"Dartsya","ЧТО ЭТО БЫЛА ЗА ХРЕНОТЕНЬ?! О_О"
"1141",1140,"Nicole ","I hated this, I didn't get it. How is this a Classic?"
"1173",1172,"Dahlila","I loved hating this book. "
"1178",1177,"J. Joan","I had seen the movie years ago when I was still in HS and recalled hating it... just being grossed out and feeling dizzy and sick - as if I were on a drug trip too. And now after reading the novel, memoir, whatever it is, I see that was the intended effect of the book. I did not feel I gained any value to my life, unless feeling queasy and paranoid is a plus. I want to like Hunter S Thompson more given all his works and the race reviews of the writer, but I just don't get it... perhaps I need to try again."
"1185",1184,"Meredith","Got halfway through this one. I just don't see the appeal. How many drugs does one need to take?"
"1198",1197,"Lisa (lisareadsall)","DNF September 2013I hate modernism. I hate this. I hate most of the books I had to read for school that were published between 1910 and 1980."
"1199",1198,"Lucie Novak","Yes, I know it is a classic, and people rave about it.I should like it- with my life and outrageous memoir.But I did not.I do not like reading about this type of reckless behaviour.It hurt me to read it. I did not finish it. Yet, people wose judgement I trust loved the book. Well, it ain't for me."
"1238",1237,"Maura","This book had basically no plot. Sounded about like something I would write if I spent a week or two taking hallucinogens and recording my experiences in meticulous detail. "
"1240",1239,"Zoe","Bad trips, bad memories, bad feelings. "
"1241",1240,"Alison Gates","Did not enjoy. I don't like stories about drug trips, no surprise I didn't enjoy this one."
"1252",1251,"Derrick","I didn't care for this book one bit. I understand it's a popular book and on a lot of must read books but this guy didn't care for it, at all. It was difficult to follow between the drug scenes and what was real. Terrible, terrible book."
"1263",1262,"Mander Pander","This was my first book by Hunter S. Thompson, and from other reviews I am gathering it may have been a better idea to try one of his others first...Reading this book is a lot like being the designated driver at a bachelorette party-- it's pretty confusing trying to keep track of what anyone is saying or doing, and you're ready for it to be over way before it's done."
"1267",1266,"Mokieblylk","I've never seen the movie. The book had two parts to it, i didn't understand part one at all, i just know they used a lot of drugs, picked up a hitchhiker, and used more drugs. Part two I was able to follow a little better and had more of a storyline, but overall it wasn't a book i enjoyed. I think I'll pass on watching the movie too."
"1274",1273,"James Oden","The book's title is quite accurate. This is a story about a most unpleasant fear filled time of self loathing. It wasn't fun, it wasn't smart, it didn't bring one to any conclusions. It was if anything an anti-epiphany. In truth, it was simply a recording of an event where two folks consumed lots and lots of drugs and didn't have the least bit of a good time. At times it rose to begin perhaps a social commentary, but then it stumbled and fell in some ether filled hallucinatory stupor.After spending a life time hearing people rave about this bit of counter culture literature, I'm left mostly disappointed."
"1275",1274,"Kelly Nielsen","Not sure why there are people like this author, and not sure why people like this book."
"1281",1280,"Christi","Egocentric perspective on a meaningless journey. ""Just say no"" to drugs and to this book. I just could not get into this novel, and am so happy I'm finished with it and can disassociate myself from it by returning it to the library."
"1285",1284,"Caitlyn Kilgore","Right, right, right... It's a classic. How could I not love it, Johnny Depp was in the movie!?!?!? Well, while it is an interesting view on the American Dream and what life can be like (and is like?) for some people in America, it's just pretty darn gross. Not just in the sense that it has a lot of talk about vomit and blood, but also it just follows some icky people. I'm sorry, I cannot bring myself to like either protagonist. I read it with a kind of ""aww, do I have to?"" attitude. I picked it up each time knowing I would be disgusted by what was happening, but I guess that was the point, so kudos on getting that across I suppose."
"1310",1309,"Victoria","Character couldn't be less likeable."
"1332",1331,"Elaine De","meh...Maybe a couple of years ago I might have appreciated it more, but now it's just meh..."
"1361",1360,"Marlan","This book is no doubt iconic in how it explores drug use and the aftermath of the 60s.That may be, but it does so by being a thoroughly unpleasant book. The story follows two bonkers, drug-addled individuals as they create mayhem in Las Vegas over the course of a week. It is written in first-person, so you get a glimpse into the train of thought of their horrible decision-making, which exacerbates the distastefulness. As the book goes on, their grasp on reality loosens, the story becomes more disjointed, and it becomes difficult to even pay attention. I breathed a sigh of relief when the book finished.In effect, it was like being forced to talk to (and follow around) the crazy druggie who just caused a scene on the street corner before running off. It may have been entertaining for the first two seconds, but it got old really fast.I imagine this book may capture the ""feel"" of an era quite well, hence why so many have related to and loved it. But if so, it must also be demonstrating why that era combusted - chaos, craziness and general ugliness. And it is exactly those attributes that make the book unpleasant to read."
"1365",1364,"Jesse","feared and loathed it while I holded it"
"1374",1373,"Mark Glidden","A pointless piece of writing. If drug induced stupidity and pointless ramblings constitute a ""classic"", every degenerate boozehound and dope fiend is a potential Dickens."
"1375",1374,"Brian Reed","I have tried to read this book about a dozen times. I just can't do it. I think this book is like the band The Who. You think your supposed to like it but you know deep down it's not very good. This is a book for 16 year old kids who havent yet taken drugs but think it would be cool to do so or even worse, moron 40 year olds who still think it's cool to do drugs."
"1379",1378,"Suad Shamma","I admit, I picked up this book with very high expectations. I know it was made into a film (one I've yet to watch), and I know that it is one of those greatly talked about books, but what really pushed me to buy it was the fact that one of my friends spoke highly of it (and I tend to trust her judgments in books). Not this time though.This may not come as a surprise to many, as I've already reviewed On the Road and was one of the very few people who did not give it a five star rating, but at least I ""liked"" it, as opposed to this waste of time. I really wanted to get it, and I really wanted to find it funny, and I really wanted to like it - no, LOVE it - but I couldn't. I finished it, out of pure determination if anything, but I still could not find anything amusing or enlightening about this crazed journey. I suppose I am categorized with the few who failed to see the humor in embarking on a journey with a massive amount of drugs in your trunk as you consume excessive amounts of alcohol simultaneously.I did not expect to relate to his journey, I read it in the hopes that I would feel the way On the Road made me feel, which is to pack my bags and head out for a grand adventure. I read it in the hopes that I would perhaps experience a lifestyle so different from mine, a form of educating yourself so-to-speak. Admittedly, I did read about a completely different lifestyle, but it is not one I wanted to experience, or enjoyed in the least.Maybe this book was a breakthrough in its time, I will give it that much, but I find it very overrated and a huge disappointment. I will say this though, these kinds of books, I find, are usually a lot better translated into films. I do plan on watching the film, and I suspect I may actually find it amusing, but in my opinion a journey such as this one translated into writing fails miserably.Finally, I just want to say that it's laughable how many people take other's reviews personally. It doesn't mean anything to me that I don't get ""it"", whatever ""it"" is. If we all thought the same way, there would be no point in reviewing books at all."
"1382",1381,"Karin","This was just too weird I couldn't even finish it. I got so confused"
