"","X","user","review"
"411",410,"Dina Bahaa","استفدت منه و عجبني اكثر ما كنت متخيلة ،،، يستحق القراءة لاشك "
"413",412,"Matthew Lindell","The Art of War is hailed as a ""must read"" for students of management. I disagree, if in so saying, they are likening management to war, the playing of your strengths to your opponents weaknesses to win the day. Win/Lose management is failed approach that may have short-term benefits but is unsustainable in the long-term. Management is about the negotiation of ideas to achieve shared goals and objectives; win/win.Now, if you are looking for ancient wisdom on how to evaluate your environment, organize and motivate your teams, play to your strengths, etc. there is some value and perhaps wisdom. However, to achieve that goal I would heartily recommend The Bible instead.Rather, where I found value/interest in this book was the depth and sophistication of the ancient eastern world. I therefore read it as a historical work lending insight into the thinking that has laid a foundation for military tactics over the last several millennia. So, if interested in a historical read - go for it. If interested in strengthening your management skills and thinking - I would pass."
"416",415,"Sara Ab","I am shocked of some passage where the author advice to keep the soldiers busy and ignorant.The abuse of spies on the enemy side and the schemes to dishonor its best officers and allies is also another example of war cruelty. "
"419",418,"Tuệ Trần","Một lưu ý: Tam thập lục kế không phải do Tôn Tử soạn."
"420",419,"Renata","He makes some insightful points,but I think Machiavelli was more straightforward and efficient as far as conquering enemies."
"424",423,"Kristy","I work at a bookstore and this has been one of the most asked about books. I decided to finally pick it up and read it and I'm glad that I did. This is not my typical book. Most people who know me know that I tend to hate talking politics so this is definitely not what people would expect me to pick up. I found this book to be interesting and I enjoyed listening to audiobook. I did find this book to be filled with a lot of common sense.Though this wasn't my typical book, I enjoyed listening to the strategies. "
"425",424,"Taylor Storey","I thought it was appropriate to listen to this millenia old Chinese book on the way to Beijing. I've heard it is the most read book of all time apart from the bible. It's about military strategy but puts it in a way that can apply to almost any kind of achieving-your-goals situation you want to apply it to.The audio edition is only an hour and 15 mins long (without commentary) so the investment was minimal, and for the investment...worth it. A predecessor to the modern self help genre. Could be a good one to read when you are pushing to achieve some goals. ""It is not enough to put ones trust in the tethering of horses or in chariot wheels in the ground"" ... Sound similar to the bible readers? Don't command ""the army to advance or retreat, being ignorant that it cannot obey. This is called hobbling the army."" I read the Giles translation...seemed good."
"426",425,"Levie Galapon","Essentially a classic in strategic writing that is a good read for anyone who studies strategy or military history. Sun Tzu uses interesting metaphors to teach valuable lessons when going into battle. Over all, its a very easy read and I would suggest to read it since the lessons it teaches are still applicable to today."
"429",428,"Ahmed Salaheldin","Contains a lot of common sense, though nicely packaged in brief organized points of advice.Helps with strategy games"
"431",430,"Fidelis Satriastanti","It is thin. It is practical. Yet, it carries almost all the things you need or want to know about how to win a battle or a war. Not necessarily a real battle, I might add. But, everyday battle or war in getting something you want and how exactly you can get it. You got to hail Chinese philosophy and practices when it comes on being successful, it's simple and just 'immortal'. This book is hundred of years old yet it still very much relevant to modern days of 'battles and wars'. I am not kidding. For instance, one of its wisdom is being early on the field of the battle before your enemy. I can actually relate to 'being early for meetings or interviews' so I have that extra time to prep up myself and nailed it :p Second, observe five main factors of the art of war : (1) The Moral Law (2) Heaven (3) Earth (4) The Commander (5) Method and Discipline. Basically, it's about the rules, the weather, the area, the leader, and the methods. If you grasps these five factors then you shall cultivate victory (which applies not only a real war but for selling goods, I suppose). I do like to relate to these factors (my odd way to inspire myself :p). In my ways of actualizing myself, either in training or writing, I need to set my own regulations (Dos or Donts), pay attention to the weather as it may bring down or light up the mood (aka heavy rains means traffic jams and floods), always aware on the location where I work or train, being a leader of my own, create methods to only be applicable on my own terms. So, let's make peace not war! (Oh, this will add to my next reading project : Machiavelli) "
"432",431,"Ndunk","this book..just understand a little..the translation is very diffilcult understanded"
"436",435,"R.D. Villam","Bacaan kala senggang. :-P"
"439",438,"Kristal Armendariz","Most of it seemed rather obvious."
"440",439,"Moya Miller","This book is not actually a story but a book about strategies of war and today sun Tzu's strategies are used in everyday life mostly in businesses. Sun Tzu was a military genius, he was a military general, strategist and philosopher in China around 500bc. The Art of War was a book attributed to Sun Tzu. People look to this book so that they can learn how to be powerful in businesses, sports, war games, people easily uses Sun Tzu's strategies in the modern world. The book portrays Sun Tzu's principles about war. It tells the readers of necessary tactics that people should consider before even attempting war. The book establishes how a person or a force has to make plans of their attack, make estimation and figure out the way in which they will attack, where will the fighting take place and most importantly who will lead them in battle. After all the army is as strong as it's leader and is as weak as it's weakest link. By thinking about these points a general can calculate his army's chances of winning. The book also says that armies should attack by stratagem. Making plans that you are always one step ahead of their enemy. The book explains how the army can use enemy weakness against him and how an army must appear to be weak so that the enemy will never expect what really is coming.. Sun Tzu also said the uses of spies is very essential in war, and that they are many types of spies, the most useful ones were the converted spies. Spies of the enemy that an army makes their own. This book, though not as interesting as others to have characters and plot, but it is interesting enough because many wishes to know about military strategies. Sun Tzu talks about how the use of energy and forces in the right way can aid someone in battle. Also advises how the types of terrains the army decide to fight on can determine the winner of the battle before it has even begun. Weak points and strong points of the enemy are things that could be used to the army's advantage. Sun Tzu makes it clear that using a variety in tactics makes the enemy unaware of their next move and it makes it hard for the enemy to predict what the army will do next. This book is not only used for military purposes but also used in the political and business arena. In the opinion of many this book is very intriguing and it helps people to understand more about war and surprisingly more about people and how they think. "
"441",440,"Marc Udoff","An interesting book for both the time it was written and its continuing cultural references. Glad I read it, but it wasn't that great as I am not leading an army/company. The commentary here was sufficient, although I would likely recommend someone read one with commentary for their topic (e.g. for business) than this generic and historical version."
"446",445,"Gary Turner","If i ever lead a coup against the regressive, this book should come in handy. "
"447",446,"Savvas Katseas","Ενδιαφέρον, αν και όχι ακριβώς στον τομέα μου -- παρ' ολ' αυτά μ' έβαλε σε πολλές σκέψεις όσον αφορά το πώς χειρίζομαι καταστάσεις."
"453",452,"Hasan Qureshi","I liked it, but didn't love it. It was good, but not great. Interpret this review like the book itself, for this is the art of war."
"455",454,"Samadrita","The rough equivalent of a classical self-help book."
"458",457,"Tracy","The history lesson my particular translation provided was fantastic, and the translation made it clear how this treatise on military strategy could be relevant to so many different areas of life (not just to the 80s corporate raider types). To be honest, I'm surprised only the business world has seemed interested in it. It struck me as being very applicable to a wide range of fields and situations."
"461",460,"Bryan Heck","This was a really fun read as far as war technique while also giving tips, possibly without intention, on daily life matters as seen in this excerpt from the book.""The clever combatant looks to the effect of combined energy, and does not require too much from individuals."" -Sun Tzu"
"466",465,"Fausto","MANUAL DE ESTRATEGIAManual bastante interesante. Escrito para las estrategias bélicas, pero las observaciones se pueden aplicar perfectamente para otras cuestiones de la vida actual. Excepto los últimos capítulos, que hacen hincapié en temas como los accidentes geográficos del terreno, el clima o los espías.Sus máximas se pueden seguir individualmente y en profesiones de grupo, en especial las empresas.Lo principal es conocerse a sí mismo (al igual que la filosofía clásica), y a los demás (la competencia), y a partir de aquí estructura varios consejos: dotes de mando, disciplina, estrategias de engaño y ocultar las intenciones, saber sacar ventajas, prudencia, comportamiento hacia los soldados y los rivales, dominar el factor mental y físico, incentivación y castigos, etc.Y a pesar que parezca lo contrario, el tono no es nada destructivo con el “enemigo”. Constantemente aconseja sensatez y cautela con las situaciones, y siempre la mejor victoria se consigue sin luchar.Mi nota: 6."
"467",466,"Rahul Mahindru","Book is about rules of war. When and what should be done? How the army should be taken care of. "
"470",469,"Muneeb Iqbal","Finally I am finish with this book.I am sure book would have 100% rating and 100% used back in the time but in todays world the applications of the book would be more famous then the original book and some one told me there are books based on the art of war, reason being in today's world wars are fought in different way then mentioned but the principals are same. I still don't dislike this book because i took many days to just thinking of the applications of the book and was picturing it entirely on the back of my mind but I had to listen each chapter 3 to 4 times.Over all, I would not recommend you to read this book before you read the applications of the book.Once you are done reading the application then you will have natural curiosity of what was the original book, what was it like. (at least thats what I think)"
"471",470,"Felipe Cerda","I liked the message it gives but didn't like the way it was written."
"472",471,"Charles","I liked it OK, but someone somewhere deciced it was an outstandign book and a lot of people just followed along. It's not that great folks."
"475",474,"Vuthy Va","The book presents a lot of great ideas for leaders to take advance their positions. And most ideas are hard to understand. I'm sceptical about the real life practicality of strategies or methods in the book. Furthermore, in what way that small soldiers can use the strategies in the book for their advancement in career or military range.? "
"484",483,"Peter Haslehurst","I'm pretty sure this helped me beat Iain Cheyne at ""Unhappy King Charles"" (a wargame about the English Civil War)."
"487",486,"Miss Clark","A very interesting look at what is a now famous work on war and the surrounding considerations of martial action.Sun Tzu was concerned primarily with waging a war and winning it rather than the reasons for war or whose side had a more ethical right in the question to be determined by war. But he has some very common sense strategies and it was enlightening.Swift war, terrain, materials, etc."
"489",488,"Rudy Bertarelli","An awesome book for anyone in a management position, or if you want to learn how to conduct warfare in feudal China."
"490",489,"Gregory Williams","I'd been meaning to read this and finally had the chance. It's interesting to see the applications of Sun Tzu's ideas about warfare through history, including the German advancement into France in WW 2. Interesting historical perspective enhancement."
"497",496,"Geraldo Nogueira","I like how it puts out strategies when dealing with conflicts, but on another hand it's funny how easily people are killed. It's just part of the plan, right?"
"498",497,"Florian B.","This book is probably the earliest known text on military science and war. This book contains the following chapters: Laying Plans, Waging War, Attack by Stratagem, Tactical Dispositions, Energy, Weak Points and Strong, Variation in Tactics, The Army on the March, Terrain, Attack by Fire, The Use of Spies. Not a long book, but an interesting book. Thought provoking. The original Chinese texts from the famed military strategist, Sun Tzu, have been translated into English, but they are not explained, so you have to interpret them as best you can; most are reasonably obvious, a few less so. However, I would say that the really tricky bit is working out how you can apply these ancient military arts in your modern personal and business life. Illustrated throughout. Very nice."
"502",501,"Mike Allen","hard to convert this knowledge to business"
"503",502,"Shishir","Conflict ResolutionParadox: To Win without fightingParadox: Where kindness and Ruthlessness coexist."
"506",505,"Mahmoud","هو كتاب كويس. بس مضايقني فيه كمية الأسامي الصيني الرهيبة! لدرجة إني كنت بتلغبط و أقرا الأمثلة كذا مرة علشان أحاول أفهم مين بالظبط عمل إيه و هما أساميهم شبه بعض زي شكلهم :Dده غير إن المترجم أعتقد إنه حب يروش فترجم الكتاب ترجمة رخمة جداً و صعبة جداً. يمكن لأنه شاف إنه الكتاب علشان معمول من زمان فمش مرتب و مش مكتوب كويس فحب يجود و يديله قيمة."
"507",506,"Engy Moussa","I listened to this book on my Ipad using an audiobook application. It is the first time I ever tried audiobooks and I thought they were pretty good to get knowledge while having minor tasks at hand and being unable to stay still, hold a book and read attentively. I listened to it while doing the shores and I believed I wasn't totally distracted from neither activities.Now about the book, I found it very organized, clear when it comes to definitions and concepts, and easy to understand and follow (which explains why the audiobook was ok).I advise anyone interested in war strategies, knowledge and developments to read or listen to this book. It will clarify a lot of what we take for granted or overlook.Engy Moussa29/5/2012 "
"512",511,"Thing Two","I'm not sure how I ended up owning a copy of this book, but since it's been on my shelf for a while, I thought I'd crack it open.The Art of War is the art of conflict. It's the art of business dealings. It's the art of relationship issues. What Sun Tzu wrote nearly 2500 years ago about the strategies in wartime can be applied to any difficulty you may face - calculate your odds of winning, plan your attack, rest and refuel, identify your opponent's weak points, take advantage of your surroundings, and employ spies! "
"513",512,"Gurpreet Sihat","I don't really know what to think about The Art of War. I had heard so many good things about this book that I found a copy of it and finished it in a mere hour. The things I felt related to my life were things that had already been drummed into me from an early age, but the things I didn't feel I related to often made my eyes roll. I did, however, recommend it to my uncle who absolutely loved it, despite it taking him three months to finish it!"
"517",516,"Mark Isaak","For those who need their common sense conveniently packaged for easy references, this book is excellent. For those who have common sense already, it probably will not help a great deal. Some of it is out of date. It deserves a place in military officer training, but that place is relatively small. For those looking to it as a book on business leadership, it is definitely overhyped."
"519",518,"Jeff Dawson","More Sun Tzu less Lionel GilesI highly recommend this work to all battle field historians. Sun Zu’s analysis is excellent and decisive. If all armies followed his rules, there would be no war, but stalemate, ie: Cold War. No one dare attack the other for there is no clear advantage to be gained.I’m giving three stars to the work. The copy I have is lavished with the authors opinions and relentless comparisons with other tacticians of the day. Granted, some it was interesting, but for the most part, it overshadowed the main subject. Three Stars"
"522",521,"Kim Novak","One Translation:Finally read this book. Flashes of insight, but it was not as impressive as I had expected. I'll explore another translation before reviewing further."
"525",524,"Alethea Hammer","This book has historical value and also a certain timelessness which helps the reader to better understand other books about wars. I re-read it periodically for that reason. I'm not as fond of it as some people I know."
"526",525,"Krishna Kumar","This book has inspired many generals and business people. One does need to spend time interpreting the ideas in the book and relating to daily experience. Unlike a modern book, it does not go into explaining its edicts. Only some of the ideas are really applicable to business dealing with competition. "
"529",528,"Olethros","-Aunque la intencionalidad no se le puede negar, y menos teniendo en cuenta cuándo se escribió, entre el aforismo y Perogrullo.-Género. Ensayo.Lo que nos cuenta. Aproximación al enfrentamiento bélico desde perspectivas filosóficas, construida desde las frases y los conceptos.¿Quiere saber más de este libro, sin spoilers? Visite:http://librosdeolethros.blogspot.com...."
"535",534,"Sam K","Sun Tzu"
"536",535,"Dean","The bush administration should have read this book maybe we wouldn't be in two long wars, but they are just dumb."
"538",537,"উৎসব রায়","যুদ্ধের প্রাথমিক জ্ঞান। আমার জন্য বিশেষ সুবিধার না।"
"540",539,"Durakan","Sun Tzu's Art of War has, rather bizarrely, made a greater impression on modern culture than any other work of Chinese literature.I've heard it said that this is a manual on life itself, brimming with ancient Chinese wisdom, as relevant today as it has ever been, and I have to admit that the mystique surrounding Sun Tzu's text was the main reason I decided to read it. However, I would advise caution if you intend to approach this as anything other than a military treatise. After all, as one of the text's commentators (Zhang Yu) says, 'compassion and righteousness are the principles on which to govern a state, but not an army'. In other words, there are distinctions to be drawn regarding the circumstances and environments in which the principles expounded by Sun Tzu are to be practised.We are repeatedly told that war is about deceit. It's about deceiving the enemy, in order to manipulate him, but it's also about deceiving your own troops. The skilful warrior 'leads his men into battle like a man climbing a height and kicking away the ladder.' He doesn't trust ordinary courage or resolve; he puts his men in mortal peril in order to bring the best out of them.Undoubtedly, Sun Tzu was a man of principle, and many of his principles were noble - he opens the book by calling war 'a grave affair of state', and absolutely believed that it was a last resort. The Art of War is about how to achieve victory in conflict once all other options have been exhausted, and it is for this reason that I hope its relevance and popularity suffer in the generations to come."
"541",540,"Ali Al-Yassen","كتاب قراءته لانه كان يتوجب علي ان اقراه ! و ذلك لسمعته العريقة و الشهرة الطاغيةو لكن مع الاسف لم اجده يرقى لاعمال مثل الداوديجنغ و غيرها"
"543",542,"Natxo Cruz","Imagino aquest llibre com la lectura de capçalera de qualsevol geni militar de tots els temps, com una font d'inspiració elevada en una tasca o empresa difícil. D'altra manera es podria tendir a interpretar-lo com un un compendi filosòfic, una amalgama de frases i tòpics de calaix.Per tant, entenc que la valoració es es pugui fer d'aquest llibre té a veure amb la necessitat del lector, del seu estat d'ànim o de les seves perspectives vitals."
"544",543,"Derek Walsh","I can see why this would have been very useful if you were a warlord in ancient China, but I'm not quite sure why it has acheived such classic status. Certainly, there's something beautiful about the sparseness of the writing even in translation, and there are a few tidbits that could have application beyond the battlefield but it's hardly a guide for life. Interesting nonetheless."
"545",544,"Max Nova","This book was a disappointment for me. I didn't think there was anything particularly novel about what Sun Tzu wrote and it seemed all very obvious and straightforward. Maybe my reading was too superficial, but I fail to see any further depth in this work. I'll give the Art of War three stars for ""timelessness"" - nothing is blatantly dated. But I suppose that common sense doesn't change much over the millenia anyways..."
"550",549,"Paul Cotton","Interesting views only problem I had is with the translation I picked up the first half was more of speculation of when and who wrote what as the second half was only glimpses of what was really writte nwith the author's breakdown of the text it felt more like reading a class then actually being given the time to read and take in the meaning for myself."
"551",550,"Book'd","Read this article on Forbes and realized I had to read this book:http://www.forbes.com/2010/07/27/sun-...The book indeed has much to imbibe.Timeless strategies for winning in wars!
  - There are not more than five musical notes, yet the combinations of these five give rise to more melodies than can ever be heard. - There are not more than five primary colors (blue, yellow, red, white, and black), yet in combination they produce more hues than can ever been seen. - There are not more than five cardinal tastes (sour, acrid, salt, sweet, bitter), yet combinations of them yield more flavors than can ever be tasted. - In battle, there are not more than two methods of attack--the direct and the indirect; yet these two in combination give rise to an endless series of maneuvers.
"
"561",560,"Bex","Read to me by Littlefinger (Aiden Gillen), a fantastic narrator *hopes to see him read more in the future*. I've been wanting to read this for a long time. I've always heard how endlessly useful it is, and how a huge portion of the world uses tactics from this book. While I do see its use in war planning, I'm a little underwhelmed. Most of the information within, to me, seemed like common sense. Total paraphrase here but ""if you set fire to enemy camps, make sure you're upwind"" *smacks forehead* Maybe I watch too many war movies... Maybe I've just read to many fantasy novels that involve war... Maybe the authors I've read and the script writers learned a lot of the tactics they used in their works within these pages... I dunno. Good, very good. Nice translation. A fantastically nerdy read for a long while spent in a waiting room. Thought provoking, just underwhelmed. "
"568",567,"Martin De boer","Informative but not enough context to learn a lot. When more was written about each statement it would have been better imo."
"572",571,"Magdalen Ophelie","The Art of War of Sun Tzu, a classic of military literature, is here richly illustrated and commented by Samuel Griffith,providing background information, biographies and commentator's advice. "
"573",572,"Danae","No me gusta la aproximación metalera a este libro donde mucha gente pretende encontrar autoayuda y complacencia. Prefiero incorporarlo a las ideas sobre empresa y estrategia donde a mi juicio sí es un referente a considerar."
"575",574,"Lindsey Barnes","The Art of War.It's a quick enough read, and interesting subject matter.I liked it well enough. That being said, I was put off by all the misspellings."
"576",575,"Jenn","I read this because it is referenced in Firefly. In Firefly I was under the impression Sun Tzu was a bit of a sadist really, but this is not the case at all. He was fundamentally against war if it could be at all avoided, and this is a book about strategy... and it wasn't bad. Basic, but not bad."
"577",576,"Papatodd Coxnet","I enjoyed the history of the book probably as much as the actual book itself."
"579",578,"Lilia","I've just started to read this book, actually... still have no clue whether this is a good book or not. But from what I've heard about Sun Tzu and his art of war, this is a really should read book! This book will teach us how to succeed in business and life, as well as in war. Full with strategies, this is a really should read book, I suppose ^^,"
"580",579,"Alessandro Pellizzari","Probabilmente uno dei libri più sopravvalutati che mi sia capitato di leggere.E` un manuale sulle strategie belliche fin troppo legato al suo tempo e al suo spazio: parla apertamente di costi delle truppe, di clima in particolari stagioni e di dettagli sociali che potevano essere validi solo in quella regione e in quegli anni.Anche i riferimenti al Tao sono molto limitati (2 o 3 citazioni in tutto).Gran parte dell'interpretazione ""filosofica"" e dell'applicazione delle tecniche al di fuori del suo contesto sono, secondo me, puramente arbitrarie, e si sarebbero potute ottenere, probabilmente, basandosi su qualsiasi altro testo di tecnica bellica."
"582",581,"Catie","""The skillful warrior stirs and is not stirred."""
"585",584,"Mic","Griffith's is a scholarly translation with embedded commentary by old Chinese generals from his time, shortly thereafter and ever since -- as well as other scholars. Sun Tzu's actual words appear from pages 62-149, 82 pages, and as I mentioned, that's with embedded commentary. I enjoy reading this translation as I enjoy reading the KJV of the Bible -- because it's more lyrical and familiar than the newer ones. However, I do admit that it's hard to learn the sage general's principles in this translation. I prefer the on-line version at http://www.sonshi.com to any other. Nevertheless, I recommend this version as a good 2nd or 3rd copy for comparison. By the way, I looked up the '63 Griffith on amazon and found it for $80 or more in excellent condition."
"591",590,"Anna Greene-hicks","Not surprisingly, it's a difficult read. The commentary and references help, but it's still hard to stick with. Interesting information, nonetheless. On the Neal DeGrasse-Tyson must-read book list. Not very long, so you can do it!"
"592",591,"Luis Enrique","Nice book to think about challenges in life."
"594",593,"Kristelle","Meant to help one battle one's enemies, The Art of War is a straightforward read for battle tactics."
"595",594,"Dorothy","Proverbial."
"596",595,"Faisal Habib","There is very little, a normal person can apply in their lives from the art of war. Majority of the book is about war and espionage which was interesting but not of relevance to me. It was a daunting read, as it made me feel like i was reading my college textbook (snores). So just read it if you are curious about how wars are conducted even today. Almost all countries use this book as their handbook.3 stars: I'm gonna go neutral on this one, not bad and not good."
"599",598,"Shaun Marksbury","A Classic on WarfareBecause The Art of War earned its way into the “classics” category, surviving some 2,500 years and finding a favored spot on the bookshelves of Napoleon Bonaparte and many a critic and pop-culture writer, it’s a must-read for students, those preparing for warfare, and the rest of us living our daily lives. Though the book explicitly states that it is for the battlefield, we all need to remember those who see us as potential targets in their campaigns of personal conquest. It’s Machiavellian-esque, and yet to fight and control is human nature. We need to recognize that in others so we can take steps to avoid them. When viewed from a spiritual perspective, it helps open our eyes to the schemes of the enemy—to be forewarned is to be forearmed. While Christians will want to be wary of adopting Taoist principles, Sun Tzu will give insights needed to prepare our minds for whatever lies ahead."
"600",599,"Ronan Keane","Read"
"601",600,"samar  hashem","amazing كتاب مفيد جدا ع المستوي الشخصي قبل المستوي العملي ) بعد قراءه الكتاب للمره الاتنيه قررت اني اغير الريفيو  الاستيعاب بقي اكتر  لو فهمت الكتاب صح يبقي انسي بقي كتب التنميه البشريه :)  مش بس للحرب العسكريه لا وكمان للحرب علي نفسك وعلي مجتمعك واواي تتفوق ف شغلك من الاخر هتقدر تقرأه من الزاويه اللي انت عايزه "
"603",602,"Randy Garry","It was good. It was short. So much for The Art of War."
"606",605,"Ratnesh Neema","The book has its moments, but I am yet to see the reason as to why it's treated as a bible amongst the upper echelons of the corporate world..."
"613",612,"Sugandh","i usually understand the point of the written word in first try, but i think that i need to read this again and again to see how it can applied to real life, as my friend pointed out to me! an interesting reading nonetheless"
"614",613,"Omar Samy","Well, The Art of War is a really great book. It's very wise and good with words.Although it felt like Sun Tzu wrote notes and when there were too many of them, he decided to put them in a book, it's enjoyable.The Translation was as good as the book. It had many difficult words, but I liked it."
"615",614,"Dave Gray","A must read for military leaders"
"619",618,"Maher Al","أعتقد أنه كتاب هام للغاية لكنه يحتاج للتروي في الفهم و التقييم"
"625",624,"Eslam","أنهيت الجزء الخاص بصن تسو و يبقى الملحق المقتبس من قائد آخرالكتاب عبارة عن نصائح وجيزة منها المفهوم و منها المبهم لايجازها الشديد و عدم وجود اسهاب فى شرح المقصود من النصيحة. هناك أجزاء ناقصة بحيث تأتى الجملة كأنها جزء من نص غير مكتمل و هناك سوء تصنيف فى النصائح بحيث تجد فصول لا علاقة بين اسمها و مضمون عدد من النصائح التى تحويها.النصائح الموجودة قيمة جدا. هناك العديد منها يصلح فى جانب الادارة و التخطيط الاستراتيجى للشركات و المؤسسات. و أخرى لا تصلح الا للمعارك الحربيةهناك بعض النصائح لا تصلح للتطبيق فى زماننا و بعض المحظورات لم تعد محظورات لتطور الوسائل. يحتاج الكتاب الى تنقيح و اعادة ضبط بناءا على المعطيات العصرية الحديثةالكتاب يتحدث باسلوب قيادى حربى بحت يصلح للجيوش النظامية الحديثة التى يحركها المنفعة و فقط و ليس بداخلها نظام أخلاقى و روح مستمدة من الدين. سترى هذا ينعكس على أساليب ادارة الجيش و التعامل مع الجنود و السيطرة عليهم بالترهيب و الترغيب.لذا, فهناك اساليب مذكورة فى ادارة الجند و العلاقة بين القادة و الجنود لا تصلح لقيادة جيش مبنى على عقيدة دينية يتحرك على أساسها الجنود و يتحول بها المدنيين الى جنود اذا دقت رحى الحرب. ملحق الاستراتيجيات الصينية الـ 36 رائع جدا, ليس لصن تسو و لكن لكاتب مجهول و لكنه رائع"
"627",626,"Zack Scott","Makes me think of American Psycho, Wall Street and 80's business in general. Excellent poetry and applicable theory with emphasis on the best outcome being the least destructive. I wish our current admin had read this..........."
"628",627,"Halim","The art of war is ""the art of life"" in many aspects. The parallels are fun to draw. The major lesson is that a war is won before it is fought. Somehow, understanding this in the context of war makes it that much more obvious and present in daily life. Suddenly soldiers to manage become one's own emotions, enemies the external challenges and sun tzu's ""nine situations"" the nine moods one could encounter in everyday life :)"
"631",630,"Çağdaş","Art of War is all about one quote and it is : ""The wise warrior avoids the battle."" otherwise than this, some sections are unnecessary long and detailed about war tactics like placing the troops. As a result of this marvelous ideas are stay in shade of boring parts. "
"634",633,"Mr. Balcom","I read this book with the mindset of comparing The Art of War to the world of education. I was pleasantly surprised how the fundamentals of war, which have stood the test of 2,000 years, are echoed in our classrooms. I've listed below several quotes from Sun Tzu that I feel are particularly applicable to education:""So it is said that if you know your enemies and know yourself, you can win a hundred battles without a single loss. If you only know yourself, but not your opponent, you may win or may lose. If you know neither yourself nor your enemy, you will always endanger yourself.""""Management of many is the same as management of few. It is a matter of organization.""""A leader leads by example not by force.""""Too frequent rewards indicate that the general is at the end of his resources; too frequent punishments that he is in acute distress.""""Engage people with what they expect; it is what they are able to discern and confirms their projections. It settles them into predictable patterns of response, occupying their minds while you wait for the extraordinary moment — that which they cannot anticipate.""""The general who wins the battle makes many calculations in his temple before the battle is fought. The general who loses makes but few calculations beforehand.""""Opportunities multiply as they are seized."""
"635",634,"Thomas Macgregor","This isn't technically the translation I read but I'll make an ass out of my self and assume it is the same as the one I read."
"639",638,"Khuram Malik","I did not get this book. I'll be honested, i read the executive summary and i was told to read it to draw the parallels in modern business, but i really struggled to put two and two together. I can see how it'd be a great book from a military or strategic perspective, however."
"640",639,"Ken","The art of war is a timeless book on the art of strategy and leadership/team building.Key emphasis is placed on knowing objectives, knowing capabilities and assessing and overcoming obstacles all in the framework of military strategics.Whether you are a leader, or wish to be, there is insight to be gained from this short but insightful read."
"642",641,"Ellen Baldwin","Interesting read when you think about it from a business perspective. Ideas are simple and straightforward."
"643",642,"Joy","This timeless collection of Sun Tzu's essays and philosophies about war, strategy, military tactics is expressed in simple words, but carries depth behind the simple lines. While most of his teachings are expressed in metaphors, one has to read and reread it to understand. There were a lot of points to analyze and reflect upon, and I didn't read this for academic purposes, but purely curiosity.While reading this book, I felt like a student again. His strategies involved victory and defeat, what to expect and how to read behavior among other things. I liked how he wrote the reason for everything, and defined the different types of ground and terrain, and how to measure the competence of the generals and sovereigns.The edition I read is a short one with a big font and there are a lot of quotable quotes that could be applied not just in war, but everyday living."
"647",646,"Davide","Per quanto non mi interessi di filosofia cinese o tattiche di guerra antica, ho deciso di leggere questo libro che (nella rinnovata veste Newton Compton) ha catturato la mia attenzione nonché quella del mio portafoglio per il prezzo ridotto.Alcune delle cose scritte nel trattato sono effettivamente vere e proprie ""perle di saggezza"" che, come spesso si sente dire, possono essere applicate alla nostra vita di tutti i giorni di uomini del XXI secolo; non certo nel campo bellico ma nella vita privata quanto in quella lavorativa.Vi sono tuttavia dei capitoli (circa lo spostamento degli eserciti o la conoscenza dei ""9 terreni"") che ho trovato particolarmente noiosi. Forse sono io a non averne capito il senso ma, poiché dubito che mai sarò messo al comando di un esercito (se non in qualche gioco online!), non ho trovato molto interessante la lettura di questi particolari capitoli. Ripeto: potrei benissimo essere io a non averne capito il senso profondo e recondito.In generale un libro chiaro e conciso, va dritto al punto senza troppi giri di parole (per quanto da stereotipo sembra essere una prerogativa dei vecchi saggi cinesi!). Forse un po' troppo stile ""elenco"" in certi punti ma non pretendevo nulla!In generale una lettura consigliata ma non da osannare!"
"648",647,"AGustavia","Not the way I work...but interesting"
"649",648,"Jennifer Ngo","An interesting insight, more into the cultural context than anything else."
"653",652,"Kylan Mitchell"," The ""Art of War"" is a strategy book that was put together by a clan of experts on arms and fighting. It is a guide to strategical success in battle. I did happen to like the book because if anything ever happens or the day ever comes to where I need to know strategy or outsmart foe that I might be able to. The best part of the book was perhaps Chapter II on waging war. It was very interesting and when you watch a war movie you start to recognize the losers mistakes or what the winner could do to win. the worst part was the beginning of the book because it contained a whole preface-like duplicate of every chapter that was soon to come. Going into the book I expected it to not have as big of a preface and it to be easier to understand. I knew it would have bullet points but I thought that it would be more of a philosophical type book which I was glad it was not. It was not what I expected it to be though because it was more interesting and I had a little trouble understanding some of the language but I ended up getting it. Also not as much of the text was based on deciphering the hidden message as I thought. I would recommend this book to people with open minds who want to try new thing or who are interested in future careers in leading there own business, group, or military squads. "
"655",654,"Darragh Mc","I cant think of a better quote to begin this review:it wasnt bad"
"656",655,"Satyaki Mitra","This ancient chinese treatise on military strategy is insightful and might be quite relevent to modern day managers, but I dont believe this work to be of seminal value to modern management because it is more than 2500 years old and besides it's a book on organising warfare and moreover its outdated. It a slim volume nevertheless, and one can give it a try if he/she is inclined to, but it's not an essential read for anyone realted to management and consulting profession. "
"661",660,"Barb Deshler","It certainly is about conducting war, and most of the ideas don't seem startling. It's a bit distressing that business people read this for their strategy. I'd rather think it wasn't war."
