"","X","user","review"
"212",211,"Roberto Gonzalez Mas","This book is one of the best books I've read in my life.Dostoyevsky describes people a lot in his books, so this tends to be tedious, but if you like Tolkien and Shakespeare and you´d never came to be tired with the Iliad, you'll love this book."
"213",212,"Vrixton Phillips","It's a wonderful, wonderful book. I love it from the first sentence of Part 1 all the way to the last page of Part 6.The epilogue, however, is something I take issue with.It's suddenly [and this starts becoming apparent somewhere in Part 5 or 4, I think] starts looking as if Dostoevsky is writing a long-winded religious tract that pretty much says ""life sucks, but with Jesus..."" But then again, I must confess I'm not a huge fan of the ""salvation"" part of stories. I'm more into pure tragedies like Oedipus. No salvation for Oedipus [at least not in Oedipus Rex,] just sorrow, tragedy, and blindness. That's my kinda thing. It's a fairly satisfying Epilogue all the same, though. I mean what a downer ""after about a year of suffering through hard labour, Raskolnikov was brutally murdered in the church by a convict"" would be, y'know? I suppose given the circumstances, he needs to be saved; there's no other way for the ending to be good.This is the second Dostoevsky book I've read that had a rather poor ending. Perfection on paper up until the very end, where it seems to fall apart. [I'm referring to his book [book:The Adolescent|5700]]But I wouldn't at ALL un-recommend this simply because of the ending. The story is exciting, the prose is wonderful, and there are some very quotable moments in it. I'm glad I read it outside of a class so that I can enjoy it, but I would love to take a Russian Lit class to look further into this marvelous work."
"214",213,"Nicolas","This is an absolute classic, and after reading this I understand why. The quality of Dostoievski's writing is like listening to Jimi Hendrix playing his guitar for hours. The way he gives us the story was wonderful (remember this with the chapter of the crime). Raskolnikov turned into my favorite character after this (he knocked Edmond Dantes out of the number one), the guilt eats him inside and he suffers immensely throughout the story - I won't say anymore, just read this book PLEASE!"
"215",214,"Dũng Nguyễn","Giả dụ như thế này: bạn là một người kiệt xuất, bạn biết rõ ràng rằng mình sẽ giúp đỡ được rất nhiều người khác, và rồi đưa cái thế giới này tới một đích đến tốt đẹp hơn nhường nào. NHƯNG, để thực hiện tất cả những việc ấy, bạn phải giết một con người - ý tôi là - một con rệp, một con rệp hút máu những người cùng khổ khác trong xã hội. Nếu bạn không thể đưa ra quyết định, hãy hỏi mình là liệu bậc thiên tài như Napoleon rơi vào trường hợp như vậy, ông sẽ làm gì ? Câu trả lời của Racolnikov là Napoleon sẽ làm, và sẽ không cảm thấy gì hết, vì đó là một việc đúng đắn. Vì đối với những vĩ nhân, thì những việc như vậy không đáng là điều phải bận tâm. Đó chỉ là một con rệp. Racolnikov đã làm như vậy, đã trù tính tất cả, đã hành quyết con rận ấy. Chỉ có điều, cuối cùng, tâm trí anh không thể gạt bỏ những suy nghĩ ban đầu sang một bên. Tội ác cuối cùng sẽ bị trừng phạt, cách này hay cách khác.Racolnikov, nhân vật chính của thiên tiểu thuyết này là một sinh viên đầy triển vọng, anh học luật, bất chấp cuộc sống thiếu thốn, anh có những suy nghĩ riêng, và đã có bài báo đầu tiên của mình. Bên cạnh đó, Racolnikov cũng là một người thấu hiểu những đau khổ của người khác: anh sẵn sàng giúp đỡ người khác đến đồng tiền cuối cùng của mình.Tội ác và hình phạt (Crime and punishment) được xây dựng rất chặt chẽ: nhân vật Xonia - người gái điếm, xuất hiện như một nhân vật phụ lúc đầu truyện, nhưng từng bước, từng bước, cô trở thành điểm nhấn và cứu cánh của Ralconikov. Xonia là người bất hạnh. Racolnikov đã quỳ xuống hôn chân cô, trước khi ""xưng tội"": như Racolnikov nói, không phải anh quỳ trước cô, mà quỳ trước nỗi đau đớn của loài người. Xonia, dù quê mùa và ngốc nghếch, nhưng cô là một người Cơ Đốc, ngược lại, Racolnikov là một kẻ vô thần. Đó là một đoạn rất hay, một kẻ vô thần, xưng tội với một cô gái điểm, xưng tội trước nỗi đau của nhân loại.Sau những biến cố trong truyện, bất chấp việc mình đã tự thú, chỉ để nguôi ngoai cảm giác thất bại, Racolnikov vẫn không hiểu tại sao mình bị dằn vặt và dày vò đến mức độ ấy, anh gần như hóa điên, anh lúc nào cũng ốm/sốt và không thể có một giấc ngủ bình thường. Anh tự thú vì nghĩ rằng, đó là vì mình đã phạm sai lầm trong tính toán, chứ không phải vì mình có lỗi. Anh không nghĩ rằng giết một con rệp là sai lầm. [Và tôi nghĩ rằng, chúng ta, nếu đặt vào vị trí của mình, cũng sẽ có nhiều người cùng quan điểm này] Anh đau đầu và dần trở nên điên loạn. Tù đày chỉ là hình thức, việc anh không lý giải được những điều dày vò tâm hồn anh mới là thứ đang níu lấy linh hồn của anh để kéo xuống, càng lúc càng nặng.Tiểu thuyết Nga nói chung, thường nói về bi kịch, điều này là dễ hiểu bởi các nhà văn Nga thường khai thác nỗi đau và các câu chuyện xảy ra trong xã hội của họ dưới chế độ Sa hoàng. Trong tội ác và chừng phạt, có đến 6 cái chết. Những trang cuối của truyện, tưởng chừng Racolnikov sẽ đi đến giới hạn chịu đựng của mình và chấm dứt cuộc sống của anh (điều này Racolnikov cũng đã nhiều lần nghĩ đến). Thế nhưng, Xonia, cô gái điếm đại diện cho nỗi đau - nhưng cũng đại diện cho tình thương của loài người, đã neo anh trở lại. Tình yêu đã cứu lấy Racolnikov, dù vẫn mù mờ không hiểu những gì xảy ra, nhưng cuộc sống của anh kể từ ngày ấy hồi sinh, bất chấp 7 năm phía trước tiếp tục ở trong ngục. Một cái kết có lỗi thoát, có chút nào lạc quan và nhân bản: tình yêu trở thành niềm an ủi, là thứ xóa đi mọi khoảng cách, đem con người đặt ngang bằng nhau, không có con người, không có con rệp, và dù tội ác có là thế nào, thì tình yêu vẫn là lý do để con người ta tiếp tục sống trên cuộc đời này. Tình yêu cứu rỗi nhân loại.Đối với mình, đây là một trong những tiểu thuyết tuyệt vời nhất từng đọc, tác giả phân tích tâm lý nhân vật quá tài tình, bên cạnh những tuyến nhân vật và tình huống truyện chặt chẽ, mọi thứ đều có một sợi dây liên kết với nhau và là người đọc hiểu rõ hơn những biến động điên loạn của nhân vật chính và của bối cảnh xã hội trong câu truyện. Chỉ có điều là 1/3 truyện lúc đầu khá khó đọc, đó là khi tác giả chuẩn bị nhiên liệu cho một bữa ăn thịnh soạn - qua đoạn chuẩn bị này - mình nhắc lại - đó là chắc chắn là một trong những bữa ăn sẽ ám ảnh bạn mãi mãi."
"216",215,"David Fleming","Reading Crime and Punishment was one of the most rewarding reading experiences I've yet undertaken. Sometimes reading the text can feel akin to drinking from a firehouse and he's been criticized for being a writer of melodrama and cliche. And yet that is what makes the book so interesting to me. It's fascinating to make the attempt to discover how Dostoyevsky manages to make us care and how he essentially pulls us through hundreds of pages through the trick of mystery and suspense. I could feel him toying with the lessons he learned from Victor Hugo while in prison, thinking to himself in a true Engineer's fashion, 'yeah, this will get them.'I think that this book is best explained by drawing parallels between hypnosis. Specifically, I'm referred to the fractionation technique of taking subjects in and out of deeper and deeper trances (comparable to his gradual increase in paragraph length), the dissociative technique of attributing key statements to others (comparable to the epistolary nature of the early books of the novel) and the response anticipation of making someone wait for key information (comparable to prolonged, repetitive discussions between Raskolnikov and the inspector and the general theme of waiting to be discovered). In summary, I believe from my reading of this, The Brother's and Notes that Dostoyevsky's prose style is that of a verbal hypnotist. One thing that stands out in my mind now that I'm reflecting back after several years is the dream with the beating of the horse and the man that kept saying, ""I own it, it's my property!"" And maybe this is a small complaint that I have: This dreams seems to be an allusion to an argument against capitalism and in favor of an impending political revolution but how can the theme of crime and punishment intermesh with a general political theme of that time such as anti-capitalism? It's also interesting how he made me care so much for Raskolnikov. This novel does an excellent job of describing the ideas behind ambition, even misguided, petty ambition. "
"217",216,"Yousef","Marvelous Masterpiece, assez causé! (as Dosty would exclaim)"
"218",217,"Maddyy Kendrick","You know, I'm not a great one for symbolism, actually I kind of suck at it, but this book had such obvious symbolism in it that it made me smile, because I actually got it =) It starts with Rodya's dreams really, doesn't it? The most obvious one to me was the dream about the poor mare who had to sacrifice herself for the men who were too impatient to wait. Not that it was a mare, not a stallion, and to me this sort of shows how women are usually sacrificing themselves for men, just as Rodya believes that Dunya is sacrificing herself for Rodya by marrying Luzhin. The dream is also brought up when Rodya talks to Marmeladov. He says that, Sonya, has to sell her body to earn a living for their entire family. The dream is also a pretty blatant warning for the impending murder. Then there was the cross which Sonya gave Rodya, and in a biblical manor, while going to the police station, he falls to his knees while carrying the cross, rather like Jesus did when he was made to carry his cross up the hill to his death and fell in the middle of the town square. Sonya funnily enough had carried the cross for him up until then that is which implies that in a biblical, Jesus-like way, she is suffering for him. Sonya and Lizaveta (Rodya's victim) had exchanged crosses and become spiritual sisters, and the cross was orginally Lizaveta's - so Sonya carries her 'sister's' cross, the cross of her friend and Rodya's innocent, carefree victim, whom poor old Rodya had never intended to murder. (Aha, there Tyrone, I wrote a review, a rather rushed one, but I still did it!)"
"219",218,"Rasma","Never felt so much like a criminal as when I was reading this... "
"220",219,"PELSIN LINA","This book is so effective and it is one of my favorite books. I strongly recommend you to read it. It has lots of true points about life. You will see how bad is it to lose your way, your goals about life. Raskolnikov is regretting about lots of things but also he knows what he regrets saves his life. So, he is confused and has lots of complicated questions about life. He is against to the system. It is a deep story, deep book, deep language. Dostoyevsky did an amazing job again."
"221",220,"Theleem","One of the most suspenseful and intriguing classics I've ever read. At once a murder mystery and an in-depth psychological exploration, this book is full of vivid scenes and deep, well-rounded characters. A great place to start exploring the Russian masters, and an essential classic in general."
"222",221,"Lili Karasavova","Любимата ми книга!"
"223",222,"Meg Galloway","Finally read this classic and it was worth reading. Often painful descriptions of the suffering of the main character (who commits a double murder) and others, but gripping in its telling. "
"224",223,"Tcies","This was my first Dostoyevsky and it made me ask for more. A very human and psychological character portrayal of a sinner. The German translation of the title, ""sin and atonement"" is a better fit."
"225",224,"Mary Harju","I found this book stripped in the trash at the bookstore where I work and idly picked it out. Was I ever in for a ride! This book is INTENSE. I read it within 24 hours and I was in a psychotic depression for a week afterward. Sometimes I would just start crying for no reason. This book is only for those of strong mind and body."
"226",225,"Silvia Sirea","È un romanzo che legge e scava nell'animo umano in maniera delicata e prepotente al tempo stesso. Pone il lettore di fronte alle scelte compiute dal protagonista e ai suoi tormenti. Al termine della lettura rimane un senso di compiutezza."
"227",226,"Andrew Philip","Such a bracing exploration of self-aggrandizing psychosis. Raskolnikov is a pleasure to view from afar, because if I got close to him I'd feel wrong all over. He's misdirected, maladjusted, and ego-centric, and all together not likable. But, oh, how much fun to watch him go down. And yet, I somehow pity him."
"228",227,"C.S. Sealey","The first time I read a novel from the criminal's point of view and it touched me so much that it changed how I think about protagonists and antagonists."
"229",228,"Sonia","""Then I figured out, Sonia"" ... ""that power is given only to him who dares to stoop and seize it. There's only one thing that matters, just one thing: you have to dare! Then a certain idea popped into my head for the first time in my life, an idea nobody had ever thought of before me! I suddenly realized, clear as day, that not a single soul had so far dared, and would not dare to bypass all this nonsense, simply take it all by the tail and shake the hell out of it! I... I wanted to dare, and I killed.... I only wanted to dare, Sonia-that's the whole reason!""Crime and Punishment explores the morality and consequences of crime. Does the end justify the means? Raskolnikov submerges himself in his own orchestrated turmoil and anguish over the murders he committed and by doing so, alienates himself from the people who care for him the most. Pride and ego-centrism rule over him throughout the story even as he is clearly overcome by guilt. In the end, it is the love that he so fervently pushed away that saves his wretched soul. I found myself unable to put the book down, especially when Dostoyevsky depicted Raskolnikov's internal turbulent anxiety as it manifested into his fits of delirium. It reminded me of the real feeling one gets while in the middle of a nightmare that feels freakishly palpable.Although a long read, it is a very engaging one. I highly recommend this classic!"
"230",229,"Shelley Zhao","One of my favorite books; a very interesting look into the psychology of a killer. Can be a bit dry and long, but work through it and you'll be richly rewarded. Probably the closest I've ever come to understanding how a murderer would think. Scarily enough, I had dreams about offing people after this book."
"231",230,"Freigeist","After finishing this book I felt I was not the same person any more; not just intellectually but rather something in the depth of my psyche had changed.The characters are very well-developed . I could relate to almost all of the major ones on on one level or another. The mood, the atmosphere and the narrative are all beyond almost anything I have ever encountered in other works of fiction. "
"232",231,"Craig Kyle","The novel is set in St. Petersburg, Russia, in the mid-1860s. Meet the star of Crime and Punishment: a young, good looking ex-student, as he's coming out of his crummy little room. His name is Raskolnikov and he's thinking of doing something really, really bad, and even has a plan. He's talking to himself, and doesn't think he's really capable of doing the mysterious bad deed, and isn't even sure he wants to. Still, he's actually doing a practice run, as I speak.He gets to the pawnbroker's house. Her name is Alyona Ivanovna, and she's a mean old lady, who lives with her half-sister Lizaveta, who is mentally challenged and, unlike her sister, a very sweet person. Raskolnikov pawns his father's watch, and it becomes clear that the bad thing he wants to do is…murder. He wants to kill Alyona and steal her money. But he's not sure if he can, should, or will go through with it.On his way back home, he goes to a bar and meets Marmeladov, an unemployed drunk, and hears his sad story: Marmeladov is married to Katerina. Katerina has three young kids from a previous marriage, and Marmeladov has an eighteen-year-old daughter, Sonia, from his previous marriage. Since Marmeladov is a drunk, and money is tight, Katerina made Sonia start selling sex for money, and now Sonia lives by herself, because the other tenants in the Marmeladov's building didn't want a prostitute living there. Eventually, Raskolnikov takes Marmeladov home. Want to find out more? Well you’ll have to read the book for yourself. Trust me it’s creepy but definitely a page-turner. No worries, author Dostoevsky knows how to keep you intrigued."
"233",232,"Rebecca","Still a classic after all these years. I found it much more enjoyable to read when it was not assigned school reading. I also recommend reading it with someone else for interesting discussion!! "
"234",233,"Chas Ely","An excellent and entertaining analysis of the human mind, its emotions, and insanity. In this way it actually reminded me of Catch 22; I would frequently note to myself while reading that the overwhelming detail regarding the way every character ticks, thinks, and exists is phenomenal. This book is a classic and for good reason."
"235",234,"Alexander","Quite simply one of the greatest psychological studies in literature, im my humble opinion at any rate. I've read it only twice, but I'm sure if I live another twenty five years and don't go nuts, I'll get it read another half dozen times. I find it preferable to what many consider Dostoyevsky's masterpiece, The Brothers Karamazov, as I find there are sections that are completely unnecessary (such as the drawn out section with the gang of kids) Maybe I'm thick, and don't see the relevance. Anyone who can enlighten me, please let me know!"
"236",235,"Ahmed","I think this book is one the greatest books I have read so far. It depicts psychology in a way that is incredibly amazing. Moreover, It depicts sociology and how the structure of society affects the people who live in it.It Is an amazing book. The book changes how I look at things. It changes my perspective on specific things.Even though the story has its ups and downs, happy and sad moments but the end proves that confession can cure all feelings of guilt. The Ending is not what it is expected to be, not a shadow of a clue. I never expected to have a happy ending to such a mad and sad book. Rodya is mentally ill, I think ( which is obvious), and that his illness is schizophrenia. In simple words, he has two personalties. Sometimes, I admire him for being so intelligent and so heroic but other times I don't like him at all as he gets so delirium and so crazy. Sometimes, Rodya reminds of the Gollum in the book The Hobbit hehehehehe.Warning, the first 200 pages are very good but not WOW. The Stunning part is after the first 200 pages where it really astonishes me. IT begins with Part Three till the last word in the book. It is kind of detective novel but not based on clues and concrete evidence, rather on psychological analysis which I like the most as being interested in the filed."
"237",236,"Maarten","Overigens moet ik hierbij wel vermelden dat ik niet deze uitgave heb gelezen, maar een Nederlandse vertaling door Jan Meyer; een uitgave van de Russische Bibliotheek. En laat me bij deze zeggen dat het bij Russische Literatuur van niet te onderschatten belang is dat je een goede vertaling te pakken krijgt. Zo heb ik hier voor mij een ontzettende goedkope vertaling van 'De Dubbelganger' (ook Dostojevski) liggen die niet te lezen is. Het is alsof je met een volstrekt andere schrijver te maken hebt.Maar goed. Even nog kort over het boek: op de achterflap wordt het ""een van de beroemdste detectiveromans uit de wereldliteratuur"" genoemd, maar ik weet niet of ik het daar wel mee eens ben; de hoofdzaak van 'Misdaad en straf,' anders dan de titel doet vernoemen, is in mijn lezing niet zo zeer de misdaad en het oplossen daarvan, zoals dat bij detectiveromans meestal het geval is. Centraal staat eerder de psychologie van de moordenaar die uiterst fijnmazig wordt uitgeplozen; wij leren zijn karakter kennen en krijgen vanuit zijn eigen mond (en die van anderen) zijn theorieën uiteengezet die hem tot het doen van zijn daad hebben geleidt.Héél kort door de bocht heeft Raskolnikow een soort romantische theorie (hij wordt meerdere malen niet onwillekeurig een 'Schiller' genoemd) die de mensen in twee groepen verdeeld: de geniale wet-makende elite en het slaafse gepeupel, waarvan de elite een beduidend kleinere groep is die figuren zoals Napoleon (Raskolnikow zijn grote held) bevat. De geniale, wetmakende elite kan, gezien zij de groep zijn die de wetten maken, deze zelf niet werkelijk overtreden; bij het begaan van wat door het gepeupel als midaden wordt gezien, komt het niet eens in hun geniale ('of krankzinnige?' is de vraag die Dostojevski ons wil doen laten stellen; ziekte, koorts en waanbeelden zijn constant terugkerende motieven en thema's) geesten op dat wat zij doen verkeerd is. Zij zijn - om mij maar in eventjes onvermijdelijk in een Nietzschiaans vocabulaire uit te drukken - voorbij goed & kwaad.Raskolnikow wil graag tot deze elite behoren en besluit hierdoor een 'oude woekeraarster' waar niemand wat aan heeft en die iedereen alleen maar leed veroorzaakt over de kling te jagen als een soort test (Raskolnikow noemt het meerdere keren letterlijk 'een test'). Hij heeft prachtige morele rechtvaardigingen waarom de moord niet verkeerd zou zijn; rechtvaardigingen die hij overigens nooit los laat. Er gaan echter iets flink verkeerd: Raskolnikow wordt gedwongen een onschuldige bijstander te vermoorden en zijn geweten begint hem te parten te spelen. Wij worden door Dostojevski in Raskolnikows geest uitgenodigd terwijl hij aan zichzelf probeert te bewijzen dat hij tot de genialen behoort; tot zijn grote ergernis echter bewijst hij zichzelf echter het tegendeel en blijkt hij toch tot de niet-geniale kudden te behoren. Interessant is dat zelfs wanneer hij zich uiteindelijk aangeeft en hij zich dus gerechtelijk onderwerpt aan de rechtvaardigheid van de kudde, hij nog steeds innerlijk vasthoudt aan zijn heersersmoraal; slechts in het epiloog treedt hij tot de kudde toe en wordt hij herboren. Hoe? Nou, niet door zichzelf te overtuigen met allerlei ingewikkelde morele en wetenschappelijke bewijsvoeringen en gevolgtrekkingen, maar door de Liefde, natuurlijk, met een hoofdletter. “En wat waren het eigenlijk allemaal, al die angsten van het verleden! Alles, zelf zijn misdaad, zelfs het vonnis en de verbanning leken hem nu in de eerste opwelling iets uiterlijks, iets vreemds, zelfs bijna een feit dat niet met hem gebeurd was. Hij was […] niet in staat alnge tijd bij voortduring over iets bepaalds na te denken of zijn gedachten op iets te concentreren; hij zou op dit ogenblik ook geen bewuste beslissingen kunnen nemen; hij voelde alleen maar. Het leven was in plaats gekomen van de dialectiek, en in zijn bewustzijn moest hij nu iets geheel anders uitwerken.”En ja, dat vind ik mooi gezegd, dat van het leven dat in de plaats van de dialectiek is gekomen. Door de liefde. Raskolnikow is een karakter dat mij waarschijnlijk nog lang bij zal blijven, mede omdat ik mijzelf in bepaalde aspecten van zijn karakter herken; met name de neiging om maar te blijven malen in 'de dialectiek' en soms vergeten te leven. Na het lezen van 'Misdaad en straf' heb ik, net als bij het lezen van 'De gebroeders Karamazov', wederom het gevoel alsof Dostojewski mij een een waardevolle levensles heeft geleerd. Bedankt, Fjodor! En: tot de volgende keer."
"238",237,"Maram Alawad","كتاب مذهل فعلا، دوستويفسكي أديب متقد الذكاء .. ولاشك أنه عبر تعبيرا متفوقا عن النفس البشرية وما يعتريها من تقلبات نفسية ومرضية .. الكتاب اضافة على مستوى عالي ولابد لقارئ أن يعيد قراءة مقاطع بعينها انبهارا واعجابا لفكر الكاتب وتمكنه !"
"239",238,"Douglas Reid","Classic - psychological fiction. Many consider this the first modern novel and influential in existential philosophy."
"240",239,"Jeff Landis","My favorite book. Read it twice. The depth that Dostoyevsky takes Raskonikolv into his moral anguish over the thought of and the killing of the old pawn broker is simply amazing work. Peering into the suppressed times of the 1800's in Russia is one reason I like Dostoyevsky's work."
"241",240,"Ross Lapointe","One of the greatest books I have ever read. A must-read for anyone."
"242",241,"Nana Fredua-Agyeman","Crime and Punishment (485; 1866)* by Fyodor Dostoevsky is the first book I have read by the author and the third by a Russian. It contributes towards fulfilling the Year of Russian Literature objective. A lot has been said about how great this book is; it is on almost every 'Best Books' list including my reading challenge list - the Hundred Books to be Read in Five Years. It has been reviewed so much that there possibly is nothing more to add. However, like Leo Tolstoy's War and Peace, and all my reviews here on this blog, I will attempt to put down how I understood the book; not how it has generally been received.Crime and Punishment introduced me to the oft-quoted statement or insinuation that the Russians are 'the world's hardest writers'. Perhaps one could also include the Germans. In C&P, Dostoevsky takes the reader on a mental or psychological tour of the thought-processes, the minutest details, of decision-making; of creating or establishing reasons to influence, positively or negatively, responsibility-taking; of the arduous workings of the conscience and how guilt or otherwise is established, psychologically; and how the latter could have physical effects on the victim or the perpetrator.continue http://freduagyeman.blogspot.com/2013..."
"243",242,"Ariunzaya Erdenebat","Өдийг хүртэл уншаагүй явсандаа ичих шиг, харамсах ч шиг боллоо. Эндээс би өөрийгөө олж харсан. ...""Юм бүхэнд дасдаг хүн бол хамгийн адгийн хүн""... Үргэлж л ген, цустайгаа холбож ойлгож ирсэн арчаагүй авир төрх минь. Сайн ч бай, муу ч бай аливаад даанч хурдан хүлцдэг адгийн зан... Энэ амьдралд хүн бүхэнд дасах гэж биш давах гэж ирдэг ажгуу. Чи дасаад л эхэлвэл хэн ч биш, салбадай л болж дуусна. Чи давах, ялах ёстой. Гагц тэрхүү давах даваа, ялах ёстой хүч нь өрөөл бусад бус чи ""өөрөө"" юм. Хүн бүрийг ялах даанч амархан ч даанч бэрх том дайсан бол чиний доторх хүн юм. Энэ романаас сурсан хамгийн том хичээл байлаа. "
"244",243,"Manderson","This is one of my favorite books of all time. The narrative, while of course underpinned by Dostoevsky's philosophical musings, moves deftly and passionately and never loses steam, as Dostoevsky sometimes tends to do in other writings. Did you know that Colombo was based on the detective in this book?"
"245",244,"Natasha","It's so good, but sometimes you can get lost in it, at least I did. It reminds me alot of Les Mes, with is kind, non-judgemental perspective of Sonia, Dounia, and even Raskolinkov. Ever wonder what its like to be in the mind of a killer? Here you go. "
"246",245,"Nava BT","Disturbing and compelling. "
"247",246,"Salma","الرواية شيقة من ناحية الأحداث لكن السرد قاتل ! الترجمه العربية لها افسدت التتابع المثير للأحداث .. هذا بالنسبة للترجمة الأصلية ..اما الترجمة المختصرة فقد دمجت تتابع الاحدات و الاثارة في القصة بالسلاسة في السرد. القصة قصة عقل جامح لا ينتمى للبقية في افكاره ..... لطالما آمنت بالاقتباس ""داخل كل منا استعداد لارتكاب جريمة .. لولا الأسباب "" اما هذا الراسكو فقد قتل ﻷجل القتل .. ما الذي ستمنحه له هذه التجربة .. و ما الخير الذي ستجنيه الانسانية منها .. اعجبني تصويره الدقيق و الرائع لنفسية المجرم اثر جريمته و كيف يتعاطي مع كل الأحداث بعدها و يربطها بها ... الرواية جميلة و الحبكة ممتازة و النهاية درامية رائعة ."
"248",247,"Craig","Raskolnikov, a St. Petersburg (Russia) university drop-out commits perhaps literature's most famous crime. Thereafter, the perpetrator engages in a psychological cat-and-mouse game with a cunning and adept detective assigned to the case. There are many other sub-plots. Totally self-absorbed, Raskolnikov wanders through endless mental analysis and self justification, while at the same time, doing much good to those within his circle. He is, therefore, a bit of an enigma. Dostoyevsky paints his protagonist not so much as a wicked (black-hearted, immoral) person, but rather as a disturbed (amoral) one. In his many mind games, Raskolnikov asks a cogent question: How can Napoleon bring fame and emulation to himself by killing millions, while he (Raskolnikov) is judged and castigated for doing the same thing on a much smaller scale? Do great men have license to forge their own moral codes? Though Raskolnikov never quite feels guilt for his dastardly act, he willingly submits to a punishment imposed by his society. Ultimately, there is redemption. This is a great philosophical/psychological novel which poses many probing personal/societal questions. My only complaint with Dostoyevsky in Crime and Punishment (which I also had with his novel The Idiot), is that the author engages in excessive tiresome (sometimes mindless) dialogue between his characters, much of which is off-track and (I think) needless. Nevertheless, this is a great novel and a very engaging read. "
"249",248,"Maram Khdeir",""" اني أعتبرك من اولئك الرجال الذين يفضلون التهشم و التحطم على الاستسلام .. و ينظرون ضاحكين الى جلاديهم شريطة أن يكونو قد آمنو بمبدأ ما .. أو رب ما .. """"لا شيء في الحياة أصعب من ممارسة الاخلاص باخلاص , و على النقيض , فان لا شيء أسهل من استثمار المديح ..لأن الاخلاص اذا اعتراه صدفة أي خطأ أو خيانة مهما كانت تافهة فانه يكون شديد الوضوح سريع الاكتشاف , فتعقبه فضيحة ..اما في المديح فانه و لو كان خطأ من أوله لآخره فان ذلك لا يقلل من شأنه , لان الناس يصغون اليه دائماً بسرور ""875 صفحة .. تستحق كل دقيقة ضاعت في قرائتها "
"250",249,"Khaled Fanni","إنه ليس مخلوقا بشريا ذلك الذى قتلته. بل هو المبدأ، المبدأ، ولقد قتلته كما يجبالحقيقــة إن الشيطـان يتدخـل عندمـا يخفـق الذكـاءان كل شيء في متناول ايدينا ... ولكننا نترك كل شيء يفلت منا .. وتحت نظرنا بسبب جبننا ... لكم اتشوق لمعرفة ما يخيف الناس اكثر من اي شيء آخر ان الخطأ يمكن تبريره .. لانه الطريق الموصل للحقيقة .. ولكن ما يؤلمني هو انهم يخطئون .. وانهم يتمسكون بخطئهم !!"
"251",250,"Abdelhadi Khiati","Absolute perfection , the understanding of human nature that Fyodor has ,, is incomparable to any other writer ."
"252",251,"Izzy","Just read C&P for the second time. Rereading this masterpiece and analyzing it even more deeply has truly brought it to life for me. It's dark plot and characters are initially very depressing and give the novel a downtrodden and at times hopeless aura; however Dostoevsky provides a message behind these unfortunates that trumps their greatest vices. There is always freedom to change. No matter how terrible and unspeakable your sins, no matter who you are or who you have been you can transcend it. For me, this is the ultimate message of hope, and Dostoevsky nails it through his characters an storyline. "
"253",252,"Heather Klippert","This is one of my favorite classics. There are so many powerful messages in this book, which become especially interesting if you are familiar with different philosophies like nihilism, existentialism, and the Hegelian superman theory. "
"254",253,"Wildeando","Conviértase en un sol y todo el mundo lo verá. Al sol le basta existir, ser lo que es."
"255",254,"Andrew Le Fevre","A must read. Difficult to get through the first time, especially if it's your first Penguin Classic, but your persistence will pay off. The second time I read this book I enjoyed it thoroughly, then I realised why this is one of the greatest books ever written. "
"256",255,"Milo","This has got to be one of the darkest books I have every read. It's scary and disturbing but don't let that dissuade you from reading it. Dostoyevsky is one of those authors who flawlessly captures the characters thoughts and mental state on paper. Dostoyevsky easily ranks among the titan's of Russian literature for the simple way the suspense is allowed to build up and how Raskolnikov changes throughout the story. Raskolnikov's moral state is akin to ethical nihilism; the effect of his over-reasoning the situation. Moral's hold no ground when put up against soulless reason and so he commits crimes he knows are wrong but cannot understand why. This is not a light read but I would recommend it to anyone over fifteen years of age who is mature enough to handle some pretty graphic content."
"257",256,"Parham","کل ماجرا ازون جایی شروع میشه که یه فکر میاد سراغ آدم... چه بخوای چه نه بعدش دیگه عادی نیست؛درگیری راسکلنیکف، دلیل آوردن برای کارایی که میکنه و قضاوت هاش راجب خودش و اتفاقای اطرافش واقعی بود... به نظرم همه مون یه وقتایی مثل راسکلنیکف درباره اطرافمون فکر میکنیم و دنیا رو اونجوری میبینیم و آدمایی هم هستن که بیشتر از خودمون واسمون اهمیت دارن و بعد اون عمل یا فکر بهشون فکر میکنیم!شخصیت پردازی و توصیف ها و همه چی ازین کتاب یه شاهکار ساخته....و بالاخره تمومش کردم! "
