"","X","user","review"
"586",585,"Natalia Mejia","La historia en si es buena, pero no me gustó la forma en la que esta narrada, se me hizo lenta y algunas veces tediosa. Se me hizo imposible terminar de leerlo, no encontraba esa motivación para terminarlo. Pero no todo es malo, me gusta la forma en la que los personajes se mantienen fieles a su personalidad y es fácil predecir que harán después."
"589",588,"Paul Hansbury","I'll never know why this sloppy piece of half-assed garbage is considered a classic because I am not curious about its status at all. I had it, I read it, it made me feel dirty, and not in a good way at all. Maybe the Russians should stick to writing in Russian. And I'll put in a spoiler. The protagonist's occasional references to being incarcerated are NOT for his actions toward and against the title character. Whoa. Were there a ZERO STARS rating, that's what I'd give this one."
"592",591,"Yaaresse","Something can be skillfully written, brilliantly executed, oh-so-clever and still be completely unlikable. I've had the misfortune to have to read this thing twice now, one for school and once for a book club. I think I disliked it even more the second time. "
"593",592,"Jana","When I was 19, I had a few affairs with younger boys. They were 17, scared like little chickens, because I was so adult and experienced, had so much to teach them. Some of them are gay now (I knew it! :), some of them pretend they’re not, some of them I see during my commuting and sometimes we politely say hey although sometimes we don’t recognize each other, and then in my dreams I have a blink blink moment, ah yeah, that kid... I sound like a slut. When I smelled Humbert Humbert’s pedophilia - it made me sick. No matter the language, Nabokov’s brilliance, no matter how an average reader doesn’t understand how this book is important. Basically, it’s just having sex with children. 12 years old children being gnawed by sickos. So I can’t willingly say that this this … this, this is goddamn the ultimate fucking best book I’ve ever read in my life. Bumbling, rambling, twisting, jumbling, sweating and pounding about having sex with children. Just to slightly turn the dice, not many people read Unni Drougge's book 'Hella Hell', about HumbertA Humbert. I wrote this review in 2002: 'You have to be ready and prepared for this book. But be open. It's not pornography, but man.' But, then man, then I was just a kid as well. Me and my bubbly hormones set off to build new pyramids. Because then I wasn’t working with teams who have to convince the children/teenagers - that it’s not their own fault."
"594",593,"Ella Butterfly","What an ugly, annoying writing style. I just can't...!"
"598",597,"Tim Riddle","Don't bother! It is grotesque."
"607",606,"Lorie","read this in my early 20s just because it was banned at my high school library. what a let-down! controversy can be a good thing. in this case, all it did was bring another pervert into the light. could have gone my whole life w/o wasting hours of my time on this."
"608",607,"Wissam Mattar","كتاب شهير عني عن التعريف، مثير للجدل منذ صدوره وسيظل كذلك. ترددت في قرأته لكنني في النهاية استسلمت لفضوليوكدت أندم على ذلك. للحظة شعرت انني وقعت في الفخ.ذلك الفخ الذي ينصبه أنصاف الموهوبون لقرأهم يعوضون نقص مواهبهم بمواضع شائكة مثيرة تلهي الأنظار عن الثغرات في أساليبهم لكن للاسف لم يكن الامر كذلك الأسلوب ممتاز ومتقن والكاتب ذكي وهنا تكمن الطامة الكبرىهنا نكتشف ان السم مدسوس في العسلحاول الكاتب بكل ما اوتي من براعة وموهبة ودهاء ان يبرر أفعال شاذة حرمتها جميع الأديان والقوانين وهنا اتخذ موقفا واضحا من الفن الذي يبرر مثل هذه السلوكيات الشاذة واعتبر انه خذا العمل الفني ما هو الا جريمة في لبذار جميل أخطر خطا يرتكبه الانسان هو التهاون في القيم الاخلاقية.لا ابالغ عندما أقول ان ما وصلنا له اليوم من عنف في العالم يرجع بعضه الي الأفلام الهولودية المبهرة التي تروج للعنف وتبريره بل وتعطي دروس وافكار في ارتكاب الجرائمولا ينتقدها احد بل تلاقي بكل إعجاب !وعجبي !!!!!"
"612",611,"Alyssa","Written like a grocery list. If the only reason this book is a classic is because of its prose, there wasn't enough prose to get past the damn waste of paper and space with lists of crap he saw, what he bought, how good looking he is. The only interesting part was at the last few chapters. 95% of this book was boring, there were hardly enough breaks between paragraphs, most of the description was for, like i said, what he saw, what he bought, how good looking he is and where he went with the girl. Just watch the movie."
"617",616,"Petriela Bacheva","I'm probably too stupid to appreciate this book. Anyway, the only part I liked was the murder of Claire Quilty, it was very funny. Sounds awkward, doesn't it? "
"618",617,"MK","I remember it was good - and repulsive - all at once. Don't remember it well enough to give a star rating.Also, the copy I have, with this same ISBN #, is the first Vintage International edition, from March 1989 and a different cover, not the reissue edition for the 50th anniversary of the publication.Okay, the repulsive is too much. If you start, it's worth going to the end tho. Nabakov unmasks the freak, and you can see that Lolita was utterly and completely not complicit in any of what happened to her, and certainly didn't love HH or desire him sexually. She was a sex prisoner, with no family, repeatedly calling HH her father and dad. Nabokov wrote a multi-layer incredibly language-rich text. But I'm not a literary critic - I just have to choose 'did not like', 'it was okay', 'liked it', 'really liked it', or 'it was amazing'.It was amazing, and I really didn't like it. 1 starGoing to do a 're-read' via Jeremy Irons narrated audiobook for classics club group read June 2014. Audiobook CD - https://www.goodreads.com/review/show..."
"621",620,"Aimee","Very disturbing insight on a very disturbing subject."
"622",621,"Bree Hobgood","I know that this is a classic, but I just couldn't get past the fact that the narrator was a horrible pedophile. I read half, but didn't finish it."
"624",623,"Adrienne van der Watt","I was really excited to read this book, as it has gotten such rave reviews... HOWEVER... its a story of a paedophile... the thought was so completely off putting, I had to abandon the book half way through it. Maybe I will give it another try, because admittedly it is extremely well written, its just the subject matter that I could not stand."
"625",624,"Lidia","When i started reading this book i already knew it was a classic, so you cannot blame me for having certain expectations from this novel, which eventually turned out to dissapoint me greatly. The first thing i cannot still quite comprehend is the accuracy of the description of H.H.'s states and sentiments, now how can one describe so amazingly keen a paedophile's feelings without being one? Either Nabokov was a genius, either he sensed those feelings himself. This storyline is disturbing in so many ways and damaged on so many different levels it sickened me. Humbert may write hundreds of poems and songs trying to declare the love he felt for Lolita, but he still didn't fool me into believing it. He acted always to his own benefit, selfishly and egomaniacally. The only thing i did enjoy about this book while reading it was its rich vocabulary, which did not cease to astonish me, for i am longing for poetic and literary middle engligh and late middle english vocabulary. As for the rest it really is a obscene plot with an even more sinister ending."
"627",626,"Ariel","Pedophilia masquerading as ""literature."" Nabokov wrote the thing to prove to a colleague that he could get the American public to rave over anything he produced- no matter how vile- sadly, he was proven correct."
"630",629,"Anas  Alhaisony ","Technically, When it comes to the language, the witty style and the entire play as a literal piece of work , it deserves 5 stars. Unfortunately , I've have never read anything more nasty and disgusting than this book.Therefore, and out of moral point of view, this book deserves only one star and this rating is too much for this mentally sick and morally ill writer and narrator. What I am trying to say is that the world has many interesting books and this book should be the last one you read. :)"
"635",634,"Rich Pliskin","Overrated. It was a slow, largely uninteresting read, and not because of the lack of steamy sex; it was just tiresome to spend so much empty time with a thoroughly unlikeable character. Plus, if you don't read French, you're screwed. Seemed dated, too. I found the narrative style distracting, indirect, pretentious and florid, especially given the brutal subject matter. He kidnaps and repeatedly rapes a teenager, after all. But what do I know?"
"637",636,"Tammy","Ick!"
"639",638,"Rsr","Nabokov es considerado uno de los grandes autores del siglo XX y su novela Lolita es la obra más conocida y polémica. Con un control de la lengua envidiable, el autor desarrolla la historia con una cantidad de adjetivos, descripciones y alusiones a otros autores y obras, que alargan innecesariamente una historia que tan solo llevaría la mitad de páginas contar. Uno mismo tendría que darse cuenta que los párrafos no deberían llegar a longitudes de dos páginas y media.Las personalidades de los dos personajes principales están muy bien conseguidas y Nabokov consigue transmitir hasta el más mínimo detalle. Por otro lado, el resto de personajes están meramente nombrados, sencillamente porque son necesarios en el desarrollo de la historia, un echo que ayuda a reafirmar la obsesión de Humbert Humbert en torno a Lolita y a si mismo.Hasta el inicio de la segunda parte, la dinámica del libro aun es sostenible. La historia se adentra en el pasado del protagonista, para entender el estado en el que llega cuando conoce a Lolita. Esta parte es relativamente amena y la secuencia de acontecimientos es más o menos ordenada. La segunda parte sigue un hilo de acontecimientos más borrosa. Los giros importantes en la historia los destaca para luego perderse en un sinfín de anécdotas, generalidades, ideas vacuas y fantasías, siguiendo un cierto orden y a la vez caótico. Esas idas y venidas junto a los párrafos interminables con más adjetivos juntos de los que jamás se hayan visto hacen su lectura pesada, aburrida y se llega a perder totalmente el interés por el argumento principal.Este libro es recomendable para aquellos que no les importe leer un relato espeso y complejo, que disfruten de un vocabulario culto y sean lectores de otros grandes clásicos de los cuales Nabokov cita la mitad."
"640",639,"Amber","I didn't like this book. I had to put it down after the first few pages when I realized the author was trying to make me sympathize with a pedophile and a child molester (shudder). I totally felt guilty for reading the few pages I did. Yuck."
"642",641,"Eva","I hated this book maybe because when I read it I was in her age. But, I dont have the courage to read it again because the taste I have from it is really bad."
"645",644,"Stacy Tornio","Some people will call this book the work of a genius. I just call it disturbing."
"646",645,"Maitetxu","For me, it was a bit boring.. it took me long time finish it."
"649",648,"Jimmy","Lolita is a remarkable book. Not because it is good, but because of how damn dull and boring it was. And how uninteresting a character Humbert Humbert manages to be, despite his perversions. Has there ever been a more boring character? What, other than his pedophilia, makes him interesting? He is a shallow man with shallow pleasures. The only thing I got out of this book is the complete banality of evil, which (the phrase in itself) is banal.If you're reading this review, it's quite likely that you already know me and my tastes a little. So I hope I don't have to convince you that I don't hate this book because of the content/subject matter. In fact, I root for it. I root for this kind of subject matter to actually be able to move me, or to illumine some portion of human experience heretofore un-illumined. No, I don't seek a moral. But some kind of depth, yes. Some kind of literary 'umami'. However, no such illumination or depth came.And yes, I see the point (maybe), that this intense aestheticism is his out, it's H.H.'s way of life. It's his moral substitute. But I don't buy it. I think it's Nabokov's out. I think it's his way of not having to come up with anything of substance, but to be completely surface, to be fluttery and butterfly-ey, so that he can rely on his strengths -- i.e. pure surface-level prose, inane and beautiful in that ""decorative"" way. Yes, I mean that insultingly. The guy can write, but for what? He's like a guitar god, wanking out the notes. It's pure masturbation.I have no idea why so many people (and people whose taste I respect) revere this guy."
"650",649,"Eilidh","Well written but creepy as fuck"
"651",650,"Jennifer Wyld","I was inspired to read this book after reading ""Reading Lolita in Tehran"", but I am kind of hating it..."
"657",656,"Rowan","A classic of Russian literature, I think I came to this book too late in life to ever really enjoy it.Nabokov's writing style should appeal to me, but somehow I just found this book draggy and hard to get into. I wasn't horrified or disgusted by Humbert Humbert so much as bored by him. I really wish I could see in this book what all the people who've recommended it to me see in it."
"658",657,"MaryEllen","sorry, MK, I went to my ""safe"" place everytime I opened this book. I've read it (some pages 3 times over) but still have managed not to absorb or retain much of anything about this book--Unless it's locked away in my subconcious somewhere in an alternate personality ;) At least I was able to star it...Molly Fox's Birthday didn't even deserve one star! "
"662",661,"Stephanie Rogers","First- the writing is amazing. Second- the story line and realism that the acts and emotions are described with is beyond uncomfortable. As a work of fiction this may be the masterpiece it is hailed to be, but as a story, it is deeply disturbing. "
"664",663,"Clickety","I'm a wee bit wigginsed by this, I must say. However, after picking up Reading Lolita in Tehran at the library and recalling how another edblogger went on and on about what his students (high school, I might add) gained from it... we'll see. I'm gonna try to get through it! ;D"
"666",665,"Bonnie Gail","I forced myself to read this book as it carries great literary prestige. However, it was a constant battle with myself to keep reading. The redeeming value to the story is Lolita stating, something to the effect of, he was the criminal he broke my heart, you only broke my life."
"667",666,"Colin Geer","Not my favourite book by any stretch of the imagination.It was, for me, a dreadful example of self indulgent, literary grandstanding, written to impress the reader with its technical linguistic virtuosity. It is almost universally praised and because of this and the plaudits that have been heaved upon it, I approached the book with an open mind. However, after finishing it - and I had to work hard to plough my way through to the end - I could not shake the feeling that this novel seeks to bolster the age old male myth of the promiscuous under-age female; the child-woman who leads men on: the knowing young sirens who are to blame for their own abuse.I have read much of the book's wordplay and the amazing feat that Nabokov pulled off - of having written a novel as 'good' as this in his third language. Well, woop-de-do. After pages and pages of alliteration, of clever juxtapositions and fascinating asides in French, all I could do was grit my teeth at the 'look how clever I am' writing being pushed in my face. An apology for paedophilia is still just that, no matter how well and cleverly it is written, and I would dispute even that reading of this book. 'It's just a story, it's ironic, it's literature' I have read many times, but no, I just don't buy into this view.Needless to say, I did not enjoy it."
"672",671,"David Burke","It seems a shame to waste such rich prose on such a repulsive story. After high recommendations for this book in various -how to write fiction- type guides I felt compelled to read it despite the subject matter. Overall, there is nothing redeeming here. "
"676",675,"Alyse","I am SO glad I'm done with this book. Of course the subject matter was disturbing, but I was actually VERY bored. One major complaint: 5-10% of this book is in French! I don't speak French and I have absolutely no intention of Googling every single word, phrase, sentence in this book that was not English. I am sure I missed some content this way. Whatever. Another major complaint: Humbert was horribly annoying. I did not feel bad for him (as many other readers report), I was irritated by his cultured and intellectual mask. His ramblings were out of control, impossible at times to follow and often seemed to be completely pointless. I am so glad to be finished with this book. I can say I read it and I could have a conversation about it, but I thought it was absolutely terrible. "
"680",679,"Adri Fernandez","For the longest time I avoided reading this, because I always thought of it as quite worthless, in spite of how much the rest of the world considers it a “Classic”. But I am a firm believer into the notion that in order to be “justified” when hating something, you have to know what the heck you’re talking about, which in the case of a book means you have to read it. So I submitted my very unwilling self into a forced reading of a book I didn’t want to read. Which is the wrong approach to reading, really, reading needs to be spontaneous, a book (no matter how beautiful) won’t have any value if it’s forced.Did you ever wonder why so little people like reading? Because they got forced into it when they were kids, and not only did they get forced into it, they got introduced into the “horrors” of reading with books that obviously weren’t meant for them, which made the whole experience more excruciating, hence they marked in their brains forever and ever as “reading equals no fun and frustration”. I’m talking about you, crazy English teachers…Even though I tried to start this with an open-minded approach, I couldn’t avoid my underlying disgust with this book, and I have very little patience with it. And now that I’m 3/4 into it I can just barely stand it (at least I was, when I started writing this post, I’m quite done now, and happy to be done). The only reason I can keep going is simply because I can read, no matter how annoying it is, because I have other “better” books waiting for me to get done with this crap, so I can be a happy enthralled reader again, and one annoying book can’t kill my interest.For those of you that don’t know it, or who have had the luck to only hear about it, Lolita is the story of a man, who develops a very unhealthy infatuation towards a twelve-year-old girl. Some descriptions go along the lines of “A man developing disturbing feelings towards his stepdaughter…” but this, although to a certain degree true, is not correct, and it doesn’t properly imply the actual despicable character known as Humbert Humbert.You see, monsieur Humbert, didn’t just suddenly sprout a sudden interest towards his stepdaughter, oh no, darling, unfortunate monsieur actually has a history preceding his encounter with the little waspish girl, a certain Lolita, endearing nickname of one Dolores Haze.Be warned, this post is full of spoilers, so if you wish to read the book (I have no idea why anybody would willingly want to read it, unless they’re insane like me – don’t be like me) and don’t like knowing how it ends, stop reading this blog post.The Story:The first part of the book (the whole book is written in first person, as a sort of “confession” from a convict) is dedicated to monsieur illustrating his past, describing his first childish love and the failure of that first adventure.When you read comments from people, describing how already in chapter 4 of the book Humbert describes himself kissing his darling Lolita’s open mouth, it makes you wonder if anybody did actually ever even read the damn book.Probably not, because if they had they would know better, and they would know that the open mouth didn’t belong to the title child, but instead to another, some Annabel, who was at the time the same age as the sad Humbert. And while their behavior was not exactly within the norms of decency, at least it was somehow “natural” (I hate this word), and between two clueless kids.Now, the whole book seems to imply, even though the Humbert character himself scoffs at the idea (by constant “nabs” meant for the “psychiatrists” reading his confession and trying to “rationalize and analyze, and explain” his behavior), that his obsession with early pubescent girls was born from this fatal failure to realize his carnal wishes with Annabel, that for the rest of his life he tried to fulfill his desire with surrogates, and failing, of course.(view spoiler)[Monsieur Humbert actually got married in this story, twice. His first marriage crashing into a Divorce and his second marriage finishing in a more tragic way. During his description of his second marriage monsieur Humbert often laments to not being able to use the same “techniques” he could apply on his first wife, in order to get his way, since he had to keep a charade of dreamy ideal behavior to enthrall the mother of his little darling Lolita. In other words he not only was a Pedophile who married without interest or love, but merely to put up an appearance of decency, but he also was an abusive husband who threatened his first wife in order to “keep her in check”. This, however, didn’t stop his first wife from finding herself a lover and eventually running away with him, and thus divorcing monsieur. Humbert reports with some complacency, that his ex-wife and her new husband died in some badly conducted experiment.After this divorce Humbert moved to New York, to claim an inheritance, which allowed him to live comfortably without really working, and to pursue weird pointless projects that brought him in some extra cash to keep on living an easy life. This part of the book is ridiculously boring and pointless really, Humbert is a detail freak, he goes into endless elucidations of his activities, of his “little” obsession, of the habits he cultivates to somehow curb the sharp cruel edges of it, with little luck as he ended up having nervous breakdowns, of how he came to design the definition of Nymphet, pages and pages that kill your brain cells one by one and convince you that getting shot in the foot would be a better option than reading on.Eventually, circumstances arise that allow him to enter the Haze household, completely by accident, he wasn’t even planing to stay, until of course he finally came to behold the object of his desire, the incarnation of every past, present and future desire, Lolita. It is in this household that a (very stubborn and persistent) reader gets finally introduced to the title child and her mother (destined to become the second wife). It is in here, where the story actually starts, where monsieur focuses all of his pointless obsessiveness for detail into describing each and every little encounter with Lolita, whether it be just an accidental glance or a long “innocent” meeting (innocent because nothing really happens, but not really because of the way Humbert talks about them), and records everything in a tiny little diary of his.Lolita’s mother falls in love with Humbert, and confesses to him through a letter, that she leaves behind while she’s driving Lolita off to a summer camp. Humbert at first is disgusted at the idea, but then he contemplates the possibilities and decides that marriage is, after all, the best option. So he marries her, and is baffled by the discovery that Mrs Humbert, seems to be a very bossy kind of woman, she also seems to shatter all of Humbert’s plans, by planing to send her little girl to a boarding school (oh! The horror!). While our Valiant Humbert is trying to work out a way to make his wife see reason, disaster strikes, for she, curious and jealous woman that she is, discovers his secret diary.“Hell hath no fury like a woman scorn’d”And furious she was, understanding the nature of the betrayal, she set forth to write some letters, one for her daughter, one for divorce and one for Humbert. But alas, on her way to the mail collector, she got run over by a car, her missives in her hand and soon destroyed, her anger extinguished like her life, and Humbert feeling that fate was on his side indeed.So he did what he wanted to do all along. He managed to snatch Lolita off from the summer camp, and got her all to himself, for a while. The first year found them traveling from town to town, and state to state, pretty much all over the place. The book here is so unbearably dull, that I couldn’t even focus on it properly for most of the part. Which is absurd since here is when things actually happen.Oh, Humbert Humbert had the most harmless intentions at first, he just wanted to revel in his trophy’s glory, with her unconscious, and him “safely” and “harmlessly” fondling her (as if this made it all less disgusting…). But Lolita would have none of it, after confessing that indeed she already got initiated into the activities, she hastily went to show Humbert what she learned…After pages and pages of pointless listing of random places, and accounts of the subterfuges Humbert had to resort to control the little monster he was creating, parenting ignorant that he was, monsieur and “daughter” settled for a considerable length of time in a little town, equipped with a little private school for girls, where she could get educated in the life changing matter of “how to catch a husband”, as was the case at the period of account.It’s basically all downhill from here, spoiled and traumatized creature that she was, Lolita grew to despise her “father”, who didn’t fathom anything until it became glaringly obvious and entirely “too late”. Feeling that she was slipping away from his grip, he panicked, and again dragged her off to a second road trip. This is another thing that makes you wonder if anybody ever read the damn book, at no point did she ever grow to be in love with him, indeed Humbert often laments how she would recoil from any of his amorous endeavors, and just barely tolerate his advances, although it didn’t deter him from exploiting her dependency on him to get his way with her.The second road trip did not go the way Humbert wanted, on the first road trip neither of them had a plan, but on the second one Lolita was the one with a plan, and Humbert had no more than a dim idea on how to bind her to him forever (very sick ideas actually). During most of this mindless listing of places (again), Humbert notices a recurring figure. At first Humbert (at least self-aware enough to know that he was a fanciful paranoid creature) half believed it to be just a figment of his paranoid imagination. Thus the road trip proceeded, Humbert, Lolita and their mysterious pursuer whom Lolita seemed to know closely.Pages and pages of nonsense, with Humbert becoming paranoid, Lolita at points irritable, at points distant, at points quietly complacent and a mysterious man pursuing them and becoming bolder over time, coming into fleeting contact more often, and more frequently, looking at his own object of interest (Lolita herself), as old and despicable as Humbert himself. And then, Lolita got severely sick, and needed to be hospitalized due to a rather debilitating cold. The same cold Humbert himself got a few days later, which incapacitated him so badly, he could not go pick her up on the day she got released from the hospital, instead she got picked up by her “uncle” known also as the man pursuing them. She basically went from one pedophile to another…and disappeared.Poor Humbert, you almost feel sorry for him at this point, almost.The rest of the book is just him explaining what his life was “after Lolita”, of his futile attempts to find her and of what he did after he realized she was gone. The whole book is exceedingly boring (in spite of its main theme) and this part is the most boring of it all, really. Ah, but the book is not over, it just goes on and on analyzing his boring endeavors at life until, just as you start asking yourself why you’re still reading, a letter by the elusive Lolita finally comes.She’s married, and pregnant and in grave economical disgrace, as could be expected. Humbert finds her, and sees her and tries to persuade her to go away with him, but she won’t budge.And here we finally hear the truth, she had never any interest in Humbert, in truth she cared about another, of Humbert’s age, the mysterious pursuer, whom she calls Mr. Cue endearing shortening of one Clare Quilty, former neighbor and close(ish) friend of the Haze household, a famous playwright, who had been lusting after Lolita’s impressionable mind long before Humbert came into the picture, and who eventually stole her away from him. It was with Mr. Cue with whom Lolita designed the itinerary of the road trip, him who followed, him who eventually picked her up from the hospital, him who threw her out when she didn’t do what he wanted her to. Oh Lolita was more than willing to give herself up to Mr.Cue, but he turned out to be quite impotent, and preferred to take his pleasure in watching pubescent children indulge in carnal endeavors. When Lolita refused to participate in her destined “role”, he threw her out of the house where they had retreated, and Lolita was left to fend for herself.It is in her favor to discover, that instead of going back to Humbert, she chose to live on her own, struggling and working hard, but independent. She found herself a husband, a simple, earnest, honest, and hopelessly poor fellow, from whom she came to expect a child, and finally giving in to the economical strain of her living, decided to contact Humbert, and ask him for help. After getting thoroughly denied, Humbert left her all the money that in truth was hers, which came from the rent obtained by the tenants of her mother’s house, he informed her of the state of her inheritance, and left her finally free to do what she wished with her life.At least Humbert didn’t cheat her on this subject, but then again he had no interest in anything anymore, he was driven by one sole purpose. Armed with a tiny Colt, his objective was simple, he had to blame someone for his loss (certainly not himself), and avenge it somehow. And here the book barrels into its fitting drawn-out absurd ending. (hide spoiler)]The Characters:Humbert: Ah, our main character, our unrepentant “sinner” who applies to us, the readers, for understanding, but not forgiveness. So little development, so “set in stone”, so very hard to empathize with. One can “understand” him to a certain degree, but nothing in the story makes him even remotely redeemable, or likable. He’s a detail freak, obsessive, fanciful, paranoid, and attracted to little girls.Lolita: Our heroine, of course, the book can only show her in the distorted version perceived by Humbert which is not a very flattering perspective. Oh Humbert worships her immensely, don’t get me wrong, but he depicts her in a way that seems to imply her inviting and craving his attentions, which makes her nearly as unlikable and disturbing as Humbert himself. Oh she had a crush on an older man, certainly, but what girl child doesn’t? That doesn’t justify grown men lusting after them. And while leaving Humbert didn’t quite work out the way she expected, she still preferred to set herself lose from the shackles imposed on her by fate, and that makes her quite a great character. Her depiction was relatively realistic (in spite of the grotesque vision of Humbert) in the exposure of her young teenager behavior, her moodiness and her resentment. The tragedy of her life was being born to a mother that despised her, and falling in the path of dangerous men.Clare Quilty: A playwright and Lolita’s true object of desire, a character even worse than Humbert himself, a feat quite hard to achieve indeed. Shameless, entitled, careless, callous, a smooth talker, so used to having people around him, he’s indifferent to them all. He had no qualms at the prospect of getting rid of Lolita, nor any regrets over his behavior.Charlotte Haze: Lolita’s mother. Her behavior towards her daughter was ambiguous and confusing. In Humbert’s twisted view, she seems to struggle between her instinctive female jealousy of Humbert’s attention, and her wish to educate her daughter properly.Final thoughts:I hated this book when I started reading it, I hated it when I was midway, I hated it when I started writing this post, and I still hate it now that I have finished both the post and the book. It can be a “classic” all you want, but it’s still a ridiculously boring book, there was so much nonsense of little to no consequence, meant only to desensitize the reader towards the absurdity of the story. I still firmly believe that people never really read it properly.This post has almost 3000 words, I hated this so much I spent a lot of time writing about it…I just needed to release all the venom that was trapped in my head while I was reading.This book was so terrible I had to roll my eyes often to check if my brain cells were still there, I’m pretty sure I lost a couple…(This was taken almost word by word from my blog about this book :P)"
"685",684,"aol","I honestly don't know how to feel about this book...I wanted to get my hands on 
Lolita
 for a very long time. I waited so long to experience the beauty of the writing style this book claimed to possess. Unfortunately, disappointment hit me hard on this one.I feel betrayed and kind of glad that I did not waste my money on buying this book but rather choosing to borrow it from a good friend of mine, but nevertheless... Betrayal is still crawling upon my emotions and feelings. I honestly thought my reading experience with 
Lolita
 would be the unforgettable sort, only to wake up to the reality that this book is nothing but empty pages colored with a disturbing concept.To be completely fair and honest, the writing style is very beautiful and unique. The concept of the book is not! For those of you who are not aware of what 
Lolita
 narrates: It's a novel about a middle-aged college professor falling in love with a 12 years old child and rapes her.:\ I couldn't get to the ending. "
"686",685,"Jackie","First of all, I read this book because it was on a list of the 100 Greatest Novels of the 20th Century. I knew that the subject matter would be hard for me to get through since I teach middle school and have a daughter of my own, but I figured that reading this would probably be a good challenge for me.I understand that Nabokov usually writes from the perspective of unsavory characters and Humbert Humbert is exactly that. The language of the book was very well written and I loved the descriptions of mid-century America, but it was all I could do to get through his descriptions of Lolita and his other ""nymphets."" There was more than one occasion where I put down the book after reading only a paragraph or two, because I would feel so angry that I didn't think that I could lend my concentration to the words on the page. It was sickening to be in the head of this pervert.The book makes it sound as if Lolita seduced Humbert and the reader is supposed to be shocked at just how much control she has over him, and shocked at how she knows it and uses it to her advantage. HELLO!!! She's a 12-year old girl. Anybody who has spent any amount of time around 12 to 14-year olds will tell you that there is a lot of hormonal stuff going on there. However, they are not adults with adult minds; they are children and their minds and personalities are still developing. It is within their nature to push boundaries and, yes, at times, to act provocatively. This does not make them sexual beings or ""nymphets."" The whole idea is disgusting. It makes me furious when I watch the news and hear about another teacher having inappropriate relations with a student. Even more so when the teacher says that they are in love with the student or that they were ""seduced"" by the student. It's just stupid! In order to fall in love with someone or to be seduced by someone, you must first be on the same level as that person. If one is above the other in rank somehow something just seems ""not right"" about that relationship. Adults are done developing, both in mind and body, and to take advantage of a young person just discovering who they are, deserves a special place in hell. Lolita is supposed to symolize America and Humbert is Europe. I got that from the book, but I didn't really get anything else from this symbolism. I just felt like that was something the author put in there to give this book some intellectual credence.In the end, Lolita does leave Humbert, though it is for another arrangement which is just as bad for her, and he goes three years never being able to track her down. She eventually marries and gets pregnant at 17 to a young man who is, at least, closer to her own age than Humbert. Humbert also eventually tracks down the man who he considers to have ""kidnapped"" his Lolita and kills him; and from the way that the book is narrated he appears to have ended up in prison. However, I was personally hoping for a castration-by-Bowie-knife ending. Maybe I just couldn't overcome my own disgust at the subject matter and I have totally missed the mark on this book. I don't know. All I know is that any man remotely resembling Humbert Humbert in thoughts and behaviors who comes near my daughter will get stabbed in the eyes with whatever I have handy."
"695",694,"Myke","I gave this one a shot, but really, no matter how well it was written, or what point he was going for, i had to put it down after about 200 pages. It's possible that there is some grandness to the novel which only comes with finishing it, but i just couldn't read about anymore pedophelia. I couldn't take this book BEFORE i had a daughter, now just thinking about it makes me mad."
"704",703,"Dana West","Great writing. Horrible subject matter. Anyone saying that this is a ""love story"" must be delusional like HH. This is a story about lust and greed, period.I've read many classics, it seems to be that this one is a classic by default. It is not obscene, it is not pornographic, but it does make me uneasy. Any abuser justifies their actions like HH. He trapped her, he used her, he was ready to put her aside until he realized that she wasn't his alone. What a douche. Favorite line: Lolita speaking to HH ""He broke my heart, you broke my life"" (or something like that)."
"706",705,"Ra'fat O. Abu Alhija","تناولت الرواية قصة همبرت العجوز في حُبّه للوليتا البالغة من العمر الثانية عشرة فقط، تمثّلت في عشقه المجنون لها بكامل تفاصيلها ومحاولته لتملّكها والسيطرة عليها بعد أن تزوج أمّها وماتت وأصبح وحيدًا معها بعد ذلك.كان السّرد في الرّواية مُجرد مُذكرات ذاتية موجّهة للقارئ بشكل مُباشر وحوار معه خِطابًا بين فترة وأخرى، القصة لم تستهويني مُطلقًا مع أنّها وكما قرأت تتناول أحد المواضيع الإجتماعية الخاصّة بتسلّط الرجل على المرأة والتحكّم فيها، لو كان العرض بطريقة أخرى لكان أفضل، اللغة عادية جدًا ربّما ولكي لا أظلم الكاتب لأنها مُترجمة.الرواية طويلة ومُملة، شعرت بأني أضيع وقتي بها ومُجبرٌ على إنهائها."
"714",713,"Dark-Draco","As this is on the list of 1001 books you must read before you die, I was expecting great things. Unfortunatley, I just couldn't get into it. Although the subject matter is, obviously, disturbing, this wasn't actually what put me off. I just found the 'diary' entries very self-indulgent and, to be frank, boring! They also tell you how the story ends, so I decided it wasn't worth persuing when I have such a large number of books still to read."
"716",715,"Whitney","Reading this book was like ordering a classic cocktail whose name is instantly familiar and loaded with cultural connotation, but which you have never before tasted. And when you finally try it, it's kind of gross. You wonder how on earth it ever attained the significance that people now attach to it, or how people can order it on a regular basis without referring to its extreme bitterness (even if, for some the bitterness is part of the pleasure). And you are able to think, ""Now this is part of my cultural context...but I never need to order it again.""This is not to say that there are not passages of wonderful imagery or that the work is not clearly that of an author at an advanced stage of intellectual sophistication. However, the topic is so poisonous as to overshadow whatever literary merit might otherwise be gleaned from it. I decided to read this book after the background of reading both Stacy Schiff's biography of Vera Nabokov and an earlier VN novel, ""The Gift."" Now I feel no need to go further into the Nabokov oeuvre."
