"","X","user","review"
"401",400,"Dixie Ann Black","Timeless principles that undergird life in all its stages and direct battle with deadly ferocity. - DAB"
"402",401,"Dayna Smith","This must read classic is not just about the principles of war, but the principles of life. It is an easy read and a short one, but don't let it's brevity deceive you - the ideas and philosophy it lays out are deep, rich, profound and not mined in one read. This is a Reader's Corner Highly Recommended book and one you must read before you die. It is rated 10th grade due to the depth of content even though it can be read by much lower readers. "
"403",402,"Ahmad Rashad","Not a book to read once while drinking coffee. "
"405",404,"Odette","Inspirational! Read it four times and will do so again and again."
"407",406,"Vijay","Principles and strategies needed for life and to handle situations !!!!!!"
"408",407,"Alexander Midence","A must read"
"410",409,"Gavin","Classic strategy manual. Very direct, and very timeless."
"411",410,"Ming","No man should go through life without reading this book at least 3 times"
"417",416,"Russell","Managers who keep this book on their desk should be thrown off of a bridge. Having said that, if you have a penis or simply enjoy winning at everything this book should be mandatory reading."
"418",417,"Sheldon","This book does not only describe military battles, but also battle in life. The application to real life situations is incredible and should not be discarded."
"419",418,"John Daniels","The ultimate strategical guide to wartime."
"420",419,"Mahmoud Salah","it is such an inspiring essential book for every one concerned with developing strategies , not only in battle fields but also in daily life situations and i have seen a psychological points in the book which can be used to understand the human behavior , also strategies of negotiations can be deducted from the context . I consider to read it again and again till i feel that i completely absorbed it . "
"423",422,"Theodore Panagopoulos","This book is a holistic approach, with ideas and practices that cover a large range of activities!"
"426",425,"Juanjo","mug bueno"
"427",426,"Rauno Veberson","Excellent collection of ancient war notes."
"428",427,"James Marinero","Profound, seminal. What more can I add, except to say that James Clavell's foreward is in itself a worthwhile essay on the context."
"431",430,"Erick Williams","very insightful. will continue to read for years to come."
"433",432,"Eoin Cos","A great insight into the mind of a legend. These values can be transfered to other relevant areas"
"438",437,"Dave/Maggie Bean","I read this one every year, and get a little more out of it each time. This timeless, poetic collection of military aphorisms is deservedly a classic. In addition to its value as a work on strategy, it’s a damned good guide to dealing with human beings in general. As with any work of genius, multiple readings are necessary even to get an inkling of what Sun Tzu was writing about. Learning to apply his principles is even more challenging. My favorite version so far (and I admit that I’m biased, as I like the publishing company) is the Shambhala Dragon Edition, translated and edited by Thomas Cleary. Cleary’s translation contains commentary by later strategists such as Cao Cao and Wang Xi. I don’t think it’s possible to grasp even the mid-level application of Sun Tzu’s principles without a basic familiarity with the Tao Te Ching – another work that requires a lifetime of study. Many editions are available, but I prefer the Shambhala edition, translated by John C.F. Wu. Wu was/is fluent in both English and Chinese, and his version includes the Chinese text alongside the English translation."
"442",441,"Tony Tran","The definitive work on strategy."
"443",442,"Leigh C","Sun Tzu's ideas can be applied to every war and nearly every conflict."
"444",443,"Art","How Asia conducts warfare...."
"449",448,"Kristen Glass","Just about every single line is worth favoring, with much in it for reflection and, as a metaphor, for practical application beyond the battlefield. I can see why business majors love this book. "
"454",453,"Jacque","From the world's first military strategists, his lessons are timeless and give insight to what the Western world should know/understand about how China probably still looks at warfare and strategy."
"455",454,"Juliana Jaeger","Undoubtedly the most useful written work I have ever read.Its wisdom applies to every facet of human interaction, all contexts, and likely for all time. Every time I find myself at a loss for maintaining momentum and dominance in conflict resolution, I consult Sun Tzu. If I'm unsure how to proceed when striving to impress a person in a particular way, I re-read ""The Art of War"". Should I fail to develop a protocol for getting what I want out of any given situation, I'll find what I need in this classical treatise on strategy.Sun Tzu breaks the battlefield down into its most basic components, and explores the roles each play to either victory or defeat. He was an astute psychologist long before Freud and the Viennese Schools ever existed, tapping into inexorable truths of human thinking and behavior alongside observation of history to derive his conclusions. All of his indicated observations of warfare can be transposed to virtually any scenario that can exist between people. I've come to find his wisdom applying to intrapersonal matters as well, particularly in defeating anxiety, despair, fear, doubt, and insecurity.I wouldn't attempt any kind of negotiation, investment, pursuit, or a romantic conquest without finding its equivalent situation in this book. Yup, ""The Art of War"" is the most useful work one can consult when dating, too--not joking. "
"459",458,"Kristin McMenemy","The classic how to fuck with people handbook"
"460",459,"Brandon Fuller","I'm not to sure why I didn't review this earlier; to be honest it isn't a book, well not a fiction one at that.Anyway The Art of War is written by Sun Tzu, Sun Tzu was an ancient Chinese military general, strategist and philosopher who is traditionally believed, and who is most likely, to have authored the Art of War, an influential ancient Chinese book on military strategy.The Art of War is one of the oldest and most successful books on military strategy in the world, its teachings still used in war today; a few of its most famous quotes are: He who knows when he can fight and when he cannot will be victorious, To know your Enemy, you must become your Enemy and Victorious warriors win first and then go to war, while defeated warriors go to war first and then seek to win.The Art of War is a very inspiring book, which I would guess would mostly appeal to boys, so I recommend this to those who are interested in it..."
"462",461,"Benjamin Plume","Should be titled ""common sense."" somehow, it's still profound though. Like a complex decision tree. How many of these points has the US military violated the last 5 years? (Hint: a lot)"
"463",462,"Estíbaliz Durkheim","Un libro imprescindible en cualquier biblioteca, y que como dicen siempre, a pesar de los años que tiene, nunca quedará obsoleto. La sabiduría de éste libro es inimaginable."
"464",463,"Tuğçe","Bir aydan uzun sürdü ama sindire sindire okudum.İşletme ve tüm askeri okullarda okutulan 1.sınıf yönetim ve idarecilik eseri olarak tanıtılsa da yediden yetmişe herkesin her gün karşılaştığı ve savaşmak zorunda kaldığı gerçekler anlatılıyor ve okurken kendi hayatından bir şeyler bulup ders çıkarıyor insan.OKUNMALI! "
"465",464,"Walter De la Garza","Es un clásico.Es infaltable en la biblioteca de todos.Sus estrategias pueden aplicarse a cualquier batalla.Leerlo, y releerlo es una actividad obligada "
"469",468,"Jing W Wongsrinoppakun","A great translation of the Art of War. Recommended to anyone interested in the art of war."
"470",469,"Rory Davenport","This book is a book of life. It may have a title suggesting to war tactics but it is several life lessons but into a collection. I personally think Sun Tzu wrote this both for war and other concerns. Such as business and politics, or something as small as an everyday problem. This book has opened my heart, body, and soul to many things. The book is somewhat repetitive but for good reason. It would do well to remember ""He who is wins knows when to fight and when not to."" and to know that this can be used for all things."
"472",471,"William Rabjohn","This Is the best version of The Art of War of the four I read. The author makes it very clear so one can adapt it to their situation."
"475",474,"soufyane","“Celui qui n'a pas d'objectifs ne risque pas de les atteindre.”"
"478",477,"coqui Sánchez","My rating is based on the number of times I have read the English versions of this awesome work. I am thrilled to finally have una edición en Español."
"479",478,"Adnan Saadeddin","it was an amazing book, i read the translate in arabic to get a better understanding and more benefit from it.it can help you think in more strategies for everything, you can apply these ideas in so many field , life is a war and you need an art to live it right. "
"484",483,"Yosue"," I am at the hospital and this book got my interest because I feel like fighting a war and I want to succeed. I want to win this fight and recommend it for everyone who doesn't feel well or is passing through a hard time of their lives but now I will no longer talk about me and begin talking about the book.How was the book? The book The Art of War is about a war in china translated and the book was written by Sun Tzu because he was the commander those times and to understand it I will summarize it. The first 150 pages contain a summary history of China leading up to the time when the book was written and explains the context in which the book was written. In these pages he explains the types of weapons, armor, vehicles, agriculture, political organization of the time period. The book itself as the story is about 80o pages. In the ""story"" he explains the strategy and tips and how was the war The last major section is the end notes to the first 250 pages. This section is about 80 pages long but the text is MUCH smaller than the rest of the book and leaves very fewer blank pages or gaps. It probably amounts to 100-150 pages if made the same text size as the rest of the book.What was it about?The art of War is a book about warfare. It happened centuries ago in China where Sun Tzu explains how the landscapes, unity, freedom, strategy, harmony,restriction,danger,security,distances were important for war because Sun Tzu believed that war can be defeated before starting it because the commanders need to plan everything and have to prepared to win. Then Sun Tzu explains the war and how to manage the plan depending the situation. Giving the reader tips.Who should read The Art of War? ""The art of war"" is a must read for anyone who wants to be successful. You don't become successful by reinventing the match. You become successful by imitating success and understanding the match why something is successful and adapting those rules to your actions. Sun Tzu said it best in the book with the best words ""the battle is won before the sword is drawn"". This quote is powerful and it is true when you reflect about war. My paragraph above is simplified in this quote. Read this book, keep it, as I have as a reference source to be successful in life and then reread it every time you want to accomplish something and this book will let you to success. There are many useful examples of how more was accomplished with less."
"485",484,"Yosua","One of book that inspired me the most!"
"487",486,"Richard Norman","Sun Tzu’s The Art of War could be used as a business manual, is profound, and can teach you how to crush the opposition with little or no resources. Some people miss the modern-day application of this book. Though useful as a war manual, required reading, and studied at West Point Military academy, even today its philosophies are still as true as the day they were written. The Art of War in my opinion most likely influenced Sherman in his legendary march during the Civil War. In business the philosophy of dividing the competition and getting them to misuse expenditures, their research and development money, misappropriate their advertising, and using their Goliath strength against them and in your favor is the golden thread which has graced the robes of the shrewdest business man. Sun Tzu beat armies outnumbered 30 to 1 and took cities and provinces without a fight. Business that use such tactics end up on top! The trick in war or business is to get your opponent to respond in a way that is contrary to his best interests to expend money and manpower in order to defend what did not need defending. To get your business opponent to support movements of his company in counterproductive expensive activities, this kind of attack cost nothing and is not illegal. You can read The Art of War in an evening and spend months thinking about its application. Five stars is not enough! "
"489",488,"Dave Malone","A very insightful read, especially if you apply the teachings beyond the obvious military aspects."
"491",490,"Wonbae","What do I think about this book? First. It's a timeless classicSecond. Too many tacticians from the past and present have read itThird. To understand it fully I need to read it more than a hundred times"
"492",491,"Nanci Mcclellan","This book is a must read for everyone! I read this while going though a divorce and it kept me sane. "
"493",492,"Paige Gordon","There is a reason this book is a classic. It is amazing and I will certainly be rereading it many, many times. There nothing like learning from the same book that has been highly utilized by so many great men throughout history. It is a very short read (took me about an hour) but it is time well invested. "
"494",493,"Lani Barcenas","One of my favorite books. This was actually required reading in one of my classes in law school. But I ended up getting my own copy, as I loved to re-read certain passages. It is not just applicable in armed combat, but also in everyday life. "
"498",497,"Fed","very good book. All leaders should read it. no need to be at war. life is filled with little battles which all must fight. many of these war tactics are perfect analogies for today's common people's problems."
"501",500,"Stepan Babayan","Most books I read every day are not more than 400 years old (and I believe that others’ preferences do not fundamentally differ in this case) That’s I think quite normal because these books are authentic and are easy to read, as we are not experiencing any problems with vocabulary and the context itself. So, what if I give you a 2500-year-old book? You’ll probably not want to read it, as you’ll think that the vocabulary is difficult, and the content is, well, “old”. That’s not the case with Sun Tzu: The Art of War.First of all, who was Sun Tzu? He was a famous Chinese general, strategist and philosopher whose military texts were very popular during the Zhou dynasty. But “The Art of War” had a completely different destiny. The military text written 2500 years ago is nowadays known all over the world. The Vietnamese soldiers knew Sun Tzu by heart and used the tactics described in a 2500-year-old military text during the 20th century. A Japanese general Takeda Shingen fought in a war without using guns, because he relied on Sun Tzu’s tactics. Most Western companies only employ people for the position of CEO if they have read “The Art of War”. We can already anticipate many things about the book by these facts.“The Art of War” is a non-fiction book. It doesn’t have any storyline. It consists of 14 chapters, each of them filled with independent statements, which are useful pieces of advice about war by Sun Tzu. The book isn’t very long, yet it contains a lot of important information. Each chapter speaks about a certain aspect of war. For example, the first chapter is about laying the plans, how we should plan our attacks and by what factors we can estimate our future failure or success. The book contains a lot of philosophy. The most interesting thing is the fact that Sun Tzu’s strategies are used not only in the realm of military, but also in business, communication, international relationships and in many other realms. Don’t think that the book is filled with instructions about how to fight in the war. Sun Tzu mostly persuades us to avoid conflict if possible, and to capture the army instead of destroying it. Also, the book is filled with very “tough” quotes. The quotes like “All warfare is based on deception” became so popular that most of the people who know these quotes don’t even know that they are from “The Art of War”. The vocabulary of the book is very easy. I mean, it can’t be that you’ll know every single word from the book, but you’ll easily understand the meaning of every single sentence, that’s for sure. That’s quite strange for a book which was written 25 centuries ago. We should say thanks to Lionel Giles, who carefully translated the book from the original Chinese into English in 1910 and managed to keep the philosophy and meaning of the book unchanged. (My review is based on Giles’ translated version).Reading “The Art of War” is absolutely not boring. Every part of the book is completely unique and different from the other parts. You’ll probably never read a book like “The Art of War”. Not that it’s the best book in the world, I can’t say that. But it’s unique by its age, it’s unique by its way of expressing ideas, it’s unique by the arrangement of the information in the context, it’s unique by its information. We can even leave out the positive sides of the book because it is so popular all over the world that I think every person should read it in any case. Nobody will be disappointed."
"502",501,"Kervin","Wonderful box, a classic on warfare strategies that are timeless and beneficial in the corporate world today"
"503",502,"Chris Summer","I read ""The Art of War"" out of pure curiosity. I don't have anything to do with war, I'm not a soldier or anything like that. But I found this book really good. Except some parts that seemed kind of ""too much"". But I can understand that if someone is desperate would surely use them. The book is so old but it's still modern. The art of war would never change. What may -and will- change is the equipment (guns and stuff) but the strategy seems the same, to me personally. And Sun Tzu knows about that. He knows a lot about that. He explains it so simply, as if he thought of it easily and there's nothing complicated about what you should do in every situation. And as you read the book you think that ""Yes! That's what I would do"" or ""This is the best thing to do if...""I don't know if I'm explaining this the way I want but I think you get the general idea. It's a really good book. I can understand why it's a classic and I'd reccomend it to anyone. It's like 100 pages long so it won't take too much of your time if you think you won't like it.Anyways, that's about it. (Read the book! xD)"
"505",504,"Zöe Yu","Besides tons of words I want to say, I admire him, I admire the intelligence of ancient Chinese people. What happened nowadays.... revival of Zhou order as Confucius raised might be required soon???!!! xD"
"507",506,"Laurens Bosscher","VERY relevant even today and most lessons translate very easy to life/business. This is one of those books you have to read!"
"509",508,"putri hasquita","amazing!!"
"512",511,"Will Harrison","Classic! It takes a creative mind to apply these strategies in the modern world but the age-old conflict of differing human interests is as fresh as ever...A little dry but as per a good philosophical text which makes you really ponder its meaning & application this is a beautiful book :D It's been around for 2500 years or so for good reason"
"513",512,"Hans","Lectura obligada en las academias militares de todo el mundo... por una razón: aquí es donde se aprende que la mejor guerra es la que NO se tiene que pelear"
"514",513,"Elena","Its a great read. And a scary one.All those rules can be successfully applied in all aspects of life. At war, at work, in everyday life.And its scary because they work. Big time. A must-read for all.That's all I'm gonna say."
"515",514,"C.H.E. Sadaphal","The phenomenal aspect of the text is how easily principles intended for application on the battlefield can seamlessly be applied to business, social relationships, etc. Some of the greatest quotes of all time can be found within this book's pages."
"518",517,"Josh Arcelo","Nothing much to say except that this book is probably more relevant and universal than any book that came after it. "
"522",521,"Glenn Rodriguez Mariscal","A definetly reading for everyone. Not only because is a small book if not because it deserve several readings to be fully understood."
"523",522,"Eeg","It's not how you think it would be..useful meaningful "
"524",523,"Frankie","Lessons from this book can be used as strategies for everyday life, too."
"525",524,"Manushka","A must read."
"527",526,"Marianna","Brilliant."
"528",527,"Philippe Mansour","From the commanders in the battle fields of Ancient China nearly 2,000 years ago to the current Officers of the armed forces around the world, almost all of them have read or been educated upon Sun Tzu’s “The Art of War”. This book writes down the ‘declared rules of war’ that recently had just been generally known by the military itself. Although the book bases its writings off ancient Chinese wars and their history, one should not misunderstand its content. The book should in reality be called “A Step by Step Instructional Guide on How to Win Your Life”. Whether it is a literal military battle or daily struggles that one faces in life, be it school or business, this book is a great guide on how to succeed. Sun Tzu presents the reader with almost every situation of a battlefield and provides them with multiple solutions. A few things that can be learned from this book is one must not always obey their leader, never put yourself into a tight situation, if everyone is not in it together then failure is sure to happen, knowing the knowledge of your terrain will lead you to victory, work with instead of fighting against your terrain, and most importantly, if one can reveal information about his enemy then with no hesitance do it. These are just a few of the many lessons that can be extracted from “The Art of War”. With these entire life lessons one would think that this book will be a tough one to handle, however that is not the case. The beauty of Sun Tzu’s book is that despite presenting its reader with almost every situation one can face in life, it does it in a manner that is easy to read and in a length that does not even trip the triple digit scale, 99 pages."
"529",528,"Rick Allen","Less about war itself, than it is an assertive and magnanimous approach to leadership. Folly would be taking Art of War at face value, which is a millennially-antiquated battle handbook. This is daily philosophy for interacting with people, using literal war as allegory. Considering the diminutive length, this should be read by anyone and everyone. "
"533",532,"Jason Yang","This is the first book I've read on military strategy and philosophy. What a compelling work! It was quickly apparent how the teaching ascribed to Sun Tzu have a timeless quality.Sun Tzu advises that to overcome, one must know themselves and know their enemies; that warfare is both physical and psychological; that discipline and will are fundamental. Reflecting on his teachings on advancement and defense also help me to better understand some of our rugby set plays.All in all, an excellent Chinese classic. Definitely something I would read and re-read in the future."
"534",533,"Captain Buckwheat","512 BC Tradition claims that the text was written in this year.206 BC - AD 220 The oldest copy of The Art of War has been dated to this time.1782 Translated into a European language for the first time by Frenchman Jean Joseph Marie Amiot, a Toulon-born Jesuit missionary who had been living in Peking since 1751. Amiot worked at the court of the Qianlong emperor and devoted his life to fostering Franco-Chinese relations. He was a chief correspondent with Louis XVI's government on Chinese matters. When Amiot learnt on October 8, 1793 of the execution of Louis XVI and Marie-Antoinette by revolutionaries, he was so overwhelmed by the news that he died that very night. Amiot's translation was - to put it mildly - awful, and bore little resemblance to the actual text. It was, however, read with interest by some members of the French establishment. Outside of this, however, it was not a significant translation.1905 Translated into English for the first time by one Captain Everard Ferguson Calthrop, RFA, who was dwelling in Tokyo at the time. The translation was made with the assistance of ""two Japanese gentlemen"". The text was revised in 1908 and published in London. Both editions are awful; Calthrop skips difficult-to-translate passages and butchers everything to pieces. Calthrop also inserts commentary by anonymous Japanese scholars who, for all we know, may very well have just been the two translators who assisted him. The text is a corrupt, Chinese-to-Japanese-to-English mess of no historical value. Whether it had any impact on the book's popularity I really don't know.1910 The first scholarly English-language version appears, written by one Dr. Lionel Giles. This would become the definitive edition of the text for over fifty years. In his introduction, Dr. Giles cites the awful 1905 edition of the Calthrop translation as one of his motivations for writing his own edition. It was written primarily for members of the academic community who held an interest in the Chinese language and in Chinese literature. This was the first edition to achieve any popularity.1944 The Giles translation is re-edited and published in the United States for the first time as part of a series of military science books, no doubt to be read by members of the armed forces. Its republication by the American military itself can be seen as a testament to its growing popularity among anglophone readers.1963 The first 'popular' (as opposed to 'scholarly') translation of the text, by Samuel B Griffith, is published. This translation was considered equal to the Giles translation and is still in print. (source reddit)"
"537",536,"Johan Oskarsson","Must read for all strategy interested! Short, easy, and some very thoughtfull notes! "
"544",543,"Christopher Pernell Thames","Never can go wrong reading The Art of War!"
"546",545,"Maya","The Great book. My favourite. I read it every day and always learn something new. For me, the best one. "
"547",546,"Frenchie Presents....","Another timeless masterpiece...."
"548",547,"Scherrie","I don't know what to say but pure genius"
"551",550,"Renato Mite","L'arte della guerra è un testo semplice che racchiude una saggezza immensa.A prima vista può essere un trattato sulla guerra, invece è un libro che rivela come sia possibile vivere senza guerra, addirittura come sia possibile evitare lo scontro e vincere comunque le sfide della vita. La battaglia, lo scontro, sono l'ultima risorsa.Come qualsiasi saggezza, anche quella di Sun Tzu è espressa in modo semplice, la difficoltà sta nel coglierla e saperla applicare.Infatti bisogna accettare di non dover attaccare se non ci sono le condizioni giuste, adeguarsi allo stato delle cose e cogliere il momento giusto per agire, allenare il corpo e raccogliere conoscenze per quando quel momento arriverà ma anche saper porre le basi per creare momenti propizi sconvolgendo la strategia del nemico.Cosa più importante, bisogna agire non per distruggere il nemico, ma solo per vincerlo e se ciò può portare un vantaggio. La frase che meglio riassume il Sun Tzu è ""conquistare intero e intatto il nemico"" ma per comprendere il significato di questa frase e tutta la saggezza di questo stile di vita bisogna leggere il libro. Ve lo consiglio."
"552",551,"Yi-Sheng","I had no idea a translation of ""The Art of War"" could sound so homoerotically sexy."
"554",553,"Andrea","Good old fashioned advice for not just conducting, but avoiding war."
"556",555,"Andrew Ye","I originally chose this book because after I watched the movie Wall Street 1987 version, Gordon Gekko, a wall street broker has many of his ways from The Art of War. I was interested in how a book that is thousands of years old can still have an impact in our modern businesses. This book taught me that conflict is an inevitable part of life, but everything that is necessary to deal with it is also present. The main idea within this book is that it is that it is better not to fight than to be involved in a conflict, but if you are going to have to fight, then you have to do it to win, and these are the various strategies, that will get you that result. ""The wise warrior evades the battle""(Tzu,37). His book teaches you how to be a better leader and how to deal with people which are important in every aspect of life and war.""If your enemy is secure at all points, be prepared for him. If he is in superior strength, evade him. If your opponent is temperamental, seek to irritate him. Pretend to be weak, that he may grow arrogant. If he is taking his ease, give him no rest. If his forces are united, separate them. If sovereign and subject are in accord, put division between them. Attack him where he is unprepared, appear where you are not expected”(Tzu, 68). The philosophy in this book can change a person because it makes you think what should you do and what you do can change how you act which can change the environment you are in. I understood how Gekko used the philosophy in this book to do business because the stock market are full of risks you take. The principles in this book can change how you act in a situation like that. The principles in this book can be used in every aspect of life which can change people."
"560",559,"Justin Sireci","this is one book that I can read over and over again"
"564",563,"Modather Abozaid","كتاب شيق و ممتع للغاية مليء بالنصائح الدقيقة و برغم من قلة عدد صفحاته إلا انه أكثر من رائع و يستحق القراءة بالفعل .. :)"
"566",565,"Meltha","This book was extremely strange in that, in many regards, it could have been written right now. Even with the advent of technology in warfare, so much of this makes perfect sense. It's even completely applicable outside of war. This works well for business, for sports, heck, I can see this working for chess. What most remarkable, though, is that even though it's obvious Sun Tzu was a genious, he speaks simply. Some highly intelligent people can't communicate with other people at all, but this man knew how to get to the pith of his ideas and make them perfectly clear, which to me is a sign of real intelligence."
"567",566,"Julian Checo","This book can honestly change the way you live your life. The information in this book can be applied to a variety of topics, whether it be selling or sports. This is a great read, and i recommend it to anybody."
"568",567,"Jon Henshaw","This book has come in handy with my business dealings at my Nashville Web Design company, Sitening http://sitening.com"
"569",568,"Sally Obeid","Amazing book for strategic thinking at all aspects "
"571",570,"Aaron Stahr","an amazing book, i loved it. this book is perfect for anyone who is interested in learning about military tactics or someone just wishing to gain some wisdom, Sun Tzu did an excellent job of writing this book and its lessons will always stay with me. ""Conflict is an inevitable part of life"" once said Sun Tzu, this book will help to resolve those conflicts in the best possible way, this amazing book is a must read "
"572",571,"Chol Nhial","This book not only applies to military tactics but can be extended to apply to real life situations where winning is vital. Sun Tzu outlines the strategies and thorough calculations that go into planning and becoming triumphant in war. "
"574",573,"Ronnie"," #14: Un libro de no-ficción. Mi internet me ha fallado en medio de la reseña y eso me ha quitado toda paz y paciencia que había ganado después de leer este libro y haré la reseña después. Por ahora puedo decir que fue bastante interesante y muy fácil de leer para lo antiguo que es. Esto sí fue salirme de mi zona de confort y no me molesto en absoluto. "
"575",574,"Brigitte","""Appear weak when you are strong and strong when you are weak.""While I felt a lot of the quotes were repetitive, I've looked back and enjoyed this book much more. I bring this book up in conversations more than I can count and I'm thankful I've read The Art of War. I use to be, still am, introverted and quiet. I put other people's needs before mine and always end up screwing myself over. After figuring out that people took advantage of my niceness and took me for granted, I realized it was time to change my attitude. The Art of War helped me with the adjustment. Not only did the Art of War talk about strategy in war, anyone can apply the rules in the Art of War in daily aspects and conflicts in their life. I can still be nice, but more firm and assertive. I can panic and be upset inside, but I'll stay calm and put together on the outside. Basically a ""fake it til you make it"" tactic."
"576",575,"Bryan Simmons","Short and sweet. I really like the emphasis placed on non-violence by Sun Tzu. Of course it must be acknowledged that avoiding all conflict is not possible. But, so poignantly stated by Sun Tzu, ""to fight and conquer in all your battles is not supreme excellence; supreme excellence consists in breaking the enemy's resistance without fighting."" A cogent point is also made about pride. Over and over Sun Tzu warns against fighting when it is not needed. Fighting just to prove a point is not, as he would say, ""supreme excellence."" To the modern reader then, the true art addressed is not HOW to fight so much as a reminder of how careful we should be about WHEN to fight. "
"577",576,"Dad","It's old but oh so approiopriate"
"578",577,"Chimezie Ogbuji","This book is one of the most profound books written about dealing with conflict strategically. It is written by one of the premier scholars and translators of Taoist / Bhuddist literature. Although it is written from a militaristic view point, the language can be considered a general metaphor for strategically dealing with conflict with an opponent. I found it invaluable in learning to navigate dirty office politics for instance. A must read for the philosphically inclined. Bear in mind it was written in a very different era (during the Warring States Period ~ 400 BC)"
"582",581,"Fredrick Danysh","On of the classics on how to conduct warfare. A must read for those interestedd in tactics. It has appeared on the Commandant of the Marine Corps reading list."
"584",583,"Rich Urban","Awesome book..."
"591",590,"Diogo Silva","It's a very interesting book that transportes the minds of those who reed it to other times, very different of our own. But the ideas, messages and moral are as applicable now as they were more than a thousand years. A must reed book for all that enjoy classic & imemorable tales of times long gone."
"593",592,"Loredana","pure art"
"595",594,"Aditya Jain","Gives you all the insights about how to go in case of conflicts that can even be applied in day to day life scenarios.....EXCEPTIONAL"
"596",595,"Christine Carlson","Excellent bookGreat read. Should (if it isn't already) be required reading for all college students. The Art of War is a suggestive manual on combat by Sun Tzu that can easily be looked upon as a guide in the world today. "
"597",596,"Thanh Ho","The masterpiece can be applied as the Art of Life and Competition."
"598",597,"Suzanne","Brilliant! Graphic format adds so much."
"599",598,"Kirei","A book that you simply have to read over and over just because you know it applies to your life, at whatever point you may be."
"605",604,"Tom Marotta","So many little wars must be waged daily. Works on the battlefield and the office.CLASSICS:""When the enemy is relaxed, make them toil. When full, starve them. When settled, make them move.""""In conflict, straightforward actions generally lead to engagement, surprising actions generally lead to victory.""""Thus those skilled in war subdue the enemy's army without battle .... They conquer by strategy.""""Know the enemy and know yourself; in a hundred battles you will never be in peril. When you are ignorant of the enemy, but know yourself, your chances of winning or losing are equal. If ignorant both of your enemy and yourself, you are certain in every battle to be in peril.""""In war, numbers alone confer no advantage.""""To ... not prepare is the greatest of crimes; to be prepared beforehand for any contingency is the greatest of virtues.""""What is of the greatest importance in war is extraordinary speed: One cannot afford to neglect opportunity."""
"606",605,"Matimate","I reread this book in regular periods. It is one of my most favorite book ever. The compilation of the simple rules, which could be adapted on every aspect of ones life. The conflict is the moving force of life, but it is necessary to go trough the complicated situation wisely and honorably gaining victory.The pure text of The Art of War was translated several times and it is hard to tell which translation is the best. However I suggest for the first time reader to find the copy with commentaries. "
"608",607,"Mauser","The authoritative book on strategy. Universal in application."
"609",608,"Mikelmanson","It's a mandatory reading.The knowledge is adaptable for management, leadership and war strategy."
"613",612,"Marco Durazo","This book shows how although the tools in which we engage war have changed, that war itself has not. "
"614",613,"Ani Vardanyan","I confess, there are books which I really feel incompetent to rate, and this is one of them. Nonetheless, the five stars are for it being very interesting and absorbing read, and although about war, it seemed to me to be very human. That's what I liked the most."
"616",615,"Fahr","Unbelievable book! From its tactical views to military defences, I thoroughly enjoyed it. I have always been a fan of war games and I enjoy researching military campaigns as well as weapon advancement. The tactics in this book are unparalleled and I can connect a lot of them to wars that have taken place. I have been wanting to read this book for a while and I finally had the chance too. It did not disappoint. Tips like fighting the enemy where they aren't and making it seem like you are weak when your strong, really progressed my understanding of war tactics.I recommend this book to people who enjoy reading about strategies, not just for war but for the knowledge. It can bore people very easily but the right person with the correct interests will never regret reading it! "
"618",617,"Pmercado","Sun Tzu knows how to win every battle you could imagine"
"624",623,"Pablo Birriel","I love this book. I consider it required for anyone that considers themselves a warrior or a businessman. The lessons learned in this book translate to both arenas seamlessly."
"625",624,"Francis","Amazing strategies by Sun Tzu... However, they seemed impossible for a human being. >.<"
"626",625,"Geoff Livingston","Always good for ideas!"
"628",627,"Philip Molin","Very good for strategic minded individuals. "
"630",629,"Emma","One word; awesome! "
"635",634,"Alyssa","The relevance of this book to current day organizational and political structure and stragegy render this book a must read for any professional."
"636",635,"Fulton Zinser","This book is honestly one of the most interesting books I have read but also requires an interest in anything war related. If you're wondering why, it's because this book doesn't have a story to it at all. No, no, no, you see, this book is all about how you should go about war. Things that you should strive for, and things you should avoid. For example, he talks about how you should always be stealthy and have your enemy never predict your attacks. Also about how you shouldn't stay in a war too long because the economy will start falling apart. The best part of this ancient text is how accurate it still is today. The majority of the book is still taught today and commanders in the army all read this text to archive the knowledge that is inside. If you are the type of person that would be interested in war and how to go about battles, though you probably won't find this information useful, then definitely pick up this book and enjoy the heck out of it. If you aren't a fan of war then go back to your Judy B. Jones novels you used to always read back in elementary school and gloat about constantly. I honestly can't stand people who think they are special after reading a Judy B. Jones book even though any girl with a childhood read that book. It's almost as bad as that stupid Twilight fad that caused a war between Twilight fans and Twilight haters. The only thing worse than an overly obsessive Twilight fan is a person who tries to explain to you why Twilight is a bad movie and book. I bet that's a war not even Sun Tzu can tell you how to go about. Oh wow, I just realized how off topic I got. Oh jeez... Ummmmm..... Wow I messed up my last book review.... Shoot.......... Bye."
"637",636,"Adrian Ennis","must read "
"638",637,"Hashim Al-Zain","Talk about a book that will change the way one looks at difficult situations and tactical thinking. What makes this ancient book so interesting is its relevance even today's world because it extends past war tactics! It is actually applicable to the business world in ways that you never thought possible! "
"639",638,"Radu Maftei","Some words that have meaning everyday in our lives ."
"641",640,"Aimee","This is true in life and in war. Although it took me a little while to get through I think it is a great book and can help you better understand how to deal with the world around you at certain times in your life. "
