"","CITY","STABBR","ZIP","LONGITUDE","LATITUDE","INSTNM","TUITFTE","INEXPFTE","AVGFACSAL","faminc","COSTT4_A","COSTT4_P","TUITIONFEE_IN","TUITIONFEE_OUT","TUITIONFEE_PROG","NPT4_PUB","NPT4_PRIV","HIGHDEG","PREDDEG","sch_deg","CONTROL","RELAFFIL","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","ADM_RATE_ALL","ADM_RATE","SATMT75","ACTMT75","UGDS","female","married","pct_white","pct_black","pct_asian","pct_hispanic","pct_born_us","poverty_rate","DEBT_MDN","GRAD_DEBT_MDN","CDR3"
"2070","Bemidji","MN","56601-4907",-94.854,47.4527,"Northwest Technical College",3319,6936,6815,39597.75,"14542","NULL","5482","5482","NULL","11047","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","795","0.68999999761581",0.18999999761581,81.6699981689453,"0.56000000238418","0.52999997138977","1.11000001430511","97.5999984741211","11.579999923706",9000,"11000",23
"2071","Bemidji","MN","56601",-94.8745,47.4825,"Bemidji State University",4881,5452,7669,63423.26,"18166","NULL","8124","8124","NULL","13893","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.6678","0.6678","NULL","24","4397","0.56000000238418",0.11999999731779,90.0100021362304,"1.32000005245208","0.87999999523162","1.78999996185302","97.0299987792969","7.73999977111816",13500,"21500",8.5
"2072","Mankato","MN","56001",-93.9907,44.1665,"Bethany Lutheran College",11539,10189,4764,76327.08,"32531","NULL","24080","24080","NULL","NULL","16598",3,3,"3",2,"99","0","0","0","0","0","0","0","0.7458","0.7458","NULL","26","552","0.55000001192092",0.03999999910593,92.1600036621093,"3.13000011444091","1.39999997615814","2.79999995231628","96.3300018310547","5.21000003814697",16450,"25000",5.7
"2073","Saint Paul","MN","55112",-93.1593,45.0571,"Bethel University",16210,9233,7577,96452.1,"42692","NULL","31760","31760","NULL","NULL","24845",4,3,"3",2,"54","0","0","0","0","0","0","0","0.9485","0.9485","610","28","3178","0.61000001430511",0.11999999731779,91.6100006103515,"2.46000003814697","2.63000011444091","2.65000009536743","94.5800018310547","3.88000011444091",20500,"23950",3.6
"2074","Saint Paul","MN","55112",-93.1598,45.0588,"Bethel Seminary-St Paul",10720,8235,7539,96452.1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"54","0","0","0","0","0","0","0","0.9485","NULL","NULL","NULL","NULL","0.61000001430511",0.11999999731779,91.6100006103515,"2.46000003814697","2.63000011444091","2.65000009536743","94.5800018310547","3.88000011444091",20500,"23950",3.6
"2075","Brainerd","MN","56401-3900",-94.2152,46.346,"Central Lakes College-Brainerd",2503,4487,6941,44430.53,"14585","NULL","5393","5393","NULL","10934","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2601","0.51999998092651",0.12999999523162,95.5199966430664,"1.0900000333786","0.56000000238418","1.42999994754791","97.8499984741211","7.42999982833862",9500,"12000",18.1
"2077","Northfield","MN","55057-4001",-93.1547,44.4623,"Carleton College",28644,26533,10669,104347.16,"58275","NULL","46167","46167","NULL","NULL","28734",3,3,"3",2,"NULL","0","0","0","0","0","0","0","0.2095","0.2095","770","NULL","2023","0.55000001192092",0,80.6600036621093,"7.65999984741211","5.01000022888183","7.59999990463257","88.8499984741211","6.73000001907348",16644,"17500",2.3
"2078","Moorhead","MN","56562",-96.7656,46.8594,"Concordia College at Moorhead",16087,10209,4889,91300.58,"39803","NULL","32814","32814","NULL","NULL","20401",4,3,"3",2,"39","0","0","0","0","0","0","0","0.7998","0.7998","630","27","2464","0.61000001430511",0.00999999977648,93.9499969482422,"1.0900000333786","1.24000000953674","2.38000011444091","96.6100006103515","5.71999979019165",24500,"27000",2
"2079","Saint Paul","MN","55104-5494",-93.1549,44.9498,"Concordia University-Saint Paul",10307,5381,4358,66177.34,"40267","NULL","19700","19700","NULL","NULL","18138",4,3,"3",2,"68","0","0","0","0","0","0","0","0.5239","0.5239","560","24","1927","0.62000000476837",0.25999999046325,85.5,"5.71999979019165","4.17000007629394","3.97000002861023","92.7699966430664","5.46999979019165",16667,"23000",6.4
"2080","Rosemount","MN","55068-2999",-93.0793,44.7389,"Dakota County Technical College",3664,6545,7147,56888.88,"17876","NULL","5693","5693","NULL","14681","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2641","0.47999998927116",0.2199999988079,90.7200012207031,"2.82999992370605","2.79999995231628","2.99000000953674","94.4199981689453","3.57999992370605",9990,"12000",16.7
"2081","New Ulm","MN","56073-3965",-94.4734,44.3046,"Martin Luther College",11021,6768,4436,70328.43,"20740","NULL","12300","12300","NULL","NULL","16304",4,3,"3",2,"33","0","0","0","0","0","0","0","0.9617","0.9617","NULL","27","729","0.54000002145767",0.02999999932944,90.4199981689453,"3.65000009536743","2.09999990463256","4.46000003814697","94.9899978637695","5.03999996185302",14999,"20250",2.8
"2082","Duluth","MN","55811-3399",-92.1453,46.7847,"Lake Superior College",3430,5727,6934,50258.09,"17179","NULL","5087","9504","NULL","14026","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","3990","0.57999998331069",0.15000000596046,93.5299987792968,"1.14999997615814","0.95999997854232","1.12999999523162","97.2099990844726","7.71000003814697",9250,"14670",12.1
"2083","Duluth","MN","55802",-92.0997,46.7857,"Cosmetology Careers Unlimited College of Hair Skin and Nails",9879,2088,NA,43291.4,"NULL","16769","NULL","NULL","15400","NULL","14688",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","33","0.93999999761581",0.11999999731779,93.0999984741211,"1.11000001430511","0.69999998807907","0.99000000953674","97.5599975585937","9.22000026702881",9500,"11081",14.6
"2084","Dultuh","MN","55807",-92.1574,46.7429,"Duluth Business University",14104,9029,3603,27544.4,"29911","NULL","15785","15785","NULL","NULL","26774",3,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","201","0.82999998331069",0.18999999761581,92.6699981689453,"1.08000004291534","0.69999998807907","0.93000000715255","97.4700012207031","8.76000022888183",15833,"29500",18
"2085","Fergus Falls","MN","56537-1000",-96.097,46.2881,"Minnesota State Community and Technical College",2844,5488,6798,49775.94,"15188","NULL","5338","5338","NULL","11856","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","4960","0.56000000238418",0.12999999523162,94.1900024414062,"0.76999998092651","0.68999999761581","1.74000000953674","97.3499984741211","7.19000005722046",9575,"13000",21
"2089","Woodbury","MN","55125-3388",-92.9411,44.9467,"Globe University-Woodbury",20734,5025,4123,44136.66,"28684","NULL","14040","14040","NULL","NULL","22781",4,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","845","0.75999999046325",0.17000000178813,86.0299987792968,"4.51999998092651","5.26000022888183","3.35999989509582","93.0299987792968","5.57999992370605",16768,"27000",22.4
"2090","Granite Falls","MN","56241",-95.5617,44.8076,"Minnesota West Community and Technical College",3288,7192,6844,45117.72,"14665","NULL","5660","10807","NULL","10402","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2165","0.52999997138977",0.15999999642372,92.0299987792968,"2.42000007629394","1.25999999046325","4.03000020980835","96.1500015258789","7.11999988555908",10307,"12827.5",16
"2091","Saint Peter","MN","56082-1498",-93.9719,44.325,"Gustavus Adolphus College",18703,14254,7179,108308.7,"48422","NULL","39120","39120","NULL","NULL","23162",3,3,"3",2,"39","0","0","0","0","0","0","0","0.6322","0.6322","660","29","2439","0.58999997377395",0,91.1100006103515,"3.02999997138977","2.4300000667572","3.05999994277954","94.6299972534179","4.53999996185302",26000,"27000",2.3
"2092","Saint Paul","MN","55104-1284",-93.164,44.9657,"Hamline University",15625,7717,6607,71451.3,"43433","NULL","35108","35108","NULL","NULL","20500",4,3,"3",2,"71","0","0","0","0","0","0","0","0.6557","0.6557","600","27","2108","0.62000000476837",0.10999999940395,87.4499969482422,"4.61999988555908","3.41000008583068","3.69000005722045","93.1900024414062","5.30000019073486",18250,"25018.5",4
"2093","Center City","MN","55012-0011",-92.7967,45.3779,"Hazelden Graduate School of Addiction Studies",20791,4983,6337,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","0","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",1.8
"2094","Brooklyn Park","MN","55445",-93.3978,45.0965,"Hennepin Technical College",3125,5819,6891,42727.76,"18165","NULL","4998","4998","NULL","14385","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","5750","0.51999998092651",0.20999999344348,85.5699996948242,"6.07000017166137","4.17000007629394","2.96000003814697","92.1299972534179","4.46999979019165",10066,"11333.5",17.5
"2095","Hibbing","MN","55746",-92.9235,47.4199,"Cosmetology Careers Unlimited College of Hair Skin and Nails",6859,1311,NA,41267.43,"NULL","16769","NULL","NULL","15400","NULL","13111",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","37","0.93999999761581",0.12999999523162,96.5299987792969,"0.2199999988079","0.30000001192092","0.52999997138977","98.3600006103515","7.53999996185302",11530,"17060",26.6
"2096","Hibbing","MN","55746",-92.9211,47.4223,"Hibbing Community College",4828,9231,7051,37047.51,"13853","NULL","5293","6475","NULL","9606","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1186","0.49000000953674",0.17000000178813,91.6699981689453,"3.9300000667572","0.54000002145767","1.5","97.1100006103515","8.10999965667724",9500,"13786",25.4
"2097","Minneapolis","MN","55414",-93.2537,44.9879,"Aveda Institute-Minneapolis",12196,6642,NA,69865.81,"NULL","19274","NULL","NULL","18000","NULL","16868",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","489","0.95999997854232",0.07000000029802,89.0299987792968,"3.71000003814697","2.79999995231628","3.14000010490417","93.6999969482422","5.03000020980835",7010,"8214",6.9
"2098","Inver Grove Heights","MN","55076-3224",-93.0546,44.8284,"Inver Hills Community College",3360,4245,6912,54382.27,"15152","NULL","5272","5272","NULL","12381","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","4915","0.62999999523162",0.15999999642372,88.0199966430664,"3.60999989509582","3.78999996185302","4.15000009536743","93.2200012207031","4.23000001907348",9000,"14250",13.6
"2099","Grand Rapids","MN","55744-3397",-93.4945,47.2425,"Itasca Community College",2696,5134,7017,48743.99,"15255","NULL","5307","6489","NULL","11201","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1076","0.43999999761581",0.10000000149011,92.6500015258789,"1.3400000333786","0.47999998927116","1.00999999046325","97.9899978637695","7.94000005722046",7995,"11000",23.5
"2100","Minneapolis","MN","55402",-93.2765,44.9759,"The Art Institutes International-Minnesota",14833,3853,4496,60636.59,"31098","NULL","17416","17416","NULL","NULL","25479",3,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1161","0.56999999284744",0.07999999821186,85.9199981689453,"5.65999984741211","3.50999999046325","3.71000003814697","92.7200012207031","6.07000017166137",15903,"30609",13.4
"2101","Saint Paul","MN","55108-1496",-93.1968,44.9848,"Luther Seminary",6439,15529,6140,17045.11,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"39","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","0.51999998092651",0.25999999046325,89.0400009155273,"2.67000007629394","3.21000003814697","5.90000009536743","92.5699996948242","6.48000001907348",3300,"PrivacySuppressed",0
"2102","Saint Paul","MN","55105-1899",-93.1699,44.9367,"Macalester College",21073,17781,9450,93155.63,"55393","NULL","45388","45388","NULL","NULL","22653",3,3,"3",2,"66","0","0","0","0","0","0","0","0.3416","0.3416","710","32","2029","0.60000002384185",0,83.5800018310547,"6.23000001907348","4.09000015258789","6.01999998092651","90.7200012207031","6.03000020980835",21996.5,"23501.5",1.6
"2103","North Mankato","MN","56003-1920",-94.0474,44.1743,"South Central College",3604,6129,6929,50703.49,"15134","NULL","5370","5370","NULL","11410","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2966","0.61000001430511",0.17000000178813,95.0199966430664,"1.05999994277954","1.11000001430511","3.36999988555908","96.6399993896484","5.19000005722045",9700,"14900",16.8
"2105","Mankato","MN","56001",-93.9985,44.1473,"Minnesota State University-Mankato",5622,5706,8155,76286.68,"17578","NULL","7557","15036","NULL","14161","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.6555","0.6555","NULL","25","12542","0.54000002145767",0.03999999910593,92.9599990844726,"2.06999993324279","1.91999995708465","2.85999989509582","95.7300033569336","4.75",15116,"23029",4.7
"2106","Blaine","MN","55434",-93.2662,45.1325,"Regency Beauty Institute-Blaine",10958,6478,NA,54086.48,"NULL","22487","NULL","NULL","16200","NULL","19353",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","137","0.95999997854232",0.10999999940395,90.370002746582,"3.09999990463256","2.69000005722045","3.92000007629394","94.0400009155273","4.09000015258789",9500,"14144",14.9
"2107","Rochester","MN","55905",-92.4664,44.0208,"Mayo Medical School",8245,12695,NA,52528.47,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","0.74000000953674",0.36000001430511,90.120002746582,"4.17000007629394","2.63000011444091","3.01999998092651","94.0999984741211","5.32000017166137",7750,"9250",0
"2108","Rochester","MN","55905",-92.4666,44.0228,"Mayo School of Health Sciences",13059,50432,NA,52528.47,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","131","0.74000000953674",0.36000001430511,90.120002746582,"4.17000007629394","2.63000011444091","3.01999998092651","94.0999984741211","5.32000017166137",7750,"9250",0
"2109","Eagan","MN","55121",-93.1739,44.8373,"Argosy University-Twin Cities",16066,6733,5328,49787.34,"23047","NULL","13663","13663","NULL","NULL","20023",4,2,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1113","0.81000000238418",0.25,75.0100021362304,"9.25","5.90000009536743","12.4799995422363","86.5100021362304","7.1100001335144",9500,"14323",19.4
"2110","Virginia","MN","55792",-92.5491,47.5246,"Mesabi Range Community and Technical College",2103,5431,7109,38333.07,"11634","NULL","5293","6248","NULL","7371","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","986","0.4699999988079",0.12999999523162,93.8600006103515,"2.60999989509582","0.58999997377395","1.11000001430511","97.5299987792969","8.03999996185302",9538.5,"12499",22.9
"2112","Saint Paul","MN","55106-5000",-93.0742,44.957,"Metropolitan State University",4929,4316,8129,45224.91,"18170","NULL","6642","13227","NULL","12314","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","7322","0.62000000476837",0.23000000417232,81.120002746582,"7.46000003814697","5.71999979019165","4.5","90.5100021362304","6.63000011444091",15250,"18750",6.6
"2113","Minneapolis","MN","55455-0213",-93.2354,44.9779,"University of Minnesota-Twin Cities",11069,13003,10892,80969.01,"24278","NULL","13555","19805","NULL","17208","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.4455","0.4442","740","30","30271","0.55000001192092",0.03999999910593,87.9499969482422,"4.42999982833862","3.44000005722045","3.25","93.2699966430664","5.32000017166137",18822,"21500",3.6
"2114","Crookston","MN","56716-5001",-96.6099,47.802,"University of Minnesota-Crookston",5639,5804,6497,59974.63,"21549","NULL","11448","11448","NULL","11894","NULL",3,3,"3",1,"NULL","0","0","0","0","0","0","0","0.6916","0.6916","530","25","1813","0.43999999761581",0.07999999821186,91.7099990844726,"2.32999992370605","1.11000001430511","4.15999984741211","95.8199996948242","6.92999982833862",14370,"20000",8.1
"2115","Roseville","MN","55113-0000",-93.1734,45.0053,"Minneapolis Business College",17619,5000,4494,56240.3,"18922","NULL","14690","14690","NULL","NULL","14404",2,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","235","0.73000001907348",0.05999999865889,85.8499984741211,"5.11999988555908","4.65999984741211","3.36999988555908","93.0800018310547","5.82000017166137",11766.5,"11901",6.7
"2116","Minneapolis","MN","55404",-93.2747,44.957,"Minneapolis College of Art and Design",19293,12814,6334,85830.17,"41935","NULL","32750","32750","NULL","NULL","24619",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.5895","0.5895","580","24","683","0.51999998092651",0.03999999910593,87.2799987792968,"4.84999990463256","2.84999990463256","4.86999988555908","92.5400009155273","5.55999994277954",21166,"27000",7.5
"2117","Minneapolis","MN","55403-1779",-93.2845,44.9727,"Minneapolis Community and Technical College",2235,5018,7044,31164.11,"18789","NULL","5350","5350","NULL","14467","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","8938","0.52999997138977",0.14000000059604,73.4800033569336,"12.7399997711181","5.65000009536743","5.94000005722045","87.0400009155273","10.2200002670288",10100,"17520",21
"2118","Minneapolis","MN","55428-3548",-93.3665,45.0563,"Herzing University-Minneapolis",10948,8327,5231,46157.49,"22451","NULL","11150","11150","NULL","NULL","16023",3,2,"2",3,"NULL","0","0","0","0","0","0","0","0.749","0.7126","NULL","NULL","262","0.89999997615814",0.15999999642372,83.3199996948242,"7.42999982833862","4.42999982833862","3.42000007629394","92.2699966430664","5.71999979019165",12000,"22822",16.9
"2119","WOODBURY","MN","55125",-92.9739,44.9251,"Minnesota School of Cosmetology-Woodbury Campus",15049,3393,NA,40989.78,"NULL","18296","NULL","NULL","18600","NULL","15095",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","138","0.97000002861022",0.17000000178813,83.3300018310547,"6.01999998092651","5.71999979019165","4.03999996185302","91.9899978637695","6",9108,"9956",15.9
"2120","Rochester","MN","55902-2382",-92.4763,43.9971,"Crossroads College",9905,4525,4868,60500.2,"25235","NULL","15280","15280","NULL","NULL","15762",3,3,"3",2,"48","0","0","0","0","0","0","0","0.2143","0.2143","NULL","NULL","97","0.46000000834465",0.10999999940395,90.5699996948242,"3.10999989509582","2.52999997138977","3.19000005722045","94.1900024414062","5.98999977111816",12000,"27000",12.7
"2121","Duluth","MN","55812",-92.0852,46.8189,"University of Minnesota-Duluth",8284,6299,7487,87902.82,"22796","NULL","12815","16480","NULL","17047","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.7822","0.7822","620","27","9239","0.50999999046325",0.02999999932944,92.9499969482422,"1.74000000953674","1.87000000476837","1.85000002384185","96","4.94999980926513",18925,"25000",4.4
"2122","Morris","MN","56267",-95.9018,45.5898,"University of Minnesota-Morris",5637,8451,6597,76388.28,"22853","NULL","12584","12584","NULL","14583","NULL",3,3,"3",1,"NULL","0","0","0","0","0","0","0","0.5764","0.5764","640","27","1846","0.58999997377395",0.02999999932944,89.5100021362304,"3.28999996185302","2.14000010490417","2.84999990463256","95.3799972534179","6.03999996185302",14768,"20000",5.6
"2123","Richfield","MN","55423",-93.2974,44.8654,"Minnesota School of Business-Richfield",20086,4650,4757,45725.56,"30125","NULL","14040","14040","NULL","NULL","22545",4,3,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","896","0.69999998807907",0.18999999761581,88.9100036621093,"4.38000011444091","3.00999999046325","2.76999998092651","93.9599990844726","4.73999977111816",21905,"31061.5",15.7
"2124","Saint Cloud","MN","56301-4332",-94.1592,45.5585,"Model College of Hair Design",10824,2608,NA,60647.52,"NULL","15582","NULL","NULL","14821","NULL","11957",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","125","0.98000001907348",0.03999999910593,95.3899993896484,"0.61000001430511","0.86000001430511","1.50999999046325","97.6399993896484","5.51999998092651",7139,"7139",12.5
"2125","Moorhead","MN","56563",-96.7634,46.8665,"Minnesota State University-Moorhead",5136,6745,7781,68582.76,"18028","NULL","7816","14714","NULL","14430","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.8911","0.8911","590","25","5912","0.57999998331069",0.05000000074505,94.3799972534179,"1.04999995231628","0.95999997854232","2.01999998092651","96.9899978637695","6.55999994277954",15772,"23055.5",6.9
"2126","Brooklyn Park","MN","55445",-93.3737,45.1074,"North Hennepin Community College",2947,4399,6911,46409.82,"19425","NULL","5942","5942","NULL","15915","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","6670","0.62999999523162",0.18999999761581,83.1299972534179,"7.84000015258789","4.84999990463256","2.58999991416931","91.8099975585937","4.59000015258789",9189,"16873.5",15.4
"2127","Roseville","MN","55113-4035",-93.1705,45.0097,"National American University-Roseville",15058,1019,4125,38521.77,"22631","NULL","NULL","NULL","NULL","NULL","18496",3,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","369","0.75999999046325",0.37000000476837,80.9400024414062,"7.96000003814697","2.44000005722045","9.27000045776367","93.1600036621093","7.57999992370605",10490.5,"34486",21.4
"2128","Mendota Heights","MN","55120",-93.1606,44.8656,"Brown College-Mendota Heights",19486,5211,5025,49819.29,"23700","NULL","16075","16075","NULL","NULL","19060",3,3,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","237","0.37999999523162",0.10999999940395,84.6999969482422,"6.73999977111816","3.72000002861023","3.94000005722045","92.9000015258789","6.15999984741211",25187.5,"30500",19.5
"2129","Bloomington","MN","55431-4399",-93.3317,44.8297,"Normandale Community College",3307,4468,7006,49918.01,"17455","NULL","5694","5694","NULL","13893","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","7751","0.60000002384185",0.12999999523162,86.9000015258789,"4.82999992370605","3.83999991416931","3.50999999046325","91.8199996948242","4.38999986648559",8707,"13500",15.8
"2130","Minneapolis","MN","55404-1391",-93.2614,44.9694,"North Central University",12625,5608,7177,67616.56,"28800","NULL","19996","19996","NULL","NULL","19031",3,3,"3",2,"27","0","0","0","0","0","0","0","0.9521","0.9521","560","25","1106","0.56999999284744",0.03999999910593,89.5899963378906,"4.17999982833862","1.98000001907348","3.73000001907348","94.6900024414062","5.78999996185302",19500,"27000",4.2
"2131","Thief River Falls","MN","56701",-96.1624,48.125,"Northland Community and Technical College",3324,6893,6711,44944.52,"15429","NULL","5517","5517","NULL","12174","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2862","0.58999997377395",0.17000000178813,92.6299972534179,"1.27999997138977","0.72000002861022","2.57999992370605","96.6900024414062","8.06999969482422",10500,"15750",16.4
"2133","Eagan","MN","55121-1576",-93.1351,44.8601,"Northwest Technical Institute",31678,9268,NA,68685.68,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",2,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","0.2199999988079",0.09000000357627,93.5599975585937,"1.67999994754791","1.82000005245208","2.38000011444091","95.7399978637695","3.86999988555908",NA,"12000",NA
"2134","Saint Paul","MN","55113-1598",-93.1716,45.033,"University of Northwestern-St Paul",14276,7118,6078,73387.27,"37803","NULL","28020","28020","NULL","NULL","22501",4,3,"3",2,"79","0","0","0","0","0","0","0","0.6915","0.6915","673","27","2038","0.57999998331069",0.17000000178813,90.6900024414062,"3.22000002861023","2.50999999046325","2.84999990463256","94.9400024414062","4.69999980926513",18636.5,"22430",3.9
"2135","Bloomington","MN","55431",-93.3112,44.851,"Northwestern Health Sciences University",13241,6175,5206,30292.73,"23983","NULL","11880","11880","NULL","NULL","19579",4,3,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","113","0.56999999284744",0.15999999642372,91.9700012207031,"2.41000008583068","2.08999991416931","2.73000001907348","95.1600036621093","5.23000001907348",5850,"5850",2.8
"2136","Bemidji","MN","56601-8834",-94.9017,47.4258,"Oak Hills Christian College",24896,7682,4095,48767.6,"25300","NULL","15300","15300","NULL","NULL","15540",3,3,"3",2,"42","0","0","0","0","0","0","0","0.5873","0.5873","NULL","20","126","0.46000000834465",0.09000000357627,88.5899963378906,"1.20000004768371","1.02999997138977","2.67000007629394","96.4100036621094","8.39999961853027",12000,"23600",5
"2137","Burnsville","MN","55306",-93.289,44.7442,"Regency Beauty Institute-Burnsville",13511,7987,NA,54086.48,"NULL","22621","NULL","NULL","16200","NULL","19728",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","112","0.95999997854232",0.10999999940395,90.370002746582,"3.09999990463256","2.69000005722045","3.92000007629394","94.0400009155273","4.09000015258789",9500,"14144",14.9
"2138","Pine City","MN","55063",-92.9685,45.8088,"Pine Technical College",2406,6592,6652,39839.72,"15646","NULL","4065","7741","NULL","12300","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","751","0.74000000953674",0.28000000119209,95.9899978637695,"0.68999999761581","0.49000000953674","1.28999996185302","98.25","5.86999988555908",10000,"18527",25.8
"2139","International Falls","MN","56649",-93.4267,48.5943,"Rainy River Community College",3311,6022,6648,38786.35,"13190","NULL","5323","6505","NULL","8899","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","204","0.40000000596046",0.09000000357627,72.6600036621093,"21.0400009155273","1.23000001907348","7.23999977111816","86.0299987792968","12.3100004196167",5500,"9500",25.4
"2140","Rochester","MN","55904-4999",-92.4235,44.0162,"Rochester Community and Technical College",3307,5371,6905,54151.5,"18591","NULL","5608","5608","NULL","15446","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","5291","0.62000000476837",0.14000000059604,92.5299987792968,"2.25","2.61999988555908","2.46000003814697","94.4300003051757","4.71000003814697",9500,"15169.5",14.7
"2141","Saint Joseph","MN","56374",-94.319,45.5586,"College of Saint Benedict",19467,10965,8036,105916,"47734","NULL","37926","37926","NULL","NULL","23518",3,3,"3",2,"30","0","0","0","0","0","0","0","0.7554","0.7554","608","27","2051","1",0,92.8000030517578,"1.97000002861022","2.01999998092651","2.65000009536743","95.5800018310547","4.26999998092651",23250,"26337",1.1
"2142","Saint Cloud","MN","56303-1240",-94.1769,45.5803,"St Cloud Technical and Community College",3001,5794,6881,54364.38,"12704","NULL","5301","5301","NULL","9395","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","4422","0.54000002145767",0.10999999940395,95.6299972534179,"0.93999999761581","1.26999998092651","1.5","97.3499984741211","4.76999998092651",8086,"13250",13.8
"2143","Waite Park","MN","55387",-94.2163,45.5486,"Regency Beauty Institute-St Cloud",7882,4659,NA,54086.48,"NULL","24563","NULL","NULL","16200","NULL","21187",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","76","0.95999997854232",0.10999999940395,90.370002746582,"3.09999990463256","2.69000005722045","3.92000007629394","94.0400009155273","4.09000015258789",9500,"14144",14.9
"2144","Saint Cloud","MN","56301-4498",-94.153,45.5524,"Saint Cloud State University",5008,6521,8224,72449.18,"17892","NULL","7514","15156","NULL","14130","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.8691","0.8691","590","24","11535","0.56999999284744",0.07000000029802,93.5400009155273,"1.75999999046325","1.78999996185302","2.07999992370605","96.2600021362304","4.59999990463256",15348,"23250",7.2
