"","CITY","STABBR","ZIP","LONGITUDE","LATITUDE","INSTNM","TUITFTE","INEXPFTE","AVGFACSAL","faminc","COSTT4_A","COSTT4_P","TUITIONFEE_IN","TUITIONFEE_OUT","TUITIONFEE_PROG","NPT4_PUB","NPT4_PRIV","HIGHDEG","PREDDEG","sch_deg","CONTROL","RELAFFIL","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","ADM_RATE_ALL","ADM_RATE","SATMT75","ACTMT75","UGDS","female","married","pct_white","pct_black","pct_asian","pct_hispanic","pct_born_us","poverty_rate","DEBT_MDN","GRAD_DEBT_MDN","CDR3"
"6901","Wethersfield","CT","06109",-72.662,41.7077,"International Institute of Cosmetology","9152","6914","NULL",4849,"NULL","18259","NULL","NULL","19200","NULL","16139",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","132","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","9833","9833","5.2"
"716","New Haven","CT","06511-1189",-72.9238,41.3325,"Albertus Magnus College","12190","5204","7601",3885,"41520","NULL","28378","28378","NULL","NULL","22320",4,3,"3",2,"30","0","0","0","0","0","0","0","0.6821","0.6821","480","NULL","1278","0.73000001907348","0.23999999463558","71.9499969482422","16.75","2.70000004768371","12.0900001525878","84.8899993896484","9.18000030517578","26313","29000","7"
"779","Farmington","CT","06032-3187",-72.8775,41.7055,"Tunxis Community College","3489","5867","7479",2127,"11502","NULL","3786","11318","NULL","6811","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","3781","0.68999999761581","0.15000000596046","81.9000015258789","7.11999988555908","2.07999992370605","12.9899997711181","82.4499969482422","7.88000011444091","3500","8500","14.1"
"1889","Watertown","MA","02472",-71.1907,42.3617,"Cortiva Institute-Boston","18180","11988","NULL",3465,"NULL","24012","NULL","NULL","11982","NULL","22123",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","210","0.74000000953674","0.23999999463558","81.4599990844726","7.34999990463257","4.65999984741211","6.75","82.3399963378906","7.03000020980835","7917","7917","7.6"
"1912","Roxbury Crossing","MA","02120-3400",-71.0954,42.3297,"Roxbury Community College","2345","7085","7171",562,"7312","NULL","3962","9266","NULL","2399","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2216","0.70999997854232","0.17000000178813","41.5499992370605","39.0800018310546","5.17000007629394","14.5100002288818","71.8499984741211","16.0699996948242","NULL","NULL","0"
"1887","Newton","MA","02459",-71.1947,42.2932,"Mount Ida College","16453","8163","6336",4362,"41565","NULL","29377","29377","NULL","NULL","27772",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.6065","0.6065","490","NULL","1261","0.69999998807907","0.02999999932944","83.9400024414062","7.86999988555908","3.08999991416931","5.55999994277954","87","6.42000007629394","19000","27000","7.9"
"1834","Somerville","MA","02145",-71.0821,42.3917,"Lincoln Technical Institute-Somerville","13064","5586","NULL",1455,"NULL","19184","NULL","NULL","15539","NULL","15654",1,1,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","331","0.81000000238418","0.18000000715255","66.5100021362304","14.3900003433227","6.59999990463257","14.6700000762939","75.2300033569336","11.8900003433227","8228","9504","25.4"
"1852","Amherst","MA","01002-5001",-72.5324,42.3248,"Hampshire College","23330","14260","9033",29,"57765","NULL","46625","46625","NULL","NULL","32520",3,3,"3",2,"NULL","0","0","0","0","0","0","0","0.6369","0.6369","NULL","NULL","1468","0.58999997377395","0.00999999977648","81.7699966430664","7.73999977111816","4.01999998092651","8.06999969482422","87.4199981689453","6.44999980926513","16250","20000","3.2"
"5245","Tewksbury","MA","01876",-71.2204,42.598,"EINE Inc","7230","8213","NULL",3363,"NULL","25698","NULL","NULL","11475","NULL","25698",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","35","1","0.43999999761581","91.5599975585937","2.67000007629394","2.34999990463256","6.38999986648559","90.75","6.26000022888183","6333","6333","10.2"
"4901","Bourne","MA","02532",-70.5953,41.6802,"Upper Cape Cod Regional Technical School","7993","7429","NULL",1856,"NULL","24737","NULL","NULL","9775","20928","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","0.3022","0.3022","NULL","NULL","59","0.93999999761581","0.2199999988079","92.4400024414062","2.08999991416931","0.62000000476837","1.69000005722045","94.1600036621093","5.44000005722045","9500","9500","14.2"
"1809","Longmeadow","MA","01106",-72.584,42.0554,"Bay Path College","14058","6148","7754",3716,"40447","NULL","29959","29959","NULL","NULL","20836",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.576","0.576","540","23","1454","1","0.23999999463558","84.2399978637695","6.67000007629394","1.77999997138977","9.0600004196167","88.9100036621093","7.98000001907348","18065","21538.5","7.5"
"1899","Dudley","MA","01571-5000",-71.9296,42.0425,"Nichols College","14317","4681","5479",4652,"44886","NULL","32370","32370","NULL","NULL","26673",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.8047","0.8047","530","24","1260","0.34000000357627","0.01999999955296","89.620002746582","3.82999992370605","2.30999994277954","5.1100001335144","90.2600021362304","5.38999986648559","15782.5","27000","12.1"
"5400","Brockton","MA","02301-5734",-71.0435,42.0711,"Ailano School of Cosmetology","6880","2277","NULL",2570,"NULL","19867","NULL","NULL","12500","NULL","16831",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","36","0.91000002622604","0.10999999940395","84.8600006103515","6.46999979019165","1.55999994277954","3.31999993324279","89.6999969482422","5.96999979019165","8500","8842.5","17.6"
"5552","Auburn","NY","13021",-76.6169,42.9177,"Cayuga Onondaga BOCES-Practical Nursing Program","190","5118","NULL",2520,"17435","NULL","8501","8501","NULL","14445","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","34","0.95999997854232","0.31000000238418","92.370002746582","4.6100001335144","0.58999997377395","2.22000002861022","95.9499969482422","8.27999973297119","7536","7666","15.3"
"5349","Middletown","NY","10940-6563",-74.354,41.3856,"Orange Ulster BOCES-Practical Nursing Program","7322","10323","NULL",3257,"NULL","19864","NULL","NULL","12280","16399","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","54","0.87999999523162","0.40999999642372","82.3499984741211","8.93000030517578","2.13000011444091","11.0299997329711","87.7099990844726","7.67999982833862","11880","11880","14.2"
"2884","Brooklyn","NY","11230-9963",-73.9696,40.6164,"Yeshivat Mikdash Melech","5753","7298","1967",1958,"16800","NULL","8100","8100","NULL","NULL","1172",4,3,"3",2,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","152","0","0.07000000029802","67.7600021362304","12.25","11.5100002288818","11.3100004196167","58.6899986267089","16.7199993133544","5500","NULL","0"
"2749","New York","NY","10022-5017",-73.9653,40.7566,"Neighborhood Playhouse School of the Theater","16095","8532","NULL",2810,"NULL","12038","NULL","NULL","15500","NULL","8338",1,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","87","0.5","0.01999999955296","77.6800003051757","8.69999980926513","5.57999992370605","10.4700002670288","82.25","6.19999980926513","PrivacySuppressed","9500","12.5"
"5562","Poughkeepsie","NY","12601-6599",-73.8666,41.7426,"Dutchess BOCES-Practical Nursing Program","3750","7354","NULL",2235,"NULL","20289","NULL","NULL","9550","17171","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","0.6667","0.6667","NULL","NULL","151","0.93000000715255","0.30000001192092","75.5","15.5","2.75999999046325","8.3100004196167","88.0100021362304","8.5","7000","9500","5.3"
"2669","Far Rockaway","NY","11691",NA,NA,"Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary","30525","38627","5345",4849,"NULL","NULL","10000","10000","NULL","NULL","NULL",3,3,"NULL",2,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","57","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"2644","Hyde Park","NY","12538-1499",-73.9318,41.7462,"Culinary Institute of America","25756","15099","7692",4484,"40694","NULL","27720","27720","NULL","NULL","31870",3,2,"2",2,"NULL","0","0","0","0","0","0","0","0.8967","0.8967","NULL","NULL","2814","0.37999999523162","0.05000000074505","82.4300003051757","7.25","4.13999986648559","8.94999980926513","88.0599975585937","6.38999986648559","12000","16000","5.7"
"2771","Oneonta","NY","13820-1142",-75.0626,42.4566,"Otsego Area BOCES-Practical Nursing Program","1077","5155","NULL",1708,"NULL","21500","NULL","NULL","9725","16702","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","37","0.87999999523162","0.25999999046325","92.9100036621093","3.57999992370605","0.81999999284744","3.1800000667572","94.8899993896484","9.88000011444091","PrivacySuppressed","9500","17"
"7659","New York","NY","10022-6717",NA,NA,"Sotheby's Institute of Art-NY","51014","18463","5720",4849,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"NULL",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"2688","New York","NY","10035-2737",-73.943,40.8025,"Helene Fuld College of Nursing","15006","10508","7777",3621,"NULL","NULL","16693","16693","NULL","NULL","NULL",2,2,"2",2,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","393","0.93999999761581","0.41999998688697","30.9400005340576","50.6300010681152","4.23999977111816","19.5100002288818","63.1899986267089","15.6300001144409","13250","13750","2.7"
"6542","Bear","DE","19701",-75.6675,39.6286,"Academy of Massage and Bodywork","9597","9807","NULL",4849,"NULL","NULL","NULL","NULL","8200","NULL","NULL",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","68","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6003.5","6150","20.4"
"5869","Wilmington","DE","19803",-75.5239,39.8009,"Harris School of Business-Wilmington Campus","8446","3190","NULL",3009,"NULL","30716","NULL","NULL","13632","NULL","26916",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","480","0.83999997377395","0.28999999165534","72.6500015258789","21.0100002288818","2.32999992370605","5.03999996185302","92.3399963378906","6.59999990463257","7515.5","8240","29.3"
"5597","Wilmington","DE","19801-3007",-75.5498,39.7419,"Delaware College of Art and Design","13507","4640","5368",4264,"35381","NULL","22390","22390","NULL","NULL","27132",2,2,"2",2,"NULL","0","0","0","0","0","0","0","0.5804","0.5804","NULL","NULL","194","0.62999999523162","0.05000000074505","71.3199996948242","19.8500003814697","4.03999996185302","6.15999984741211","88.1100006103515","6.09999990463257","12000","12000","16.6"
"792","Newark","DE","19711",-75.7567,39.681,"Schilling-Douglas School of Hair Design","2104","2427","NULL",2485,"NULL","19839","NULL","NULL","13750","NULL","16393",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","146","0.93999999761581","0.20000000298023","73.9499969482422","19.8099994659423","2.08999991416931","5.28999996185302","92.6600036621093","6.6100001335144","8260","9833","15.3"
"788","Wilmington","DE","19801",-75.5522,39.7403,"Delaware Technical Community College-Stanton/Wilmington","4464","7924","6679",2558,"8203","NULL","3380","7910","NULL","4963","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","6492","0.72000002861022","0.17000000178813","69.2200012207031","23.8700008392334","2.25999999046325","6.01999998092651","91.8300018310547","7.13999986648559","3775","7000","13.9"
"787","Dover","DE","19901",-75.5601,39.1984,"Delaware Technical Community College-Terry","4219","7960","6660",2353,"8221","NULL","3380","7910","NULL","5045","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2857","0.75999999046325","0.25","73.6699981689453","20.6399993896484","1.64999997615814","3.57999992370605","93.9499969482422","7.53999996185302","4500","8000","20.8"
"7089","Newark","DE","19702",-75.6809,39.6237,"Paul Mitchell the School-Delaware","6517","2990","NULL",4849,"NULL","15551","NULL","NULL","14900","NULL","11231",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","129","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","9833","12480.5","7.6"
"784","Lewes","DE","19958",-75.1424,38.7713,"Beebe Medical Center Margaret H Rollins School of Nursing","6671","22066","NULL",3078,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","55","0.91000002622604","0.18999999761581","80.5500030517578","14.25","1.02999997138977","4.55000019073486","93.870002746582","6.63999986648559","PrivacySuppressed","PrivacySuppressed","4.5"
"791","Wilmington","DE","19808",-75.694,39.7425,"Goldey-Beacom College","12871","3160","7798",3990,"32255","NULL","22140","22140","NULL","NULL","19510",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.5231","0.5231","NULL","NULL","548","0.56999999284744","0.10000000149011","75.8899993896484","17.5","2.25","5.6100001335144","92.2099990844726","6.40000009536743","16000","24375","9.8"
"6043","Dover","DE","19901",-75.5466,39.1543,"Harris School of Business-Dover Campus","17716","6270","NULL",1395,"NULL","28619","NULL","NULL","16735","NULL","24649",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","438","0.91000002622604","0.25","77.1500015258789","16.1499996185302","1.96000003814697","6.21999979019165","91.6399993896484","8","7389.5","7917","13"
"4728","Washington","DC","20008",-77.0649,38.9464,"University of the District of Columbia-David A Clarke School of Law","7308","14937","11381",1199,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","0.68000000715255","0.10999999940395","17.75","73.3099975585937","2.13000011444091","7.94000005722046","87.2399978637695","17.8700008392334","9500","20000","18.6"
"801","Washington","DC","20052",-77.0479,38.8987,"George Washington University","27560","19705","13058",66,"58925","NULL","47343","47343","NULL","NULL","30206",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.3308","0.3308","700","31","10121","0.56999999284744","0.02999999932944","78.7099990844726","9.76000022888183","5.51999998092651","8.35000038146972","84.8399963378906","5.53999996185302","22723","25175","1.4"
"6787","Washington","DC","20036",-77.0361,38.9105,"Institute of World Politics","19695","14376","4079",4849,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"805","Washington","DC","20005",-77.0343,38.9049,"Strayer University-District of Columbia","17552","2133","8312",3023,"NULL","NULL","15495","15495","NULL","NULL","NULL",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","871","0.69999998807907","0.36000001430511","59.6699981689453","32.1500015258789","3.07999992370605","5.88000011444091","90.0699996948242","8.27999973297119","12500","39499.5","14.9"
"800","Washington","DC","20002-3695",-76.9937,38.9074,"Gallaudet University","11093","33092","10183",2936,"29852","NULL","13800","13800","NULL","NULL","11804",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.6558","0.6558","495","21","1053","0.56999999284744","0.05000000074505","72.9000015258789","14.0500001907348","4.48999977111816","11.7600002288818","85.9199981689453","8.39999961853027","12000","16320.5","7.3"
"6497","Washington","DC","20001-1431",-77.01,38.8979,"University of Phoenix-Washington DC Campus","13616","2422","2093",4849,"23434","NULL","10240","10240","NULL","NULL","18700",3,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","303","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","18532","35500","19"
"7141","Washington","DC","20005",-77.0345,38.9049,"Strayer University-Global Region","13531","1434","7535",4849,"32554","NULL","15495","15495","NULL","NULL","30704",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1429","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","12500","39499.5","14.9"
"803","Washington","DC","20059-0001",-77.0195,38.9207,"Howard University","17514","22191","8566",3981,"40129","NULL","22683","22683","NULL","NULL","22823",4,3,"3",2,"NULL","1","0","0","0","0","0","0","0.493","0.493","590","26","6855","0.68000000715255","0.03999999910593","45","42.1699981689453","4.48999977111816","10.7799997329711","83.8399963378906","10.5500001907348","24250","27000","11.6"
"6095","Washington","DC","20006-5540",-77.0405,38.9013,"Technical Learning Centers Inc","4988","894","NULL",4191,"NULL","29299","NULL","NULL","16649","NULL","24107",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","290","0.74000000953674","0.07000000029802","9.35000038146972","85.8199996948242","0.88999998569488","4.09000015258789","93.6100006103515","23.8099994659423","9500","9500","24.6"
"808","Washington","DC","20017-1094",-77.0043,38.9274,"Trinity Washington University","15223","5259","6264",3037,"30144","NULL","21630","21630","NULL","NULL","14421",4,3,"3",2,"30","0","0","0","0","0","0","0","0.5231","0.5231","NULL","NULL","1810","0.95999997854232","0.10999999940395","26.2999992370605","63.4199981689453","2.96000003814697","8.64999961853027","85.7200012207031","13.8199996948242","16375","30375","12.7"
"4255","Wise","VA","24293-4400",-82.5587,36.9715,"The University of Virginia's College at Wise","6013","7137","6928",3701,"18365","NULL","8509","23565","NULL","8843","NULL",3,3,"3",1,"NULL","0","0","0","0","0","0","0","0.7449","0.7449","520","23","1585","0.51999998092651","0.09000000357627","90.0800018310547","6.63999986648559","1.23000001907348","2.22000002861022","96.5699996948242","11.869999885559","12611","20700","12.3"
"4228","Richmond","VA","23227-1149",-77.4332,37.6469,"Bon Secours Memorial College of Nursing","6935","10154","6130",3967,"22508","NULL","9043","9043","NULL","NULL","22508",3,3,"3",2,"30","0","0","0","0","0","0","0","0.5714","0.5714","NULL","NULL","408","0.9200000166893","0.38999998569488","71.8000030517578","23.4599990844726","2.06999993324279","2.10999989509582","94.5800018310547","5.59999990463256","21600","27750","3"
"6461","McLean","VA","22102",-77.2201,38.9192,"Paul Mitchell the School-Mclean","10129","3806","NULL",4849,"NULL","18462","NULL","NULL","16500","NULL","15509",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","181","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","9833","12999","7.9"
"7248","Annandale","VA","22003-3204",-77.1896,38.833,"Cosmopolitan Beauty and Tech School","8728","3259","NULL",4849,"NULL","7815","NULL","NULL","9050","NULL","3206",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","110","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3500","3500","0"
"4191","Locust Grove","VA","22508-2102",-77.7801,38.3756,"Germanna Community College","2698","4129","6198",1176,"10402","NULL","4170","10008","NULL","6900","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","5770","0.75999999046325","0.25","80.2099990844726","15","1.33000004291534","3.03999996185302","94.9400024414062","4.80000019073486","5500","9430","0"
"4268","Norfolk","VA","23505-3700",-76.2553,36.9124,"Wards Corner Beauty Academy-Norfolk","8150","3414","NULL",836,"NULL","17103","NULL","NULL","18000","NULL","13819",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","152","0.97000002861022","0.27000001072883","53.8899993896484","39.0699996948242","2.79999995231628","3.42000007629394","93.5400009155273","12.4099998474121","9500","16500","21.9"
"7582","Centreville","VA","20121-2342",NA,NA,"Columbia College","3366","1827","NULL",4849,"NULL","8200","NULL","NULL","8640","NULL","3459",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","147","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4318","4367","0"
"4972","Norfolk","VA","23518-4833",-76.2326,36.9084,"Centura College-Norfolk","11653","2537","3838",755,"27455","NULL","15027","15027","NULL","NULL","21654",2,1,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","260","0.81000000238418","0.34000000357627","59.3199996948242","34.3199996948242","2.05999994277954","4.01000022888183","94.0599975585937","12.1099996566772","18750","22250","23.7"
"6220","Glen Allen","VA","23060-4169",-77.5135,37.6013,"University of Phoenix-Richmond-Virginia Beach Campus","12894","2276","2105",3208,"23434","NULL","10222","10222","NULL","NULL","18165",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","640","0.6700000166893","0.44999998807907","69.4700012207031","15.369999885559","4.13999986648559","16.2299995422363","86.6999969482422","9.60000038146972","18532","35500","19"
"4241","Woodbridge","VA","22192",NA,NA,"Strayer University-Woodbridge Campus","NULL","NULL","NULL",4849,"NULL","NULL","15495","NULL","NULL","NULL","NULL",0,0,"3",3,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","12500","39499.5","14.9"
"1082","Lihue","HI","96766-9591",-159.396,21.9695,"Kauai Community College","1899","11412","7285",1156,"10801","NULL","2652","7404","NULL","5877","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1251","0.70999997854232","0.14000000059604","28.4300003051757","0.50999999046325","36.1800003051757","8.47000026702881","85.9499969482422","8.59000015258789","4300","7744","21.2"
"4804","Honolulu","HI","96813",-157.8609,21.308,"Argosy University-Hawaii","13467","5053","6279",3357,"24733","NULL","14071","14071","NULL","NULL","16821",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","311","0.81000000238418","0.25","75.0100021362304","9.25","5.90000009536743","12.4799995422363","86.5100021362304","7.1100001335144","9500","14323","19.4"
"1083","Pearl City","HI","96782-3393",-157.9851,21.3928,"Leeward Community College","2603","5588","7465",1277,"5931","NULL","2599","7351","NULL","1816","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","5932","0.74000000953674","0.18999999761581","18.8400001525878","3.05999994277954","41.1500015258789","9.11999988555908","79","8.68000030517578","4696.5","7500","17.5"
"7237","Kailua Kona","HI","96740-2650",-156.0412,19.7294,"Mauna Loa Helicopters","207213","142817","NULL",4849,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","19","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1076","Hilo","HI","96720-4091",-155.0813,19.7019,"University of Hawaii at Hilo","6601","12842","8745",3163,"15284","NULL","6536","18296","NULL","9749","NULL",4,3,"3",1,"NULL","0","0","1","0","1","0","0","0.752","0.752","550","23","3335","0.58999997377395","0.07999999821186","49.0699996948242","2.09999990463256","20.5200004577636","10.0699996948242","88.3799972534179","10.079999923706","11293","19264","9.7"
"1080","Honolulu","HI","96817-4598",-157.8749,21.3199,"Honolulu Community College","2509","9010","7570",1424,"8230","NULL","2574","7326","NULL","4342","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","3434","0.52999997138977","0.12999999523162","21.2099990844726","2.55999994277954","46.6800003051757","6.76999998092651","75.1100006103515","8.85999965667724","3750","5676","18.7"
"1074","Honolulu","HI","96814",-157.8414,21.293,"Heald College-Honolulu","14241","2083","4599",2447,"23216","NULL","13620","13620","NULL","NULL","18820",2,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1678","0.62999999523162","0.15999999642372","34.0999984741211","5.63000011444091","35.5999984741211","11.1899995803833","73.7799987792968","8.42000007629394","7834.5","11250","10.1"
"1084","Kahului","HI","96732-1643",-156.4799,20.8906,"University of Hawaii Maui College","2069","10274","7565",1616,"11240","NULL","2670","7422","NULL","6706","NULL",3,2,"2",1,"NULL","0","0","1","0","0","0","0","NULL","NULL","NULL","NULL","3553","0.72000002861022","0.17000000178813","34.3899993896484","0.69999998807907","28.9899997711181","8.0600004196167","83.7300033569336","8.19999980926513","9500","13425","26.3"
"4891","Honolulu","HI","96813-2811",-157.86,21.3093,"Remington College-Honolulu Campus","10044","4593","3533",1279,"25592","NULL","16950","16950","NULL","NULL","21231",3,2,"3",2,"NULL","0","0","0","0","0","0","0","0.7805","0.7619","NULL","NULL","495","0.6700000166893","0.20999999344348","49.1800003051757","6.82000017166137","18.1299991607666","27.6599998474121","74.4499969482422","12.1099996566772","9500","9500","9.5"
"1088","Kapolei","HI","96707-4507",-157.9821,21.3941,"University of Hawaii-West Oahu","4390","9141","8488",1781,"9874","NULL","6336","17856","NULL","6118","NULL",3,3,"3",1,"NULL","0","0","0","0","0","0","0","0.7643","0.7643","500","22","2192","0.74000000953674","0.36000001430511","24.5900001525878","2.56999993324279","39.0400009155273","8","81.6800003051757","7.28000020980835","8045","12500","6.6"
"7544","Idaho Falls","ID","83404-5540",NA,NA,"Austin Kade Academy","9940","976","NULL",4849,"NULL","17341","NULL","NULL","12900","NULL","13480",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","193","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6333","6836","0"
"1093","Idaho Falls","ID","83404-5788",-111.9846,43.4818,"Eastern Idaho Technical College","1479","11617","5054",1809,"12995","NULL","2342","7992","NULL","8164","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","575","0.69999998807907","0.40999999642372","91.7799987792968","0.36000001430511","0.58999997377395","8.17000007629394","94.7900009155273","8.46000003814697","9500","11593","11"
"7358","Meridian","ID","83642-0000",-116.361,43.5893,"Broadview University-Boise","16651","7262","3791",4849,"28372","NULL","13500","13500","NULL","NULL","21256",2,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","136","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","15625","31502","21.7"
"6735","Nampa","ID","83687",-116.5073,43.6141,"College of Western Idaho","3212","3679","4958",4849,"10979","NULL","3264","7200","NULL","7193","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","8164","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4500","7602","23.9"
"1100","Moscow","ID","83843",-117.0014,46.7294,"Mr Leon's School of Hair Design-Moscow","7734","1737","NULL",1291,"NULL","14238","NULL","NULL","14605","NULL","8980",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","25","0.93000000715255","0.23999999463558","91.4199981689453","0.68999999761581","1.80999994277954","2.25","95.8600006103515","9.39000034332275","13209","14922","20"
"6791","Boise","ID","83714",-116.3095,43.6195,"Oliver Finley Academy of Cosmetology","5203","1545","NULL",4849,"NULL","17608","NULL","NULL","17480","NULL","13841",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","192","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6211","6211","20"
"7553","Jerome","ID","83338-2329",NA,NA,"Academy di Firenze","937","3642","NULL",4849,"NULL","14135","NULL","NULL","10300","NULL","10088",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","20","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","PrivacySuppressed","PrivacySuppressed","0"
"1102","Nampa","ID","83686-5897",-116.5644,43.5632,"Northwest Nazarene University","10827","6722","5691",4268,"34498","NULL","26550","26550","NULL","NULL","19101",4,3,"3",2,"59","0","0","0","0","0","0","0","0.617","0.617","570","26","1251","0.64999997615814","0.14000000059604","86.7200012207031","1.20000004768371","2","10.7799997329711","91.5899963378906","7.38999986648559","19500","26050","3.6"
